epoch,sod,sat,const,elevation_deg,birth_mm,birth_cycles,birth_sigma_mm,observed_lif_mm,predicted_noamb_mm,rho_geom_mm,sat_clk_mm,rec_clk_mm,isb_mm,tropo_hydro_mm,tropo_wet_mm,relativity_mm,shapiro_mm,solid_earth_mm,apc_sat_mm,apc_rec_mm,pcv_sat_mm,pcv_rec_mm,osb_if_phase_mm,windup_mm,windup_cycles,is_startup,is_first2h,birth_innovation_mm,birth_NIS,birth_predicted_sigma_mm
1651,49530.0,G18,G,17.289,3481.5921,24.539629,20000.0000,24235304115.5097,24235300633.9176,24106050448.1617,129246739.5400,-2447.9286,0.0000,6945.6982,325.4172,1434.8847,16.4278,-0.0005,-1895.8961,-15.6989,42.4000,-0.9134,-48.9911,-21.2135,-0.149521,0,0,0.0000,0.00000000e+00,20012.7456
1652,49560.0,G18,G,17.338,3001.6355,21.156707,20000.0000,24230247416.7883,24230244415.1528,24100993519.2723,129246656.2793,-1619.3547,0.0000,6927.1578,324.7210,1450.7810,16.4222,-0.0005,-1895.9070,-15.7280,42.4000,-0.9637,-48.9911,-21.3052,-0.150167,0,0,0.0000,0.00000000e+00,20012.7579
1653,49590.0,G18,G,17.387,3100.3680,21.852612,20000.0000,24225183303.7004,24225180203.3324,24095929513.8761,129246569.6725,-1704.0846,0.0000,6908.6947,324.0211,1466.6496,16.4166,-0.0005,-1895.9181,-15.7571,42.4000,-1.0140,-48.9911,-21.3971,-0.150815,0,0,0.0000,0.00000000e+00,20012.7702
1654,49620.0,G18,G,17.436,3365.1308,23.718764,20000.0000,24220112114.0297,24220108748.8989,24090858206.0089,129246482.8509,-1728.8509,0.0000,6890.3077,323.3262,1482.4901,16.4110,-0.0005,-1895.9293,-15.7863,42.4000,-1.0643,-48.9911,-21.4892,-0.151464,0,0,0.0000,0.00000000e+00,20012.7662
1655,49650.0,G18,G,17.486,3491.9195,24.612420,20000.0000,24215033242.9047,24215029750.9852,24085779370.7463,129246398.1083,-1769.9604,0.0000,6871.9953,320.7076,1498.3021,16.4054,-0.0005,-1895.9407,-15.8154,42.4000,-1.1148,-48.9911,-21.5814,-0.152114,0,0,0.0000,0.00000000e+00,20000.0413
1656,49680.0,G18,G,17.535,3215.2813,22.662566,20000.0000,24209946300.5055,24209943085.2242,24080692784.2990,129246314.3846,-1730.6361,0.0000,6853.7564,319.8714,1514.0852,16.3999,-0.0005,-1895.9523,-15.8446,42.4000,-1.1653,-48.9911,-21.6738,-0.152765,0,0,0.0000,0.00000000e+00,20000.6246
1658,49740.0,G18,G,17.634,3658.8136,25.788756,20000.0000,24199748948.6829,24199745289.8694,24070495465.9770,129246138.5447,-1962.8573,0.0000,6817.4939,318.7530,1545.5635,16.3886,-0.0005,-1895.9760,-15.9030,42.4000,-1.2666,-48.9911,-21.8590,-0.154071,0,0,0.0000,0.00000000e+00,20000.0460
1660,49800.0,G18,G,17.733,3474.5239,24.489810,20000.0000,24189517727.8719,24189514253.3480,24060264485.8890,129245965.3721,-1777.2908,0.0000,6781.5104,317.3811,1576.9225,16.3774,-0.0005,-1896.0004,-15.9615,42.4000,-1.3682,-48.9911,-22.0450,-0.155382,0,0,0.0000,0.00000000e+00,20006.4399
1661,49830.0,G18,G,17.783,3772.9039,26.592909,20000.0000,24184388850.8657,24184385077.9618,24055135821.1115,129245880.0388,-2168.3077,0.0000,6763.6203,316.7029,1592.5563,16.3718,-0.0005,-1896.0129,-15.9908,42.4000,-1.4192,-48.9911,-22.1382,-0.156038,0,0,0.0000,0.00000000e+00,20012.8693
1662,49860.0,G18,G,17.833,3498.7593,24.660630,20000.0000,24179250999.0118,24179247500.2525,24049998084.2330,129245793.1361,-1888.0827,0.0000,6745.7966,316.0329,1608.1589,16.3662,-0.0005,-1896.0256,-16.0202,42.4000,-1.4702,-48.9911,-22.2315,-0.156696,0,0,0.0000,0.00000000e+00,20012.8819
1663,49890.0,G18,G,17.883,3153.4687,22.226887,20000.0000,24174103508.0980,24174100354.6292,24044851058.9000,129245706.2457,-1887.4261,0.0000,6728.0379,315.3634,1623.7305,16.3605,-0.0005,-1896.0384,-16.0495,42.4000,-1.5213,-48.9911,-22.3250,-0.157356,0,0,0.0000,0.00000000e+00,20012.8945
1664,49920.0,G18,G,17.933,3457.7629,24.371672,20000.0000,24168947118.5941,24168943660.8312,24039694529.9214,129245621.6659,-1933.7139,0.0000,6710.3433,314.7032,1639.2707,16.3549,-0.0005,-1896.0514,-16.0789,42.4000,-1.5725,-48.9911,-22.4187,-0.158016,0,0,0.0000,0.00000000e+00,20000.0411
1679,50370.0,E07,E,12.141,-2337.7254,-16.206688,20000.0000,27592781976.8895,27592784314.6149,27579697961.6263,13073796.5653,-1627.1278,4172.1844,9684.9803,460.5380,144.2282,17.9579,-0.0005,-917.6435,-10.2827,-9.4977,1.6170,38.8215,29.1150,0.201845,0,0,0.0000,0.00000000e+00,20000.5891
1684,50520.0,G18,G,18.957,3593.1740,25.326102,20000.0000,24063497707.6926,24063494114.5186,23934247256.3481,129243897.9009,-1823.2778,0.0000,6368.3956,302.2250,1943.0924,16.2405,-0.0005,-1896.3524,-16.6771,42.4000,-2.6208,-48.9911,-24.3231,-0.171439,0,0,0.0000,0.00000000e+00,20013.1129
1700,51000.0,E07,E,15.004,-2113.8196,-14.654422,20000.0000,27298831889.2157,27298834003.0353,27285749106.1661,13074248.2789,-1719.0737,4171.2882,7939.2324,382.2889,131.0793,17.6118,-0.0006,-917.7304,-12.6138,-9.4977,-2.1796,38.8215,32.0157,0.221955,0,0,0.0000,0.00000000e+00,20013.3247
1701,51030.0,E07,E,15.144,-2044.6514,-14.174901,20000.0000,27284552019.4409,27284554064.0924,27271469179.2901,13074271.9224,-1682.6692,4171.4685,7869.6346,379.1108,130.4378,17.5952,-0.0006,-917.7413,-12.7280,-9.4977,-2.3239,38.8215,32.1610,0.222962,0,0,0.0000,0.00000000e+00,20000.0483
1702,51060.0,E07,E,15.286,-2082.7500,-14.439027,20000.0000,27270248380.1553,27270250462.9054,27257165785.7030,13074295.8097,-1842.9929,4171.5300,7801.0767,375.9624,129.7953,17.5786,-0.0006,-917.7528,-12.8425,-9.4977,-2.4687,38.8215,32.3070,0.223974,0,0,0.0000,0.00000000e+00,20013.3379
1705,51150.0,E07,E,15.712,-2186.1024,-15.155535,20000.0000,27227200482.0633,27227202668.1656,27214117751.0033,13074352.1424,-1452.1709,4171.6877,7601.4338,366.8036,127.8596,17.5289,-0.0006,-917.7911,-13.1876,-9.4977,-2.9053,38.8215,32.7494,0.227041,0,0,0.0000,0.00000000e+00,20013.3582
1706,51180.0,E07,E,15.855,-2076.6430,-14.396688,20000.0000,27212805869.4044,27212807946.0474,27199723443.1579,13074372.8913,-1820.2529,4171.8300,7536.8300,363.8404,127.2117,17.5124,-0.0007,-917.8051,-13.3032,-9.4977,-3.0517,38.8215,32.8983,0.228073,0,0,0.0000,0.00000000e+00,20013.3651
1707,51210.0,E07,E,15.998,-2362.9911,-16.381846,20000.0000,27198389772.3356,27198392135.3267,27185307150.9830,13074395.9120,-1295.6540,4171.7599,7473.1661,360.9233,126.5626,17.4958,-0.0007,-917.8198,-13.4191,-9.4977,-3.1985,38.8215,33.0480,0.229111,0,0,0.0000,0.00000000e+00,20013.3720
1709,51270.0,E07,E,16.286,-2535.4150,-17.577205,20000.0000,27169491809.4674,27169494344.8824,27156409813.4480,13074441.0181,-1664.5083,4171.9171,7348.5845,355.2125,125.2605,17.4626,-0.0007,-917.8510,-13.6516,-9.4977,-3.4933,38.8215,33.3498,0.231203,0,0,0.0000,0.00000000e+00,20013.3862
1711,51330.0,E07,E,16.575,-2195.3698,-15.219783,20000.0000,27140510144.8269,27140512340.1967,27127428149.3945,13074482.9294,-1922.4868,4172.0682,7227.5465,350.5577,123.9541,17.4295,-0.0007,-917.8848,-13.8851,-9.4977,-3.7898,38.8215,33.6548,0.233317,0,0,0.0000,0.00000000e+00,20013.4006
1712,51360.0,E07,E,16.720,-1871.9841,-12.977855,20000.0000,27125988701.2838,27125990573.2679,27112906454.1680,13074504.2132,-1950.3949,4171.9161,7168.3138,344.3745,123.2987,17.4129,-0.0007,-917.9026,-14.0023,-9.4977,-3.9386,38.8215,33.8084,0.234383,0,0,0.0000,0.00000000e+00,20000.0530
1716,51480.0,E07,E,17.305,-2379.7696,-16.498167,20000.0000,27067702799.3515,27067705179.1211,27054621055.9307,13074587.4780,-1788.9773,4171.8355,6939.5820,330.6277,120.6656,17.3466,-0.0007,-917.9804,-14.4734,-9.4977,-4.5381,38.8215,34.4315,0.238702,0,0,0.0000,0.00000000e+00,20013.4376
1717,51510.0,E07,E,17.452,-1989.5416,-13.792843,20000.0000,27053083719.9631,27053085709.5047,27040001590.3286,13074606.8247,-1755.2995,4171.9813,6884.3722,328.1593,120.0046,17.3300,-0.0007,-918.0015,-14.5918,-9.4977,-4.6889,38.8215,34.5893,0.239797,0,0,0.0000,0.00000000e+00,20013.4453
1721,51630.0,E07,E,18.045,-2170.9490,-15.050481,20000.0000,26994422353.0746,26994424524.0236,26981340583.0277,13074693.2598,-1799.2950,4172.2555,6670.9919,318.6646,117.3497,17.2637,-0.0007,-918.0922,-15.0679,-9.4977,-5.2965,38.8215,35.2296,0.244236,0,0,0.0000,0.00000000e+00,20013.4767
1722,51660.0,E07,E,18.194,-2074.7464,-14.383540,20000.0000,26979712978.6055,26979715053.3519,26966631110.7249,13074715.5430,-1760.9860,4172.4074,6619.4436,310.6032,116.6837,17.2472,-0.0007,-918.1165,-15.1875,-9.4977,-5.4493,38.8215,35.3919,0.245361,0,0,0.0000,0.00000000e+00,20000.0460
1724,51720.0,E07,E,18.494,-1892.2655,-13.118459,20000.0000,26950243144.6535,26950245036.9190,26937161308.9201,13074757.3976,-1915.1488,4172.6831,6518.4124,308.0436,115.3485,17.2141,-0.0007,-918.1671,-15.4275,-9.4977,-5.7563,38.8215,35.7193,0.247630,0,0,0.0000,0.00000000e+00,20000.0520
1728,51840.0,E07,E,19.098,-2346.8769,-16.270132,20000.0000,26891109016.5377,26891111363.4146,26878027165.7141,13074847.8149,-1336.3925,4172.1330,6324.2712,301.2641,112.6647,17.1479,-0.0007,-918.2761,-15.9101,-9.4977,-6.3750,38.8215,36.3853,0.252248,0,0,0.0000,0.00000000e+00,20000.5029
1741,52230.0,G10,G,10.311,4891.7843,34.479217,20000.0000,24879180825.8756,24879175934.0913,24703139624.9719,176019452.7770,-2463.6397,0.0000,11271.4957,540.4556,-7460.0658,17.2227,-0.0004,-1307.3914,-11.0082,23.5000,7.2428,31.7995,4.1158,0.029010,0,0,0.0000,0.00000000e+00,20013.5424
1762,52860.0,G12,G,19.363,322.0298,2.269792,20000.0000,24143016571.5242,24143016249.4945,23960950389.3046,182057956.4064,-1827.2213,0.0000,6242.7961,285.7650,-3148.6722,16.2082,-0.0007,-690.4628,-15.6840,40.6000,-3.0360,-37.5881,49.7429,0.350607,0,0,0.0000,0.00000000e+00,20014.0669
1769,53070.0,G12,G,18.151,317.2394,2.236028,20000.0000,24264278538.0469,24264278220.8075,24082211937.4930,182058035.0685,-1736.0967,0.0000,6634.2112,310.3203,-2984.6660,16.3420,-0.0006,-690.1710,-14.7359,40.6000,-1.7961,-37.5881,50.3791,0.355092,0,0,0.0000,0.00000000e+00,20013.9493
1776,53280.0,G12,G,16.964,-2134.9957,-15.048289,20000.0000,24384420167.5579,24384422302.5536,24202355455.4699,182058085.6423,-1517.5391,0.0000,7071.1118,333.4180,-2817.9562,16.4760,-0.0006,-689.8991,-13.7984,40.6000,-0.5808,-37.5881,51.0007,0.359473,0,0,0.0000,0.00000000e+00,20013.8144
1778,53340.0,G12,G,16.629,3917.8037,27.614220,20000.0000,24418526982.0163,24418523064.2126,24236456121.3677,182058104.9909,-1533.0558,0.0000,7205.3167,338.8689,-2769.8485,16.5143,-0.0006,-689.8249,-13.5325,40.6000,-0.2381,-37.5881,51.1762,0.360710,0,0,0.0000,0.00000000e+00,20000.3532
1786,53580.0,E30,E,22.459,1329.7509,9.218729,20000.0000,26794156271.4968,26794154941.7460,26581267168.5887,212879677.7531,-1787.8502,4173.7912,5432.8684,248.3762,-29.8794,16.8010,-0.0007,-930.2018,-18.0883,-9.4364,-9.0249,-49.8681,53.1723,0.368626,0,0,0.0000,0.00000000e+00,20000.0506
1786,53580.0,G12,G,15.310,353.9869,2.495039,20000.0000,24553826522.2115,24553826168.2246,24371759029.7459,182058145.1299,-1787.8502,0.0000,7789.5442,357.8783,-2575.3969,16.6678,-0.0005,-689.5441,-12.4791,40.6000,1.1123,-37.5881,51.8701,0.365601,0,0,0.0000,0.00000000e+00,20000.0448
1787,53610.0,G12,G,15.147,132.3868,0.933114,20000.0000,24570608674.9799,24570608542.5931,24388541400.8944,182058140.2270,-1838.1598,0.0000,7868.3827,361.8124,-2550.8713,16.6869,-0.0005,-689.5107,-12.3486,40.6000,1.2788,-37.5881,51.9561,0.366207,0,0,0.0000,0.00000000e+00,20000.0417
1788,53640.0,G05,G,16.672,-1276.7618,-8.999119,20000.0000,23952448336.4705,23952449613.2323,23883922832.5409,68519643.0375,-1382.6386,0.0000,7188.0002,330.2054,-945.3629,16.4059,-0.0003,-722.7122,-10.9346,40.6000,-0.2816,15.5400,-47.7487,-0.336552,0,0,0.0000,0.00000000e+00,20013.9329
1802,54060.0,G10,G,17.826,-4620.9184,-32.570049,20000.0000,24195117193.3524,24195121814.2708,24019088966.0505,176020463.1790,-1628.2692,0.0000,6748.3605,307.1337,-6919.4293,16.3505,-0.0006,-1304.7560,-16.8717,23.5000,-1.4628,31.7995,-3.9011,-0.027497,0,0,0.0000,0.00000000e+00,20014.7514
1812,54360.0,G24,G,17.961,4148.4724,29.240064,20000.0000,24065598987.1675,24065594838.6950,24026226548.3044,39374742.7042,-1764.4088,0.0000,6700.3950,302.3689,11728.9064,16.3396,-0.0005,-1287.3370,-13.0717,23.5000,-1.6014,-15.2655,66.7469,0.470458,0,0,0.0000,0.00000000e+00,20014.4137
1813,54390.0,G24,G,18.040,4253.5447,29.980654,20000.0000,24055862072.1986,24055857818.6539,24016489882.8342,39374599.3989,-1931.4705,0.0000,6672.7387,301.3372,11744.3319,16.3302,-0.0005,-1287.3375,-13.1226,23.5000,-1.6823,-15.2655,66.8634,0.471279,0,0,0.0000,0.00000000e+00,20014.4139
1826,54780.0,G24,G,19.087,1246.0669,8.782769,20000.0000,23927742402.2212,23927741156.1543,23888375662.1355,39372752.2424,-1982.7113,0.0000,6327.6827,284.5027,11924.6504,16.2067,-0.0005,-1287.3653,-13.7974,23.5000,-2.7535,-15.2655,68.3258,0.481587,0,0,0.0000,0.00000000e+00,20000.0373
1847,55410.0,G24,G,20.837,1039.9798,7.330186,20000.0000,23716698427.5923,23716697387.6125,23677335404.6312,39369777.6471,-1792.6275,0.0000,5827.1568,271.0582,12135.4261,16.0055,-0.0005,-1287.4421,-14.9271,23.5000,-4.3321,-15.2655,70.4919,0.496855,0,0,0.0000,0.00000000e+00,20000.2850
1848,55440.0,G24,G,20.922,1024.6142,7.221883,20000.0000,23706584725.8130,23706583701.1988,23667221872.6958,39369631.3852,-1771.3968,0.0000,5805.0550,271.3102,12142.9489,15.9959,-0.0005,-1287.4448,-14.9817,23.5000,-4.3972,-15.2655,70.5892,0.497541,0,0,0.0000,0.00000000e+00,20000.2796
1849,55470.0,G24,G,21.007,1029.3373,7.255174,20000.0000,23696469047.8629,23696468018.5256,23657106333.5986,39369493.0521,-1745.1410,0.0000,5783.1086,269.1253,12150.2415,15.9864,-0.0005,-1287.4473,-15.0363,23.5000,-4.4624,-15.2655,70.6860,0.498223,0,0,0.0000,0.00000000e+00,20000.2745
1852,55560.0,G24,G,21.262,1154.2100,8.135326,20000.0000,23666114980.7804,23666113826.5704,23626752745.3151,39369069.7650,-1833.9527,0.0000,5718.1976,263.1837,12170.7372,15.9577,-0.0005,-1287.4532,-15.2005,23.5000,-4.6583,-15.2655,70.9734,0.500248,0,0,0.0000,0.00000000e+00,20000.0329
1857,55710.0,G25,G,22.679,-1040.9488,-7.337016,20000.0000,23640894241.6454,23640895282.5942,23774307203.0166,-133418222.3864,-1711.8882,0.0000,5383.7404,250.1736,-2346.2834,15.9035,-0.0006,-1358.2662,-19.1763,23.5000,-5.7482,-49.0982,44.5619,0.314090,0,0,0.0000,0.00000000e+00,20014.5952
1859,55770.0,G25,G,22.420,-1276.4013,-8.996578,20000.0000,23665865099.5580,23665866375.9593,23799277799.2908,-133418177.3481,-1246.9607,0.0000,5441.8399,253.1687,-2272.0876,15.9301,-0.0006,-1358.0296,-18.9737,23.5000,-5.5485,-49.0982,44.8987,0.316463,0,0,0.0000,0.00000000e+00,20014.6051
1865,55950.0,E03,E,18.354,13463.4533,93.337730,20000.0000,26964157679.5021,26964144216.0488,26964619160.3533,-484467.6576,-1621.4828,4169.9963,6565.3061,304.1293,-108.1980,17.2452,-0.0002,-1020.9194,-14.4275,-14.4262,-5.6126,31.8024,-53.4792,-0.370754,0,0,0.0000,0.00000000e+00,20014.6524
1866,55980.0,G13,G,20.745,9191.5716,64.785808,20000.0000,23150983876.4474,23150974684.8758,23357053337.0941,-206082650.5985,-2018.7862,0.0000,5851.4179,270.8243,123.1280,15.9136,-0.0002,-1254.0812,-13.6887,6.4000,-4.2612,27.1470,89.1306,0.628227,0,0,0.0000,0.00000000e+00,20014.6442
1868,56040.0,G13,G,20.423,9299.0705,65.543503,20000.0000,23181593331.9074,23181584032.8369,23387661922.3671,-206082441.2759,-1617.4466,0.0000,5937.7918,275.7106,62.6437,15.9477,-0.0002,-1253.9454,-13.4501,6.4000,-4.0139,27.1470,89.1086,0.628072,0,0,0.0000,0.00000000e+00,20014.6564
1871,56130.0,G25,G,20.893,-854.2321,-6.020964,20000.0000,23813633362.5011,23813634216.7332,23947045815.5364,-133417908.4437,-1631.4402,0.0000,5812.5686,269.6676,-1823.6309,16.0892,-0.0006,-1356.5942,-17.7715,23.5000,-4.3750,-49.0982,46.7828,0.329744,0,0,0.0000,0.00000000e+00,20000.0333
1872,56160.0,G13,G,19.774,8693.7183,61.276742,20000.0000,23243724627.2777,23243715933.5594,23449793061.9188,-206082498.3671,-1112.0988,0.0000,6120.5249,284.2821,-58.3401,16.0171,-0.0002,-1253.6764,-12.9675,6.4000,-3.4576,27.1470,89.0605,0.627733,0,0,0.0000,0.00000000e+00,20014.6822
1873,56190.0,G13,G,19.611,9038.0845,63.703971,20000.0000,23259444944.4715,23259435906.3870,23465513605.6862,-206082637.9414,-1624.1990,0.0000,6168.4123,286.6987,-88.5860,16.0347,-0.0002,-1253.6097,-12.8457,6.4000,-3.2904,27.1470,89.0476,0.627642,0,0,0.0000,0.00000000e+00,20015.1341
1875,56250.0,G13,G,19.283,8920.5435,62.875496,20000.0000,23291108326.8354,23291099406.2919,23497176787.0512,-206082502.8093,-1605.1951,0.0000,6266.9924,291.6639,-149.0734,16.0702,-0.0002,-1253.4771,-12.6008,6.4000,-2.9547,27.1470,89.0208,0.627453,0,0,0.0000,0.00000000e+00,20014.6812
1877,56310.0,G13,G,18.953,8916.7285,62.848606,20000.0000,23323065045.0029,23323056128.2744,23529132996.0846,-206082585.2306,-1178.3330,0.0000,6369.4781,296.8352,-209.5514,16.1061,-0.0002,-1253.3457,-12.3541,6.4000,-2.6173,27.1470,88.9925,0.627254,0,0,0.0000,0.00000000e+00,20015.1346
1880,56400.0,E03,E,16.568,13501.2366,93.599668,20000.0000,27141815791.3912,27141802290.1547,27142276168.4687,-484160.7236,-1573.7375,4169.4770,7230.5004,338.1810,-118.7507,17.4467,-0.0001,-1018.3600,-13.0089,-14.4262,-3.7824,31.8024,-53.7542,-0.372661,0,0,0.0000,0.00000000e+00,20007.6092
1882,56460.0,G13,G,18.122,9036.1092,63.690048,20000.0000,23404213270.7045,23404204234.5953,23610280844.1113,-206082366.1666,-1579.7758,0.0000,6644.2004,310.7191,-360.6758,16.1978,-0.0001,-1253.0222,-11.7302,6.4000,-1.7665,27.1470,88.9158,0.626713,0,0,0.0000,0.00000000e+00,20015.5313
1882,56460.0,G24,G,23.822,1047.6619,7.384333,20000.0000,23364907126.2498,23364906078.5878,23325549672.6183,39364830.8235,-1579.7758,0.0000,5143.2658,239.8507,12260.7445,15.6770,-0.0004,-1287.2313,-16.8422,23.5000,-6.6268,-15.2655,73.6009,0.518768,0,0,0.0000,0.00000000e+00,20015.5304
1883,56490.0,G24,G,23.907,1161.5062,8.186752,20000.0000,23355032915.9201,23355031754.4139,23315675516.7051,39364689.3709,-1587.9693,0.0000,5126.3411,237.6151,12260.1244,15.6679,-0.0004,-1287.2093,-16.8963,23.5000,-6.6920,-15.2655,73.6810,0.519333,0,0,0.0000,0.00000000e+00,20000.0324
1884,56520.0,G13,G,17.787,9117.5826,64.264305,20000.0000,23437165668.2617,23437156550.6791,23643232925.2074,-206082341.6080,-1551.9635,0.0000,6762.1208,314.6271,-421.0837,16.2352,-0.0001,-1252.8952,-11.4778,6.4000,-1.4234,27.1470,88.8826,0.626479,0,0,0.0000,0.00000000e+00,20000.0336
1886,56580.0,G24,G,24.161,749.8514,5.285247,20000.0000,23325510750.1489,23325510000.2975,23286153906.2252,39364265.2224,-1258.6770,0.0000,5076.4000,235.7312,12256.8574,15.6408,-0.0004,-1287.1350,-17.0579,23.5000,-6.8872,-15.2655,73.9187,0.521008,0,0,0.0000,0.00000000e+00,20015.5227
1895,56850.0,G25,G,18.016,-91304.8236,-643.552272,20000.0000,24096344820.3010,24096436125.1246,24229846730.9135,-133417388.7534,-1161.6020,0.0000,6681.1558,311.5806,-913.5868,16.4014,-0.0004,-1353.6439,-15.4535,23.5000,-1.6576,-49.0982,50.0387,0.352693,0,0,0.0000,0.00000000e+00,20015.4280
1899,56970.0,G32,G,13.940,7737.7121,54.538435,20000.0000,24199426634.8754,24199418897.1633,24168252176.2209,31153181.2582,-1061.8216,0.0000,8508.6041,399.5471,-5650.3944,16.7167,-0.0004,-1355.9183,-13.1123,23.5000,2.7438,1.3798,35.8878,0.252952,0,0,0.0000,0.00000000e+00,20015.1817
1905,57150.0,G32,G,15.158,9280.1213,65.409941,20000.0000,24082350588.4059,24082341308.2847,24051176418.4365,31152226.1675,-1336.7067,0.0000,7862.7584,370.0516,-5726.2364,16.5744,-0.0004,-1356.2385,-14.0505,23.5000,1.2670,1.3798,36.9146,0.260189,0,0,0.0000,0.00000000e+00,20015.4148
1907,57210.0,G25,G,16.671,-91188.3005,-642.730971,20000.0000,24230099271.4585,24230190459.7590,24363600518.8778,-133417130.1467,-949.3739,0.0000,7188.0309,338.1825,-454.4175,16.5529,-0.0004,-1352.1303,-14.3466,23.5000,-0.2815,-49.0982,51.4956,0.362961,0,0,0.0000,0.00000000e+00,20015.4558
1980,59400.0,E26,E,13.651,4385.6754,30.404457,20000.0000,27387619158.1641,27387614772.4887,27451699409.9396,-64097781.4486,-338.5018,4171.8262,8677.5511,427.7836,-204.5692,17.7947,-0.0001,-1037.6826,-13.4125,-16.6390,-0.3862,11.0131,-41.7824,-0.289664,0,0,0.0000,0.00000000e+00,20000.0426
1994,59820.0,E29,E,18.580,1917.0801,13.290491,20000.0000,26992719741.4543,26992717824.3742,26939795817.7723,52911373.1307,-414.9816,4170.3039,6489.8360,320.5141,-64.9612,17.2087,-0.0002,-889.6409,-16.2669,-8.5258,-5.8450,-7.8815,49.0284,0.339898,0,0,0.0000,0.00000000e+00,20000.0507
2018,60540.0,G10,G,29.808,-4675.5352,-32.955009,20000.0000,23276440987.8895,23276445663.4248,23100416250.0654,176023854.7195,-559.0496,0.0000,4189.9452,212.8239,-1686.2795,15.2249,-0.0001,-1322.3949,-24.5698,23.5000,-10.0840,31.7995,-41.3898,-0.291731,0,0,0.0000,0.00000000e+00,20000.0317
2026,60780.0,G10,G,29.928,-4800.0396,-33.832565,20000.0000,23268547543.1702,23268552343.2098,23092523227.0947,176023970.4869,-701.7638,0.0000,4174.7438,212.9055,-1431.1756,15.2152,-0.0001,-1322.8292,-24.5809,23.5000,-10.1481,31.7995,-42.3481,-0.298486,0,0,0.0000,0.00000000e+00,20013.3373
2027,60810.0,G15,G,17.749,18525.7258,130.576595,20000.0000,23351235818.6561,23351217292.9303,23466280883.3014,-115069440.6562,-722.1896,0.0000,6775.8456,345.9220,604.6876,16.1789,0.0002,-558.6891,-11.6956,40.6000,-1.3843,37.1015,84.5101,0.595661,0,0,0.0000,0.00000000e+00,20000.0317
2028,60840.0,G10,G,29.957,-4752.1065,-33.494714,20000.0000,23266636184.6430,23266640936.7496,23090611989.0996,176023998.7170,-829.9402,0.0000,4171.1330,212.0625,-1367.1281,15.2129,-0.0001,-1322.9318,-24.5825,23.5000,-10.1634,31.7995,-42.5835,-0.300145,0,0,0.0000,0.00000000e+00,20013.3030
2029,60870.0,G10,G,29.972,-4477.9801,-31.562563,20000.0000,23265688408.4093,23265692886.3894,23089663978.0693,176024015.6529,-852.5509,0.0000,4169.3534,212.2573,-1335.0666,15.2118,-0.0001,-1322.9822,-24.5831,23.5000,-10.1710,31.7995,-42.7005,-0.300970,0,0,0.0000,0.00000000e+00,20000.0412
2031,60930.0,G15,G,16.954,18866.6762,132.979747,20000.0000,23429035002.2029,23429016135.5267,23544079519.0179,-115069601.5538,-874.2579,0.0000,7074.8934,362.7368,401.6072,16.2682,0.0002,-558.5403,-11.0762,40.6000,-0.5710,37.1015,84.3039,0.594207,0,0,0.0000,0.00000000e+00,20013.2535
2032,60960.0,G15,G,16.756,18993.4538,133.873325,20000.0000,23448521171.7121,23448502178.2583,23563565630.5050,-115069629.8553,-1048.7445,0.0000,7153.6488,366.9968,350.8149,16.2907,0.0002,-558.5042,-10.9216,40.6000,-0.3685,37.1015,84.2515,0.593838,0,0,0.0000,0.00000000e+00,20013.2366
2034,61020.0,G15,G,16.362,18434.4629,129.933338,20000.0000,23487533940.6813,23487515506.2184,23602578176.5124,-115069707.7537,-462.4503,0.0000,7316.2982,375.8506,249.2103,16.3358,0.0002,-558.4335,-10.6127,40.6000,0.0355,37.1015,84.1460,0.593094,0,0,0.0000,0.00000000e+00,20013.4534
2035,61050.0,G15,G,16.165,18491.3413,130.334239,20000.0000,23507059192.7426,23507040701.4012,23622103640.5464,-115069737.0162,-841.6267,0.0000,7400.2993,380.4029,198.4000,16.3584,0.0002,-558.3988,-10.4584,40.6000,0.2369,37.1015,84.0928,0.592719,0,0,0.0000,0.00000000e+00,20013.1862
2036,61080.0,G15,G,15.968,18576.8855,130.937188,20000.0000,23526597316.4104,23526578739.5249,23641641254.2352,-115069765.6105,-530.1412,0.0000,7486.1600,385.0477,147.5856,16.3810,0.0002,-558.3646,-10.3042,40.6000,0.4381,37.1015,84.0393,0.592342,0,0,0.0000,0.00000000e+00,20013.4069
