SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
12900.0,FWD,1337935.8203,6070317.0291,1427877.5345,1337935.5599,6070317.2377,1427877.5071,+260.366,-208.633,+27.438,-299.169,+60.011,-137.721,334.770,15,7,4,2.0909,0.0216,2.1124,+2977.475,2167.30,10.212
12930.0,FWD,1337935.8202,6070317.0330,1427877.5354,1337935.5599,6070317.2377,1427877.5071,+260.312,-204.733,+28.341,-298.277,+60.036,-133.818,332.387,14,7,4,2.0909,0.0186,2.1094,+2978.038,948.37,12.578
12960.0,FWD,1337935.8208,6070317.0376,1427877.5361,1337935.5599,6070317.2377,1427877.5071,+260.939,-200.140,+29.040,-297.901,+59.675,-129.160,330.134,13,7,4,2.0909,0.0171,2.1079,+2978.576,1401.72,13.163
12990.0,FWD,1337935.8206,6070317.0410,1427877.5370,1337935.5599,6070317.2377,1427877.5071,+260.658,-196.716,+29.901,-296.889,+59.774,-125.767,327.923,13,7,4,2.0909,0.0139,2.1047,+2979.122,811.97,14.370
13020.0,FWD,1337935.8209,6070317.0440,1427877.5370,1337935.5599,6070317.2377,1427877.5071,+261.016,-193.718,+29.913,-296.594,+59.110,-122.836,326.421,13,7,4,2.0909,0.0117,2.1025,+2979.648,1002.37,13.313
13050.0,FWD,1337935.8213,6070317.0470,1427877.5378,1337935.5599,6070317.2377,1427877.5071,+261.420,-190.722,+30.655,-296.343,+59.154,-119.734,325.046,13,7,4,2.0909,0.0080,2.0988,+2980.085,845.19,12.384
13080.0,FWD,1337935.8219,6070317.0493,1427877.5382,1337935.5599,6070317.2377,1427877.5071,+261.981,-188.418,+31.121,-296.396,+59.074,-117.320,324.198,13,7,6,2.0909,0.0042,2.0950,+2980.518,772.87,16.133
13110.0,FWD,1337935.8194,6070317.0466,1427877.5379,1337935.5599,6070317.2377,1427877.5071,+259.515,-191.149,+30.782,-294.575,+59.463,-120.512,323.780,14,7,6,2.0909,0.0075,2.0984,+2980.730,1131.76,14.611
13140.0,FWD,1337935.8187,6070317.0468,1427877.5376,1337935.5599,6070317.2377,1427877.5071,+258.776,-190.881,+30.519,-293.796,+59.184,-120.471,323.005,14,7,6,2.0909,0.0100,2.1008,+2981.063,940.26,17.242
13170.0,FWD,1337935.8185,6070317.0478,1427877.5390,1337935.5599,6070317.2377,1427877.5071,+258.603,-189.937,+31.857,-293.424,+60.288,-119.307,322.438,14,7,6,2.0909,0.0105,2.1014,+2981.440,842.02,18.497
13200.0,FWD,1337935.8183,6070317.0497,1427877.5401,1337935.5599,6070317.2377,1427877.5071,+258.358,-187.954,+32.951,-292.757,+60.930,-117.226,321.187,14,7,6,2.0909,0.0108,2.1016,+2981.723,737.33,19.872
13230.0,FWD,1337935.8188,6070317.0510,1427877.5408,1337935.5599,6070317.2377,1427877.5071,+258.882,-186.687,+33.699,-292.997,+61.354,-115.742,320.948,14,6,5,2.0909,0.0108,2.1016,+2982.111,1145.61,19.509
13260.0,FWD,1337935.8194,6070317.0521,1427877.5422,1337935.5599,6070317.2377,1427877.5071,+259.535,-185.565,+35.150,-293.393,+62.489,-114.211,320.980,14,6,5,2.0909,0.0123,2.1032,+2982.452,1046.56,20.518
13290.0,FWD,1337935.8207,6070317.0534,1427877.5430,1337935.5599,6070317.2377,1427877.5071,+260.767,-184.335,+35.918,-294.331,+62.908,-112.609,321.355,14,6,5,2.0909,0.0117,2.1026,+2982.756,786.37,20.670
13320.0,FWD,1337935.8213,6070317.0544,1427877.5436,1337935.5599,6070317.2377,1427877.5071,+261.378,-183.251,+36.513,-294.694,+63.219,-111.315,321.298,14,6,5,2.0909,0.0123,2.1031,+2983.077,965.31,19.162
13350.0,FWD,1337935.8220,6070317.0555,1427877.5441,1337935.5599,6070317.2377,1427877.5071,+262.067,-182.219,+37.027,-295.145,+63.460,-110.073,321.332,14,6,5,2.0909,0.0105,2.1013,+2983.400,947.95,18.542
13380.0,FWD,1337935.8223,6070317.0566,1427877.5445,1337935.5599,6070317.2377,1427877.5071,+262.369,-181.060,+37.412,-295.191,+63.565,-108.820,320.967,14,6,5,2.0909,0.0109,2.1017,+2983.657,1084.07,19.522
13410.0,FWD,1337935.8230,6070317.0581,1427877.5451,1337935.5599,6070317.2377,1427877.5071,+263.087,-179.637,+37.988,-295.586,+63.778,-107.186,320.823,14,6,5,2.0909,0.0105,2.1014,+2983.917,1101.77,18.723
13440.0,FWD,1337935.8239,6070317.0589,1427877.5457,1337935.5599,6070317.2377,1427877.5071,+264.003,-178.762,+38.586,-296.291,+64.124,-106.026,321.157,14,6,5,2.0909,0.0117,2.1026,+2984.232,1252.53,17.162
13470.0,FWD,1337935.8240,6070317.0603,1427877.5461,1337935.5599,6070317.2377,1427877.5071,+264.059,-177.353,+38.952,-296.043,+64.168,-104.592,320.466,14,6,5,2.0909,0.0132,2.1041,+2984.543,1003.48,14.536
13500.0,FWD,1337935.8239,6070317.0612,1427877.5457,1337935.5599,6070317.2377,1427877.5071,+263.978,-176.522,+38.570,-295.785,+63.617,-103.904,319.894,14,6,5,2.0909,0.0155,2.1064,+2984.863,1177.10,15.620
13530.0,FWD,1337935.8240,6070317.0619,1427877.5457,1337935.5599,6070317.2377,1427877.5071,+264.142,-175.795,+38.628,-295.789,+63.505,-103.165,319.636,14,6,5,2.0909,0.0167,2.1075,+2985.174,919.55,15.480
13560.0,FWD,1337935.8239,6070317.0628,1427877.5452,1337935.5599,6070317.2377,1427877.5071,+263.974,-174.855,+38.143,-295.422,+62.834,-102.415,318.922,15,6,5,2.0909,0.0190,2.1098,+2985.469,757.30,16.400
13590.0,FWD,1337935.8236,6070317.0639,1427877.5440,1337935.5599,6070317.2377,1427877.5071,+263.689,-173.762,+36.934,-294.909,+61.430,-101.708,317.945,15,6,5,2.0909,0.0191,2.1100,+2985.809,1210.09,13.813
13620.0,FWD,1337935.8228,6070317.0652,1427877.5437,1337935.5599,6070317.2377,1427877.5071,+262.940,-172.480,+36.597,-293.902,+60.855,-100.720,316.585,15,6,5,2.0909,0.0209,2.1118,+2986.155,1281.49,16.112
13650.0,FWD,1337935.8223,6070317.0656,1427877.5430,1337935.5599,6070317.2377,1427877.5071,+262.381,-172.071,+35.883,-293.268,+60.097,-100.609,315.816,15,7,5,2.0909,0.0225,2.1133,+2986.454,1277.41,13.826
13680.0,FWD,1337935.8220,6070317.0664,1427877.5415,1337935.5599,6070317.2377,1427877.5071,+262.099,-171.331,+34.372,-292.833,+58.475,-100.305,315.011,15,7,5,2.0909,0.0233,2.1142,+2986.749,1183.78,12.625
13710.0,FWD,1337935.8207,6070317.0678,1427877.5397,1337935.5599,6070317.2377,1427877.5071,+260.795,-169.880,+32.594,-291.247,+56.487,-99.598,312.947,15,7,5,2.0909,0.0219,2.1127,+2987.025,1749.72,12.594
13740.0,FWD,1337935.8201,6070317.0684,1427877.5380,1337935.5599,6070317.2377,1427877.5071,+260.176,-169.343,+30.946,-290.527,+54.793,-99.589,311.971,16,7,5,2.0909,0.0217,2.1125,+2987.326,1342.25,13.565
13770.0,FWD,1337935.8200,6070317.0693,1427877.5366,1337935.5599,6070317.2377,1427877.5071,+260.132,-168.387,+29.471,-290.278,+53.148,-99.021,311.274,15,7,5,2.0909,0.0216,2.1124,+2987.626,1346.54,11.568
13800.0,FWD,1337935.8202,6070317.0704,1427877.5356,1337935.5599,6070317.2377,1427877.5071,+260.299,-167.282,+28.490,-290.204,+51.941,-98.156,310.726,15,7,5,2.0909,0.0234,2.1142,+2987.904,776.14,11.611
13830.0,FWD,1337935.8199,6070317.0707,1427877.5351,1337935.5599,6070317.2377,1427877.5071,+259.975,-167.013,+28.008,-289.830,+51.428,-98.076,310.266,15,7,5,2.0909,0.0222,2.1130,+2988.215,1641.58,14.756
13860.0,FWD,1337935.8197,6070317.0716,1427877.5356,1337935.5599,6070317.2377,1427877.5071,+259.765,-166.118,+28.483,-289.432,+51.704,-97.162,309.652,15,7,5,2.0909,0.0217,2.1126,+2988.487,1029.29,14.167
13890.0,FWD,1337935.8205,6070317.0712,1427877.5356,1337935.5599,6070317.2377,1427877.5071,+260.562,-166.517,+28.506,-290.296,+51.775,-97.368,310.537,14,7,5,2.0909,0.0224,2.1133,+2988.778,1095.15,13.100
13920.0,FWD,1337935.8203,6070317.0707,1427877.5354,1337935.5599,6070317.2377,1427877.5071,+260.351,-166.972,+28.261,-290.188,+51.648,-97.901,310.582,14,7,5,2.0909,0.0217,2.1125,+2989.044,969.07,14.144
13950.0,FWD,1337935.8205,6070317.0698,1427877.5354,1337935.5599,6070317.2377,1427877.5071,+260.619,-167.901,+28.271,-290.650,+51.849,-98.727,311.308,14,7,5,2.0909,0.0206,2.1114,+2989.332,650.20,16.228
13980.0,FWD,1337935.8209,6070317.0694,1427877.5360,1337935.5599,6070317.2377,1427877.5071,+261.007,-168.326,+28.900,-291.119,+52.535,-98.908,311.919,14,7,5,2.0909,0.0201,2.1110,+2989.572,845.58,13.005
14010.0,FWD,1337935.8222,6070317.0683,1427877.5357,1337935.5599,6070317.2377,1427877.5071,+262.316,-169.401,+28.559,-292.629,+52.377,-99.733,313.563,14,7,5,2.0909,0.0191,2.1099,+2989.865,1135.45,17.247
14040.0,FWD,1337935.8229,6070317.0670,1427877.5353,1337935.5599,6070317.2377,1427877.5071,+263.003,-170.683,+28.182,-293.576,+52.258,-100.894,314.797,14,7,5,2.0909,0.0177,2.1085,+2990.108,1309.65,17.185
14070.0,FWD,1337935.8234,6070317.0659,1427877.5355,1337935.5599,6070317.2377,1427877.5071,+263.460,-171.811,+28.444,-294.266,+52.739,-101.812,315.816,14,7,5,2.0909,0.0188,2.1096,+2990.330,619.68,19.274
14100.0,FWD,1337935.8233,6070317.0649,1427877.5363,1337935.5599,6070317.2377,1427877.5071,+263.385,-172.769,+29.154,-294.399,+53.646,-102.579,316.340,15,7,5,2.0909,0.0194,2.1102,+2990.575,1376.10,22.367
14130.0,FWD,1337935.8230,6070317.0634,1427877.5370,1337935.5599,6070317.2377,1427877.5071,+263.082,-174.301,+29.943,-294.433,+54.766,-103.923,317.001,15,7,5,2.0909,0.0208,2.1117,+2990.844,1126.77,19.312
14160.0,FWD,1337935.8234,6070317.0626,1427877.5373,1337935.5599,6070317.2377,1427877.5071,+263.513,-175.143,+30.187,-295.034,+55.169,-104.578,317.845,15,7,5,2.0909,0.0247,2.1156,+2991.048,609.85,18.051
14190.0,FWD,1337935.8228,6070317.0614,1427877.5378,1337935.5599,6070317.2377,1427877.5071,+262.921,-176.322,+30.677,-294.710,+55.933,-105.714,318.053,15,7,5,2.0909,0.0288,2.1196,+2991.313,1182.25,15.695
14220.0,FWD,1337935.8223,6070317.0598,1427877.5376,1337935.5599,6070317.2377,1427877.5071,+262.421,-177.871,+30.468,-294.555,+56.095,-107.339,318.482,15,7,5,2.0909,0.0307,2.1215,+2991.539,1254.13,15.678
14250.0,FWD,1337935.8217,6070317.0580,1427877.5367,1337935.5599,6070317.2377,1427877.5071,+261.816,-179.730,+29.620,-294.364,+55.708,-109.427,318.948,15,7,5,2.0909,0.0329,2.1237,+2991.788,1351.17,14.785
14280.0,FWD,1337935.8210,6070317.0567,1427877.5365,1337935.5599,6070317.2377,1427877.5071,+261.137,-181.038,+29.449,-293.983,+55.862,-110.852,319.115,15,7,5,2.0909,0.0336,2.1245,+2992.002,1703.74,13.901
14310.0,FWD,1337935.8205,6070317.0562,1427877.5359,1337935.5599,6070317.2377,1427877.5071,+260.554,-181.457,+28.756,-293.504,+55.307,-111.529,318.813,15,7,5,2.0909,0.0336,2.1244,+2992.228,1434.45,13.021
14340.0,FWD,1337935.8179,6070317.0568,1427877.5358,1337935.5599,6070317.2377,1427877.5071,+258.037,-180.929,+28.725,-290.932,+55.282,-111.561,316.455,15,6,4,2.0909,0.0331,2.1239,+2992.490,1217.63,16.558
14370.0,FWD,1337935.8160,6070317.0577,1427877.5367,1337935.5599,6070317.2377,1427877.5071,+256.100,-179.980,+29.626,-288.836,+56.046,-110.861,314.417,15,6,4,2.0909,0.0332,2.1241,+2992.729,1456.01,14.461
14400.0,FWD,1337935.8143,6070317.0586,1427877.5373,1337935.5599,6070317.2377,1427877.5071,+254.358,-179.118,+30.245,-286.949,+56.544,-110.267,312.563,14,6,4,2.0909,0.0351,2.1260,+2992.978,959.53,13.058
14430.0,FWD,1337935.8128,6070317.0583,1427877.5378,1337935.5599,6070317.2377,1427877.5071,+252.904,-179.366,+30.736,-285.583,+57.147,-110.697,311.573,14,6,4,2.0909,0.0362,2.1270,+2993.212,869.88,10.711
14460.0,FWD,1337935.8117,6070317.0593,1427877.5382,1337935.5599,6070317.2377,1427877.5071,+251.769,-178.358,+31.068,-284.257,+57.304,-109.902,310.104,14,6,4,2.0909,0.0357,2.1266,+2993.373,1100.13,10.178
14490.0,FWD,1337935.8104,6070317.0591,1427877.5391,1337935.5599,6070317.2377,1427877.5071,+250.481,-178.550,+31.970,-283.042,+58.287,-110.151,309.262,14,6,4,2.0909,0.0350,2.1259,+2993.618,966.28,12.278
14520.0,FWD,1337935.8092,6070317.0593,1427877.5401,1337935.5599,6070317.2377,1427877.5071,+249.344,-178.382,+32.984,-281.894,+59.293,-110.001,308.351,14,6,4,2.0909,0.0340,2.1248,+2993.941,945.36,13.999
14550.0,FWD,1337935.8088,6070317.0587,1427877.5411,1337935.5599,6070317.2377,1427877.5071,+248.857,-178.969,+34.016,-281.545,+60.451,-110.429,308.410,14,6,4,2.0909,0.0351,2.1259,+2994.251,1045.99,11.727
14580.0,FWD,1337935.8080,6070317.0585,1427877.5421,1337935.5599,6070317.2377,1427877.5071,+248.124,-179.245,+35.027,-280.889,+61.533,-110.618,308.093,14,6,4,2.0909,0.0345,2.1254,+2994.537,990.51,12.761
14610.0,FWD,1337935.8070,6070317.0580,1427877.5429,1337935.5599,6070317.2377,1427877.5071,+247.136,-179.710,+35.780,-280.024,+62.417,-111.098,307.656,14,6,4,2.0909,0.0365,2.1273,+2994.849,895.10,11.525
14640.0,FWD,1337935.8060,6070317.0568,1427877.5440,1337935.5599,6070317.2377,1427877.5071,+246.132,-180.871,+36.882,-279.293,+63.794,-112.165,307.661,15,6,4,2.0909,0.0384,2.1293,+2995.178,1208.23,15.468
14670.0,FWD,1337935.8052,6070317.0564,1427877.5446,1337935.5599,6070317.2377,1427877.5071,+245.253,-181.343,+37.502,-278.537,+64.545,-112.659,307.312,15,6,4,2.0909,0.0380,2.1289,+2995.489,1522.93,13.303
14700.0,FWD,1337935.8051,6070317.0553,1427877.5456,1337935.5599,6070317.2377,1427877.5071,+245.210,-182.366,+38.549,-278.715,+65.793,-113.405,308.012,15,6,4,2.0909,0.0387,2.1295,+2995.803,1932.82,13.581
14730.0,FWD,1337935.8047,6070317.0538,1427877.5462,1337935.5599,6070317.2377,1427877.5071,+244.797,-183.914,+39.060,-278.645,+66.650,-114.849,308.668,15,6,4,2.0909,0.0392,2.1301,+2996.077,1261.98,15.189
14760.0,FWD,1337935.8045,6070317.0529,1427877.5468,1337935.5599,6070317.2377,1427877.5071,+244.645,-184.820,+39.657,-278.692,+67.439,-115.609,309.164,14,6,4,2.0909,0.0421,2.1330,+2996.350,807.37,14.428
14790.0,FWD,1337935.8033,6070317.0531,1427877.5477,1337935.5599,6070317.2377,1427877.5071,+243.430,-184.577,+40.647,-277.453,+68.409,-115.409,308.186,14,6,4,2.0909,0.0427,2.1336,+2996.648,1090.15,13.894
14820.0,FWD,1337935.8019,6070317.0526,1427877.5487,1337935.5599,6070317.2377,1427877.5071,+242.048,-185.116,+41.554,-276.219,+69.478,-116.007,307.542,14,6,4,2.0909,0.0456,2.1364,+2996.935,946.85,13.955
14850.0,FWD,1337935.8003,6070317.0532,1427877.5491,1337935.5599,6070317.2377,1427877.5071,+240.433,-184.462,+41.963,-274.501,+69.811,-115.631,305.933,14,6,4,2.0909,0.0452,2.1360,+2997.190,924.21,12.326
14880.0,FWD,1337935.7997,6070317.0531,1427877.5496,1337935.5599,6070317.2377,1427877.5071,+239.752,-184.590,+42.519,-273.864,+70.414,-115.771,305.553,14,6,4,2.0909,0.0439,2.1348,+2997.502,549.82,11.067
14910.0,FWD,1337935.7988,6070317.0530,1427877.5498,1337935.5599,6070317.2377,1427877.5071,+238.909,-184.727,+42.730,-273.070,+70.690,-116.030,305.004,14,6,4,2.0909,0.0437,2.1346,+2997.862,486.62,12.952
14940.0,FWD,1337935.7977,6070317.0526,1427877.5500,1337935.5599,6070317.2377,1427877.5071,+237.827,-185.066,+42.876,-272.086,+70.960,-116.547,304.383,14,6,4,2.0909,0.0458,2.1367,+2998.197,592.24,12.478
14970.0,FWD,1337935.7962,6070317.0529,1427877.5507,1337935.5599,6070317.2377,1427877.5071,+236.278,-184.786,+43.573,-270.513,+71.653,-116.449,303.104,14,6,4,2.0909,0.0459,2.1367,+2998.530,863.05,12.863
15000.0,FWD,1337935.7943,6070317.0537,1427877.5507,1337935.5599,6070317.2377,1427877.5071,+234.353,-184.028,+43.635,-268.470,+71.640,-116.117,301.151,14,6,4,2.0909,0.0462,2.1370,+2998.793,685.52,11.219
15030.0,FWD,1337935.7932,6070317.0536,1427877.5513,1337935.5599,6070317.2377,1427877.5071,+233.320,-184.059,+44.216,-267.469,+72.262,-116.233,300.452,15,6,4,2.0909,0.0465,2.1373,+2999.069,860.20,11.407
15060.0,FWD,1337935.7927,6070317.0533,1427877.5515,1337935.5599,6070317.2377,1427877.5071,+232.788,-184.437,+44.426,-267.030,+72.576,-116.656,300.301,15,6,4,2.0909,0.0445,2.1353,+2999.330,1031.51,13.474
15090.0,FWD,1337935.7923,6070317.0525,1427877.5518,1337935.5599,6070317.2377,1427877.5071,+232.353,-185.159,+44.706,-266.761,+73.029,-117.371,300.450,15,6,4,2.0909,0.0446,2.1355,+2999.624,1055.71,11.923
15120.0,FWD,1337935.7916,6070317.0511,1427877.5517,1337935.5599,6070317.2377,1427877.5071,+231.652,-186.563,+44.567,-266.378,+73.236,-118.886,300.757,16,6,4,2.0909,0.0436,2.1344,+2999.971,1678.95,14.238
15150.0,FWD,1337935.7907,6070317.0505,1427877.5523,1337935.5599,6070317.2377,1427877.5071,+230.848,-187.193,+45.240,-265.729,+74.070,-119.501,300.630,16,6,4,2.0909,0.0458,2.1366,+3000.265,1534.59,12.003
15180.0,FWD,1337935.7897,6070317.0488,1427877.5528,1337935.5599,6070317.2377,1427877.5071,+229.849,-188.868,+45.742,-265.114,+74.975,-121.191,300.988,16,6,4,2.0909,0.0446,2.1355,+3000.520,1202.70,13.126
15210.0,FWD,1337935.7890,6070317.0465,1427877.5532,1337935.5599,6070317.2377,1427877.5071,+229.130,-191.208,+46.145,-264.915,+75.918,-123.478,301.978,16,7,4,2.0909,0.0457,2.1365,+3000.807,848.38,13.080
15240.0,FWD,1337935.7891,6070317.0431,1427877.5541,1337935.5599,6070317.2377,1427877.5071,+229.179,-194.632,+46.975,-265.700,+77.477,-126.539,304.321,16,7,4,2.0909,0.0495,2.1404,+3001.153,1221.46,17.461
15270.0,FWD,1337935.7885,6070317.0397,1427877.5538,1337935.5599,6070317.2377,1427877.5071,+228.570,-197.953,+46.742,-265.820,+78.011,-129.879,305.965,16,7,4,2.0909,0.0512,2.1420,+3001.455,1338.86,16.470
15300.0,FWD,1337935.7877,6070317.0369,1427877.5531,1337935.5599,6070317.2377,1427877.5071,+227.783,-200.765,+45.951,-265.657,+77.897,-132.897,307.088,16,7,4,2.0909,0.0539,2.1447,+3001.763,1252.88,16.227
15330.0,FWD,1337935.7871,6070317.0345,1427877.5524,1337935.5599,6070317.2377,1427877.5071,+227.245,-203.245,+45.338,-265.665,+77.872,-135.508,308.228,16,7,4,2.0909,0.0562,2.1470,+3002.057,1380.16,16.879
15360.0,FWD,1337935.7865,6070317.0324,1427877.5521,1337935.5599,6070317.2377,1427877.5071,+226.637,-205.273,+45.009,-265.508,+78.027,-137.640,309.075,16,7,4,2.0909,0.0584,2.1492,+3002.368,671.38,13.439
15390.0,FWD,1337935.7851,6070317.0320,1427877.5505,1337935.5599,6070317.2377,1427877.5071,+225.185,-205.662,+43.449,-264.174,+76.664,-138.665,308.047,16,6,4,2.0909,0.0563,2.1472,+3002.672,1249.46,17.134
15420.0,FWD,1337935.7840,6070317.0320,1427877.5502,1337935.5599,6070317.2377,1427877.5071,+224.053,-205.730,+43.085,-263.083,+76.378,-139.050,307.215,16,6,4,2.0909,0.0567,2.1476,+3002.919,1608.92,11.205
15450.0,FWD,1337935.7833,6070317.0318,1427877.5500,1337935.5599,6070317.2377,1427877.5071,+223.412,-205.912,+42.852,-262.495,+76.222,-139.409,306.836,16,6,4,2.0909,0.0576,2.1484,+3003.205,1012.12,11.507
15480.0,FWD,1337935.7826,6070317.0316,1427877.5491,1337935.5599,6070317.2377,1427877.5071,+222.686,-206.133,+42.029,-261.835,+75.504,-139.957,306.344,16,6,4,2.0909,0.0610,2.1518,+3003.524,1482.61,12.125
15510.0,FWD,1337935.7818,6070317.0309,1427877.5484,1337935.5599,6070317.2377,1427877.5071,+221.907,-206.763,+41.302,-261.210,+74.972,-140.884,306.104,16,6,4,2.0909,0.0632,2.1541,+3003.756,1360.89,13.871
15540.0,FWD,1337935.7805,6070317.0311,1427877.5486,1337935.5599,6070317.2377,1427877.5071,+220.565,-206.561,+41.469,-259.855,+75.156,-140.935,305.018,16,6,4,2.0909,0.0666,2.1574,+3004.031,1789.59,12.284
15570.0,FWD,1337935.7786,6070317.0310,1427877.5482,1337935.5599,6070317.2377,1427877.5071,+218.743,-206.679,+41.092,-258.102,+74.903,-141.514,303.732,16,6,4,2.0909,0.0674,2.1582,+3004.293,1289.78,12.825
15600.0,FWD,1337935.7781,6070317.0304,1427877.5484,1337935.5599,6070317.2377,1427877.5071,+218.217,-207.323,+41.338,-257.726,+75.310,-142.182,303.825,16,6,4,2.0909,0.0663,2.1572,+3004.543,1517.31,12.578
15630.0,FWD,1337935.7770,6070317.0297,1427877.5490,1337935.5599,6070317.2377,1427877.5071,+217.112,-207.963,+41.868,-256.785,+76.021,-142.903,303.544,16,6,4,2.0909,0.0669,2.1578,+3004.793,1058.95,14.029
15660.0,FWD,1337935.7758,6070317.0289,1427877.5503,1337935.5599,6070317.2377,1427877.5071,+215.883,-208.821,+43.198,-255.770,+77.565,-143.678,303.443,16,6,4,2.0909,0.0662,2.1570,+3005.061,709.34,15.175
15690.0,FWD,1337935.7754,6070317.0285,1427877.5503,1337935.5599,6070317.2377,1427877.5071,+215.512,-209.155,+43.238,-255.480,+77.695,-144.064,303.415,16,6,4,2.0909,0.0681,2.1590,+3005.296,958.46,13.234
15720.0,FWD,1337935.7741,6070317.0277,1427877.5509,1337935.5599,6070317.2377,1427877.5071,+214.159,-209.968,+43.753,-254.333,+78.441,-145.005,303.092,16,6,4,2.0909,0.0724,2.1633,+3005.618,1182.84,15.698
15750.0,FWD,1337935.7733,6070317.0257,1427877.5517,1337935.5599,6070317.2377,1427877.5071,+213.425,-211.996,+44.577,-254.053,+79.726,-146.904,304.105,16,6,4,2.0909,0.0767,2.1675,+3005.906,1260.27,18.390
15780.0,FWD,1337935.7730,6070317.0239,1427877.5517,1337935.5599,6070317.2377,1427877.5071,+213.065,-213.815,+44.556,-254.092,+80.124,-148.715,305.121,16,6,4,2.0909,0.0786,2.1694,+3006.171,1505.50,17.030
15810.0,FWD,1337935.7722,6070317.0221,1427877.5523,1337935.5599,6070317.2377,1427877.5071,+212.296,-215.637,+45.238,-253.733,+81.226,-150.456,305.966,16,6,4,2.0909,0.0783,2.1692,+3006.413,1703.71,15.573
15840.0,FWD,1337935.7707,6070317.0201,1427877.5533,1337935.5599,6070317.2377,1427877.5071,+210.752,-217.580,+46.201,-252.644,+82.667,-152.411,306.418,16,6,4,2.0909,0.0774,2.1682,+3006.697,1406.28,16.956
15870.0,FWD,1337935.7697,6070317.0189,1427877.5538,1337935.5599,6070317.2377,1427877.5071,+209.830,-218.818,+46.661,-252.011,+83.432,-153.678,306.737,16,6,4,2.0909,0.0778,2.1686,+3006.934,1133.40,15.916
15900.0,FWD,1337935.7686,6070317.0170,1427877.5542,1337935.5599,6070317.2377,1427877.5071,+208.706,-220.710,+47.067,-251.320,+84.298,-155.623,307.386,16,6,4,2.0909,0.0746,2.1655,+3007.165,1393.88,15.345
15930.0,FWD,1337935.7670,6070317.0149,1427877.5538,1337935.5599,6070317.2377,1427877.5071,+207.123,-222.768,+46.696,-250.217,+84.466,-157.996,307.743,16,6,4,2.0909,0.0728,2.1637,+3007.452,2721.45,16.086
15960.0,FWD,1337935.7664,6070317.0137,1427877.5536,1337935.5599,6070317.2377,1427877.5071,+206.515,-223.961,+46.528,-249.880,+84.595,-159.297,308.175,15,6,4,2.0909,0.0733,2.1642,+3007.742,735.59,13.410
15990.0,FWD,1337935.7654,6070317.0119,1427877.5537,1337935.5599,6070317.2377,1427877.5071,+205.468,-225.790,+46.606,-249.251,+85.124,-161.239,308.821,14,6,4,2.0909,0.0730,2.1638,+3008.044,1765.28,12.898
16020.0,FWD,1337935.7638,6070317.0099,1427877.5537,1337935.5599,6070317.2377,1427877.5071,+203.880,-227.757,+46.607,-248.124,+85.634,-163.444,309.213,14,6,4,2.0909,0.0740,2.1649,+3008.359,1166.35,14.095
16050.0,FWD,1337935.7627,6070317.0085,1427877.5531,1337935.5599,6070317.2377,1427877.5071,+202.783,-229.227,+45.993,-247.369,+85.413,-165.210,309.485,14,6,4,2.0909,0.0752,2.1660,+3008.616,959.26,11.515
16080.0,FWD,1337935.7605,6070317.0073,1427877.5522,1337935.5599,6070317.2377,1427877.5071,+200.594,-230.431,+45.148,-245.490,+84.960,-167.006,308.828,14,6,4,2.0909,0.0757,2.1666,+3008.844,1533.43,14.093
16110.0,FWD,1337935.7592,6070317.0057,1427877.5512,1337935.5599,6070317.2377,1427877.5071,+199.257,-231.998,+44.102,-244.522,+84.351,-169.012,308.984,14,6,4,2.0909,0.0774,2.1683,+3009.049,892.51,11.880
16140.0,FWD,1337935.7582,6070317.0045,1427877.5513,1337935.5599,6070317.2377,1427877.5071,+198.323,-233.223,+44.177,-243.873,+84.740,-170.357,309.316,14,6,4,2.0909,0.0835,2.1744,+3009.246,1908.09,13.067
