SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
74520.0,FWD,1337935.3664,6070317.2863,1427877.4386,1337935.5599,6070317.2377,1427877.5071,-193.529,+48.640,-68.548,+199.463,-68.103,-9.750,210.994,15,9,6,2.0909,0.1511,2.2419,+3226.444,1189.09,13.750
74550.0,FWD,1337935.3670,6070317.2874,1427877.4393,1337935.5599,6070317.2377,1427877.5071,-192.884,+49.688,-67.804,+199.058,-67.639,-8.450,210.406,15,9,6,2.0909,0.1509,2.2417,+3226.434,1240.70,14.657
74580.0,FWD,1337935.3671,6070317.2882,1427877.4395,1337935.5599,6070317.2377,1427877.5071,-192.786,+50.535,-67.598,+199.145,-67.630,-7.577,210.451,15,9,6,2.0909,0.1517,2.2425,+3226.394,1611.03,14.788
74610.0,FWD,1337935.3678,6070317.2891,1427877.4395,1337935.5599,6070317.2377,1427877.5071,-192.117,+51.393,-67.557,+198.676,-67.811,-6.611,210.034,15,9,6,2.0909,0.1494,2.2402,+3226.326,1785.25,10.038
74640.0,FWD,1337935.3691,6070317.2902,1427877.4396,1337935.5599,6070317.2377,1427877.5071,-190.752,+52.469,-67.534,+197.575,-68.092,-5.296,209.046,15,9,6,2.0909,0.1472,2.2381,+3226.292,1340.94,12.685
74670.0,FWD,1337935.3700,6070317.2903,1427877.4386,1337935.5599,6070317.2377,1427877.5071,-189.906,+52.609,-68.536,+196.778,-69.140,-5.212,208.636,15,9,6,2.0909,0.1449,2.2358,+3226.184,1140.93,13.837
74700.0,FWD,1337935.3709,6070317.2916,1427877.4389,1337935.5599,6070317.2377,1427877.5071,-188.961,+53.896,-68.220,+196.132,-69.161,-3.718,208.002,15,9,6,2.0909,0.1455,2.2364,+3226.173,757.34,13.432
74730.0,FWD,1337935.3717,6070317.2922,1427877.4389,1337935.5599,6070317.2377,1427877.5071,-188.225,+54.545,-68.188,+195.554,-69.308,-2.939,207.494,15,9,6,2.0909,0.1454,2.2362,+3226.112,905.21,13.030
74760.0,FWD,1337935.3726,6070317.2933,1427877.4388,1337935.5599,6070317.2377,1427877.5071,-187.275,+55.570,-68.258,+194.847,-69.648,-1.780,206.928,15,9,6,2.0909,0.1460,2.2369,+3226.011,1204.14,12.933
74790.0,FWD,1337935.3732,6070317.2943,1427877.4386,1337935.5599,6070317.2377,1427877.5071,-186.662,+56.638,-68.454,+194.477,-70.103,-0.679,206.728,15,10,6,2.0909,0.1421,2.2329,+3225.814,1753.55,15.837
74820.0,FWD,1337935.3739,6070317.2957,1427877.4380,1337935.5599,6070317.2377,1427877.5071,-185.997,+57.963,-69.144,+194.113,-71.100,+0.565,206.726,15,10,6,2.0909,0.1395,2.2304,+3225.616,1026.50,16.407
74850.0,FWD,1337935.3740,6070317.2964,1427877.4375,1337935.5599,6070317.2377,1427877.5071,-185.874,+58.725,-69.617,+194.157,-71.734,+1.210,206.989,15,10,6,2.0909,0.1364,2.2272,+3225.414,1232.97,17.948
74880.0,FWD,1337935.3737,6070317.2973,1427877.4378,1337935.5599,6070317.2377,1427877.5071,-186.205,+59.633,-69.307,+194.676,-71.615,+2.074,207.441,15,10,6,2.0909,0.1347,2.2255,+3225.281,1320.59,18.717
74910.0,FWD,1337935.3734,6070317.2984,1427877.4386,1337935.5599,6070317.2377,1427877.5071,-186.474,+60.693,-68.490,+195.167,-71.039,+3.210,207.718,15,10,6,2.0909,0.1338,2.2247,+3225.116,1220.95,18.019
74940.0,FWD,1337935.3734,6070317.2982,1427877.4392,1337935.5599,6070317.2377,1427877.5071,-186.482,+60.505,-67.852,+195.134,-70.376,+3.173,207.461,15,11,6,2.0909,0.1331,2.2239,+3224.922,1459.44,19.029
74970.0,FWD,1337935.3734,6070317.2984,1427877.4392,1337935.5599,6070317.2377,1427877.5071,-186.492,+60.673,-67.866,+195.180,-70.427,+3.328,207.524,16,11,6,2.0909,0.1340,2.2248,+3224.756,1869.82,17.568
75000.0,FWD,1337935.3736,6070317.2990,1427877.4390,1337935.5599,6070317.2377,1427877.5071,-186.296,+61.295,-68.146,+195.123,-70.846,+3.898,207.623,16,11,6,2.0909,0.1322,2.2230,+3224.553,1585.39,20.927
75030.0,FWD,1337935.3736,6070317.2993,1427877.4391,1337935.5599,6070317.2377,1427877.5071,-186.308,+61.638,-68.007,+195.208,-70.786,+4.253,207.689,16,11,6,2.0909,0.1326,2.2235,+3224.437,1130.51,18.552
75060.0,FWD,1337935.3744,6070317.2999,1427877.4397,1337935.5599,6070317.2377,1427877.5071,-185.543,+62.191,-67.369,+194.580,-70.322,+5.083,206.960,16,11,6,2.0909,0.1318,2.2227,+3224.276,1407.80,20.294
75090.0,FWD,1337935.3748,6070317.2996,1427877.4400,1337935.5599,6070317.2377,1427877.5071,-185.065,+61.871,-67.052,+194.045,-69.967,+4.950,206.333,15,11,6,2.0909,0.1337,2.2246,+3224.162,1608.90,17.467
75120.0,FWD,1337935.3755,6070317.2993,1427877.4401,1337935.5599,6070317.2377,1427877.5071,-184.417,+61.620,-67.005,+193.357,-69.897,+4.859,205.660,15,10,6,2.0909,0.1337,2.2245,+3224.049,1028.29,16.250
75150.0,FWD,1337935.3758,6070317.2998,1427877.4396,1337935.5599,6070317.2377,1427877.5071,-184.060,+62.110,-67.484,+193.115,-70.489,+5.291,205.645,15,10,6,2.0909,0.1328,2.2237,+3223.960,1307.36,15.455
75180.0,FWD,1337935.3767,6070317.2997,1427877.4395,1337935.5599,6070317.2377,1427877.5071,-183.243,+62.044,-67.631,+192.302,-70.657,+5.366,204.942,14,10,6,2.0909,0.1348,2.2256,+3223.951,1169.78,15.826
75210.0,FWD,1337935.3766,6070317.3000,1427877.4397,1337935.5599,6070317.2377,1427877.5071,-183.325,+62.294,-67.416,+192.436,-70.498,+5.635,205.020,14,10,6,2.0909,0.1329,2.2238,+3223.910,1096.68,19.449
75240.0,FWD,1337935.3762,6070317.3005,1427877.4403,1337935.5599,6070317.2377,1427877.5071,-183.676,+62.783,-66.779,+192.884,-69.969,+6.171,205.275,14,10,6,2.0909,0.1334,2.2242,+3223.894,1046.20,17.036
75270.0,FWD,1337935.3755,6070317.3002,1427877.4397,1337935.5599,6070317.2377,1427877.5071,-184.438,+62.533,-67.442,+193.575,-70.523,+5.624,206.098,15,10,6,2.0909,0.1312,2.2220,+3223.865,2047.47,18.652
75300.0,FWD,1337935.3760,6070317.3010,1427877.4408,1337935.5599,6070317.2377,1427877.5071,-183.878,+63.256,-66.279,+193.183,-69.576,+6.691,205.439,15,10,6,2.0909,0.1300,2.2209,+3223.872,2083.36,12.326
75330.0,FWD,1337935.3764,6070317.3015,1427877.4414,1337935.5599,6070317.2377,1427877.5071,-183.466,+63.782,-65.717,+192.895,-69.163,+7.405,205.053,15,11,9,2.0909,0.1309,2.2217,+3223.866,1450.68,12.483
75360.0,FWD,1337935.3738,6070317.3067,1427877.4416,1337935.5599,6070317.2377,1427877.5071,-186.077,+68.988,-65.474,+196.565,-69.946,+11.865,208.976,15,11,9,2.0909,0.1314,2.2223,+3224.125,862.13,24.613
75390.0,FWD,1337935.3738,6070317.3144,1427877.4416,1337935.5599,6070317.2377,1427877.5071,-186.131,+76.668,-65.547,+198.271,-71.704,+19.145,211.706,13,11,9,2.0909,0.1297,2.2205,+3224.361,1199.15,19.172
75420.0,FWD,1337935.3734,6070317.3208,1427877.4426,1337935.5599,6070317.2377,1427877.5071,-186.474,+83.116,-64.484,+199.993,-72.071,+25.447,214.101,13,11,9,2.0909,0.1297,2.2206,+3224.628,1375.30,12.925
75450.0,FWD,1337935.3729,6070317.3270,1427877.4430,1337935.5599,6070317.2377,1427877.5071,-187.001,+89.279,-64.060,+201.835,-72.989,+31.296,216.896,14,11,9,2.0909,0.1285,2.2193,+3224.853,1009.03,14.464
75480.0,FWD,1337935.3725,6070317.3323,1427877.4429,1337935.5599,6070317.2377,1427877.5071,-187.432,+94.609,-64.188,+203.403,-74.265,+36.248,219.549,14,11,9,2.0909,0.1254,2.2163,+3225.005,921.49,22.837
75510.0,FWD,1337935.3720,6070317.3365,1427877.4440,1337935.5599,6070317.2377,1427877.5071,-187.880,+98.818,-63.121,+204.746,-74.130,+40.399,221.469,14,11,9,2.0909,0.1258,2.2166,+3225.232,1269.46,11.334
75540.0,FWD,1337935.3723,6070317.3401,1427877.4439,1337935.5599,6070317.2377,1427877.5071,-187.642,+102.370,-63.212,+205.278,-75.011,+43.808,222.901,14,11,9,2.0909,0.1284,2.2193,+3225.438,1001.58,21.987
75570.0,FWD,1337935.3719,6070317.3429,1427877.4452,1337935.5599,6070317.2377,1427877.5071,-188.002,+105.154,-61.936,+206.229,-74.363,+46.669,224.139,14,11,9,2.0909,0.1279,2.2188,+3225.579,1168.17,17.447
75600.0,FWD,1337935.3719,6070317.3455,1427877.4458,1337935.5599,6070317.2377,1427877.5071,-188.010,+107.790,-61.298,+206.804,-74.321,+49.318,225.220,14,11,9,2.0909,0.1301,2.2210,+3225.754,1613.93,20.436
75630.0,FWD,1337935.3717,6070317.3480,1427877.4468,1337935.5599,6070317.2377,1427877.5071,-188.228,+110.278,-60.295,+207.552,-73.880,+51.866,226.332,14,11,9,2.0909,0.1303,2.2212,+3225.782,1392.30,18.056
75660.0,FWD,1337935.3708,6070317.3519,1427877.4490,1337935.5599,6070317.2377,1427877.5071,-189.102,+114.235,-58.084,+209.257,-72.555,+55.947,228.436,14,11,9,2.0909,0.1280,2.2188,+3225.922,1710.55,15.193
75690.0,FWD,1337935.3705,6070317.3558,1427877.4505,1337935.5599,6070317.2377,1427877.5071,-189.411,+118.123,-56.597,+210.396,-71.946,+59.915,230.288,13,11,9,2.0909,0.1252,2.2160,+3225.908,1241.21,19.204
75720.0,FWD,1337935.3698,6070317.3599,1427877.4523,1337935.5599,6070317.2377,1427877.5071,-190.060,+122.171,-54.812,+211.902,-71.067,+64.033,232.493,13,11,9,2.0909,0.1226,2.2135,+3225.926,1551.61,18.451
75750.0,FWD,1337935.3698,6070317.3640,1427877.4540,1337935.5599,6070317.2377,1427877.5071,-190.074,+126.280,-53.082,+212.799,-70.285,+68.330,234.291,13,11,9,2.0909,0.1204,2.2112,+3225.919,876.23,20.345
75780.0,FWD,1337935.3691,6070317.3674,1427877.4568,1337935.5599,6070317.2377,1427877.5071,-190.848,+129.650,-50.293,+214.281,-68.271,+72.003,236.139,12,11,9,2.0909,0.1242,2.2151,+3226.000,1376.78,14.379
75810.0,FWD,1337935.3681,6070317.3700,1427877.4592,1337935.5599,6070317.2377,1427877.5071,-191.836,+132.300,-47.853,+215.816,-66.429,+74.866,237.895,12,11,9,2.0909,0.1301,2.2209,+3226.033,1606.35,16.170
75840.0,FWD,1337935.3671,6070317.3726,1427877.4617,1337935.5599,6070317.2377,1427877.5071,-192.751,+134.875,-45.450,+217.264,-64.610,+77.666,239.604,12,11,9,2.0909,0.1311,2.2220,+3226.064,1212.15,14.150
75870.0,FWD,1337935.3660,6070317.3751,1427877.4636,1337935.5599,6070317.2377,1427877.5071,-193.919,+137.408,-43.473,+218.949,-63.185,+80.276,241.610,12,11,9,2.0909,0.1340,2.2248,+3226.114,1964.22,13.561
75900.0,FWD,1337935.3651,6070317.3769,1427877.4652,1337935.5599,6070317.2377,1427877.5071,-194.773,+139.189,-41.866,+220.167,-61.970,+82.154,243.029,12,11,9,2.0909,0.1354,2.2262,+3226.141,1394.99,10.669
75930.0,FWD,1337935.3647,6070317.3784,1427877.4665,1337935.5599,6070317.2377,1427877.5071,-195.229,+140.707,-40.624,+220.939,-61.071,+83.783,244.056,12,11,9,2.0909,0.1375,2.2284,+3226.220,678.93,10.881
75960.0,FWD,1337935.3645,6070317.3796,1427877.4679,1337935.5599,6070317.2377,1427877.5071,-195.425,+141.884,-39.239,+221.383,-59.972,+85.173,244.666,12,11,9,2.0909,0.1414,2.2322,+3226.353,1230.53,10.286
75990.0,FWD,1337935.3648,6070317.3804,1427877.4684,1337935.5599,6070317.2377,1427877.5071,-195.079,+142.690,-38.705,+221.219,-59.645,+86.133,244.774,12,11,9,2.0909,0.1432,2.2340,+3226.415,1287.58,12.065
76020.0,FWD,1337935.3650,6070317.3811,1427877.4694,1337935.5599,6070317.2377,1427877.5071,-194.883,+143.450,-37.678,+221.191,-58.821,+87.128,244.902,12,11,9,2.0909,0.1441,2.2349,+3226.506,1524.86,10.657
76050.0,FWD,1337935.3650,6070317.3818,1427877.4699,1337935.5599,6070317.2377,1427877.5071,-194.918,+144.131,-37.217,+221.372,-58.520,+87.873,245.259,13,10,9,2.0909,0.1450,2.2359,+3226.631,1652.39,10.686
76080.0,FWD,1337935.3650,6070317.3828,1427877.4701,1337935.5599,6070317.2377,1427877.5071,-194.873,+145.116,-37.008,+221.540,-58.536,+88.866,245.772,13,10,9,2.0909,0.1432,2.2341,+3226.745,1049.19,9.548
76110.0,FWD,1337935.3647,6070317.3838,1427877.4708,1337935.5599,6070317.2377,1427877.5071,-195.183,+146.092,-36.280,+222.053,-58.026,+89.894,246.486,13,10,9,2.0909,0.1419,2.2328,+3226.871,1487.72,10.350
76140.0,FWD,1337935.3649,6070317.3848,1427877.4718,1337935.5599,6070317.2377,1427877.5071,-195.023,+147.121,-35.309,+222.118,-57.315,+91.126,246.831,13,10,9,2.0909,0.1399,2.2308,+3226.989,1008.19,11.174
76170.0,FWD,1337935.3648,6070317.3862,1427877.4730,1337935.5599,6070317.2377,1427877.5071,-195.066,+148.529,-34.058,+222.463,-56.403,+92.738,247.531,13,10,9,2.0909,0.1391,2.2299,+3227.121,1872.18,14.240
76200.0,FWD,1337935.3647,6070317.3876,1427877.4746,1337935.5599,6070317.2377,1427877.5071,-195.180,+149.892,-32.500,+222.868,-55.179,+94.362,248.232,13,10,9,2.0909,0.1362,2.2271,+3227.212,915.62,14.277
76230.0,FWD,1337935.3647,6070317.3890,1427877.4758,1337935.5599,6070317.2377,1427877.5071,-195.191,+151.276,-31.291,+223.177,-54.306,+95.949,248.924,13,10,9,2.0909,0.1374,2.2283,+3227.301,778.42,11.036
76260.0,FWD,1337935.3648,6070317.3902,1427877.4764,1337935.5599,6070317.2377,1427877.5071,-195.080,+152.456,-30.715,+223.322,-54.010,+97.224,249.484,13,10,9,2.0909,0.1395,2.2304,+3227.316,735.34,10.227
76290.0,FWD,1337935.3644,6070317.3910,1427877.4777,1337935.5599,6070317.2377,1427877.5071,-195.471,+153.332,-29.424,+223.893,-52.925,+98.267,250.171,12,10,9,2.0909,0.1404,2.2312,+3227.360,1265.51,11.185
76320.0,FWD,1337935.3641,6070317.3922,1427877.4786,1337935.5599,6070317.2377,1427877.5071,-195.834,+154.537,-28.490,+224.506,-52.263,+99.547,251.086,12,10,9,2.0909,0.1411,2.2319,+3227.367,976.65,13.016
76350.0,FWD,1337935.3634,6070317.3930,1427877.4798,1337935.5599,6070317.2377,1427877.5071,-196.457,+155.269,-27.347,+225.272,-51.281,+100.371,251.896,12,10,9,2.0909,0.1431,2.2340,+3227.341,1569.02,13.746
76380.0,FWD,1337935.3626,6070317.3936,1427877.4803,1337935.5599,6070317.2377,1427877.5071,-197.294,+155.931,-26.822,+226.233,-50.873,+100.943,252.901,11,10,9,2.0909,0.1458,2.2366,+3227.277,1230.38,11.615
76410.0,FWD,1337935.3615,6070317.3941,1427877.4802,1337935.5599,6070317.2377,1427877.5071,-198.353,+156.430,-26.865,+227.374,-50.974,+101.186,254.039,11,10,9,2.0909,0.1487,2.2396,+3227.234,1402.77,9.997
76440.0,FWD,1337935.3601,6070317.3948,1427877.4800,1337935.5599,6070317.2377,1427877.5071,-199.761,+157.087,-27.118,+228.890,-51.297,+101.460,255.570,11,10,9,2.0909,0.1487,2.2396,+3227.166,911.89,11.725
76470.0,FWD,1337935.3597,6070317.3954,1427877.4806,1337935.5599,6070317.2377,1427877.5071,-200.171,+157.738,-26.548,+229.431,-50.865,+102.122,256.231,11,10,9,2.0909,0.1490,2.2399,+3227.147,681.38,14.474
76500.0,FWD,1337935.3594,6070317.3958,1427877.4813,1337935.5599,6070317.2377,1427877.5071,-200.505,+158.121,-25.835,+229.840,-50.238,+102.576,256.655,11,10,9,2.0909,0.1494,2.2403,+3227.087,1194.25,11.717
76530.0,FWD,1337935.3591,6070317.3964,1427877.4824,1337935.5599,6070317.2377,1427877.5071,-200.820,+158.733,-24.657,+230.279,-49.210,+103.358,257.163,11,10,9,2.0909,0.1517,2.2425,+3227.103,1043.90,10.463
76560.0,FWD,1337935.3592,6070317.3966,1427877.4829,1337935.5599,6070317.2377,1427877.5071,-200.745,+158.899,-24.227,+230.241,-48.831,+103.629,257.166,11,10,9,2.0909,0.1520,2.2428,+3227.124,1035.31,8.270
76590.0,FWD,1337935.3598,6070317.3960,1427877.4832,1337935.5599,6070317.2377,1427877.5071,-200.145,+158.344,-23.864,+229.536,-48.385,+103.308,256.321,11,10,9,2.0909,0.1516,2.2425,+3227.088,876.21,8.865
76620.0,FWD,1337935.3600,6070317.3959,1427877.4834,1337935.5599,6070317.2377,1427877.5071,-199.947,+158.236,-23.741,+229.319,-48.250,+103.274,256.088,11,10,9,2.0909,0.1502,2.2411,+3226.989,1292.26,9.681
76650.0,FWD,1337935.3598,6070317.3962,1427877.4829,1337935.5599,6070317.2377,1427877.5071,-200.050,+158.495,-24.153,+229.476,-48.704,+103.407,256.367,11,10,9,2.0909,0.1478,2.2386,+3226.919,1169.98,9.015
76680.0,FWD,1337935.3601,6070317.3959,1427877.4828,1337935.5599,6070317.2377,1427877.5071,-199.775,+158.217,-24.257,+229.147,-48.758,+103.176,255.990,11,10,9,2.0909,0.1467,2.2376,+3226.834,1087.21,8.165
76710.0,FWD,1337935.3597,6070317.3954,1427877.4825,1337935.5599,6070317.2377,1427877.5071,-200.204,+157.687,-24.593,+229.452,-48.947,+102.506,256.030,11,10,9,2.0909,0.1476,2.2384,+3226.786,1086.44,7.104
76740.0,FWD,1337935.3603,6070317.3940,1427877.4816,1337935.5599,6070317.2377,1427877.5071,-199.568,+156.278,-25.451,+228.527,-49.504,+101.106,254.751,11,10,9,2.0909,0.1517,2.2425,+3226.791,904.27,11.277
76770.0,FWD,1337935.3601,6070317.3929,1427877.4816,1337935.5599,6070317.2377,1427877.5071,-199.810,+155.195,-25.459,+228.531,-49.262,+100.023,254.279,11,10,9,2.0909,0.1528,2.2437,+3226.733,623.20,9.823
76800.0,FWD,1337935.3603,6070317.3919,1427877.4814,1337935.5599,6070317.2377,1427877.5071,-199.558,+154.205,-25.746,+228.071,-49.336,+99.069,253.506,11,10,9,2.0909,0.1569,2.2477,+3226.655,778.45,10.783
76830.0,FWD,1337935.3605,6070317.3901,1427877.4803,1337935.5599,6070317.2377,1427877.5071,-199.358,+152.407,-26.849,+227.489,-50.025,+97.152,252.373,11,10,9,2.0909,0.1615,2.2524,+3226.583,1061.81,14.499
76860.0,FWD,1337935.3603,6070317.3879,1427877.4796,1337935.5599,6070317.2377,1427877.5071,-199.577,+150.231,-27.539,+227.235,-50.207,+94.880,251.314,11,10,9,2.0909,0.1643,2.2551,+3226.478,1022.86,14.380
76890.0,FWD,1337935.3605,6070317.3866,1427877.4793,1337935.5599,6070317.2377,1427877.5071,-199.364,+148.949,-27.820,+226.751,-50.210,+93.641,250.411,11,10,9,2.0909,0.1673,2.2582,+3226.364,707.98,8.559
76920.0,FWD,1337935.3597,6070317.3849,1427877.4793,1337935.5599,6070317.2377,1427877.5071,-200.235,+147.206,-27.844,+227.227,-49.807,+91.796,250.078,10,10,9,2.0909,0.1710,2.2619,+3226.261,1038.48,9.960
76950.0,FWD,1337935.3584,6070317.3838,1427877.4802,1337935.5599,6070317.2377,1427877.5071,-201.450,+146.123,-26.935,+228.180,-48.625,+90.715,250.319,10,10,9,2.0909,0.1719,2.2628,+3226.156,897.75,7.999
76980.0,FWD,1337935.3576,6070317.3832,1427877.4808,1337935.5599,6070317.2377,1427877.5071,-202.326,+145.451,-26.306,+228.890,-47.821,+90.034,250.567,10,10,9,2.0909,0.1727,2.2635,+3226.028,890.81,7.439
77010.0,FWD,1337935.3563,6070317.3823,1427877.4811,1337935.5599,6070317.2377,1427877.5071,-203.633,+144.579,-25.991,+229.979,-47.259,+89.000,251.087,10,10,9,2.0909,0.1742,2.2650,+3225.922,846.77,6.540
77040.0,FWD,1337935.3548,6070317.3820,1427877.4814,1337935.5599,6070317.2377,1427877.5071,-205.059,+144.263,-25.663,+231.303,-46.801,+88.475,252.031,10,10,9,2.0909,0.1760,2.2668,+3225.827,634.33,7.788
77070.0,FWD,1337935.3541,6070317.3815,1427877.4818,1337935.5599,6070317.2377,1427877.5071,-205.786,+143.797,-25.350,+231.914,-46.358,+87.950,252.326,10,10,9,2.0909,0.1790,2.2699,+3225.688,1355.52,8.135
77100.0,FWD,1337935.3533,6070317.3818,1427877.4819,1337935.5599,6070317.2377,1427877.5071,-206.597,+144.098,-25.221,+232.770,-46.259,+88.095,253.145,10,10,9,2.0909,0.1825,2.2733,+3225.565,979.94,9.293
77130.0,FWD,1337935.3526,6070317.3818,1427877.4821,1337935.5599,6070317.2377,1427877.5071,-207.310,+144.077,-24.954,+233.462,-45.960,+87.986,253.690,10,10,9,2.0909,0.1843,2.2752,+3225.422,612.99,8.885
77160.0,FWD,1337935.3520,6070317.3811,1427877.4825,1337935.5599,6070317.2377,1427877.5071,-207.910,+143.441,-24.590,+233.911,-45.436,+87.337,253.785,10,10,9,2.0909,0.1872,2.2781,+3225.287,394.28,7.810
77190.0,FWD,1337935.3511,6070317.3808,1427877.4828,1337935.5599,6070317.2377,1427877.5071,-208.795,+143.112,-24.293,+234.704,-45.032,+86.905,254.296,10,10,9,2.0909,0.1879,2.2788,+3225.228,702.45,5.885
77220.0,FWD,1337935.3513,6070317.3801,1427877.4821,1337935.5599,6070317.2377,1427877.5071,-208.646,+142.362,-24.989,+234.398,-45.552,+86.065,253.820,11,10,9,2.0909,0.1874,2.2782,+3225.154,1541.06,5.442
77250.0,FWD,1337935.3514,6070317.3785,1427877.4807,1337935.5599,6070317.2377,1427877.5071,-208.535,+140.755,-26.369,+233.943,-46.548,+84.249,252.971,11,10,9,2.0909,0.1900,2.2809,+3225.022,1509.95,7.892
77280.0,FWD,1337935.3509,6070317.3776,1427877.4805,1337935.5599,6070317.2377,1427877.5071,-208.969,+139.924,-26.571,+234.188,-46.541,+83.322,252.889,11,10,9,2.0909,0.1904,2.2812,+3224.959,1155.27,5.001
77310.0,FWD,1337935.3510,6070317.3769,1427877.4807,1337935.5599,6070317.2377,1427877.5071,-208.904,+139.165,-26.443,+233.961,-46.253,+82.643,252.403,11,10,9,2.0909,0.1921,2.2830,+3224.850,957.23,5.602
77340.0,FWD,1337935.3501,6070317.3764,1427877.4811,1337935.5599,6070317.2377,1427877.5071,-209.797,+138.678,-25.993,+234.729,-45.664,+82.093,252.828,10,10,9,2.0909,0.1938,2.2847,+3224.678,351.30,6.607
77370.0,FWD,1337935.3486,6070317.3766,1427877.4815,1337935.5599,6070317.2377,1427877.5071,-211.318,+138.882,-25.639,+236.257,-45.290,+82.048,254.167,10,10,9,2.0909,0.1946,2.2855,+3224.499,1010.76,8.170
77400.0,FWD,1337935.3480,6070317.3764,1427877.4814,1337935.5599,6070317.2377,1427877.5071,-211.860,+138.699,-25.740,+236.748,-45.322,+81.738,254.528,10,10,9,2.0909,0.1941,2.2849,+3224.351,1118.28,6.605
77430.0,FWD,1337935.3480,6070317.3759,1427877.4815,1337935.5599,6070317.2377,1427877.5071,-211.934,+138.170,-25.624,+236.707,-45.088,+81.244,254.290,10,10,9,2.0909,0.1941,2.2850,+3224.160,1044.28,6.864
77460.0,FWD,1337935.3475,6070317.3754,1427877.4812,1337935.5599,6070317.2377,1427877.5071,-212.363,+137.689,-25.914,+237.022,-45.244,+80.632,254.417,10,10,9,2.0909,0.1938,2.2847,+3223.934,1253.35,9.444
77490.0,FWD,1337935.3474,6070317.3754,1427877.4809,1337935.5599,6070317.2377,1427877.5071,-212.465,+137.743,-26.215,+237.133,-45.545,+80.594,254.562,10,10,9,2.0909,0.1969,2.2878,+3223.710,960.80,9.008
77520.0,FWD,1337935.3464,6070317.3760,1427877.4814,1337935.5599,6070317.2377,1427877.5071,-213.512,+138.336,-25.687,+238.283,-45.110,+81.058,255.703,10,10,9,2.0909,0.1977,2.2885,+3223.512,482.40,10.340
77550.0,FWD,1337935.3458,6070317.3763,1427877.4823,1337935.5599,6070317.2377,1427877.5071,-214.146,+138.611,-24.800,+238.962,-44.275,+81.386,256.294,10,10,9,2.0909,0.1994,2.2903,+3223.273,835.13,10.522
77580.0,FWD,1337935.3445,6070317.3762,1427877.4828,1337935.5599,6070317.2377,1427877.5071,-215.391,+138.490,-24.266,+240.151,-43.668,+81.130,257.219,10,10,9,2.0909,0.1984,2.2892,+3223.058,909.41,10.574
77610.0,FWD,1337935.3441,6070317.3769,1427877.4840,1337935.5599,6070317.2377,1427877.5071,-215.779,+139.201,-23.102,+240.683,-42.672,+81.988,257.820,10,10,9,2.0909,0.1979,2.2887,+3222.813,1771.96,13.567
77640.0,FWD,1337935.3437,6070317.3768,1427877.4845,1337935.5599,6070317.2377,1427877.5071,-216.204,+139.109,-22.555,+241.078,-42.098,+81.934,258.078,10,10,9,2.0909,0.1982,2.2891,+3222.567,1570.78,12.409
77670.0,FWD,1337935.3440,6070317.3777,1427877.4855,1337935.5599,6070317.2377,1427877.5071,-215.918,+140.000,-21.632,+240.991,-41.409,+83.050,258.242,10,10,9,2.0909,0.1991,2.2900,+3222.320,1003.46,12.109
77700.0,FWD,1337935.3438,6070317.3787,1427877.4866,1337935.5599,6070317.2377,1427877.5071,-216.061,+141.050,-20.464,+241.357,-40.495,+84.282,258.836,10,10,9,2.0909,0.1978,2.2887,+3222.054,1681.41,15.175
77730.0,FWD,1337935.3432,6070317.3788,1427877.4863,1337935.5599,6070317.2377,1427877.5071,-216.718,+141.085,-20.817,+242.005,-40.815,+84.098,259.432,10,10,9,2.0909,0.2013,2.2922,+3221.774,818.40,12.402
77760.0,FWD,1337935.3431,6070317.3789,1427877.4861,1337935.5599,6070317.2377,1427877.5071,-216.751,+141.249,-20.964,+242.073,-40.993,+84.214,259.561,10,10,9,2.0909,0.2027,2.2936,+3221.503,839.17,11.864
77790.0,FWD,1337935.3432,6070317.3790,1427877.4860,1337935.5599,6070317.2377,1427877.5071,-216.702,+141.303,-21.077,+242.037,-41.117,+84.250,259.559,10,10,9,2.0909,0.2023,2.2931,+3221.263,810.27,12.849
77820.0,FWD,1337935.3426,6070317.3800,1427877.4862,1337935.5599,6070317.2377,1427877.5071,-217.275,+142.337,-20.892,+242.819,-41.136,+85.156,260.586,10,10,9,2.0909,0.2012,2.2921,+3220.983,929.25,14.041
77850.0,FWD,1337935.3424,6070317.3799,1427877.4866,1337935.5599,6070317.2377,1427877.5071,-217.524,+142.197,-20.549,+243.032,-40.759,+85.048,260.689,10,10,9,2.0909,0.2012,2.2921,+3220.716,843.85,11.598
77880.0,FWD,1337935.3428,6070317.3799,1427877.4859,1337935.5599,6070317.2377,1427877.5071,-217.140,+142.210,-21.239,+242.660,-41.453,+84.984,260.431,10,10,9,2.0909,0.2023,2.2931,+3220.423,1017.08,12.675
77910.0,FWD,1337935.3430,6070317.3796,1427877.4852,1337935.5599,6070317.2377,1427877.5071,-216.938,+141.917,-21.871,+242.399,-42.014,+84.606,260.155,10,10,9,2.0909,0.2044,2.2953,+3220.127,654.41,12.860
