SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
2580.0,FWD,1337935.6120,6070317.4729,1427877.6307,1337935.5599,6070317.2377,1427877.5071,+52.069,+235.180,+123.627,-0.228,+66.176,+262.536,270.748,5,5,0,2.0909,0.0211,2.1119,1266.87,13.043
2610.0,FWD,1337935.6218,6070317.4679,1427877.6266,1337935.5599,6070317.2377,1427877.5071,+61.915,+230.220,+119.520,-10.911,+62.788,+258.956,266.683,5,5,0,2.0909,0.0231,2.1140,1157.52,5.900
2640.0,FWD,1337935.6171,6070317.4552,1427877.6250,1337935.5599,6070317.2377,1427877.5071,+57.211,+217.453,+117.865,-9.065,+64.214,+245.449,253.872,5,5,0,2.0909,0.0242,2.1151,530.41,9.282
2670.0,FWD,1337935.6187,6070317.4710,1427877.6290,1337935.5599,6070317.2377,1427877.5071,+58.810,+233.300,+121.910,-7.216,+64.590,+261.774,269.721,5,5,0,2.0909,0.0238,2.1147,719.22,11.806
2700.0,FWD,1337935.6125,6070317.4671,1427877.6308,1337935.5599,6070317.2377,1427877.5071,+52.565,+229.388,+123.675,-1.959,+67.473,+257.140,265.852,5,5,0,2.0909,0.0244,2.1152,395.11,6.860
2730.0,FWD,1337935.5885,6070317.4420,1427877.6320,1337935.5599,6070317.2377,1427877.5071,+28.551,+204.301,+124.944,+16.091,+75.395,+228.521,241.175,5,4,0,2.0909,0.0242,2.1151,1321.71,22.737
2760.0,FWD,1337935.5733,6070317.4124,1427877.6290,1337935.5599,6070317.2377,1427877.5071,+13.443,+174.749,+121.904,+24.486,+79.667,+196.551,213.492,5,4,0,2.0909,0.0270,2.1178,510.95,23.113
2790.0,FWD,1337935.5599,6070317.4123,1427877.6314,1337935.5599,6070317.2377,1427877.5071,-0.043,+174.614,+124.279,+37.626,+82.665,+194.129,214.325,5,4,0,2.0909,0.0250,2.1158,521.92,9.612
2820.0,FWD,1337935.5505,6070317.4051,1427877.6316,1337935.5599,6070317.2377,1427877.5071,-9.407,+167.394,+124.498,+45.216,+84.922,+185.346,208.828,5,4,0,2.0909,0.0248,2.1156,514.26,8.762
2850.0,FWD,1337935.5503,6070317.4109,1427877.6320,1337935.5599,6070317.2377,1427877.5071,-9.586,+173.197,+124.861,+46.640,+84.007,+190.911,213.727,5,4,0,2.0909,0.0232,2.1141,782.23,5.219
2880.0,FWD,1337935.5437,6070317.3975,1427877.6296,1337935.5599,6070317.2377,1427877.5071,-16.160,+159.806,+122.503,+50.178,+84.975,+176.260,202.006,5,4,0,2.0909,0.0246,2.1155,639.16,11.246
2910.0,FWD,1337935.5448,6070317.3939,1427877.6285,1337935.5599,6070317.2377,1427877.5071,-15.108,+156.231,+121.378,+48.381,+84.614,+172.826,198.416,5,4,0,2.0909,0.0253,2.1161,900.34,3.974
2940.0,FWD,1337935.5382,6070317.3921,1427877.6274,1337935.5599,6070317.2377,1427877.5071,-21.677,+154.396,+120.323,+54.402,+84.309,+169.465,196.941,5,4,0,2.0909,0.0251,2.1159,503.02,7.329
2970.0,FWD,1337935.5350,6070317.3813,1427877.6261,1337935.5599,6070317.2377,1427877.5071,-24.864,+143.573,+119.008,+55.184,+85.564,+158.203,188.134,5,4,0,2.0909,0.0263,2.1171,525.12,8.546
3000.0,FWD,1337935.5262,6070317.3786,1427877.6279,1337935.5599,6070317.2377,1427877.5071,-33.745,+140.945,+120.794,+63.291,+88.313,+154.242,188.667,4,4,0,2.0909,0.0255,2.1164,441.57,6.461
3030.0,FWD,1337935.5187,6070317.3723,1427877.6282,1337935.5599,6070317.2377,1427877.5071,-41.229,+134.551,+121.100,+69.224,+90.381,+146.658,185.658,5,4,0,2.0909,0.0254,2.1163,863.96,6.222
3060.0,FWD,1337935.5130,6070317.3689,1427877.6289,1337935.5599,6070317.2377,1427877.5071,-46.927,+131.170,+121.791,+74.060,+92.074,+142.402,185.043,5,4,0,2.0909,0.0241,2.1150,1194.35,12.612
3090.0,FWD,1337935.5053,6070317.3640,1427877.6300,1337935.5599,6070317.2377,1427877.5071,-54.601,+126.253,+122.932,+80.496,+94.640,+136.371,184.481,5,4,0,2.0909,0.0244,2.1152,796.69,6.912
3120.0,FWD,1337935.5025,6070317.3677,1427877.6317,1337935.5599,6070317.2377,1427877.5071,-57.445,+129.952,+124.567,+84.070,+95.556,+139.663,188.956,4,4,0,2.0909,0.0237,2.1145,355.81,3.703
3150.0,FWD,1337935.5101,6070317.3773,1427877.6312,1337935.5599,6070317.2377,1427877.5071,-49.798,+139.628,+124.078,+78.684,+92.581,+150.363,193.317,5,4,0,2.0909,0.0240,2.1148,535.06,9.311
3180.0,FWD,1337935.5153,6070317.3885,1427877.6318,1337935.5599,6070317.2377,1427877.5071,-44.633,+150.840,+124.666,+76.054,+90.436,+162.245,200.715,4,4,0,2.0909,0.0239,2.1147,365.37,11.623
3210.0,FWD,1337935.5155,6070317.3910,1427877.6319,1337935.5599,6070317.2377,1427877.5071,-44.390,+153.303,+124.752,+76.346,+89.966,+164.659,202.572,4,4,0,2.0909,0.0242,2.1150,264.95,3.727
3240.0,FWD,1337935.5207,6070317.4134,1427877.6351,1337935.5599,6070317.2377,1427877.5071,-39.246,+175.738,+128.016,+76.152,+87.960,+187.819,220.935,4,4,0,2.0909,0.0208,2.1117,482.89,17.981
3270.0,FWD,1337935.5190,6070317.4301,1427877.6374,1337935.5599,6070317.2377,1427877.5071,-40.865,+192.409,+130.273,+81.321,+86.569,+203.850,235.928,4,4,0,2.0909,0.0192,2.1100,478.03,13.975
3300.0,FWD,1337935.5223,6070317.4493,1427877.6412,1337935.5599,6070317.2377,1427877.5071,-37.647,+211.564,+134.065,+82.302,+85.893,+223.604,253.278,4,4,0,2.0909,0.0160,2.1069,431.84,15.548
3330.0,FWD,1337935.5207,6070317.4519,1427877.6419,1337935.5599,6070317.2377,1427877.5071,-39.201,+214.244,+134.838,+84.396,+86.132,+226.002,256.161,4,4,0,2.0909,0.0154,2.1062,327.21,2.220
3360.0,FWD,1337935.5163,6070317.4541,1427877.6448,1337935.5599,6070317.2377,1427877.5071,-43.555,+216.418,+137.670,+89.116,+88.624,+227.796,260.167,4,4,0,2.0909,0.0139,2.1047,567.03,3.204
3390.0,FWD,1337935.5127,6070317.4691,1427877.6500,1337935.5599,6070317.2377,1427877.5071,-47.242,+231.392,+142.946,+95.940,+90.648,+242.458,276.057,4,4,0,2.0909,0.0101,2.1009,744.83,11.496
3420.0,FWD,1337935.5058,6070317.4698,1427877.6519,1337935.5599,6070317.2377,1427877.5071,-54.148,+232.145,+144.803,+102.846,+92.627,+242.145,278.911,4,4,0,2.0909,0.0097,2.1005,444.50,5.559
3450.0,FWD,1337935.4988,6070317.4653,1427877.6532,1337935.5599,6070317.2377,1427877.5071,-61.053,+227.617,+146.110,+108.615,+95.232,+236.683,277.282,4,4,0,2.0909,0.0102,2.1010,478.59,6.720
