SOD,sat,d_wl,wl_residual_raw,wl_residual_corrected,wl_std,wl_fixable_before,wl_fixable_after
29010,E34,0.086146,0.092974,0.006904,0.284656,1,1
29040,E02,-0.400000,-0.791469,-0.391469,0.271427,0,0
29040,E25,-0.400000,-0.807667,-0.407667,0.252390,1,0
29040,E34,0.086224,0.093187,0.007041,0.284010,1,1
29070,E02,-0.400000,-0.791508,-0.391508,0.271227,0,0
29070,E25,-0.400000,-0.807845,-0.407845,0.251957,1,0
29070,E34,0.086294,0.092699,0.006475,0.283443,1,1
29100,E02,-0.400000,-0.791397,-0.391397,0.271041,0,0
29100,E25,-0.400000,-0.807724,-0.407724,0.251516,1,0
29100,E34,0.086364,0.092683,0.006388,0.282789,1,1
29130,E02,-0.400000,-0.791304,-0.391304,0.270851,0,0
29130,E25,-0.400000,-0.806835,-0.406835,0.251512,1,0
29130,E34,0.086432,0.092608,0.006244,0.282142,1,1
29160,E02,-0.400000,-0.791062,-0.391062,0.270723,0,0
29160,E25,-0.400000,-0.807190,-0.407190,0.251138,1,0
29160,E34,0.086506,0.093282,0.006850,0.281673,1,1
29190,E02,-0.400000,-0.791047,-0.391047,0.270523,0,0
29190,E25,-0.400000,-0.806648,-0.406648,0.250862,1,0
29190,E34,0.086582,0.093517,0.007011,0.281053,1,1
29220,E02,-0.400000,-0.791006,-0.391006,0.270325,0,0
29220,E25,-0.400000,-0.805841,-0.405841,0.250790,1,0
29220,E34,0.086653,0.093150,0.006568,0.280470,1,1
29250,E02,-0.400000,-0.790748,-0.390748,0.270209,0,0
29250,E25,-0.400000,-0.806114,-0.406114,0.250393,1,0
29250,E34,0.086725,0.093294,0.006641,0.279845,1,1
29280,E02,-0.400000,-0.790607,-0.390607,0.270035,0,0
29280,E25,-0.400000,-0.806541,-0.406541,0.250061,1,0
29280,E34,0.086796,0.093375,0.006651,0.279220,1,1
29310,E02,-0.400000,-0.790600,-0.390600,0.269836,0,0
29310,E25,-0.400000,-0.806163,-0.406163,0.249708,1,0
29310,E34,0.086873,0.093938,0.007141,0.278722,1,1
29340,E02,-0.400000,-0.790668,-0.390668,0.269644,0,0
29340,E25,-0.400000,-0.804883,-0.404883,0.250222,1,0
29340,E34,0.086958,0.094770,0.007897,0.278381,1,1
29370,E02,-0.400000,-0.790689,-0.390689,0.269447,0,0
29370,E25,-0.400000,-0.803395,-0.403395,0.251067,1,0
29370,E34,0.087039,0.094597,0.007639,0.277776,1,1
29400,E02,-0.400000,-0.790898,-0.390898,0.269304,0,0
29400,E25,-0.400000,-0.802732,-0.402732,0.250889,1,0
29400,E34,0.087112,0.093903,0.006863,0.277360,1,1
29430,E02,-0.400000,-0.790611,-0.390611,0.269211,0,0
29430,E25,-0.400000,-0.803652,-0.403652,0.250951,1,0
29430,E34,0.087183,0.093708,0.006595,0.276767,1,1
29460,E02,-0.400000,-0.790323,-0.390323,0.269120,0,0
29460,E25,-0.400000,-0.804768,-0.404768,0.251247,1,0
29460,E34,0.087257,0.094199,0.007017,0.276262,1,1
29490,E02,-0.400000,-0.790230,-0.390230,0.268935,0,0
29490,E25,-0.400000,-0.806355,-0.406355,0.252286,1,0
29490,E34,0.087321,0.093296,0.006039,0.275999,1,1
29520,E02,-0.400000,-0.789805,-0.389805,0.268970,0,0
29520,E25,-0.400000,-0.807428,-0.407428,0.252530,1,0
29520,E34,0.087376,0.092496,0.005175,0.275668,1,1
29550,E02,-0.400000,-0.789561,-0.389561,0.268851,0,0
29550,E25,-0.400000,-0.808257,-0.408257,0.252504,1,0
29550,E34,0.087430,0.092535,0.005160,0.275074,1,1
29580,E02,-0.400000,-0.789310,-0.389310,0.268736,0,0
29580,E25,-0.400000,-0.808717,-0.408717,0.252203,1,0
29580,E34,0.087480,0.092157,0.004727,0.274544,1,1
29610,E02,-0.400000,-0.789342,-0.389342,0.268543,0,0
29610,E25,-0.400000,-0.808219,-0.408219,0.251926,1,0
29610,E34,0.087530,0.092265,0.004785,0.273961,1,1
29640,E02,-0.400000,-0.788845,-0.388845,0.268665,0,0
29640,E25,-0.400000,-0.807630,-0.407630,0.251710,1,0
29640,E34,0.087576,0.091928,0.004399,0.273426,1,1
29670,E02,-0.400000,-0.788716,-0.388716,0.268492,0,0
29670,E25,-0.400000,-0.808066,-0.408066,0.251403,1,0
29670,E34,0.087616,0.091421,0.003845,0.272957,1,1
29700,E02,-0.400000,-0.788816,-0.388816,0.268311,0,0
29700,E25,-0.400000,-0.806534,-0.406534,0.252384,1,0
29700,E34,0.087658,0.091592,0.003976,0.272394,1,1
29730,E02,-0.400000,-0.788986,-0.388986,0.268155,0,0
29730,E25,-0.400000,-0.804813,-0.404813,0.253729,1,0
29730,E34,0.087699,0.091595,0.003937,0.271821,1,1
29760,E02,-0.400000,-0.789004,-0.389004,0.267963,0,0
29760,E25,-0.400000,-0.803090,-0.403090,0.255073,1,0
29760,E34,0.087737,0.091335,0.003636,0.271281,1,1
29790,E02,-0.400000,-0.789137,-0.389137,0.267793,0,0
29790,E25,-0.400000,-0.804456,-0.404456,0.255761,1,0
29790,E34,0.087771,0.091078,0.003342,0.270745,1,1
29820,E02,-0.400000,-0.789434,-0.389434,0.267715,0,0
29820,E25,-0.400000,-0.804880,-0.404880,0.255449,1,0
29820,E34,0.087801,0.090623,0.002852,0.270274,1,1
29850,E02,-0.400000,-0.789796,-0.389796,0.267694,0,0
29850,E25,-0.400000,-0.802404,-0.402404,0.258671,1,0
29850,E34,0.087836,0.091174,0.003373,0.269851,1,1
29880,E02,-0.400000,-0.789955,-0.389955,0.267535,0,0
29880,E25,-0.400000,-0.799208,-0.399208,0.264233,0,0
29880,E34,0.087879,0.092033,0.004197,0.269626,1,1
29910,E02,-0.400000,-0.790198,-0.390198,0.267421,0,0
29910,E25,-0.400000,-0.798563,-0.398563,0.264045,0,0
29910,E34,0.087931,0.092873,0.004993,0.269391,1,1
29940,E02,-0.400000,-0.789618,-0.389618,0.267670,0,0
29940,E25,-0.400000,-0.797768,-0.397768,0.263987,0,0
29940,E34,0.087983,0.092994,0.005063,0.268847,1,1
29970,E02,-0.400000,-0.789041,-0.389041,0.267915,0,0
29970,E25,-0.400000,-0.799464,-0.399464,0.265241,0,0
29970,E34,0.088030,0.092548,0.004565,0.268391,1,1
30000,E02,-0.400000,-0.788706,-0.388706,0.267871,0,0
30000,E25,-0.400000,-0.800699,-0.400699,0.265705,1,0
30000,E34,0.088076,0.092524,0.004494,0.267847,1,1
30030,E02,-0.400000,-0.788687,-0.388687,0.267681,0,0
30030,E25,-0.400000,-0.800989,-0.400989,0.265328,1,0
30030,E34,0.088125,0.092815,0.004739,0.267346,1,1
30060,E02,-0.400000,-0.788628,-0.388628,0.267496,0,0
30060,E25,-0.400000,-0.802000,-0.402000,0.265506,1,0
30060,E34,0.088178,0.093351,0.005226,0.266942,1,1
30090,E02,-0.400000,-0.788346,-0.388346,0.267412,0,0
30090,E25,-0.400000,-0.801227,-0.401227,0.265436,1,0
30090,E34,0.088231,0.093356,0.005178,0.266407,1,1
30120,E02,-0.400000,-0.788027,-0.388027,0.267357,0,0
30120,E25,-0.400000,-0.801833,-0.401833,0.265231,1,0
30120,E34,0.088291,0.094072,0.005841,0.266118,1,1
30150,E02,-0.400000,-0.787756,-0.387756,0.267266,0,0
30150,E25,-0.400000,-0.802699,-0.402699,0.265257,1,0
30150,E34,0.088350,0.094125,0.005835,0.265590,1,1
30180,E02,-0.400000,-0.787612,-0.387612,0.267104,0,0
30180,E25,-0.400000,-0.804141,-0.404141,0.266077,1,0
30180,E30,0.057921,0.175629,0.175629,0.427675,1,1
30180,E34,0.088404,0.093641,0.005291,0.265176,1,1
30210,E02,-0.400000,-0.787558,-0.387558,0.266920,0,0
30210,E25,-0.400000,-0.804817,-0.404817,0.265931,1,0
30210,E30,0.086799,0.172826,0.114904,0.423925,1,1
30210,E34,0.088462,0.094107,0.005703,0.264757,1,1
30240,E02,-0.400000,-0.787372,-0.387372,0.266778,0,0
30240,E25,-0.400000,-0.804441,-0.404441,0.265598,1,0
30240,E30,0.104831,0.175321,0.088523,0.420207,1,1
30240,E34,0.088517,0.093895,0.005433,0.264259,1,1
30270,E02,-0.400000,-0.787268,-0.387268,0.266605,0,0
30270,E25,-0.400000,-0.804423,-0.404423,0.265183,1,0
30270,E30,0.117236,0.177034,0.072203,0.416407,1,1
30270,E34,0.088569,0.093676,0.005159,0.263766,1,1
30300,E02,-0.400000,-0.787370,-0.387370,0.266432,0,0
30300,E25,-0.400000,-0.804027,-0.404027,0.264864,1,0
30300,E30,-0.021118,-0.817837,-0.935073,0.414220,1,0
30300,E34,0.088617,0.093260,0.004691,0.263336,1,1
30330,E02,-0.400000,-0.787643,-0.387643,0.266345,0,0
30330,E25,-0.400000,-0.802106,-0.402106,0.266685,1,0
30330,E30,-0.122866,-0.810280,-0.789162,0.414176,1,0
30330,E34,0.088664,0.093222,0.004605,0.262826,1,1
30360,E02,-0.400000,-0.787619,-0.387619,0.266159,0,0
30360,E25,-0.400000,-0.800365,-0.400365,0.268098,1,0
30360,E30,-0.202329,-0.808307,-0.685441,0.410722,1,0
30360,E34,0.088713,0.093498,0.004835,0.262356,1,1
30390,E02,-0.400000,-0.787525,-0.387525,0.265985,0,0
30390,E25,-0.400000,-0.798558,-0.398558,0.269646,0,0
30390,E30,-0.263739,-0.799067,-0.596737,0.412935,0,0
30390,E34,0.088757,0.093131,0.004419,0.261917,1,1
30420,E02,-0.400000,-0.787487,-0.387487,0.265802,0,0
30420,E25,-0.400000,-0.797811,-0.397811,0.269566,0,0
30420,E30,-0.314345,-0.797775,-0.534035,0.409475,0,0
30420,E34,0.088805,0.093456,0.004699,0.261468,1,1
30450,E02,-0.400000,-0.787484,-0.387484,0.265616,0,0
30450,E25,-0.400000,-0.798475,-0.398475,0.269418,0,0
30450,E30,-0.356833,-0.797512,-0.483167,0.405995,0,0
30450,E34,0.088854,0.093672,0.004868,0.260991,1,1
30480,E02,-0.400000,-0.787306,-0.387306,0.265474,0,0
30480,E25,-0.400000,-0.799723,-0.399723,0.269948,0,0
30480,E30,-0.392714,-0.794855,-0.438021,0.403115,0,0
30480,E34,0.088906,0.094047,0.005193,0.260565,1,1
30510,E02,-0.400000,-0.787038,-0.387038,0.265387,0,0
30510,E25,-0.400000,-0.799472,-0.399472,0.269574,0,0
30510,E30,-0.400000,-0.787647,-0.394934,0.403676,0,0
30510,E34,0.088966,0.094856,0.005950,0.260402,1,1
30540,E02,-0.400000,-0.786870,-0.386870,0.265242,0,0
30540,E14,-0.400000,-0.616341,-0.616341,0.137283,0,0
30540,E25,-0.400000,-0.799604,-0.399604,0.269175,0,0
30540,E30,-0.400000,-0.786753,-0.386753,0.400469,0,0
30540,E34,0.089035,0.095919,0.006953,0.260483,1,1
30570,E02,-0.400000,-0.786471,-0.386471,0.265274,0,0
30570,E14,-0.400000,-0.613482,-0.213482,0.137425,0,0
30570,E25,-0.400000,-0.798630,-0.398630,0.269347,0,0
30570,E30,-0.400000,-0.784668,-0.384668,0.397616,0,0
30570,E34,0.089114,0.096925,0.007890,0.260509,1,1
30600,E02,-0.400000,-0.786341,-0.386341,0.265113,0,0
30600,E14,-0.400000,-0.615869,-0.215869,0.137160,0,0
30600,E25,-0.400000,-0.796573,-0.396573,0.271525,0,0
30600,E30,-0.400000,-0.787515,-0.387515,0.395144,0,0
30600,E34,0.089193,0.097096,0.007982,0.260035,1,1
30630,E02,-0.400000,-0.786318,-0.386318,0.264931,0,0
30630,E14,-0.400000,-0.616956,-0.216956,0.136086,0,0
30630,E25,-0.400000,-0.795224,-0.395224,0.272224,0,0
30630,E30,-0.400000,-0.788295,-0.388295,0.392143,0,0
30630,E34,0.089273,0.097165,0.007972,0.259552,1,1
30660,E02,-0.400000,-0.786373,-0.386373,0.264752,0,0
30660,E14,-0.400000,-0.621891,-0.221891,0.139526,0,0
30660,E25,-0.400000,-0.793725,-0.393725,0.273183,0,0
30660,E30,-0.400000,-0.788515,-0.388515,0.389164,0,0
30660,E34,0.089357,0.097713,0.008440,0.259225,1,1
30690,E02,-0.400000,-0.786305,-0.386305,0.264576,0,0
30690,E14,-0.400000,-0.625404,-0.225404,0.140641,0,0
30690,E25,-0.400000,-0.793130,-0.393130,0.272990,0,0
30690,E30,-0.400000,-0.787419,-0.387419,0.386352,0,0
30690,E34,0.089442,0.097986,0.008630,0.258783,1,1
30720,E02,-0.400000,-0.786128,-0.386128,0.264437,0,0
30720,E14,-0.400000,-0.625285,-0.225285,0.139382,0,0
30720,E25,-0.400000,-0.793542,-0.393542,0.272686,0,0
30720,E30,-0.400000,-0.781999,-0.381999,0.386058,0,0
30720,E34,0.089531,0.098349,0.008907,0.258374,1,1
30750,E02,-0.400000,-0.786083,-0.386083,0.264258,0,0
30750,E14,-0.400000,-0.626144,-0.226144,0.138304,0,0
30750,E25,-0.400000,-0.793697,-0.393697,0.272294,0,0
30750,E30,-0.400000,-0.781299,-0.381299,0.383294,0,0
30750,E34,0.089619,0.098490,0.008960,0.257909,1,1
30780,E02,-0.400000,-0.785908,-0.385908,0.264119,0,0
30780,E14,-0.400000,-0.626106,-0.226106,0.137106,0,0
30780,E25,-0.400000,-0.793580,-0.393580,0.271898,0,0
30780,E30,-0.400000,-0.777546,-0.377546,0.381821,0,0
30780,E34,0.089714,0.099161,0.009542,0.257674,1,1
30810,E02,-0.400000,-0.785793,-0.385793,0.263956,0,0
30810,E14,-0.400000,-0.629159,-0.229159,0.137914,0,0
30810,E25,-0.400000,-0.793832,-0.393832,0.271535,0,0
30810,E30,-0.400000,-0.773939,-0.373939,0.380321,0,0
30810,E34,0.089813,0.099725,0.010011,0.257372,1,1
30840,E02,-0.400000,-0.785560,-0.385560,0.263851,0,0
30840,E14,-0.400000,-0.629593,-0.229593,0.136800,0,0
30840,E25,-0.400000,-0.794225,-0.394225,0.271230,0,0
30840,E30,-0.400000,-0.775229,-0.375229,0.377827,0,0
30840,E34,0.089913,0.099948,0.010135,0.256930,1,1
30870,E02,-0.400000,-0.785141,-0.385141,0.263914,0,0
30870,E14,-0.400000,-0.630842,-0.230842,0.136019,0,0
30870,E25,-0.400000,-0.793422,-0.393422,0.271235,0,0
30870,E30,-0.400000,-0.776620,-0.376620,0.375416,0,0
30870,E34,0.090007,0.099429,0.009516,0.256608,1,1
30900,E02,-0.400000,-0.785229,-0.385229,0.263745,0,0
30900,E14,-0.400000,-0.631243,-0.231243,0.134954,0,0
30900,E25,-0.400000,-0.792497,-0.392497,0.271372,0,0
30900,E30,-0.400000,-0.778186,-0.378186,0.373111,0,0
30900,E34,0.090096,0.099036,0.009029,0.256228,1,1
30930,E02,-0.400000,-0.784970,-0.384970,0.263658,0,0
30930,E14,-0.400000,-0.632549,-0.232549,0.134273,0,0
30930,E25,-0.400000,-0.791588,-0.391588,0.271495,0,0
30930,E30,-0.400000,-0.783259,-0.383259,0.373176,0,0
30930,E34,0.090183,0.098943,0.008847,0.255771,1,1
30960,E02,-0.400000,-0.785011,-0.385011,0.263481,0,0
30960,E14,-0.400000,-0.631780,-0.231780,0.133360,0,0
30960,E25,-0.400000,-0.791824,-0.391824,0.271135,0,0
30960,E30,-0.400000,-0.780504,-0.380504,0.371480,0,0
30960,E34,0.090270,0.098993,0.008810,0.255314,1,1
30990,E02,-0.400000,-0.784611,-0.384611,0.263526,0,0
30990,E14,-0.400000,-0.627078,-0.227078,0.137574,0,0
30990,E25,-0.400000,-0.791666,-0.391666,0.270756,0,0
30990,E30,-0.400000,-0.776824,-0.376824,0.370451,0,0
30990,E34,0.090360,0.099410,0.009141,0.254953,1,1
31020,E02,-0.400000,-0.784089,-0.384089,0.263727,0,0
31020,E14,-0.400000,-0.622249,-0.222249,0.141968,0,0
31020,E25,-0.400000,-0.791705,-0.391705,0.270364,0,0
31020,E30,-0.400000,-0.777461,-0.377461,0.368111,0,0
31020,E34,0.090452,0.099702,0.009343,0.254546,1,1
31050,E02,-0.400000,-0.783570,-0.383570,0.263925,0,0
31050,E14,-0.400000,-0.622570,-0.222570,0.140929,0,0
31050,E25,-0.400000,-0.791494,-0.391494,0.270002,0,0
31050,E30,-0.400000,-0.771169,-0.371169,0.369971,0,0
31050,E34,0.090542,0.099635,0.009183,0.254096,1,1
31080,E02,-0.400000,-0.783419,-0.383419,0.263779,0,0
31080,E14,-0.400000,-0.625191,-0.225191,0.141524,0,0
31080,E25,-0.400000,-0.792735,-0.392735,0.270599,0,0
31080,E30,-0.400000,-0.768730,-0.368730,0.368290,0,0
31080,E34,0.090636,0.100118,0.009576,0.253777,1,1
31110,E02,-0.400000,-0.782982,-0.382982,0.263867,0,0
31110,E14,-0.400000,-0.627748,-0.227748,0.142068,0,0
31110,E25,-0.400000,-0.793682,-0.393682,0.270785,0,0
31110,E30,-0.400000,-0.765048,-0.365048,0.367489,0,0
31110,E34,0.090732,0.100397,0.009761,0.253373,1,1
31140,E02,-0.400000,-0.782517,-0.382517,0.263993,0,0
31140,E14,-0.400000,-0.628628,-0.228628,0.141240,0,0
31140,E25,-0.400000,-0.795213,-0.395213,0.271900,0,0
31140,E30,-0.400000,-0.764179,-0.364179,0.365325,0,0
31140,E34,0.090826,0.100315,0.009583,0.252932,1,1
31170,E02,-0.400000,-0.781995,-0.381995,0.264196,0,0
31170,E14,-0.400000,-0.629383,-0.229383,0.140384,0,0
31170,E25,-0.400000,-0.795360,-0.395360,0.271525,0,0
31170,E30,-0.400000,-0.758138,-0.358138,0.367215,0,0
31170,E34,0.090925,0.100882,0.010056,0.252671,1,1
31200,E02,-0.400000,-0.781594,-0.381594,0.264244,0,0
31200,E14,-0.400000,-0.629135,-0.229135,0.139421,0,0
31200,E25,-0.400000,-0.794098,-0.394098,0.272164,0,0
31200,E30,-0.400000,-0.752727,-0.352727,0.368336,0,0
31200,E34,0.091025,0.101142,0.010217,0.252269,1,1
31230,E02,-0.400000,-0.781541,-0.381541,0.264071,0,0
31230,E14,-0.400000,-0.626460,-0.226460,0.140310,0,0
31230,E25,-0.400000,-0.792965,-0.392965,0.272605,0,0
31230,E30,-0.400000,-0.749808,-0.349808,0.367139,0,0
31230,E34,0.091131,0.101836,0.010811,0.252105,1,1
31260,E02,-0.400000,-0.781391,-0.381391,0.263925,0,0
31260,E14,-0.400000,-0.627039,-0.227039,0.139446,0,0
31260,E25,-0.400000,-0.792589,-0.392589,0.272310,0,0
31260,E30,-0.400000,-0.742218,-0.342218,0.371646,0,0
31260,E34,0.091240,0.102289,0.011158,0.251786,1,1
31290,E02,-0.400000,-0.781391,-0.381391,0.263748,0,0
31290,E14,-0.400000,-0.627922,-0.227922,0.138722,0,0
31290,E25,-0.400000,-0.791317,-0.391317,0.272972,0,0
31290,E30,-0.400000,-0.735496,-0.335496,0.374725,0,0
31290,E34,0.091353,0.102762,0.011522,0.251480,1,1
31320,E02,-0.400000,-0.781733,-0.381733,0.263738,0,0
31320,E14,-0.400000,-0.628464,-0.228464,0.137886,0,0
31320,E25,-0.400000,-0.789537,-0.389537,0.274638,0,0
31320,E30,-0.400000,-0.724229,-0.324229,0.387128,0,0
31320,E34,0.091469,0.103344,0.011992,0.251243,1,1
31350,E02,-0.400000,-0.782136,-0.382136,0.263791,0,0
31350,E14,-0.400000,-0.631353,-0.231353,0.139284,0,0
31350,E25,-0.400000,-0.789229,-0.389229,0.274314,0,0
31350,E30,-0.400000,-0.722848,-0.322848,0.385164,0,0
31350,E34,0.091588,0.103669,0.012200,0.250874,1,1
31380,E02,-0.400000,-0.782203,-0.382203,0.263621,0,0
31380,E14,-0.400000,-0.632263,-0.232263,0.138618,0,0
31380,E25,-0.400000,-0.788929,-0.388929,0.273987,0,0
31380,E30,-0.400000,-0.727305,-0.327305,0.385320,0,0
31380,E34,0.091704,0.103463,0.011875,0.250470,1,1
31410,E02,-0.400000,-0.782236,-0.382236,0.263447,0,0
31410,E14,-0.400000,-0.630348,-0.230348,0.138774,0,0
31410,E25,-0.400000,-0.791102,-0.391102,0.276668,0,0
31410,E30,-0.400000,-0.732583,-0.332583,0.386455,0,0
31410,E34,0.091818,0.103393,0.011689,0.250047,1,1
31440,E02,-0.400000,-0.782366,-0.382366,0.263295,0,0
31440,E14,-0.400000,-0.630221,-0.230221,0.137908,0,0
31440,E25,-0.400000,-0.794162,-0.394162,0.282285,0,0
31440,E30,-0.400000,-0.737953,-0.337953,0.387747,0,0
31440,E34,0.091929,0.103198,0.011379,0.249645,1,1
31470,E02,-0.400000,-0.782509,-0.382509,0.263150,0,0
31470,E14,-0.400000,-0.629646,-0.229646,0.137151,0,0
31470,E25,-0.400000,-0.795231,-0.395231,0.282618,0,0
31470,E30,-0.400000,-0.736133,-0.336133,0.386052,0,0
31500,E02,-0.400000,-0.782543,-0.382543,0.262976,0,0
31500,E14,-0.400000,-0.630861,-0.230861,0.136750,0,0
31500,E25,-0.400000,-0.794669,-0.394669,0.282428,0,0
31500,E30,-0.400000,-0.733945,-0.333945,0.384572,0,0
31530,E02,-0.400000,-0.782417,-0.382417,0.262825,0,0
31530,E14,-0.400000,-0.631118,-0.231118,0.135944,0,0
31530,E25,-0.400000,-0.794277,-0.394277,0.282136,0,0
31530,E30,-0.400000,-0.734805,-0.334805,0.382634,0,0
31560,E02,-0.400000,-0.782055,-0.382055,0.262839,0,0
31560,E14,-0.400000,-0.631714,-0.231714,0.135241,0,0
31560,E25,-0.400000,-0.794095,-0.394095,0.281768,0,0
31560,E30,-0.400000,-0.733258,-0.333258,0.380934,0,0
31590,E02,-0.400000,-0.781864,-0.381864,0.262718,0,0
31590,E14,-0.400000,-0.630035,-0.230035,0.135321,0,0
31590,E25,-0.400000,-0.794229,-0.394229,0.281392,0,0
31590,E30,-0.400000,-0.729198,-0.329198,0.381048,0,0
31620,E02,-0.400000,-0.781849,-0.381849,0.262544,0,0
31620,E14,-0.400000,-0.629256,-0.229256,0.134723,0,0
31620,E25,-0.400000,-0.792915,-0.392915,0.282124,0,0
31620,E30,-0.400000,-0.729046,-0.329046,0.379102,0,0
31650,E02,-0.400000,-0.781691,-0.381691,0.262407,0,0
31650,E14,-0.400000,-0.628633,-0.228633,0.134071,0,0
31650,E25,-0.400000,-0.792283,-0.392283,0.281997,0,0
31650,E30,-0.400000,-0.728349,-0.328349,0.377246,0,0
31680,E02,-0.400000,-0.781237,-0.381237,0.262532,0,0
31680,E14,-0.400000,-0.627915,-0.227915,0.133476,0,0
31680,E25,-0.400000,-0.792655,-0.392655,0.281702,0,0
31680,E30,-0.400000,-0.732379,-0.332379,0.377490,0,0
31710,E02,-0.400000,-0.781097,-0.381097,0.262388,0,0
31710,E14,-0.400000,-0.628162,-0.228162,0.132744,0,0
31710,E25,-0.400000,-0.793105,-0.393105,0.281451,0,0
31710,E30,-0.400000,-0.735122,-0.335122,0.376617,0,0
31740,E02,-0.400000,-0.781015,-0.381015,0.262225,0,0
31740,E14,-0.400000,-0.629341,-0.229341,0.132472,0,0
31740,E25,-0.400000,-0.793475,-0.393475,0.281159,0,0
31740,E30,-0.400000,-0.737314,-0.337314,0.375413,0,0
31770,E02,-0.400000,-0.781011,-0.381011,0.262053,0,0
31770,E14,-0.400000,-0.630522,-0.230522,0.132217,0,0
31770,E25,-0.400000,-0.793962,-0.393962,0.280934,0,0
31770,E30,-0.400000,-0.739607,-0.339607,0.374304,0,0
31800,E02,-0.400000,-0.780700,-0.380700,0.262022,0,0
31800,E14,-0.400000,-0.629885,-0.229885,0.131637,0,0
31800,E25,-0.400000,-0.794656,-0.394656,0.280873,0,0
31800,E30,-0.400000,-0.737085,-0.337085,0.373378,0,0
31830,E02,-0.400000,-0.780285,-0.380285,0.262102,0,0
31830,E14,-0.400000,-0.630280,-0.230280,0.130982,0,0
31830,E25,-0.400000,-0.796959,-0.396959,0.283982,0,0
31830,E30,-0.400000,-0.735162,-0.335162,0.372113,0,0
31860,E02,-0.400000,-0.780442,-0.380442,0.261967,0,0
31860,E03,-0.255823,-0.321355,-0.410869,0.000000,0,1
31860,E14,-0.400000,-0.629491,-0.229491,0.130506,0,0
31860,E25,-0.400000,-0.799768,-0.399768,0.288730,0,0
31860,E30,-0.400000,-0.734734,-0.334734,0.370379,0,0
31890,E02,-0.400000,-0.780400,-0.380400,0.261798,0,0
31890,E14,-0.400000,-0.631124,-0.231124,0.130780,0,0
31890,E25,-0.400000,-0.801411,-0.401411,0.290083,1,0
31890,E30,-0.400000,-0.734855,-0.334855,0.368647,0,0
31920,E02,-0.400000,-0.780644,-0.380644,0.261715,0,0
31920,E14,-0.400000,-0.633894,-0.233894,0.132868,0,0
31920,E25,-0.400000,-0.803628,-0.403628,0.292854,1,0
31920,E30,-0.400000,-0.734846,-0.334846,0.366936,0,0
31950,E02,-0.400000,-0.780746,-0.380746,0.261560,0,0
31950,E14,-0.400000,-0.636678,-0.236678,0.134967,0,0
31950,E25,-0.400000,-0.805773,-0.405773,0.295399,1,0
31950,E30,-0.400000,-0.737349,-0.337349,0.366174,0,0
31980,E02,-0.400000,-0.780925,-0.380925,0.261437,0,0
31980,E14,-0.400000,-0.637968,-0.237968,0.134877,0,0
31980,E25,-0.400000,-0.806837,-0.406837,0.295727,1,0
31980,E30,-0.400000,-0.737628,-0.337628,0.364517,0,0
32010,E02,-0.400000,-0.780844,-0.380844,0.261276,0,0
32010,E14,-0.400000,-0.638798,-0.238798,0.134445,0,0
32010,E25,-0.400000,-0.807149,-0.407149,0.295398,1,0
32010,E30,-0.400000,-0.735605,-0.335605,0.363491,0,0
32040,E02,-0.400000,-0.780847,-0.380847,0.261107,0,0
32040,E14,-0.400000,-0.639812,-0.239812,0.134152,0,0
32040,E25,-0.400000,-0.808270,-0.408270,0.295812,1,0
32040,E30,-0.400000,-0.735854,-0.335854,0.361874,0,0
32070,E02,-0.400000,-0.780676,-0.380676,0.260981,0,0
32070,E14,-0.400000,-0.641913,-0.241913,0.135129,0,0
32070,E25,-0.400000,-0.809056,-0.409056,0.295820,1,0
32070,E30,-0.400000,-0.736872,-0.336872,0.360430,0,0
32100,E02,-0.400000,-0.780527,-0.380527,0.260845,0,0
32100,E14,-0.400000,-0.644966,-0.244966,0.137921,0,0
32100,E25,-0.400000,-0.808478,-0.408478,0.295646,1,0
32100,E30,-0.400000,-0.737379,-0.337379,0.358886,0,0
32130,E02,-0.400000,-0.780502,-0.380502,0.260678,0,0
32130,E14,-0.400000,-0.644779,-0.244779,0.137262,0,0
32130,E25,-0.400000,-0.807151,-0.407151,0.296393,1,0
32130,E30,-0.400000,-0.737165,-0.337165,0.357330,0,0
32160,E02,-0.400000,-0.780648,-0.380648,0.260541,0,0
32160,E14,-0.400000,-0.643935,-0.243935,0.136869,0,0
32160,E25,-0.400000,-0.806736,-0.406736,0.296117,1,0
32160,E30,-0.400000,-0.736672,-0.336672,0.355826,0,0
32190,E02,-0.400000,-0.780725,-0.380725,0.260382,0,0
32190,E14,-0.400000,-0.643933,-0.243933,0.136216,0,0
32190,E25,-0.400000,-0.806358,-0.406358,0.295823,1,0
32190,E30,-0.400000,-0.734502,-0.334502,0.355072,0,0
32220,E02,-0.400000,-0.780618,-0.380618,0.260231,0,0
32220,E14,-0.400000,-0.645231,-0.245231,0.136223,0,0
32220,E25,-0.400000,-0.807152,-0.407152,0.295848,1,0
32220,E30,-0.400000,-0.734205,-0.334205,0.353579,0,0
32250,E02,-0.400000,-0.780382,-0.380382,0.260147,0,0
32250,E14,-0.400000,-0.645868,-0.245868,0.135743,0,0
32250,E25,-0.400000,-0.808196,-0.408196,0.296174,1,0
32250,E30,-0.400000,-0.730709,-0.330709,0.354132,0,0
