SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
67110.0,FWD,1337935.5906,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.660,-154.096,-37.000,-63.109,-3.629,-148.521,161.414,11,4,0,2.0909,0.1156,2.2065,3022.40,156.502
67140.0,FWD,1337935.5905,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.642,-154.106,-37.002,-63.093,-3.628,-148.536,161.421,11,4,0,2.0909,0.1157,2.2065,2784.06,126.881
67170.0,FWD,1337935.5905,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.632,-154.122,-36.998,-63.087,-3.621,-148.552,161.434,11,4,0,2.0909,0.1157,2.2065,2816.07,109.355
67200.0,FWD,1337935.5905,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.627,-154.146,-37.000,-63.088,-3.617,-148.577,161.456,11,4,0,2.0909,0.1157,2.2065,3120.61,208.215
67230.0,FWD,1337935.5905,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.597,-154.146,-36.992,-63.059,-3.608,-148.581,161.449,11,4,0,2.0909,0.1157,2.2066,2932.25,170.846
67260.0,FWD,1337935.5905,6070317.0835,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.579,-154.153,-36.984,-63.042,-3.597,-148.589,161.449,11,4,0,2.0909,0.1157,2.2066,2976.63,136.403
67290.0,FWD,1337935.5904,6070317.0835,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.546,-154.156,-36.979,-63.011,-3.591,-148.598,161.445,11,4,0,2.0909,0.1157,2.2066,2638.79,252.100
67320.0,FWD,1337935.5904,6070317.0835,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.510,-154.156,-36.979,-62.976,-3.589,-148.606,161.439,11,4,0,2.0909,0.1158,2.2066,3003.29,103.052
67350.0,FWD,1337935.5891,6070317.0831,1427877.4691,1337935.5599,6070317.2377,1427877.5071,+29.158,-154.553,-38.029,-61.740,-4.459,-149.503,161.811,11,4,0,2.0909,0.1158,2.2067,3119.09,107.179
67380.0,FWD,1337935.5890,6070317.0831,1427877.4691,1337935.5599,6070317.2377,1427877.5071,+29.144,-154.568,-38.024,-61.730,-4.450,-149.520,161.823,11,4,0,2.0909,0.1158,2.2067,2801.09,121.857
67410.0,FWD,1337935.5890,6070317.0831,1427877.4691,1337935.5599,6070317.2377,1427877.5071,+29.137,-154.589,-38.020,-61.728,-4.441,-149.540,161.840,11,4,0,2.0909,0.1158,2.2067,2617.39,250.921
