time,up_err,zwd,dzwd_dt,mw_mean,zwd_q_x2
0.0,2214.057,0.116727,1.1133,2.001,0
30.0,1499.883,0.117841,1.1537,2.081,0
60.0,1854.426,0.119035,0.9282,2.078,0
90.0,1897.512,0.119697,0.5270,2.075,0
120.0,1807.152,0.120089,0.1363,2.073,0
150.0,1685.893,0.119970,-0.0831,2.070,0
180.0,1512.956,0.119923,-0.0268,2.067,0
210.0,1496.592,0.119916,0.0120,2.065,0
240.0,1422.916,0.119947,-0.0034,2.063,0
270.0,1376.931,0.119909,-0.0043,2.060,0
300.0,1444.247,0.119938,-0.0037,2.058,0
330.0,1382.068,0.119902,-0.0788,1.938,0
360.0,1403.995,0.119781,-0.0566,1.937,0
390.0,1375.800,0.119789,0.0201,1.937,0
420.0,1464.637,0.119821,0.0467,1.937,0
450.0,1435.736,0.119882,0.1013,1.937,0
480.0,1356.584,0.120023,0.0605,2.090,0
510.0,1312.300,0.120003,-0.0618,2.092,0
540.0,1219.855,0.119900,-0.0849,2.094,0
570.0,1172.281,0.119833,-0.1097,2.096,0
600.0,1182.863,0.119681,-0.1087,2.098,0
630.0,1258.102,0.119616,-0.0614,2.100,0
660.0,1395.097,0.119558,-0.0478,1.938,0
690.0,1452.718,0.119520,0.0136,1.938,0
720.0,1359.914,0.119585,0.0626,1.938,0
750.0,1258.050,0.119645,-0.0196,1.939,0
780.0,1226.116,0.119546,-0.0807,1.939,0
810.0,1156.038,0.119484,-0.0818,1.940,0
840.0,1102.055,0.119382,-0.1009,1.940,0
870.0,1066.076,0.119282,-0.0625,1.941,0
900.0,1056.973,0.119257,0.0166,1.942,0
930.0,1067.136,0.119315,0.0213,1.943,0
960.0,1061.334,0.119300,-0.0119,1.943,0
990.0,1058.222,0.119291,-0.0515,2.025,0
1020.0,1135.542,0.119197,-0.0872,2.024,0
1050.0,1131.069,0.119117,-0.0520,2.023,0
1080.0,1118.185,0.119093,-0.0103,2.379,0
1110.0,1114.593,0.119096,-0.0108,2.379,0
1140.0,1055.546,0.119071,-0.0186,2.379,0
1170.0,1002.142,0.119059,-0.0627,2.378,0
1200.0,954.351,0.118946,-0.0717,2.378,0
1230.0,936.147,0.118916,0.0141,2.378,0
1260.0,951.808,0.118974,0.0344,2.378,0
1290.0,952.289,0.118985,0.0075,2.378,0
1320.0,928.022,0.118989,0.0428,2.378,0
1350.0,919.894,0.119070,0.1216,2.379,0
1380.0,882.941,0.119232,0.0771,2.379,0
1410.0,867.503,0.119224,-0.0296,2.380,0
1440.0,850.663,0.119173,-0.0647,2.380,0
1470.0,870.541,0.119095,-0.0483,2.309,0
1500.0,842.114,0.119076,-0.0259,2.307,0
1530.0,779.224,0.119043,-0.0296,2.306,0
1560.0,766.936,0.119017,-0.0293,2.305,0
1590.0,765.288,0.118985,0.0224,2.304,0
1620.0,744.531,0.119062,0.0583,2.302,0
1650.0,750.002,0.119101,0.0584,2.301,0
1680.0,750.745,0.119179,0.0935,2.300,0
1710.0,734.242,0.119288,0.0403,2.300,0
1740.0,746.829,0.119259,-0.0103,2.299,0
1770.0,728.280,0.119268,-0.0139,2.471,0
1800.0,701.114,0.119232,-0.0537,2.467,0
1830.0,695.539,0.119160,-0.0245,2.463,0
1860.0,687.756,0.119183,-0.0021,2.459,0
1890.0,681.998,0.119156,-0.0259,2.455,0
1920.0,674.524,0.119131,-0.0247,2.453,0
1950.0,665.248,0.119107,-0.0282,2.248,0
1980.0,641.885,0.119075,-0.0313,2.243,0
2010.0,628.333,0.119044,-0.0440,2.238,0
2040.0,572.231,0.118987,-0.0299,2.233,0
2070.0,568.230,0.118984,-0.0086,2.228,0
2100.0,558.397,0.118969,-0.0204,2.224,0
2130.0,526.647,0.118943,-0.0364,2.219,0
2160.0,526.244,0.118897,-0.0544,2.435,0
2190.0,534.289,0.118835,-0.0459,2.433,0
2220.0,559.865,0.118805,-0.0152,2.431,0
2250.0,575.219,0.118804,0.0091,2.420,0
2280.0,583.265,0.118823,0.0512,2.418,0
2310.0,590.770,0.118907,0.0486,2.416,0
2340.0,589.983,0.118920,-0.0125,2.195,0
2370.0,592.619,0.118882,0.0140,2.302,0
2400.0,583.668,0.118948,0.0808,2.300,0
2430.0,568.645,0.119043,0.0775,2.299,0
2460.0,551.950,0.119103,0.0205,2.297,0
2490.0,529.094,0.119084,-0.0170,2.176,0
2520.0,515.821,0.119069,-0.0547,2.173,0
2550.0,516.681,0.118975,-0.0582,2.170,0
2580.0,515.119,0.118952,0.0855,2.167,0
2610.0,501.097,0.119146,0.1054,2.164,0
2640.0,499.893,0.119163,-0.0104,2.161,0
2670.0,501.777,0.119125,-0.0324,2.158,0
2700.0,484.568,0.119098,-0.0545,2.155,0
2730.0,450.234,0.119016,-0.0047,2.153,0
2760.0,433.161,0.119089,0.0644,2.150,0
2790.0,429.610,0.119145,0.0793,2.148,0
2820.0,428.966,0.119248,0.0587,2.146,0
2850.0,426.797,0.119262,0.0085,2.143,0
2880.0,428.161,0.119265,0.0569,2.141,0
2910.0,425.756,0.119376,0.1279,2.140,0
2940.0,405.698,0.119520,0.1167,2.138,0
2970.0,395.611,0.119610,0.0589,2.136,0
3000.0,400.163,0.119638,0.0072,2.092,0
3030.0,400.148,0.119624,-0.0570,2.133,0
3060.0,384.327,0.119524,-0.0670,2.132,0
3090.0,366.457,0.119490,0.0086,2.131,0
3120.0,357.367,0.119541,0.0284,2.085,0
3150.0,351.386,0.119547,0.0107,2.129,0
3180.0,353.431,0.119563,0.0196,2.082,0
3210.0,350.273,0.119586,0.0284,2.081,0
3240.0,366.083,0.119619,0.0177,2.080,0
3270.0,366.369,0.119621,0.0180,2.273,0
3300.0,369.003,0.119655,0.0110,2.275,0
3330.0,364.812,0.119643,-0.0090,2.078,0
3360.0,362.870,0.119637,0.0022,2.077,0
3390.0,356.171,0.119648,0.0068,2.077,0
3420.0,344.863,0.119651,0.0185,1.933,0
3450.0,336.772,0.119684,0.0362,1.931,0
3480.0,328.909,0.119723,0.0285,1.930,0
3510.0,321.998,0.119741,0.0130,1.928,0
3540.0,318.188,0.119749,0.0195,1.927,0
3570.0,309.038,0.119780,0.0402,1.925,0
3600.0,311.669,0.119830,0.0433,1.924,0
3630.0,310.143,0.119867,0.0569,1.923,0
3660.0,303.880,0.119943,0.0527,1.922,0
3690.0,295.143,0.119973,0.0550,1.922,0
3720.0,285.188,0.120053,0.0691,1.921,0
3750.0,270.302,0.120111,0.0889,1.921,0
3780.0,271.086,0.120231,0.0804,1.920,0
3810.0,260.163,0.120271,0.0270,1.736,0
3840.0,258.879,0.120285,0.0240,1.732,0
3870.0,266.368,0.120319,0.0285,1.727,0
3900.0,268.171,0.120342,0.0180,1.723,0
3930.0,260.080,0.120355,0.0102,1.718,0
3960.0,246.179,0.120363,0.0038,1.714,0
3990.0,238.929,0.120363,0.0183,1.710,0
4020.0,237.153,0.120399,0.0394,1.706,0
4050.0,231.262,0.120442,0.0329,1.702,0
4080.0,225.428,0.120465,0.0112,1.698,0
4110.0,220.838,0.120464,0.0015,1.694,0
4140.0,209.544,0.120468,0.0265,1.690,0
4170.0,183.191,0.120517,0.0195,1.686,0
4200.0,182.585,0.120507,0.0025,1.682,0
4230.0,178.482,0.120522,0.0286,1.933,0
4260.0,163.132,0.120564,0.0198,1.930,0
4290.0,143.479,0.120562,-0.0019,2.117,0
4320.0,134.390,0.120561,-0.0001,2.116,0
4350.0,125.953,0.120562,-0.0005,2.116,0
4380.0,119.967,0.120559,-0.0161,1.918,0
4410.0,126.504,0.120529,-0.0233,1.916,0
4440.0,119.992,0.120513,-0.0066,1.913,0
4470.0,111.006,0.120516,-0.0065,1.911,0
4500.0,114.720,0.120500,-0.0173,1.908,0
4530.0,115.906,0.120482,-0.0098,1.906,0
4560.0,110.025,0.120480,0.0520,1.903,0
4590.0,76.479,0.120586,0.0660,1.901,0
4620.0,72.952,0.120612,0.0271,1.899,0
4650.0,70.674,0.120640,0.0080,1.897,0
4680.0,68.714,0.120628,0.0100,1.895,0
4710.0,60.839,0.120660,0.0315,1.893,0
4740.0,53.985,0.120691,0.0499,1.891,0
4770.0,40.859,0.120760,0.0562,1.889,0
4800.0,21.947,0.120803,0.0451,1.887,0
4830.0,12.663,0.120850,0.0349,1.885,0
4860.0,9.034,0.120873,0.0155,1.884,0
4890.0,8.747,0.120881,0.0318,1.882,0
4920.0,5.068,0.120937,-0.0007,1.881,0
4950.0,5.849,0.120880,-0.0543,1.879,0
4980.0,7.380,0.120828,-0.0204,1.878,0
5010.0,8.872,0.120839,0.0191,1.876,0
5040.0,7.169,0.120867,-0.0256,1.875,0
5070.0,1.346,0.120788,-0.0531,1.874,0
5100.0,-10.443,0.120760,-0.0394,1.873,0
5130.0,-13.497,0.120709,-0.0311,1.872,0
5160.0,-14.705,0.120698,-0.0035,1.871,0
5190.0,-14.782,0.120702,-0.0013,1.870,0
5220.0,-15.325,0.120695,-0.0085,1.869,0
5250.0,-15.406,0.120685,-0.0164,1.868,0
5280.0,-17.831,0.120663,0.0019,1.867,0
5310.0,-18.182,0.120689,0.0307,1.866,0
5340.0,-15.572,0.120724,0.0763,1.573,0
5370.0,-38.608,0.120841,0.0596,1.571,0
5400.0,-40.037,0.120843,0.0030,1.569,0
5430.0,-43.086,0.120847,0.0085,1.567,0
5460.0,-46.724,0.120860,0.0194,1.565,0
5490.0,-54.785,0.120886,0.0157,1.564,0
5520.0,-57.863,0.120892,-0.0040,1.562,0
5550.0,-60.537,0.120878,-0.0170,1.560,0
5580.0,-62.808,0.120858,-0.0049,1.559,0
5610.0,-63.541,0.120868,-0.0063,1.557,0
5640.0,-63.378,0.120845,-0.0035,1.555,0
5670.0,-69.658,0.120861,0.0228,1.554,0
5700.0,-77.134,0.120890,0.0855,1.552,0
5730.0,-118.566,0.121032,0.0676,1.551,0
5760.0,-125.146,0.121026,-0.0108,1.550,0
5790.0,-128.464,0.121011,-0.0093,1.548,0
5820.0,-130.155,0.121007,-0.0048,1.547,0
5850.0,-129.804,0.121001,0.0131,1.546,0
5880.0,-128.143,0.121033,0.0296,1.545,0
5910.0,-129.418,0.121060,0.0121,1.543,0
5940.0,-128.370,0.121058,-0.0126,1.542,0
5970.0,-128.491,0.121035,0.0190,1.541,0
6000.0,-150.971,0.121096,0.0290,1.540,0
6030.0,-149.676,0.121093,-0.0091,1.539,0
6060.0,-142.611,0.121077,-0.0116,1.538,0
6090.0,-129.965,0.121070,-0.0097,1.537,0
6120.0,-129.071,0.121058,-0.0167,1.537,0
6150.0,-133.531,0.121037,-0.0227,1.536,0
6180.0,-145.406,0.121013,-0.0035,1.535,0
6210.0,-150.075,0.121030,0.0140,1.534,0
6240.0,-151.591,0.121040,0.0114,1.534,0
6270.0,-152.091,0.121053,0.0022,1.533,0
6300.0,-152.102,0.121045,-0.0095,1.532,0
6330.0,-154.439,0.121034,-0.0113,1.532,0
6360.0,-159.317,0.121022,-0.0121,1.531,0
6390.0,-158.633,0.121009,-0.0279,1.531,0
6420.0,-165.193,0.120966,-0.0495,1.531,0
6450.0,-172.736,0.120910,-0.0473,1.530,0
6480.0,-179.845,0.120872,-0.0269,1.530,0
6510.0,-183.116,0.120856,-0.0188,1.530,0
6540.0,-186.066,0.120834,-0.0199,1.530,0
6570.0,-187.576,0.120817,-0.0051,1.529,0
6600.0,-185.750,0.120824,0.0095,1.529,0
6630.0,-181.423,0.120836,0.0021,1.529,0
6660.0,-179.709,0.120828,0.0261,1.529,0
6690.0,-176.448,0.120888,0.0051,1.529,0
6720.0,-180.169,0.120839,-0.0271,1.529,0
6750.0,-183.978,0.120834,0.0000,1.530,0
6780.0,-187.869,0.120839,0.0052,1.530,0
6810.0,-189.539,0.120844,-0.0065,1.530,0
6840.0,-191.733,0.120826,0.0102,1.530,0
6870.0,-206.912,0.120865,0.0049,1.531,0
6900.0,-207.713,0.120835,-0.0134,1.531,0
6930.0,-205.728,0.120838,0.0000,1.532,0
6960.0,-207.317,0.120835,-0.0187,1.532,0
6990.0,-207.496,0.120800,-0.0324,1.533,0
7020.0,-213.127,0.120771,-0.0266,1.533,0
7050.0,-216.477,0.120747,-0.0150,1.534,0
7080.0,-217.545,0.120740,-0.0056,1.535,0
7110.0,-214.493,0.120736,0.0019,1.536,0
7140.0,-215.918,0.120744,-0.0020,1.536,0
7170.0,-219.483,0.120732,-0.0410,1.537,0
7200.0,-214.934,0.120662,-0.0399,1.538,0
7230.0,-213.487,0.120652,-0.0032,1.539,0
7260.0,-214.053,0.120656,-0.0069,1.540,0
7290.0,-213.807,0.120638,-0.0055,1.541,0
7320.0,-215.569,0.120645,0.0012,1.543,0
7350.0,-216.563,0.120641,-0.0238,1.544,0
7380.0,-218.586,0.120597,-0.0111,1.545,0
7410.0,-219.055,0.120618,0.0069,1.547,0
7440.0,-217.093,0.120611,0.0022,1.548,0
7470.0,-216.760,0.120623,0.0006,1.550,0
7500.0,-217.187,0.120612,-0.0139,1.551,0
7530.0,-217.506,0.120595,-0.0318,1.553,0
7560.0,-214.973,0.120548,-0.0331,1.555,0
7590.0,-215.721,0.120529,-0.0151,1.556,0
7620.0,-217.866,0.120518,-0.0214,1.558,0
7650.0,-218.590,0.120486,-0.0228,1.560,0
7680.0,-220.312,0.120473,-0.0018,1.562,0
7710.0,-220.426,0.120482,-0.0072,1.564,0
7740.0,-217.655,0.120458,-0.0182,1.567,0
7770.0,-216.069,0.120446,-0.0233,1.569,0
7800.0,-217.232,0.120412,-0.0155,1.571,0
7830.0,-218.273,0.120415,-0.0045,1.573,0
7860.0,-218.959,0.120403,-0.0085,1.576,0
7890.0,-218.433,0.120398,-0.0098,1.579,0
7920.0,-218.845,0.120383,-0.0207,1.581,0
7950.0,-218.016,0.120356,-0.0298,1.584,0
7980.0,-219.033,0.120323,-0.0239,1.587,0
8010.0,-220.222,0.120309,-0.0108,1.590,0
8040.0,-220.972,0.120302,-0.0056,1.593,0
8070.0,-220.337,0.120297,-0.0116,1.596,0
8100.0,-220.874,0.120279,-0.0138,1.871,0
8130.0,-221.166,0.120270,-0.0011,1.869,0
8160.0,-222.104,0.120276,0.0050,1.868,0
8190.0,-222.213,0.120280,-0.0088,1.866,0
8220.0,-221.026,0.120259,-0.0184,1.865,0
8250.0,-220.962,0.120243,-0.0152,2.086,0
8280.0,-221.707,0.120228,-0.0133,2.081,0
8310.0,-222.294,0.120216,-0.0016,1.947,0
8340.0,-219.639,0.120225,0.0011,1.939,0
8370.0,-220.915,0.120219,-0.0155,1.931,0
8400.0,-221.749,0.120194,-0.0245,1.924,0
8430.0,-222.994,0.120170,-0.0201,1.917,0
8460.0,-224.632,0.120154,-0.0149,1.910,0
8490.0,-226.276,0.120140,-0.0246,2.058,0
8520.0,-225.933,0.120105,-0.0201,2.056,0
8550.0,-227.452,0.120100,0.0109,1.891,0
8580.0,-225.970,0.120126,0.0124,1.884,0
8610.0,-224.151,0.120124,-0.0105,1.878,0
8640.0,-223.183,0.120106,-0.0282,1.872,0
8670.0,-223.884,0.120068,-0.0207,1.867,0
8700.0,-224.449,0.120064,0.0003,1.861,0
8730.0,-223.868,0.120069,-0.0028,1.856,0
8760.0,-226.242,0.120059,-0.0051,1.851,0
8790.0,-227.071,0.120058,0.0005,1.845,0
8820.0,-226.607,0.120060,-0.0182,1.840,0
8850.0,-230.301,0.120022,-0.0424,1.836,0
8880.0,-233.188,0.119975,-0.0261,1.641,0
8910.0,-233.057,0.119970,0.0020,1.826,0
8940.0,-237.545,0.119979,0.0075,1.822,0
8970.0,-237.701,0.119985,0.0098,2.024,0
9000.0,-236.688,0.119999,0.0188,2.016,0
9030.0,-235.627,0.120022,0.0186,2.009,0
9060.0,-234.168,0.120036,-0.0071,2.002,0
9090.0,-233.699,0.120008,-0.0280,1.995,0
9120.0,-233.233,0.119980,-0.0364,1.988,0
9150.0,-232.962,0.119935,-0.0317,1.982,0
9180.0,-233.744,0.119916,0.0017,1.976,0
9210.0,-234.117,0.119939,-0.0227,1.969,0
9240.0,-236.488,0.119871,-0.0402,1.963,0
9270.0,-236.707,0.119858,-0.0125,1.957,0
9300.0,-236.423,0.119846,-0.0078,1.952,0
9330.0,-236.639,0.119843,0.0072,1.946,0
9360.0,-237.250,0.119860,0.0275,1.940,0
9390.0,-237.684,0.119898,0.0031,1.935,0
9420.0,-238.651,0.119866,-0.0209,1.930,0
9450.0,-238.989,0.119856,0.0027,1.925,0
9480.0,-238.733,0.119872,0.0193,1.920,0
9510.0,-238.217,0.119895,0.0259,1.915,0
9540.0,-240.258,0.119923,0.0239,1.911,0
9570.0,-238.395,0.119943,0.0314,1.906,0
9600.0,-237.098,0.119986,0.0411,1.902,0
9630.0,-232.192,0.120025,-0.0010,1.898,0
9660.0,-232.515,0.119984,-0.0132,1.893,0
9690.0,-233.040,0.119998,0.0240,1.889,0
9720.0,-230.519,0.120032,0.0195,1.886,0
9750.0,-228.931,0.120037,0.0021,1.882,0
9780.0,-226.292,0.120037,-0.0269,1.878,0
9810.0,-224.843,0.119984,-0.0264,1.875,0
9840.0,-225.615,0.119984,0.0177,1.871,0
9870.0,-226.457,0.120019,0.0340,1.868,0
9900.0,-226.484,0.120052,0.0216,1.865,0
9930.0,-225.701,0.120062,-0.0057,1.862,0
9960.0,-225.440,0.120040,0.0082,1.859,0
9990.0,-223.407,0.120078,0.0274,1.856,0
10020.0,-223.288,0.120095,0.0361,1.853,0
10050.0,-222.392,0.120151,0.0420,1.851,0
10080.0,-222.240,0.120179,0.0056,1.848,0
10110.0,-222.725,0.120162,0.0205,1.846,0
10140.0,-220.830,0.120220,0.0476,2.116,0
10170.0,-220.151,0.120257,0.0089,2.111,0
10200.0,-221.606,0.120238,-0.0210,2.106,0
10230.0,-221.352,0.120215,-0.0460,2.101,0
10260.0,-222.920,0.120146,-0.0386,2.096,0
10290.0,-223.024,0.120138,0.0092,2.092,0
10320.0,-222.692,0.120164,0.0296,2.087,0
10350.0,-222.808,0.120197,0.0555,2.083,0
10380.0,-222.138,0.120275,0.0771,2.079,0
10410.0,-219.314,0.120351,0.0633,2.075,0
10440.0,-217.932,0.120402,0.0810,2.071,0
10470.0,-215.172,0.120513,0.0705,2.067,0
10500.0,-215.161,0.120543,0.0105,2.063,0
10530.0,-215.355,0.120534,0.0111,2.060,0
10560.0,-213.851,0.120565,0.0317,2.056,0
10590.0,-212.732,0.120598,0.0206,2.053,0
10620.0,-211.882,0.120606,0.0065,2.050,0
10650.0,-211.696,0.120610,0.0177,2.047,0
10680.0,-211.486,0.120642,0.0255,2.044,0
10710.0,-210.357,0.120662,0.0032,2.041,0
10740.0,-210.104,0.120648,-0.0472,2.038,0
10770.0,-210.981,0.120567,-0.0743,2.036,0
10800.0,-211.930,0.120499,-0.0452,2.033,0
10830.0,-211.881,0.120477,-0.0112,2.031,0
10860.0,-211.351,0.120477,-0.0071,2.029,0
10890.0,-210.925,0.120463,-0.0140,2.027,0
10920.0,-210.919,0.120449,-0.0048,2.025,0
10950.0,-210.525,0.120453,0.0005,2.023,0
10980.0,-208.243,0.120450,-0.0385,2.021,0
11010.0,-213.724,0.120376,-0.0707,2.211,0
11040.0,-213.507,0.120308,-0.0505,2.206,0
11070.0,-212.881,0.120275,-0.0322,2.202,0
11100.0,-214.138,0.120244,-0.0102,2.197,0
11130.0,-215.142,0.120255,-0.0094,2.193,0
11160.0,-213.814,0.120225,-0.0205,2.188,0
11190.0,-213.518,0.120214,-0.0240,2.184,0
11220.0,-219.389,0.120177,-0.0116,2.181,0
11250.0,-219.411,0.120190,0.0304,2.177,0
11280.0,-218.122,0.120238,0.0198,2.173,0
11310.0,-218.481,0.120230,0.0050,2.170,0
11340.0,-217.701,0.120248,0.0031,2.167,0
11370.0,-217.249,0.120236,-0.0350,2.164,0
11400.0,-217.633,0.120178,-0.0678,2.161,0
11430.0,-218.515,0.120101,-0.0574,2.159,0
11460.0,-219.739,0.120063,-0.0332,1.953,0
11490.0,-220.258,0.120034,-0.0403,1.994,0
11520.0,-223.200,0.119983,-0.0213,1.988,0
11550.0,-223.484,0.119992,0.0145,1.981,0
11580.0,-222.842,0.120012,0.0146,1.975,0
11610.0,-222.653,0.120021,-0.0056,1.969,0
11640.0,-223.079,0.120000,0.0071,1.963,0
11670.0,-222.849,0.120035,0.0138,1.957,0
11700.0,-223.238,0.120028,-0.0011,1.951,0
11730.0,-223.335,0.120033,-0.0498,1.945,0
11760.0,-228.089,0.119929,-0.0475,2.012,0
11790.0,-226.613,0.119938,0.0000,1.934,0
11820.0,-227.826,0.119929,-0.0057,2.005,0
11850.0,-227.561,0.119926,0.0063,2.002,0
11880.0,-226.889,0.119941,0.0102,1.999,0
11910.0,-226.572,0.119947,-0.0091,1.997,0
11940.0,-227.016,0.119923,-0.0178,1.907,0
11970.0,-226.982,0.119911,0.0165,1.902,0
12000.0,-225.230,0.119956,0.0377,1.897,0
12030.0,-225.432,0.119987,0.0178,1.893,0
12060.0,-225.829,0.119992,0.0042,1.984,0
12090.0,-225.780,0.119995,-0.0113,1.982,0
12120.0,-225.872,0.119969,-0.0343,1.980,0
12150.0,-226.234,0.119926,-0.0862,1.978,0
12180.0,-232.677,0.119797,-0.0796,1.977,0
12210.0,-233.216,0.119767,-0.0275,1.975,0
12240.0,-235.069,0.119742,-0.0038,1.974,0
12270.0,-234.632,0.119760,0.0007,1.972,0
12300.0,-235.242,0.119743,-0.0230,1.971,0
12330.0,-235.275,0.119714,-0.0289,1.970,0
12360.0,-233.460,0.119685,-0.0188,1.846,0
12390.0,-232.840,0.119676,-0.0305,1.842,0
12420.0,-232.506,0.119624,-0.0662,1.839,0
12450.0,-235.046,0.119543,-0.0597,1.835,0
12480.0,-235.007,0.119505,-0.0187,1.831,0
12510.0,-234.776,0.119506,0.0072,1.828,0
12540.0,-234.491,0.119519,0.0130,1.825,0
12570.0,-234.699,0.119532,0.0214,1.821,0
12600.0,-234.070,0.119562,0.0165,1.818,0
12630.0,-234.314,0.119565,-0.0023,1.815,0
12660.0,-232.314,0.119558,0.0118,1.812,0
12690.0,-230.372,0.119589,0.0222,1.969,0
12720.0,-228.651,0.119602,-0.0005,1.970,0
12750.0,-228.238,0.119588,-0.0154,1.971,0
12780.0,-228.995,0.119571,-0.0264,1.972,0
12810.0,-231.715,0.119535,0.0056,2.055,0
12840.0,-231.592,0.119582,0.0411,2.056,0
12870.0,-230.921,0.119617,0.0350,2.057,0
12900.0,-230.258,0.119653,0.0102,2.058,0
12930.0,-229.866,0.119637,-0.0029,1.885,0
12960.0,-229.854,0.119647,0.0130,1.786,0
12990.0,-229.806,0.119663,-0.0231,1.783,0
13020.0,-231.931,0.119601,-0.0341,1.781,0
13050.0,-232.442,0.119595,-0.0104,1.779,0
13080.0,-232.771,0.119580,-0.0052,1.777,0
13110.0,-232.548,0.119585,-0.0007,1.868,0
13140.0,-232.658,0.119578,-0.0113,1.866,0
13170.0,-233.090,0.119562,-0.0055,1.864,0
13200.0,-233.371,0.119567,0.0123,1.861,0
13230.0,-233.180,0.119587,0.0098,1.859,0
13260.0,-233.676,0.119587,0.0018,1.857,0
13290.0,-233.330,0.119590,0.0075,1.854,0
13320.0,-233.395,0.119602,0.0113,1.852,0
13350.0,-233.700,0.119613,0.0032,1.850,0
13380.0,-234.238,0.119608,-0.0122,1.848,0
13410.0,-234.185,0.119589,-0.0274,1.846,0
13440.0,-234.385,0.119554,-0.0295,1.844,0
13470.0,-234.450,0.119530,-0.0141,1.843,0
13500.0,-234.780,0.119525,-0.0033,1.841,0
13530.0,-234.953,0.119523,-0.0019,1.922,0
13560.0,-235.088,0.119522,-0.0009,1.918,0
13590.0,-234.751,0.119521,-0.0002,1.915,0
13620.0,-234.782,0.119521,0.0087,1.911,0
13650.0,-234.685,0.119539,0.0122,1.908,0
13680.0,-234.705,0.119546,0.0138,1.905,0
13710.0,-234.620,0.119567,0.0197,1.901,0
13740.0,-234.159,0.119585,-0.0022,1.995,0
13770.0,-234.501,0.119562,-0.0111,1.895,0
13800.0,-234.665,0.119563,-0.0200,1.893,0
13830.0,-235.864,0.119522,-0.0332,1.890,0
13860.0,-236.824,0.119496,0.0042,1.887,0
13890.0,-236.360,0.119530,0.0252,1.814,0
13920.0,-236.100,0.119547,-0.0044,1.812,0
13950.0,-237.251,0.119522,-0.0261,1.912,0
13980.0,-238.212,0.119494,-0.0220,1.808,0
14010.0,-238.623,0.119478,0.0119,1.806,0
14040.0,-237.168,0.119518,0.0302,1.804,0
14070.0,-236.625,0.119538,0.0180,1.803,0
14100.0,-236.769,0.119554,-0.0006,1.869,0
14130.0,-237.814,0.119537,-0.0147,1.867,0
14160.0,-238.010,0.119525,-0.0010,1.865,0
14190.0,-238.054,0.119535,0.0122,1.863,0
14220.0,-237.620,0.119549,0.0096,1.862,0
14250.0,-237.395,0.119554,-0.0264,1.860,0
14280.0,-242.948,0.119496,-0.0328,1.859,0
14310.0,-242.209,0.119488,0.0036,1.857,0
14340.0,-241.750,0.119503,0.0073,1.856,0
14370.0,-241.366,0.119503,-0.0046,1.855,0
14400.0,-241.047,0.119494,-0.0041,1.789,0
14430.0,-241.211,0.119495,-0.0068,1.788,0
14460.0,-241.772,0.119481,-0.0064,1.788,0
14490.0,-241.269,0.119482,0.0007,1.787,0
14520.0,-240.753,0.119482,-0.0018,1.787,0
14550.0,-240.547,0.119478,-0.0000,1.786,0
14580.0,-240.296,0.119482,-0.0047,1.786,0
14610.0,-240.613,0.119469,-0.0008,1.785,0
14640.0,-240.488,0.119481,0.0138,1.867,0
14670.0,-240.591,0.119496,0.0226,1.866,0
14700.0,-240.356,0.119526,0.0256,1.865,0
14730.0,-239.789,0.119548,0.0258,1.864,0
14760.0,-239.051,0.119577,0.0344,1.785,0
14790.0,-238.142,0.119617,0.0250,1.785,0
14820.0,-237.552,0.119627,0.0009,1.786,0
14850.0,-238.014,0.119618,0.0098,1.786,0
14880.0,-239.076,0.119647,0.0118,1.786,0
14910.0,-239.196,0.119642,-0.0010,1.787,0
14940.0,-239.047,0.119645,0.0026,1.788,0
14970.0,-239.257,0.119647,0.0052,1.788,0
15000.0,-239.378,0.119655,0.0119,1.789,0
15030.0,-238.867,0.119671,0.0228,1.847,0
15060.0,-238.623,0.119701,-0.0090,1.848,0
15090.0,-241.014,0.119653,0.0047,1.910,0
15120.0,-240.221,0.119710,0.0743,1.910,0
15150.0,-237.937,0.119802,0.0621,1.910,0
15180.0,-237.696,0.119835,0.0291,1.910,0
15210.0,-237.517,0.119860,0.0169,1.910,0
15240.0,-237.337,0.119868,0.0280,1.911,0
15270.0,-237.038,0.119916,0.0199,1.911,0
15300.0,-237.382,0.119908,0.0228,1.911,0
15330.0,-236.837,0.119962,0.0296,1.912,0
15360.0,-236.852,0.119967,-0.0033,1.913,0
15390.0,-237.247,0.119955,0.0056,1.913,0
15420.0,-236.927,0.119979,0.0146,1.914,0
15450.0,-236.995,0.119984,-0.0043,1.915,0
15480.0,-237.437,0.119970,-0.0203,1.916,0
15510.0,-237.947,0.119944,-0.0280,1.917,0
15540.0,-238.581,0.119914,-0.0353,1.918,0
15570.0,-239.760,0.119873,-0.0491,1.919,0
15600.0,-240.793,0.119816,-0.0368,1.921,0
15630.0,-241.287,0.119799,-0.0062,1.922,0
15660.0,-241.555,0.119803,0.0087,1.923,0
15690.0,-241.541,0.119817,0.0170,1.925,0
15720.0,-240.618,0.119837,-0.0031,1.927,0
15750.0,-241.296,0.119811,-0.0314,1.928,0
15780.0,-242.366,0.119774,-0.0194,1.930,0
15810.0,-242.710,0.119772,0.0090,1.932,0
15840.0,-242.489,0.119792,0.0225,1.934,0
15870.0,-241.876,0.119817,0.0354,1.936,0
15900.0,-241.027,0.119863,0.0916,1.938,0
15930.0,-238.370,0.120000,0.0610,1.941,0
