SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
2820.0,FWD,1337935.8553,6070317.5229,1427877.9317,1337935.5599,6070317.2377,1427877.5071,+295.389,+285.206,+424.577,-227.078,+336.581,+428.966,590.646,14,2,0,2.0909,0.1192,2.2101,427.18,145.395
2850.0,FWD,1337935.8531,6070317.5224,1427877.9262,1337935.5599,6070317.2377,1427877.5071,+293.240,+284.687,+419.141,-225.091,+331.503,+426.797,585.419,14,2,0,2.0909,0.1193,2.2101,495.26,169.618
2880.0,FWD,1337935.8536,6070317.5256,1427877.9184,1337935.5599,6070317.2377,1427877.5071,+293.707,+287.881,+411.276,-224.859,+323.114,+428.161,581.624,14,2,0,2.0909,0.1193,2.2101,439.63,176.826
2910.0,FWD,1337935.8668,6070317.5210,1427877.9147,1337935.5599,6070317.2377,1427877.5071,+306.914,+283.306,+407.625,-238.741,+319.924,+425.756,583.624,14,2,0,2.0909,0.1194,2.2102,384.64,96.816
2940.0,FWD,1337935.8689,6070317.5026,1427877.9014,1337935.5599,6070317.2377,1427877.5071,+308.998,+264.914,+394.331,-244.735,+310.917,+405.698,566.706,14,2,0,2.0909,0.1195,2.2104,375.76,85.110
2970.0,FWD,1337935.8743,6070317.4924,1427877.8948,1337935.5599,6070317.2377,1427877.5071,+314.405,+254.696,+387.676,-252.215,+306.419,+395.611,560.369,14,2,0,2.0909,0.1196,2.2105,428.14,104.808
3000.0,FWD,1337935.8765,6070317.4970,1427877.8934,1337935.5599,6070317.2377,1427877.5071,+316.594,+259.321,+386.312,-253.357,+303.966,+400.163,562.775,13,2,0,2.0909,0.1196,2.2105,675.23,96.089
3030.0,FWD,1337935.8692,6070317.4995,1427877.8899,1337935.5599,6070317.2377,1427877.5071,+309.310,+261.753,+382.755,-245.721,+300.319,+400.148,557.394,14,2,0,2.0909,0.1196,2.2105,487.31,107.777
3060.0,FWD,1337935.8576,6070317.4872,1427877.8820,1337935.5599,6070317.2377,1427877.5071,+297.706,+249.532,+374.943,-237.019,+295.960,+384.327,539.886,14,2,0,2.0909,0.1195,2.2104,666.09,117.261
3090.0,FWD,1337935.8466,6070317.4731,1427877.8725,1337935.5599,6070317.2377,1427877.5071,+286.660,+235.440,+365.417,-229.265,+290.316,+366.457,520.707,14,2,0,2.0909,0.1195,2.2103,556.67,154.877
