SOD,sat,arc_age,slip_detected,dGF_m,dMW_cyc,WL_before,WL_after,WL_jump,NL_fixed_before,NL_fixed_after,N1_before,N1_after,N2_before,N2_after,iono_before,iono_after,phase_rms_L1_mm,phase_rms_L2_mm,fallback_used,primary_signal_pair,osb_signal_pair,missing_prev_epoch,epochs_since_last_obs,mw_buffer_std,gf_consistency_triggered,iono_health_gate_triggered,reset_path,event_type
41340.0,G25,3,1,-0.0698,0.4573,,,,0,0,283.5571,283.5571,353.7657,353.7657,19.9134,19.9134,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1741,0,0,MW_GF_SLIP,SLIP
41460.0,G19,2,0,,,,,,0,0,220.5730,220.5730,283.1620,283.1620,21.6806,21.6806,,,1,C1C/L1C,C1C/L1C,1,180.0000,0.2222,0,0,FRESH_ENTRY,REENTRY
41550.0,G25,7,1,-0.0693,-0.6519,,,,0,0,282.7797,282.7797,352.4950,352.4950,19.0688,19.0688,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4641,0,0,MW_GF_SLIP,SLIP
41760.0,G25,7,1,-0.0780,0.4285,,,,0,0,283.5572,283.5572,352.7746,352.7746,18.4931,18.4931,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4437,0,0,MW_GF_SLIP,SLIP
41850.0,G25,3,1,-0.0703,-0.1665,,,,0,0,282.0556,282.0556,351.7077,351.7077,17.7270,17.7270,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2013,0,0,MW_GF_SLIP,SLIP
41940.0,G25,3,1,-0.0665,0.0609,,,,0,0,283.7067,283.7067,353.8495,353.8495,17.7294,17.7294,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2044,0,0,MW_GF_SLIP,SLIP
42150.0,G25,7,1,-0.0617,-0.7428,,,,0,0,281.7058,281.7058,351.3546,351.3546,16.7697,16.7697,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3462,0,0,MW_GF_SLIP,SLIP
42330.0,G25,6,1,-0.0615,0.3995,,,,0,0,282.4662,282.4662,351.6430,351.6430,16.3667,16.3667,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2813,0,0,MW_GF_SLIP,SLIP
42420.0,G25,3,1,-0.0544,-0.1948,,,,0,0,283.7031,283.7031,353.8261,353.8261,16.1737,16.1737,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0043,0,0,MW_GF_SLIP,SLIP
42480.0,G19,32,0,,,,,,0,0,225.9383,225.9383,277.8487,277.8487,21.5800,21.5800,,,1,C1C/L1C,C1C/L1C,1,90.0000,0.6541,0,0,FRESH_ENTRY,REENTRY
42570.0,G25,5,1,-0.0545,-0.3802,,,,0,0,281.8423,281.8423,351.9676,351.9676,15.5243,15.5243,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3005,0,0,MW_GF_SLIP,SLIP
42660.0,G25,3,1,-0.0566,-0.0915,,,,0,0,283.0236,283.0236,352.4647,352.4647,15.3156,15.3156,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0474,0,0,MW_GF_SLIP,SLIP
42690.0,G15,32,1,-0.0418,-1.9689,,,,0,0,229.1174,229.1174,289.0567,289.0567,20.2589,20.2589,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.7059,0,0,MW_GF_SLIP,SLIP
42750.0,G25,3,1,-0.0574,-0.4429,,,,0,0,283.1200,283.1200,352.9991,352.9991,15.0709,15.0709,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0497,0,0,MW_GF_SLIP,SLIP
42840.0,G25,3,1,-0.0571,0.3528,,,,0,0,283.7073,283.7073,354.2815,354.2815,14.9638,14.9638,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1010,0,0,MW_GF_SLIP,SLIP
42960.0,G25,4,1,-0.0558,-0.4981,,,,0,0,281.2795,281.2795,350.7801,350.7801,14.2178,14.2178,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1024,0,0,MW_GF_SLIP,SLIP
43140.0,G25,6,1,-0.0535,0.0641,,,,0,0,283.1382,283.1382,353.1829,353.1829,14.0889,14.0889,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3268,0,0,MW_GF_SLIP,SLIP
43470.0,G15,26,1,-0.0546,-0.1009,,,,0,0,229.2615,229.2615,289.4473,289.4473,19.0434,19.0434,,,1,C1C/L1C,C1C/L1C,0,30.0000,1.1408,0,0,MW_GF_SLIP,SLIP
43590.0,G15,4,1,-0.0525,-1.0703,,,,0,0,232.2374,232.2374,292.9137,292.9137,18.8988,18.8988,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1325,0,0,MW_GF_SLIP,SLIP
43590.0,G29,2,0,,,,,,0,0,269.4539,269.4539,339.4449,339.4449,24.8101,24.8101,,,1,C1C/L1C,C1C/L1C,1,180.0000,0.5965,0,0,FRESH_ENTRY,REENTRY
43890.0,G29,4,0,,,,,,0,0,256.1403,256.1403,340.0229,340.0229,23.4153,23.4153,,,1,C1C/L1C,C1C/L1C,1,210.0000,0.2301,0,0,FRESH_ENTRY,REENTRY
44250.0,G29,12,1,-0.0605,-0.4070,,,,0,0,246.3145,246.3145,310.6108,310.6108,21.1158,21.1158,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4781,0,0,MW_GF_SLIP,SLIP
44550.0,G13,1,0,,,,,,0,0,144.5295,144.5295,181.6434,181.6434,19.4646,19.4646,,,1,C1C/L1C,C1C/L1C,1,11010.0000,,0,0,FRESH_ENTRY,REENTRY
44550.0,G15,32,1,-0.0551,-0.7384,,,,0,0,229.4934,229.4934,289.0806,289.0806,16.2927,16.2927,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.6702,0,0,MW_GF_SLIP,SLIP
44610.0,G29,12,1,-0.0676,0.0744,,,,0,0,247.0504,247.0504,310.9572,310.9572,20.1446,20.1446,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5617,0,0,MW_GF_SLIP,SLIP
44700.0,G13,5,1,-0.0549,-0.9088,,,,0,0,192.1914,192.1914,226.4566,226.4566,17.1790,17.1790,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5426,0,0,MW_GF_SLIP,SLIP
44760.0,G15,7,1,-0.0507,1.3737,,,,0,0,232.1707,232.1707,292.7363,292.7363,16.2934,16.2934,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.7455,0,0,MW_GF_SLIP,SLIP
44850.0,G15,3,1,-0.0557,0.7922,,,,0,0,229.0837,229.0837,288.8113,288.8113,15.3205,15.3205,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2183,0,0,MW_GF_SLIP,SLIP
44850.0,G29,8,1,-0.0591,0.5490,,,,0,0,248.7189,248.7189,313.1905,313.1905,19.7358,19.7358,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4434,0,0,MW_GF_SLIP,SLIP
44940.0,G13,8,1,-0.0529,0.1251,,,,0,0,194.3542,194.3542,228.9304,228.9304,17.1047,17.1047,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3687,0,0,MW_GF_SLIP,SLIP
44940.0,G15,3,1,-0.0513,-0.7221,,,,0,0,227.9565,227.9565,287.1426,287.1426,14.7826,14.7826,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5310,0,0,MW_GF_SLIP,SLIP
45030.0,G13,3,1,-0.0501,-0.1810,,,,0,0,194.3047,194.3047,229.2155,229.2155,16.8071,16.8071,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0939,0,0,MW_GF_SLIP,SLIP
45060.0,G15,4,1,-0.0582,-0.3349,,,,0,0,230.2155,230.2155,290.2951,290.2951,14.9752,14.9752,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0826,0,0,MW_GF_SLIP,SLIP
45120.0,G29,9,1,-0.0609,0.2823,,,,0,0,247.9904,247.9904,312.9392,312.9392,18.8918,18.8918,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3897,0,0,MW_GF_SLIP,SLIP
45180.0,G15,4,1,-0.0555,-0.7626,,,,0,0,229.4039,229.4039,289.1069,289.1069,14.4154,14.4154,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2031,0,0,MW_GF_SLIP,SLIP
45210.0,G13,6,1,-0.0519,1.0529,,,,0,0,194.2975,194.2975,229.1827,229.1827,16.3797,16.3797,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2983,0,0,MW_GF_SLIP,SLIP
45210.0,G29,3,1,-0.0628,-0.3139,,,,0,0,249.6412,249.6412,313.6802,313.6802,18.5685,18.5685,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0689,0,0,MW_GF_SLIP,SLIP
45270.0,G15,3,1,-0.0561,0.1017,,,,0,0,231.1290,231.1290,291.3436,291.3436,14.4604,14.4604,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3091,0,0,MW_GF_SLIP,SLIP
45330.0,G13,4,1,-0.0591,0.0259,,,,0,0,191.8693,191.8693,226.0005,226.0005,15.5394,15.5394,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0882,0,0,MW_GF_SLIP,SLIP
45330.0,G29,4,1,-0.0610,0.0587,,,,0,0,249.4087,249.4087,313.8569,313.8569,18.2286,18.2286,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4477,0,0,MW_GF_SLIP,SLIP
45420.0,G15,5,1,-0.0542,-0.1525,,,,0,0,229.0244,229.0244,288.2774,288.2774,13.6343,13.6343,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3831,0,0,MW_GF_SLIP,SLIP
45450.0,G29,4,1,-0.0509,-0.2319,,,,0,0,248.4014,248.4014,312.6704,312.6704,17.7240,17.7240,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0284,0,0,MW_GF_SLIP,SLIP
45570.0,G15,5,1,-0.0501,-0.3714,,,,0,0,228.1568,228.1568,287.7217,287.7217,13.2026,13.2026,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4297,0,0,MW_GF_SLIP,SLIP
45660.0,G15,3,1,-0.0524,0.6010,,,,0,0,230.5031,230.5031,290.7270,290.7270,13.3212,13.3212,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4203,0,0,MW_GF_SLIP,SLIP
45780.0,G15,4,1,-0.0506,-0.3577,,,,0,0,229.3739,229.3739,289.1826,289.1826,12.7873,12.7873,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4434,0,0,MW_GF_SLIP,SLIP
45870.0,G15,3,1,-0.0547,0.3008,,,,0,0,231.1617,231.1617,291.4378,291.4378,12.8063,12.8063,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5094,0,0,MW_GF_SLIP,SLIP
45870.0,G24,418,0,,,-62,-62,0,1,1,241.0000,241.0000,303.0000,303.0000,18.7402,18.7402,,,1,C1C/L1C,C1C/L1C,1,2220.0000,0.4127,0,0,FRESH_ENTRY,REENTRY
45900.0,G13,19,1,-0.0548,-0.0336,,,,0,0,193.5705,193.5705,228.8900,228.8900,14.7775,14.7775,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3668,0,0,MW_GF_SLIP,SLIP
45960.0,G15,3,1,-0.0523,0.1010,,,,0,0,228.7652,228.7652,288.4000,288.4000,12.1289,12.1289,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2872,0,0,MW_GF_SLIP,SLIP
46020.0,G13,4,1,-0.0523,-0.1640,,,,0,0,194.3504,194.3504,229.2630,229.2630,14.3189,14.3189,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1673,0,0,MW_GF_SLIP,SLIP
46050.0,G15,3,1,-0.0523,-0.0890,,,,0,0,228.2563,228.2563,287.6874,287.6874,11.7724,11.7724,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1929,0,0,MW_GF_SLIP,SLIP
46110.0,G13,3,1,-0.0514,-0.6593,,,,0,0,193.8657,193.8657,228.5777,228.5777,13.9218,13.9218,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4017,0,0,MW_GF_SLIP,SLIP
46170.0,G29,24,1,-0.0592,0.2750,,,,0,0,247.6085,247.6085,311.9601,311.9601,15.8255,15.8255,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5860,0,0,MW_GF_SLIP,SLIP
46200.0,G13,3,1,-0.0525,0.1478,,,,0,0,193.5730,193.5730,228.3585,228.3585,13.7094,13.7094,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5028,0,0,MW_GF_SLIP,SLIP
46230.0,G15,6,1,-0.0509,-0.1484,,,,0,0,229.1697,229.1697,288.9031,288.9031,11.5955,11.5955,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2921,0,0,MW_GF_SLIP,SLIP
46320.0,G15,3,1,-0.0518,-0.1759,,,,0,0,229.5235,229.5235,289.3046,289.3046,11.3082,11.3082,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2331,0,0,MW_GF_SLIP,SLIP
46320.0,G29,5,1,-0.0554,-0.4391,,,,0,0,246.0285,246.0285,309.6193,309.6193,15.0199,15.0199,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4394,0,0,MW_GF_SLIP,SLIP
46350.0,G18,1,0,,,,,,0,0,248.1054,248.1054,300.0185,300.0185,22.6056,22.6056,,,1,C1C/L1C,C1C/L1C,1,690.0000,,0,0,FRESH_ENTRY,REENTRY
46380.0,E03,4,0,,,,,,0,0,45.8813,45.8813,69.5747,69.5747,17.9819,17.9819,,,0,C1C/L1C,C1C/L1C,1,16080.0000,0.2996,0,0,FRESH_ENTRY,REENTRY
46500.0,G24,21,1,4.3717,18.6382,,,,0,0,227.4529,227.4529,291.6172,291.6172,18.9315,18.9315,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.9340,0,0,MW_GF_SLIP,SLIP
46560.0,G29,8,1,-0.0513,0.2423,,,,0,0,248.6777,248.6777,313.2693,313.2693,14.9805,14.9805,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3917,0,0,MW_GF_SLIP,SLIP
46590.0,G23,4,1,-0.0865,0.2955,,,,0,0,205.9420,205.9420,229.2432,229.2432,18.8003,18.8003,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.9563,0,0,MW_GF_SLIP,SLIP
46650.0,G29,3,1,-0.0567,-0.3829,,,,0,0,251.1954,251.1954,316.1146,316.1146,14.9651,14.9651,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0461,0,0,MW_GF_SLIP,SLIP
46740.0,G13,18,1,-0.0502,-0.3294,,,,0,0,193.0603,193.0603,227.6795,227.6795,12.2613,12.2613,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.7222,0,0,MW_GF_SLIP,SLIP
46740.0,G29,3,1,-0.0524,-0.2651,,,,0,0,250.3808,250.3808,315.1914,315.1914,14.5931,14.5931,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3508,0,0,MW_GF_SLIP,SLIP
46770.0,G23,6,1,-0.0809,0.0319,,,,0,0,207.9744,207.9744,231.6617,231.6617,18.3445,18.3445,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2103,0,0,MW_GF_SLIP,SLIP
46950.0,G23,6,1,-0.0803,-0.4252,,,,0,0,206.2183,206.2183,229.6144,229.6144,17.2331,17.2331,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3145,0,0,MW_GF_SLIP,SLIP
47040.0,G13,10,1,-0.0539,0.2036,,,,0,0,193.7235,193.7235,228.8752,228.8752,11.7515,11.7515,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4185,0,0,MW_GF_SLIP,SLIP
47040.0,G23,3,1,-0.0770,0.8353,,,,0,0,208.7740,208.7740,232.5135,232.5135,17.1650,17.1650,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0816,0,0,MW_GF_SLIP,SLIP
47130.0,G23,3,1,-0.0840,0.2673,,,,0,0,206.6597,206.6597,229.9519,229.9519,16.4575,16.4575,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2246,0,0,MW_GF_SLIP,SLIP
47160.0,G13,4,1,-0.0514,0.4981,,,,0,0,193.2203,193.2203,228.2664,228.2664,11.2970,11.2970,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0887,0,0,MW_GF_SLIP,SLIP
47220.0,G23,3,1,-0.0744,0.0945,,,,0,0,206.8099,206.8099,230.1293,230.1293,16.1115,16.1115,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4001,0,0,MW_GF_SLIP,SLIP
47250.0,G13,3,1,-0.0513,0.1024,,,,0,0,193.6224,193.6224,228.5257,228.5257,11.0768,11.0768,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0554,0,0,MW_GF_SLIP,SLIP
47310.0,G23,3,1,-0.0817,-0.7678,,,,0,0,206.3890,206.3890,229.3840,229.3840,15.5931,15.5931,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3997,0,0,MW_GF_SLIP,SLIP
47400.0,G23,3,1,-0.0708,-0.0301,,,,0,0,207.2802,207.2802,230.2855,230.2855,15.3889,15.3889,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3344,0,0,MW_GF_SLIP,SLIP
47430.0,G13,6,1,-0.0521,-0.4538,,,,0,0,194.3491,194.3491,228.9351,228.9351,10.7221,10.7221,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2884,0,0,MW_GF_SLIP,SLIP
47460.0,G18,13,0,,,,,,0,0,239.8492,239.8492,303.9202,303.9202,22.7816,22.7816,,,1,C1C/L1C,C1C/L1C,1,750.0000,0.3595,0,0,FRESH_ENTRY,REENTRY
47490.0,G23,3,1,-0.0695,0.4000,,,,0,0,207.7697,207.7697,231.3029,231.3029,15.2291,15.2291,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1559,0,0,MW_GF_SLIP,SLIP
47550.0,G29,27,1,-0.0517,-0.5400,,,,0,0,247.4732,247.4732,311.7409,311.7409,12.2892,12.2892,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3497,0,0,MW_GF_SLIP,SLIP
47580.0,G13,5,1,-0.0528,-0.3052,,,,0,0,193.8804,193.8804,228.7817,228.7817,10.3186,10.3186,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1906,0,0,MW_GF_SLIP,SLIP
47580.0,G18,4,1,-0.0511,0.8710,,,,0,0,221.7021,221.7021,272.6088,272.6088,21.0007,21.0007,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.6146,0,0,MW_GF_SLIP,SLIP
47610.0,G23,4,1,-0.0672,-0.6139,,,,0,0,205.4073,205.4073,228.2521,228.2521,14.3687,14.3687,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3972,0,0,MW_GF_SLIP,SLIP
47670.0,G29,4,1,-0.0557,-0.3794,,,,0,0,248.2479,248.2479,312.3962,312.3962,11.9606,11.9606,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3562,0,0,MW_GF_SLIP,SLIP
47700.0,G23,3,1,-0.0601,0.5187,,,,0,0,206.4827,206.4827,229.5543,229.5543,14.2301,14.2301,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1214,0,0,MW_GF_SLIP,SLIP
47790.0,G23,3,1,-0.0597,-0.8634,,,,0,0,205.0679,205.0679,227.8947,227.8947,13.7317,13.7317,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1938,0,0,MW_GF_SLIP,SLIP
47790.0,G29,4,1,-0.0580,0.1191,,,,0,0,246.3467,246.3467,310.1051,310.1051,11.3217,11.3217,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1800,0,0,MW_GF_SLIP,SLIP
47820.0,G18,8,1,-0.0534,-0.3025,,,,0,0,221.9547,221.9547,271.5540,271.5540,20.2587,20.2587,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4380,0,0,MW_GF_SLIP,SLIP
47880.0,G23,3,1,-0.0586,0.1864,,,,0,0,207.6181,207.6181,230.9526,230.9526,13.8432,13.8432,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2879,0,0,MW_GF_SLIP,SLIP
47880.0,G29,3,1,-0.0536,-0.2065,,,,0,0,248.1541,248.1541,312.1801,312.1801,11.2901,11.2901,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0104,0,0,MW_GF_SLIP,SLIP
47970.0,G29,3,1,-0.0566,0.0399,,,,0,0,248.3886,248.3886,312.6709,312.6709,11.1481,11.1481,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2480,0,0,MW_GF_SLIP,SLIP
48030.0,G18,7,1,-0.0609,-0.7801,,,,0,0,219.4737,219.4737,269.1300,269.1300,19.3776,19.3776,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.6168,0,0,MW_GF_SLIP,SLIP
48090.0,G29,4,1,-0.0503,0.2505,,,,0,0,248.0357,248.0357,311.9885,311.9885,10.8352,10.8352,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1779,0,0,MW_GF_SLIP,SLIP
48150.0,G18,4,1,-0.0555,-0.4767,,,,0,0,222.0477,222.0477,272.8617,272.8617,19.5938,19.5938,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4269,0,0,MW_GF_SLIP,SLIP
48150.0,G23,9,1,-0.0511,0.4193,,,,0,0,202.9544,202.9544,225.3808,225.3808,12.4798,12.4798,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1179,0,0,MW_GF_SLIP,SLIP
48180.0,G29,3,1,-0.0550,0.1866,,,,0,0,248.3434,248.3434,312.5025,312.5025,10.5471,10.5471,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0723,0,0,MW_GF_SLIP,SLIP
48240.0,G18,3,1,-0.0519,-0.4023,,,,0,0,219.2872,219.2872,269.3251,269.3251,18.8080,18.8080,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4122,0,0,MW_GF_SLIP,SLIP
48270.0,G29,3,1,-0.0556,-0.1617,,,,0,0,247.3223,247.3223,311.8614,311.8614,10.1500,10.1500,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1751,0,0,MW_GF_SLIP,SLIP
48330.0,G15,68,0,,,-60,-60,0,1,1,228.0000,228.0000,288.0000,288.0000,7.2174,7.1784,717.7738,1029.5798,0,C1C/L1C,C1C/L1C,0,,0.2700,0,0,NONE,L2_RMS_SPIKE
48390.0,G18,5,1,-0.0576,-1.2906,,,,0,0,222.3510,222.3510,272.7796,272.7796,18.9696,18.9696,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2167,0,0,MW_GF_SLIP,SLIP
48420.0,G29,5,1,-0.0548,0.0763,,,,0,0,247.9429,247.9429,311.7580,311.7580,9.8383,9.8383,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2669,0,0,MW_GF_SLIP,SLIP
48480.0,G23,11,1,-0.0552,0.1971,,,,0,0,205.2224,205.2224,227.6150,227.6150,12.0924,12.0924,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3117,0,0,MW_GF_SLIP,SLIP
48480.0,G15,73,0,,,-60,-60,0,0,0,228.0071,228.0148,288.0139,288.0280,6.9421,6.8881,693.8121,1005.6305,0,C1C/L1C,C1C/L1C,0,,0.2614,0,0,NONE,L2_RMS_SPIKE
48510.0,G29,3,1,-0.0532,-0.6653,,,,0,0,246.0848,246.0848,309.7016,309.7016,9.2428,9.2428,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1303,0,0,MW_GF_SLIP,SLIP
48510.0,G15,74,0,,,-60,-60,0,0,0,228.0148,228.0227,288.0280,288.0417,6.8881,6.8284,777.3082,1084.2781,0,C1C/L1C,C1C/L1C,0,,0.2601,0,0,NONE,L2_RMS_SPIKE
48540.0,G18,5,1,-0.0546,0.1015,,,,0,0,222.1569,222.1569,273.0034,273.0034,18.5265,18.5265,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.8092,0,0,MW_GF_SLIP,SLIP
48600.0,G11,691,0,,,-29,-29,0,1,1,203.0000,203.0000,232.0000,232.0000,16.7617,16.7617,,,1,C1C/L1C,C1C/L1C,1,120.0000,0.3524,0,0,FRESH_ENTRY,REENTRY
48600.0,G23,4,1,-0.0558,0.2961,,,,0,0,205.5311,205.5311,228.3091,228.3091,11.6364,11.6364,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3308,0,0,MW_GF_SLIP,SLIP
48600.0,G29,3,1,-0.0515,0.1450,,,,0,0,250.0898,250.0898,314.6590,314.6590,9.6897,9.6897,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0850,0,0,MW_GF_SLIP,SLIP
48600.0,G15,77,0,,,-60,-60,0,0,0,228.0352,228.0412,288.0642,288.0747,6.7270,6.6776,736.2924,1039.8447,0,C1C/L1C,C1C/L1C,0,,0.2558,0,0,NONE,L2_RMS_SPIKE
48660.0,G18,4,1,-0.0591,0.0513,,,,0,0,221.8957,221.8957,272.5667,272.5667,18.1297,18.1297,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.3955,0,0,MW_GF_SLIP,SLIP
48660.0,G15,79,0,,,-60,-60,0,0,0,228.0445,228.0506,288.0811,288.0912,6.6210,6.5732,729.4443,1029.7324,0,C1C/L1C,C1C/L1C,0,,0.2530,0,0,NONE,L2_RMS_SPIKE
48690.0,G23,3,1,-0.0542,0.7677,,,,0,0,206.4338,206.4338,229.4887,229.4887,11.5296,11.5296,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.5013,0,0,MW_GF_SLIP,SLIP
48780.0,G18,4,1,-0.0626,0.0472,,,,0,0,220.7406,220.7406,271.0444,271.0444,17.4971,17.4971,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4909,0,0,MW_GF_SLIP,SLIP
48870.0,G23,6,1,-0.0581,0.5721,,,,0,0,207.2513,207.2513,229.7713,229.7713,11.2439,11.2439,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2554,0,0,MW_GF_SLIP,SLIP
48930.0,G18,5,1,-0.0607,0.2263,,,,0,0,219.6748,219.6748,269.5861,269.5861,16.9189,16.9189,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2940,0,0,MW_GF_SLIP,SLIP
48960.0,G23,3,1,-0.0518,-0.4739,,,,0,0,204.5859,204.5859,227.0290,227.0290,10.3465,10.3465,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0956,0,0,MW_GF_SLIP,SLIP
49050.0,G23,3,1,-0.0558,0.3535,,,,0,0,207.0838,207.0838,230.3982,230.3982,10.6455,10.6455,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.0653,0,0,MW_GF_SLIP,SLIP
49110.0,G18,6,1,-0.0559,0.1115,,,,0,0,219.4055,219.4055,269.3571,269.3571,16.4002,16.4002,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.2708,0,0,MW_GF_SLIP,SLIP
49170.0,G23,4,1,-0.0556,-0.4466,,,,0,0,206.8373,206.8373,230.5111,230.5111,10.3324,10.3324,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1665,0,0,MW_GF_SLIP,SLIP
49290.0,G18,6,1,-0.0643,-0.8347,,,,0,0,219.8722,219.8722,269.9735,269.9735,15.9255,15.9255,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4495,0,0,MW_GF_SLIP,SLIP
49380.0,G18,3,1,-0.0609,-0.0653,,,,0,0,221.7677,221.7677,272.2034,272.2034,15.8091,15.8091,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.1028,0,0,MW_GF_SLIP,SLIP
49560.0,G18,6,1,-0.0602,-1.0269,,,,0,0,219.5916,219.5916,270.0278,270.0278,15.0598,15.0598,,,1,C1C/L1C,C1C/L1C,0,30.0000,0.4846,0,0,MW_GF_SLIP,SLIP
49680.0,G11,35,0,,,,,,0,0,203.9952,203.9952,211.5103,211.5103,16.8482,16.8482,,,1,C1C/L1C,C1C/L1C,1,60.0000,0.6468,0,0,FRESH_ENTRY,REENTRY
