SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,NL_genuine,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
3390.0,FWD,1337935.5431,6070316.9829,1427877.4957,1337935.5599,6070317.2377,1427877.5071,-16.816,-254.793,-11.357,-38.419,+45.813,-248.508,255.600,4,4,4,0,2.0909,0.1075,2.1983,851.15,1.676
3420.0,BWD,1337935.7738,6070317.2277,1427877.5229,1337935.5599,6070317.2377,1427877.5071,+213.883,-9.963,+15.807,-211.015,+7.220,+38.934,214.698,4,11,8,0,2.0909,0.0928,2.1836,595.53,4.231
3450.0,BWD,1337935.7730,6070317.2270,1427877.5231,1337935.5599,6070317.2377,1427877.5071,+213.101,-10.676,+16.025,-210.404,+7.627,+38.141,213.970,4,11,8,0,2.0909,0.0926,2.1835,649.79,6.242
3480.0,FWD,1337935.5438,6070316.9818,1427877.4973,1337935.5599,6070317.2377,1427877.5071,-16.097,-255.850,-9.796,-39.349,+47.531,-249.012,256.543,4,4,4,0,2.0909,0.1071,2.1979,284.91,2.167
3510.0,BWD,1337935.7711,6070317.2244,1427877.5237,1337935.5599,6070317.2377,1427877.5071,+211.180,-13.294,+16.589,-209.092,+8.846,+35.375,212.247,4,11,8,0,2.0909,0.0917,2.1825,351.24,7.771
3540.0,BWD,1337935.7696,6070317.2238,1427877.5231,1337935.5599,6070317.2377,1427877.5071,+209.710,-13.893,+16.046,-207.785,+8.520,+34.374,210.781,4,11,8,0,2.0909,0.0918,2.1826,391.64,7.587
3570.0,BWD,1337935.7685,6070317.2226,1427877.5222,1337935.5599,6070317.2377,1427877.5071,+208.592,-15.056,+15.121,-206.943,+7.930,+32.825,209.681,4,11,8,0,2.0909,0.0914,2.1823,299.52,4.174
3600.0,BWD,1337935.7680,6070317.2218,1427877.5218,1337935.5599,6070317.2377,1427877.5071,+208.140,-15.899,+14.681,-206.684,+7.707,+31.829,209.262,4,11,8,0,2.0909,0.0911,2.1820,354.38,6.340
3630.0,BWD,1337935.7672,6070317.2211,1427877.5208,1337935.5599,6070317.2377,1427877.5071,+207.333,-16.596,+13.684,-206.046,+6.929,+30.772,208.446,4,11,8,0,2.0909,0.0909,2.1818,336.04,6.715
3660.0,BWD,1337935.7661,6070317.2202,1427877.5200,1337935.5599,6070317.2377,1427877.5071,+206.197,-17.457,+12.882,-205.121,+6.392,+29.534,207.335,4,11,8,0,2.0909,0.0908,2.1816,593.78,7.456
3690.0,BWD,1337935.7645,6070317.2194,1427877.5198,1337935.5599,6070317.2377,1427877.5071,+204.591,-18.277,+12.655,-203.730,+6.429,+28.366,205.795,4,11,8,0,2.0909,0.0908,2.1816,438.44,6.065
3720.0,BWD,1337935.7634,6070317.2187,1427877.5192,1337935.5599,6070317.2377,1427877.5071,+203.454,-18.969,+12.147,-202.768,+6.142,+27.354,204.697,4,11,8,0,2.0909,0.0907,2.1815,571.24,6.616
3750.0,BWD,1337935.7623,6070317.2181,1427877.5184,1337935.5599,6070317.2377,1427877.5071,+202.371,-19.580,+11.334,-201.842,+5.536,+26.363,203.631,4,11,8,0,2.0909,0.0906,2.1815,594.09,9.899
3780.0,BWD,1337935.7607,6070317.2179,1427877.5173,1337935.5599,6070317.2377,1427877.5071,+200.826,-19.839,+10.186,-200.389,+4.550,+25.533,202.061,4,11,8,0,2.0909,0.0909,2.1817,259.44,8.473
3810.0,FWD,1337935.5444,6070316.9674,1427877.5022,1337935.5599,6070317.2377,1427877.5071,-15.518,-270.316,-4.949,-43.029,+55.408,-261.562,270.807,4,4,4,0,2.0909,0.1067,2.1975,302.23,2.898
3840.0,FWD,1337935.5442,6070316.9658,1427877.5019,1337935.5599,6070317.2377,1427877.5071,-15.675,-271.936,-5.194,-43.224,+55.534,-263.191,272.437,4,4,4,0,2.0909,0.1068,2.1976,326.26,3.831
3870.0,FWD,1337935.5442,6070316.9644,1427877.5013,1337935.5599,6070317.2377,1427877.5071,-15.717,-273.292,-5.752,-43.475,+55.290,-264.616,273.804,4,4,4,0,2.0909,0.1069,2.1977,369.76,3.449
3900.0,FWD,1337935.5444,6070316.9632,1427877.5012,1337935.5599,6070317.2377,1427877.5071,-15.548,-274.542,-5.869,-43.909,+55.443,-265.796,275.045,4,4,4,0,2.0909,0.1069,2.1978,550.78,3.524
3930.0,BWD,1337935.7543,6070317.2161,1427877.5117,1337935.5599,6070317.2377,1427877.5071,+194.366,-21.642,+4.605,-194.468,-0.177,+21.206,195.621,4,11,8,0,2.0909,0.0915,2.1824,167.45,6.436
3960.0,BWD,1337935.7531,6070317.2158,1427877.5111,1337935.5599,6070317.2377,1427877.5071,+193.180,-21.901,+4.015,-193.366,-0.638,+20.578,194.459,4,11,8,0,2.0909,0.0916,2.1825,624.70,4.078
3990.0,BWD,1337935.7523,6070317.2151,1427877.5108,1337935.5599,6070317.2377,1427877.5071,+192.423,-22.611,+3.696,-192.779,-0.756,+19.672,193.782,4,11,8,0,2.0909,0.0915,2.1823,377.90,5.454
4020.0,FWD,1337935.5421,6070316.9587,1427877.4970,1337935.5599,6070317.2377,1427877.5071,-17.811,-278.988,-10.089,-42.656,+52.420,-271.451,279.738,4,4,4,0,2.0909,0.1077,2.1985,483.53,3.762
4050.0,BWD,1337935.7498,6070317.2136,1427877.5101,1337935.5599,6070317.2377,1427877.5071,+189.861,-24.117,+3.015,-190.602,-0.963,+17.548,191.410,4,11,8,0,2.0909,0.0912,2.1821,716.88,6.863
4080.0,BWD,1337935.7483,6070317.2127,1427877.5097,1337935.5599,6070317.2377,1427877.5071,+188.432,-25.016,+2.623,-189.400,-1.079,+16.305,190.104,4,11,8,0,2.0909,0.0911,2.1819,456.32,6.560
4110.0,BWD,1337935.7472,6070317.2114,1427877.5092,1337935.5599,6070317.2377,1427877.5071,+187.337,-26.306,+2.113,-188.608,-1.238,+14.733,189.187,4,11,8,0,2.0909,0.0907,2.1815,474.88,4.596
4140.0,BWD,1337935.7466,6070317.2104,1427877.5087,1337935.5599,6070317.2377,1427877.5071,+186.705,-27.263,+1.640,-188.197,-1.458,+13.583,188.692,4,11,8,0,2.0909,0.0903,2.1812,201.48,6.409
4170.0,BWD,1337935.7456,6070317.2091,1427877.5088,1337935.5599,6070317.2377,1427877.5071,+185.684,-28.600,+1.662,-187.487,-1.093,+12.102,187.881,4,11,8,0,2.0909,0.0899,2.1807,174.97,6.538
4200.0,BWD,1337935.7446,6070317.2078,1427877.5081,1337935.5599,6070317.2377,1427877.5071,+184.657,-29.893,+0.974,-186.763,-1.429,+10.502,187.064,4,11,8,0,2.0909,0.0895,2.1803,444.90,6.674
4230.0,FWD,1337935.5352,6070316.9545,1427877.4907,1337935.5599,6070317.2377,1427877.5071,-24.687,-283.204,-16.442,-36.849,+47.491,-278.336,284.753,5,4,4,0,2.0909,0.1086,2.1994,297.48,5.897
4260.0,FWD,1337935.5339,6070316.9540,1427877.4898,1337935.5599,6070317.2377,1427877.5071,-25.962,-283.696,-17.251,-35.709,+46.873,-279.254,285.403,5,4,4,0,2.0909,0.1087,2.1995,563.16,5.398
4290.0,FWD,1337935.5323,6070316.9534,1427877.4885,1337935.5599,6070317.2377,1427877.5071,-27.602,-284.268,-18.590,-34.231,+45.775,-280.444,286.210,5,4,4,0,2.0909,0.1087,2.1996,556.90,7.897
4320.0,BWD,1337935.7431,6070317.2009,1427877.5065,1337935.5599,6070317.2377,1427877.5071,+183.178,-36.843,-0.645,-186.815,-1.405,+3.214,186.848,5,11,8,0,2.0909,0.0868,2.1776,740.30,9.133
4350.0,BWD,1337935.7431,6070317.1991,1427877.5066,1337935.5599,6070317.2377,1427877.5071,+183.157,-38.590,-0.462,-187.170,-0.841,+1.588,187.179,5,11,8,0,2.0909,0.0860,2.1769,459.56,7.537
4380.0,BWD,1337935.7426,6070317.1972,1427877.5067,1337935.5599,6070317.2377,1427877.5071,+182.730,-40.502,-0.396,-187.164,-0.336,-0.306,187.165,5,11,8,0,2.0909,0.0852,2.1761,427.36,7.219
4410.0,BWD,1337935.7424,6070317.1955,1427877.5071,1337935.5599,6070317.2377,1427877.5071,+182.457,-42.237,-0.050,-187.271,+0.396,-1.936,187.281,5,11,8,0,2.0909,0.0845,2.1753,132.58,13.250
4440.0,FWD,1337935.5263,6070316.9464,1427877.4819,1337935.5599,6070317.2377,1427877.5071,-33.582,-291.286,-25.240,-29.901,+41.129,-289.873,294.299,5,4,4,0,2.0909,0.1082,2.1990,728.96,8.416
4470.0,BWD,1337935.7420,6070317.1929,1427877.5070,1337935.5599,6070317.2377,1427877.5071,+182.082,-44.835,-0.131,-187.465,+0.907,-4.504,187.521,5,11,8,0,2.0909,0.0835,2.1743,305.62,7.345
4500.0,BWD,1337935.7417,6070317.1917,1427877.5070,1337935.5599,6070317.2377,1427877.5071,+181.778,-46.004,-0.140,-187.419,+1.171,-5.682,187.509,5,11,8,0,2.0909,0.0830,2.1739,654.58,7.339
4530.0,FWD,1337935.5219,6070316.9407,1427877.4773,1337935.5599,6070317.2377,1427877.5071,-37.997,-297.024,-29.797,-26.825,+38.166,-297.285,300.923,5,4,4,0,2.0909,0.1074,2.1983,588.11,8.925
4560.0,BWD,1337935.7428,6070317.1887,1427877.5082,1337935.5599,6070317.2377,1427877.5071,+182.854,-48.982,+1.134,-189.111,+3.014,-8.003,189.304,5,11,8,0,2.0909,0.0816,2.1725,578.45,6.949
4590.0,BWD,1337935.7426,6070317.1874,1427877.5091,1337935.5599,6070317.2377,1427877.5071,+182.733,-50.286,+1.965,-189.274,+4.118,-9.082,189.536,5,11,8,0,2.0909,0.0811,2.1719,356.45,8.622
4620.0,BWD,1337935.7430,6070317.1857,1427877.5099,1337935.5599,6070317.2377,1427877.5071,+183.106,-51.953,+2.793,-189.997,+5.273,-10.403,190.355,5,11,8,0,2.0909,0.0803,2.1711,337.83,6.566
4650.0,BWD,1337935.7425,6070317.1848,1427877.5110,1337935.5599,6070317.2377,1427877.5071,+182.610,-52.872,+3.911,-189.710,+6.588,-11.130,190.150,5,11,8,0,2.0909,0.0799,2.1708,724.57,5.493
4680.0,BWD,1337935.7416,6070317.1837,1427877.5115,1337935.5599,6070317.2377,1427877.5071,+181.727,-54.029,+4.381,-189.097,+7.343,-12.310,189.640,5,11,8,0,2.0909,0.0795,2.1703,266.98,5.967
4710.0,BWD,1337935.7412,6070317.1821,1427877.5116,1337935.5599,6070317.2377,1427877.5071,+181.268,-55.643,+4.464,-188.996,+7.802,-13.923,189.668,5,11,8,0,2.0909,0.0788,2.1697,741.40,4.411
4740.0,BWD,1337935.7404,6070317.1811,1427877.5112,1337935.5599,6070317.2377,1427877.5071,+180.547,-56.573,+4.079,-188.492,+7.666,-15.046,189.247,5,11,8,0,2.0909,0.0785,2.1693,312.77,6.463
4770.0,BWD,1337935.7395,6070317.1794,1427877.5105,1337935.5599,6070317.2377,1427877.5071,+179.558,-58.275,+3.357,-187.893,+7.385,-17.035,188.808,5,11,8,0,2.0909,0.0779,2.1687,571.11,6.758
4800.0,BWD,1337935.7387,6070317.1776,1427877.5105,1337935.5599,6070317.2377,1427877.5071,+178.772,-60.095,+3.384,-187.517,+7.850,-18.925,188.633,5,11,8,0,2.0909,0.0772,2.1680,475.58,7.459
4830.0,BWD,1337935.7380,6070317.1758,1427877.5100,1337935.5599,6070317.2377,1427877.5071,+178.097,-61.926,+2.896,-187.252,+7.811,-20.919,188.578,5,11,8,0,2.0909,0.0765,2.1673,375.48,4.421
4860.0,BWD,1337935.7375,6070317.1745,1427877.5095,1337935.5599,6070317.2377,1427877.5071,+177.575,-63.160,+2.384,-187.008,+7.609,-22.318,188.488,5,11,8,0,2.0909,0.0760,2.1669,539.94,5.243
4890.0,BWD,1337935.7369,6070317.1732,1427877.5086,1337935.5599,6070317.2377,1427877.5071,+176.971,-64.526,+1.506,-186.712,+7.082,-23.943,188.374,5,11,8,0,2.0909,0.0755,2.1664,835.41,7.645
4920.0,BWD,1337935.7367,6070317.1719,1427877.5095,1337935.5599,6070317.2377,1427877.5071,+176.807,-65.820,+2.360,-186.830,+8.208,-25.015,188.676,5,11,8,0,2.0909,0.0749,2.1658,418.52,1.433
4950.0,BWD,1337935.7365,6070317.1716,1427877.5091,1337935.5599,6070317.2377,1427877.5071,+176.622,-66.149,+2.046,-186.720,+7.982,-25.438,188.614,5,11,8,0,2.0909,0.0748,2.1657,874.60,2.604
4980.0,BWD,1337935.7362,6070317.1709,1427877.5093,1337935.5599,6070317.2377,1427877.5071,+176.300,-66.790,+2.243,-186.543,+8.331,-26.071,188.540,5,11,8,0,2.0909,0.0746,2.1654,671.76,5.919
5010.0,BWD,1337935.7358,6070317.1701,1427877.5097,1337935.5599,6070317.2377,1427877.5071,+175.888,-67.620,+2.553,-186.320,+8.836,-26.877,188.456,5,11,8,0,2.0909,0.0742,2.1651,1160.98,1.775
5040.0,BWD,1337935.7353,6070317.1698,1427877.5096,1337935.5599,6070317.2377,1427877.5071,+175.434,-67.950,+2.502,-185.948,+8.881,-27.298,188.150,5,11,8,0,2.0909,0.0741,2.1650,526.56,4.702
5070.0,BWD,1337935.7343,6070317.1703,1427877.5095,1337935.5599,6070317.2377,1427877.5071,+174.445,-67.441,+2.387,-184.872,+8.705,-27.047,187.043,5,11,8,0,2.0909,0.0744,2.1652,590.51,3.490
5100.0,BWD,1337935.7340,6070317.1705,1427877.5089,1337935.5599,6070317.2377,1427877.5071,+174.064,-67.151,+1.793,-184.437,+8.080,-26.985,186.576,5,11,8,0,2.0909,0.0745,2.1654,508.59,3.510
5130.0,BWD,1337935.7334,6070317.1703,1427877.5082,1337935.5599,6070317.2377,1427877.5071,+173.481,-67.379,+1.059,-183.917,+7.444,-27.489,186.109,5,11,8,0,2.0909,0.0745,2.1654,459.35,5.358
5160.0,BWD,1337935.7331,6070317.1699,1427877.5083,1337935.5599,6070317.2377,1427877.5071,+173.222,-67.831,+1.210,-183.761,+7.703,-27.939,186.033,5,11,8,0,2.0909,0.0744,2.1652,653.98,3.022
5190.0,BWD,1337935.7329,6070317.1697,1427877.5087,1337935.5599,6070317.2377,1427877.5071,+173.037,-67.985,+1.611,-183.614,+8.136,-28.034,185.920,5,11,8,0,2.0909,0.0743,2.1652,693.51,4.227
5220.0,BWD,1337935.7325,6070317.1701,1427877.5098,1337935.5599,6070317.2377,1427877.5071,+172.554,-67.576,+2.666,-183.055,+9.098,-27.509,185.334,5,11,8,0,2.0909,0.0745,2.1653,460.18,6.812
5250.0,BWD,1337935.7313,6070317.1705,1427877.5100,1337935.5599,6070317.2377,1427877.5071,+171.363,-67.202,+2.943,-181.811,+9.343,-27.341,184.093,5,11,8,0,2.0909,0.0746,2.1655,670.15,6.463
5280.0,BWD,1337935.7309,6070317.1706,1427877.5104,1337935.5599,6070317.2377,1427877.5071,+170.955,-67.085,+3.267,-181.387,+9.653,-27.242,183.675,5,11,8,0,2.0909,0.0746,2.1655,1002.00,3.286
5310.0,BWD,1337935.7302,6070317.1707,1427877.5110,1337935.5599,6070317.2377,1427877.5071,+170.299,-66.976,+3.941,-180.724,+10.317,-27.124,183.039,5,11,8,0,2.0909,0.0747,2.1655,455.21,2.322
5340.0,BWD,1337935.7298,6070317.1710,1427877.5115,1337935.5599,6070317.2377,1427877.5071,+169.905,-66.735,+4.444,-180.287,+10.774,-26.864,182.596,4,11,8,0,2.0909,0.0748,2.1656,419.34,3.686
5370.0,BWD,1337935.7300,6070317.1705,1427877.5122,1337935.5599,6070317.2377,1427877.5071,+170.082,-67.208,+5.107,-180.561,+11.515,-27.127,182.950,4,11,8,0,2.0909,0.0746,2.1654,144.35,3.018
5400.0,BWD,1337935.7294,6070317.1707,1427877.5127,1337935.5599,6070317.2377,1427877.5071,+169.503,-67.034,+5.591,-179.958,+11.977,-26.975,182.362,4,11,8,0,2.0909,0.0747,2.1655,347.37,5.736
5430.0,BWD,1337935.7286,6070317.1696,1427877.5133,1337935.5599,6070317.2377,1427877.5071,+168.709,-68.114,+6.179,-179.415,+12.825,-28.036,182.045,4,11,8,0,2.0909,0.0743,2.1652,461.37,4.004
5460.0,BWD,1337935.7281,6070317.1687,1427877.5137,1337935.5599,6070317.2377,1427877.5071,+168.245,-68.964,+6.563,-179.145,+13.409,-28.855,181.949,4,11,8,0,2.0909,0.0740,2.1649,449.28,4.407
5490.0,BWD,1337935.7279,6070317.1674,1427877.5131,1337935.5599,6070317.2377,1427877.5071,+167.981,-70.269,+6.045,-179.169,+13.204,-30.269,182.187,4,11,8,0,2.0909,0.0736,2.1645,873.83,4.957
5520.0,BWD,1337935.7279,6070317.1660,1427877.5125,1337935.5599,6070317.2377,1427877.5071,+168.045,-71.732,+5.438,-179.546,+12.932,-31.784,182.795,4,11,8,0,2.0909,0.0732,2.1640,505.30,5.041
5550.0,BWD,1337935.7270,6070317.1648,1427877.5125,1337935.5599,6070317.2377,1427877.5071,+167.119,-72.855,+5.412,-178.884,+13.199,-33.053,182.390,4,11,8,0,2.0909,0.0729,2.1637,339.71,5.476
5580.0,BWD,1337935.7262,6070317.1635,1427877.5126,1337935.5599,6070317.2377,1427877.5071,+166.335,-74.218,+5.497,-178.411,+13.619,-34.495,182.225,4,11,8,0,2.0909,0.0724,2.1633,199.36,4.497
5610.0,BWD,1337935.7261,6070317.1621,1427877.5122,1337935.5599,6070317.2377,1427877.5071,+166.250,-75.619,+5.136,-178.630,+13.581,-35.927,182.712,4,11,8,0,2.0909,0.0720,2.1629,221.89,4.867
5640.0,BWD,1337935.7259,6070317.1607,1427877.5125,1337935.5599,6070317.2377,1427877.5071,+166.036,-76.958,+5.366,-178.709,+14.109,-37.194,183.083,4,11,8,0,2.0909,0.0716,2.1625,433.38,4.836
5670.0,BWD,1337935.7260,6070317.1592,1427877.5120,1337935.5599,6070317.2377,1427877.5071,+166.109,-78.475,+4.922,-179.107,+14.006,-38.722,183.779,4,11,8,0,2.0909,0.0712,2.1621,246.87,1.872
5700.0,BWD,1337935.7259,6070317.1586,1427877.5119,1337935.5599,6070317.2377,1427877.5071,+165.958,-79.107,+4.835,-179.095,+14.068,-39.374,183.911,4,11,8,0,2.0909,0.0710,2.1619,231.13,2.457
5730.0,BWD,1337935.7254,6070317.1580,1427877.5118,1337935.5599,6070317.2377,1427877.5071,+165.492,-79.696,+4.748,-178.766,+14.136,-40.052,183.743,4,11,8,0,2.0909,0.0709,2.1617,328.92,1.418
5760.0,BWD,1337935.7255,6070317.1577,1427877.5115,1337935.5599,6070317.2377,1427877.5071,+165.577,-80.006,+4.398,-178.917,+13.859,-40.409,183.946,4,11,8,0,2.0909,0.0708,2.1617,440.73,1.470
5790.0,BWD,1337935.7253,6070317.1573,1427877.5113,1337935.5599,6070317.2377,1427877.5071,+165.359,-80.441,+4.153,-178.798,+13.727,-40.923,183.934,4,11,8,0,2.0909,0.0707,2.1616,626.97,1.822
5820.0,BWD,1337935.7249,6070317.1568,1427877.5110,1337935.5599,6070317.2377,1427877.5071,+164.996,-80.867,+3.937,-178.534,+13.628,-41.453,183.789,4,11,8,0,2.0909,0.0706,2.1615,195.11,1.634
5850.0,BWD,1337935.7250,6070317.1566,1427877.5106,1337935.5599,6070317.2377,1427877.5071,+165.107,-81.088,+3.527,-178.691,+13.271,-41.733,183.979,4,11,8,0,2.0909,0.0706,2.1614,388.84,2.503
5880.0,BWD,1337935.7246,6070317.1567,1427877.5112,1337935.5599,6070317.2377,1427877.5071,+164.698,-81.000,+4.076,-178.272,+13.807,-41.611,183.584,4,11,8,0,2.0909,0.0706,2.1615,346.60,2.678
5910.0,BWD,1337935.7241,6070317.1571,1427877.5115,1337935.5599,6070317.2377,1427877.5071,+164.224,-80.559,+4.393,-177.714,+14.041,-41.220,182.971,4,11,8,0,2.0909,0.0707,2.1616,591.40,3.126
5940.0,BWD,1337935.7240,6070317.1580,1427877.5120,1337935.5599,6070317.2377,1427877.5071,+164.112,-79.704,+4.911,-177.421,+14.363,-40.313,182.510,4,11,8,0,2.0909,0.0709,2.1618,549.74,3.117
5970.0,BWD,1337935.7235,6070317.1580,1427877.5127,1337935.5599,6070317.2377,1427877.5071,+163.597,-79.740,+5.564,-176.926,+15.032,-40.308,182.081,4,11,8,0,2.0909,0.0709,2.1618,710.13,2.966
6000.0,BWD,1337935.7241,6070317.1580,1427877.5132,1337935.5599,6070317.2377,1427877.5071,+164.164,-79.665,+6.100,-177.464,+15.510,-39.997,182.575,4,11,8,0,2.0909,0.0709,2.1618,298.90,2.883
6030.0,BWD,1337935.7242,6070317.1579,1427877.5139,1337935.5599,6070317.2377,1427877.5071,+164.326,-79.822,+6.817,-177.655,+16.236,-39.951,182.814,4,11,8,0,2.0909,0.0709,2.1617,106.91,4.040
6060.0,BWD,1337935.7235,6070317.1584,1427877.5147,1337935.5599,6070317.2377,1427877.5071,+163.620,-79.308,+7.594,-176.855,+16.914,-39.435,181.986,4,11,8,0,2.0909,0.0710,2.1618,486.70,3.910
6090.0,BWD,1337935.7228,6070317.1589,1427877.5153,1337935.5599,6070317.2377,1427877.5071,+162.874,-78.779,+8.187,-176.013,+17.411,-38.954,181.110,4,11,8,0,2.0909,0.0711,2.1619,332.96,5.056
6120.0,BWD,1337935.7224,6070317.1597,1427877.5166,1337935.5599,6070317.2377,1427877.5071,+162.472,-77.977,+9.527,-175.448,+18.560,-37.974,180.467,4,11,8,0,2.0909,0.0712,2.1621,205.47,1.962
6150.0,BWD,1337935.7220,6070317.1595,1427877.5163,1337935.5599,6070317.2377,1427877.5071,+162.121,-78.159,+9.193,-175.144,+18.292,-38.295,180.213,4,11,8,0,2.0909,0.0712,2.1620,499.85,2.704
6180.0,BWD,1337935.7223,6070317.1590,1427877.5168,1337935.5599,6070317.2377,1427877.5071,+162.366,-78.655,+9.689,-175.490,+18.873,-38.604,180.674,4,11,8,0,2.0909,0.0711,2.1619,198.64,3.477
6210.0,BWD,1337935.7225,6070317.1581,1427877.5171,1337935.5599,6070317.2377,1427877.5071,+162.578,-79.624,+10.035,-175.906,+19.413,-39.404,181.307,4,11,8,0,2.0909,0.0709,2.1617,177.86,3.898
6240.0,BWD,1337935.7226,6070317.1569,1427877.5175,1337935.5599,6070317.2377,1427877.5071,+162.741,-80.784,+10.359,-176.314,+19.975,-40.400,181.983,4,11,8,0,2.0909,0.0707,2.1615,293.93,2.900
6270.0,BWD,1337935.7226,6070317.1559,1427877.5175,1337935.5599,6070317.2377,1427877.5071,+162.725,-81.815,+10.418,-176.521,+20.260,-41.372,182.432,4,11,8,0,2.0909,0.0705,2.1613,209.28,4.432
6300.0,BWD,1337935.7233,6070317.1546,1427877.5174,1337935.5599,6070317.2377,1427877.5071,+163.382,-83.080,+10.296,-177.435,+20.388,-42.465,183.581,4,11,8,0,2.0909,0.0703,2.1611,373.34,3.595
6330.0,BWD,1337935.7234,6070317.1534,1427877.5174,1337935.5599,6070317.2377,1427877.5071,+163.492,-84.340,+10.336,-177.813,+20.699,-43.631,184.255,4,11,8,0,2.0909,0.0700,2.1609,469.31,4.387
6360.0,BWD,1337935.7229,6070317.1520,1427877.5177,1337935.5599,6070317.2377,1427877.5071,+163.025,-85.701,+10.570,-177.650,+21.249,-44.972,184.482,4,11,8,0,2.0909,0.0698,2.1606,353.07,4.364
6390.0,BWD,1337935.7232,6070317.1506,1427877.5179,1337935.5599,6070317.2377,1427877.5071,+163.255,-87.104,+10.805,-178.177,+21.776,-46.205,185.354,4,11,8,0,2.0909,0.0695,2.1604,350.96,1.315
6420.0,BWD,1337935.7229,6070317.1503,1427877.5181,1337935.5599,6070317.2377,1427877.5071,+163.010,-87.352,+11.008,-177.991,+22.040,-46.447,185.267,4,11,8,0,2.0909,0.0695,2.1604,196.93,1.673
6450.0,BWD,1337935.7226,6070317.1499,1427877.5182,1337935.5599,6070317.2377,1427877.5071,+162.669,-87.781,+11.078,-177.750,+22.218,-46.911,185.174,4,11,8,0,2.0909,0.0694,2.1603,443.68,1.547
6480.0,BWD,1337935.7222,6070317.1499,1427877.5182,1337935.5599,6070317.2377,1427877.5071,+162.305,-87.763,+11.087,-177.391,+22.241,-46.968,184.846,4,11,8,0,2.0909,0.0694,2.1603,514.31,3.645
6510.0,BWD,1337935.7219,6070317.1490,1427877.5187,1337935.5599,6070317.2377,1427877.5071,+161.997,-88.712,+11.595,-177.294,+22.960,-47.820,185.060,4,11,8,0,2.0909,0.0693,2.1601,519.98,0.217
6540.0,BWD,1337935.7220,6070317.1490,1427877.5187,1337935.5599,6070317.2377,1427877.5071,+162.065,-88.747,+11.625,-177.368,+22.993,-47.833,185.138,4,11,8,0,2.0909,0.0692,2.1601,410.29,1.743
6570.0,BWD,1337935.7218,6070317.1493,1427877.5192,1337935.5599,6070317.2377,1427877.5071,+161.887,-88.382,+12.053,-177.116,+23.339,-47.427,184.836,4,11,8,0,2.0909,0.0693,2.1601,296.45,1.506
6600.0,BWD,1337935.7216,6070317.1493,1427877.5196,1337935.5599,6070317.2377,1427877.5071,+161.739,-88.354,+12.488,-176.965,+23.764,-47.333,184.721,4,11,8,0,2.0909,0.0693,2.1601,315.08,2.345
6630.0,BWD,1337935.7216,6070317.1499,1427877.5202,1337935.5599,6070317.2377,1427877.5071,+161.672,-87.847,+13.122,-176.791,+24.273,-46.722,184.465,4,11,8,0,2.0909,0.0693,2.1602,706.60,2.505
6660.0,BWD,1337935.7213,6070317.1506,1427877.5206,1337935.5599,6070317.2377,1427877.5071,+161.447,-87.121,+13.540,-176.415,+24.531,-45.985,183.953,4,11,8,0,2.0909,0.0694,2.1602,466.68,4.312
6690.0,BWD,1337935.7209,6070317.1513,1427877.5218,1337935.5599,6070317.2377,1427877.5071,+160.951,-86.388,+14.661,-175.772,+25.486,-45.139,183.257,4,11,8,0,2.0909,0.0694,2.1603,165.25,1.815
6720.0,BWD,1337935.7204,6070317.1515,1427877.5218,1337935.5599,6070317.2377,1427877.5071,+160.549,-86.190,+14.734,-175.338,+25.534,-45.018,182.817,4,11,8,0,2.0909,0.0694,2.1603,181.57,4.130
6750.0,BWD,1337935.7196,6070317.1523,1427877.5221,1337935.5599,6070317.2377,1427877.5071,+159.664,-85.448,+14.998,-174.314,+25.671,-44.438,181.711,4,11,8,0,2.0909,0.0695,2.1603,224.94,2.887
6780.0,BWD,1337935.7189,6070317.1525,1427877.5225,1337935.5599,6070317.2377,1427877.5071,+159.019,-85.184,+15.403,-173.627,+26.038,-44.231,181.054,4,11,8,0,2.0909,0.0694,2.1603,153.57,0.861
6810.0,BWD,1337935.7188,6070317.1526,1427877.5225,1337935.5599,6070317.2377,1427877.5071,+158.851,-85.109,+15.416,-173.447,+26.043,-44.191,180.873,4,11,8,0,2.0909,0.0694,2.1603,295.94,2.816
6840.0,BWD,1337935.7186,6070317.1527,1427877.5233,1337935.5599,6070317.2377,1427877.5071,+158.667,-84.959,+16.248,-173.235,+26.829,-43.900,180.713,4,11,8,0,2.0909,0.0694,2.1603,441.35,1.807
6870.0,BWD,1337935.7185,6070317.1531,1427877.5231,1337935.5599,6070317.2377,1427877.5071,+158.570,-84.636,+15.997,-173.070,+26.518,-43.669,180.454,4,11,8,0,2.0909,0.0694,2.1603,777.53,1.497
6900.0,BWD,1337935.7181,6070317.1531,1427877.5232,1337935.5599,6070317.2377,1427877.5071,+158.240,-84.588,+16.108,-172.738,+26.632,-43.668,180.152,4,11,8,0,2.0909,0.0694,2.1603,783.05,0.648
6930.0,BWD,1337935.7180,6070317.1528,1427877.5232,1337935.5599,6070317.2377,1427877.5071,+158.124,-84.924,+16.124,-172.697,+26.727,-44.009,180.209,4,11,8,0,2.0909,0.0694,2.1602,345.90,2.352
