epoch,sod,total_phi_active,total_amb_states,total_valid_sats,sat,sys,elevation_deg,ki,n_mw_hist,mw_mean_cyc,mw_std_cyc,amb_sigma_m,amb_sigma_cyc,phi_active,wl_already_fixed,rejected_reason
2400,72000.0,0,31,10,G08,G,nan,9,2,-26.0491,0.4537,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G10,G,nan,34,299,-52.5208,0.3331,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G16,G,nan,10,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G18,G,nan,32,716,-55.3375,0.3184,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G23,G,nan,33,760,-34.9312,0.3097,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G25,G,nan,29,38,-277.2133,0.9194,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G26,G,nan,11,1,-33.6722,nan,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G27,G,nan,12,83,-47.7107,0.4591,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G28,G,nan,36,266,-53.1984,0.3097,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2400,72000.0,0,31,10,G31,G,nan,13,94,14.6585,0.2942,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2400,72000.0,0,31,10,G32,G,nan,35,495,-15.0504,0.283,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G01,G,nan,6,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G02,G,nan,14,130,16.6139,0.4747,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G03,G,nan,7,1,0.9937,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G04,G,nan,8,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G10,G,nan,34,359,-52.5172,0.3169,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G16,G,nan,10,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G23,G,nan,33,9,-35.3039,0.8262,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G25,G,nan,29,0,nan,nan,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G26,G,nan,11,6,-2.2876,0.3436,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G27,G,nan,12,143,-47.7247,0.4639,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G28,G,nan,36,326,-53.1675,0.2916,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2460,73800.0,0,31,9,G31,G,nan,13,154,14.6824,0.2619,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2460,73800.0,0,31,9,G32,G,nan,35,555,-15.0496,0.2833,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G01,G,nan,6,11,12.8874,0.6773,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G02,G,nan,14,190,16.6558,0.4397,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G03,G,nan,7,1,0.9937,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G04,G,nan,8,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G10,G,nan,34,419,-52.51,0.3061,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G16,G,nan,10,5,5.8018,0.1834,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G25,G,nan,29,4,-7.2027,0.2716,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G26,G,nan,11,66,-1.9767,0.4451,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G27,G,nan,12,1,-48.2609,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G28,G,nan,36,386,-53.1433,0.2789,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2520,75600.0,0,31,9,G31,G,nan,13,214,14.7069,0.2364,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2520,75600.0,0,31,9,G32,G,nan,35,615,-15.0348,0.2905,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G01,G,nan,6,71,12.408,0.5377,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G02,G,nan,14,250,16.6824,0.3997,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G03,G,nan,7,1,0.9937,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G04,G,nan,8,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G10,G,nan,34,479,-52.5068,0.299,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G16,G,nan,10,3,2.7369,0.6141,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G25,G,nan,29,16,-6.7843,0.685,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G26,G,nan,11,126,-1.8938,0.3785,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G27,G,nan,12,1,-48.2609,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G28,G,nan,36,446,-53.1328,0.2691,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2580,77400.0,0,31,7,G31,G,nan,13,274,14.7398,0.2238,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2580,77400.0,0,31,7,G32,G,nan,35,675,-15.0329,0.3015,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G01,G,nan,6,131,12.409,0.4816,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G02,G,nan,14,310,16.6926,0.373,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G03,G,nan,7,1,0.9937,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G04,G,nan,8,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G10,G,nan,34,539,-52.4943,0.2931,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G16,G,nan,10,41,15.5869,0.3986,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G25,G,nan,29,16,-6.7843,0.685,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G26,G,nan,11,186,-1.8477,0.3402,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G27,G,nan,12,1,-48.2609,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G28,G,nan,36,506,-53.1132,0.2686,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2640,79200.0,0,31,8,G31,G,nan,13,334,14.7565,0.2135,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2640,79200.0,0,31,8,G32,G,nan,35,735,-15.0475,0.3326,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G01,G,nan,6,191,12.4332,0.4383,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G02,G,nan,14,370,16.6861,0.3548,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G03,G,nan,7,54,-3.9369,0.4514,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G04,G,nan,8,1,-8.207,nan,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G10,G,nan,34,599,-52.4975,0.2954,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G16,G,nan,10,101,15.6136,0.3207,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G25,G,nan,29,16,-6.7843,0.685,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G26,G,nan,11,246,-1.8117,0.3107,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G27,G,nan,12,1,-48.2609,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G28,G,nan,36,566,-53.1111,0.2816,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2700,81000.0,0,31,10,G31,G,nan,13,394,14.762,0.2036,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2700,81000.0,0,31,10,G32,G,nan,35,38,-14.7953,0.5326,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G01,G,nan,6,251,12.4461,0.4105,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G02,G,nan,14,430,16.6877,0.3509,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G03,G,nan,7,114,-3.9938,0.4131,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G04,G,nan,8,15,6.1435,0.4328,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G10,G,nan,34,7,113.6962,0.7708,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G16,G,nan,10,161,15.6145,0.283,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G25,G,nan,29,16,-6.7843,0.685,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G26,G,nan,11,306,-1.7928,0.2874,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G27,G,nan,12,1,-2.4836,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G28,G,nan,36,626,-53.0987,0.3071,300.0,348.0608,False,False,NOT_PHI_ACTIVE
