epoch,sod,sat,lineage_id,generation,parent_lineage_id,old_state,new_state,reason,sigma_mm,state_index,active,observable,in_filter,gap_length_epochs,convergence_score,rolling_sigma_mm,rolling_residual_rms_mm,acceptance_ratio,continuous_active_epochs,continuous_filter_epochs
1595,47850.0,G29,LIN-002530,78,LIN-002527,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1595,47850.0,G29,LIN-002530,78,LIN-002527,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G23,LIN-002529,34,LIN-002526,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G23,LIN-002529,34,LIN-002526,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G29,LIN-002530,78,LIN-002527,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G29,LIN-002530,78,LIN-002527,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
1596,47880.0,G23,LIN-002531,35,LIN-002529,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1596,47880.0,G23,LIN-002531,35,LIN-002529,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1596,47880.0,G29,LIN-002532,79,LIN-002530,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1596,47880.0,G29,LIN-002532,79,LIN-002530,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G23,LIN-002531,35,LIN-002529,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G23,LIN-002531,35,LIN-002529,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G29,LIN-002532,79,LIN-002530,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G29,LIN-002532,79,LIN-002530,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
1597,47910.0,G23,LIN-002533,36,LIN-002531,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1597,47910.0,G23,LIN-002533,36,LIN-002531,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1597,47910.0,G29,LIN-002534,80,LIN-002532,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1597,47910.0,G29,LIN-002534,80,LIN-002532,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G23,LIN-002533,36,LIN-002531,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G23,LIN-002533,36,LIN-002531,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G29,LIN-002534,80,LIN-002532,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G29,LIN-002534,80,LIN-002532,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
1598,47940.0,G23,LIN-002535,37,LIN-002533,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1598,47940.0,G23,LIN-002535,37,LIN-002533,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1598,47940.0,G29,LIN-002536,81,LIN-002534,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1598,47940.0,G29,LIN-002536,81,LIN-002534,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,E03,LIN-002528,36,LIN-002514,ACTIVE,SLIPPED,cycle_slip,702.67,25,0,1,0,0,0.0000,nan,nan,0.1050,0,0
-1,nan,E03,LIN-002528,36,LIN-002514,SLIPPED,RESET,cycle_slip,702.67,25,0,1,0,0,0.0000,nan,nan,0.1050,0,0
-1,nan,G23,LIN-002535,37,LIN-002533,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G23,LIN-002535,37,LIN-002533,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G29,LIN-002536,81,LIN-002534,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G29,LIN-002536,81,LIN-002534,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
1599,47970.0,E03,LIN-002537,37,LIN-002528,RESET,REBORN,post_reset_rebirth,20000.00,25,1,1,0,0,0.0000,nan,nan,0.1050,0,0
1599,47970.0,E03,LIN-002537,37,LIN-002528,REBORN,ACTIVE,reborn_to_active,20000.00,25,1,1,0,0,0.0000,nan,nan,0.1050,0,0
1599,47970.0,G23,LIN-002538,38,LIN-002535,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1599,47970.0,G23,LIN-002538,38,LIN-002535,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1599,47970.0,G29,LIN-002539,82,LIN-002536,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1599,47970.0,G29,LIN-002539,82,LIN-002536,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G11,LIN-002485,22,LIN-001886,ACTIVE,SLIPPED,cycle_slip,310.84,33,0,1,0,0,0.0000,nan,nan,0.1343,0,0
-1,nan,G11,LIN-002485,22,LIN-001886,SLIPPED,RESET,cycle_slip,310.84,33,0,1,0,0,0.0000,nan,nan,0.1343,0,0
-1,nan,G23,LIN-002538,38,LIN-002535,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G23,LIN-002538,38,LIN-002535,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G29,LIN-002539,82,LIN-002536,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,G29,LIN-002539,82,LIN-002536,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1250,0,0
1600,48000.0,G11,LIN-002540,23,LIN-002485,RESET,REBORN,post_reset_rebirth,20000.00,33,1,1,0,0,0.0000,nan,nan,0.1343,0,0
1600,48000.0,G11,LIN-002540,23,LIN-002485,REBORN,ACTIVE,reborn_to_active,20000.00,33,1,1,0,0,0.0000,nan,nan,0.1343,0,0
1600,48000.0,G23,LIN-002541,39,LIN-002538,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1600,48000.0,G23,LIN-002541,39,LIN-002538,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,nan,0,0
1600,48000.0,G29,LIN-002542,83,LIN-002539,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
1600,48000.0,G29,LIN-002542,83,LIN-002539,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1250,0,0
-1,nan,E03,LIN-002537,37,LIN-002528,ACTIVE,SLIPPED,cycle_slip,20000.00,25,0,1,0,0,0.0000,nan,nan,0.1047,0,0
-1,nan,E03,LIN-002537,37,LIN-002528,SLIPPED,RESET,cycle_slip,20000.00,25,0,1,0,0,0.0000,nan,nan,0.1047,0,0
-1,nan,G29,LIN-002542,83,LIN-002539,ACTIVE,SLIPPED,cycle_slip,696.33,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002542,83,LIN-002539,SLIPPED,RESET,cycle_slip,696.33,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1602,48060.0,E03,LIN-002543,38,LIN-002537,RESET,REBORN,post_reset_rebirth,20000.00,25,1,1,0,0,0.0000,nan,nan,0.1047,0,0
1602,48060.0,E03,LIN-002543,38,LIN-002537,REBORN,ACTIVE,reborn_to_active,20000.00,25,1,1,0,0,0.0000,nan,nan,0.1047,0,0
1602,48060.0,G29,LIN-002544,84,LIN-002542,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1602,48060.0,G29,LIN-002544,84,LIN-002542,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002544,84,LIN-002542,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002544,84,LIN-002542,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1603,48090.0,G29,LIN-002545,85,LIN-002544,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1603,48090.0,G29,LIN-002545,85,LIN-002544,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002545,85,LIN-002544,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002545,85,LIN-002544,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1604,48120.0,G29,LIN-002546,86,LIN-002545,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1604,48120.0,G29,LIN-002546,86,LIN-002545,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G11,LIN-002540,23,LIN-002485,ACTIVE,SLIPPED,cycle_slip,696.41,33,0,1,0,0,0.0000,nan,nan,0.1350,0,0
-1,nan,G11,LIN-002540,23,LIN-002485,SLIPPED,RESET,cycle_slip,696.41,33,0,1,0,0,0.0000,nan,nan,0.1350,0,0
-1,nan,G23,LIN-002541,39,LIN-002538,ACTIVE,SLIPPED,cycle_slip,696.37,45,0,1,0,0,0.0000,nan,nan,0.2500,0,0
-1,nan,G23,LIN-002541,39,LIN-002538,SLIPPED,RESET,cycle_slip,696.37,45,0,1,0,0,0.0000,nan,nan,0.2500,0,0
-1,nan,G29,LIN-002546,86,LIN-002545,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002546,86,LIN-002545,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1605,48150.0,G11,LIN-002547,24,LIN-002540,RESET,REBORN,post_reset_rebirth,20000.00,33,1,1,0,0,0.0000,nan,nan,0.1350,0,0
1605,48150.0,G11,LIN-002547,24,LIN-002540,REBORN,ACTIVE,reborn_to_active,20000.00,33,1,1,0,0,0.0000,nan,nan,0.1350,0,0
1605,48150.0,G23,LIN-002548,40,LIN-002541,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.2500,0,0
1605,48150.0,G23,LIN-002548,40,LIN-002541,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.2500,0,0
1605,48150.0,G29,LIN-002549,87,LIN-002546,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1605,48150.0,G29,LIN-002549,87,LIN-002546,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G18,LIN-002368,0,,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002368,0,,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G23,LIN-002548,40,LIN-002541,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.2500,0,0
-1,nan,G23,LIN-002548,40,LIN-002541,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.2500,0,0
-1,nan,G29,LIN-002549,87,LIN-002546,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002549,87,LIN-002546,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1606,48180.0,G18,LIN-002550,1,LIN-002368,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1606,48180.0,G18,LIN-002550,1,LIN-002368,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1606,48180.0,G23,LIN-002551,41,LIN-002548,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.2500,0,0
1606,48180.0,G23,LIN-002551,41,LIN-002548,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.2500,0,0
1606,48180.0,G29,LIN-002552,88,LIN-002549,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1606,48180.0,G29,LIN-002552,88,LIN-002549,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G18,LIN-002550,1,LIN-002368,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002550,1,LIN-002368,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G29,LIN-002552,88,LIN-002549,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002552,88,LIN-002549,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1607,48210.0,G18,LIN-002553,2,LIN-002550,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1607,48210.0,G18,LIN-002553,2,LIN-002550,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1607,48210.0,G29,LIN-002554,89,LIN-002552,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1607,48210.0,G29,LIN-002554,89,LIN-002552,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G18,LIN-002553,2,LIN-002550,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002553,2,LIN-002550,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G29,LIN-002554,89,LIN-002552,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002554,89,LIN-002552,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1608,48240.0,G18,LIN-002555,3,LIN-002553,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1608,48240.0,G18,LIN-002555,3,LIN-002553,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1608,48240.0,G29,LIN-002556,90,LIN-002554,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1608,48240.0,G29,LIN-002556,90,LIN-002554,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G18,LIN-002555,3,LIN-002553,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002555,3,LIN-002553,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G29,LIN-002556,90,LIN-002554,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G29,LIN-002556,90,LIN-002554,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1463,0,0
1609,48270.0,G18,LIN-002557,4,LIN-002555,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1609,48270.0,G18,LIN-002557,4,LIN-002555,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1609,48270.0,G29,LIN-002558,91,LIN-002556,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
1609,48270.0,G29,LIN-002558,91,LIN-002556,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1463,0,0
-1,nan,G23,LIN-002551,41,LIN-002548,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G23,LIN-002551,41,LIN-002548,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1429,0,0
1610,48300.0,G23,LIN-002559,42,LIN-002551,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1610,48300.0,G23,LIN-002559,42,LIN-002551,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G23,LIN-002559,42,LIN-002551,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G23,LIN-002559,42,LIN-002551,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G29,LIN-002558,91,LIN-002556,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G29,LIN-002558,91,LIN-002556,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
1611,48330.0,G23,LIN-002560,43,LIN-002559,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1611,48330.0,G23,LIN-002560,43,LIN-002559,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1611,48330.0,G29,LIN-002561,92,LIN-002558,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1611,48330.0,G29,LIN-002561,92,LIN-002558,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G18,LIN-002557,4,LIN-002555,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002557,4,LIN-002555,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G29,LIN-002561,92,LIN-002558,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G29,LIN-002561,92,LIN-002558,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
1612,48360.0,G18,LIN-002562,5,LIN-002557,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1612,48360.0,G18,LIN-002562,5,LIN-002557,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1612,48360.0,G29,LIN-002563,93,LIN-002561,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1612,48360.0,G29,LIN-002563,93,LIN-002561,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G18,LIN-002562,5,LIN-002557,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002562,5,LIN-002557,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G29,LIN-002563,93,LIN-002561,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G29,LIN-002563,93,LIN-002561,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
1613,48390.0,G18,LIN-002564,6,LIN-002562,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1613,48390.0,G18,LIN-002564,6,LIN-002562,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1613,48390.0,G29,LIN-002565,94,LIN-002563,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1613,48390.0,G29,LIN-002565,94,LIN-002563,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G18,LIN-002564,6,LIN-002562,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002564,6,LIN-002562,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G23,LIN-002560,43,LIN-002559,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G23,LIN-002560,43,LIN-002559,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G29,LIN-002565,94,LIN-002563,ACTIVE,SLIPPED,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G29,LIN-002565,94,LIN-002563,SLIPPED,RESET,cycle_slip,20000.00,43,0,1,0,0,0.0000,nan,nan,0.1429,0,0
1614,48420.0,G18,LIN-002566,7,LIN-002564,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1614,48420.0,G18,LIN-002566,7,LIN-002564,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1614,48420.0,G23,LIN-002567,44,LIN-002560,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
1614,48420.0,G23,LIN-002567,44,LIN-002560,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
1614,48420.0,G29,LIN-002568,95,LIN-002565,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
1614,48420.0,G29,LIN-002568,95,LIN-002565,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1429,0,0
-1,nan,G18,LIN-002566,7,LIN-002564,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G18,LIN-002566,7,LIN-002564,SLIPPED,RESET,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
-1,nan,G23,LIN-002567,44,LIN-002560,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G23,LIN-002567,44,LIN-002560,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
1615,48450.0,G18,LIN-002569,8,LIN-002566,RESET,REBORN,post_reset_rebirth,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1615,48450.0,G18,LIN-002569,8,LIN-002566,REBORN,ACTIVE,reborn_to_active,20000.00,44,1,1,0,0,0.0000,nan,nan,0.0000,0,0
1615,48450.0,G23,LIN-002570,45,LIN-002567,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
1615,48450.0,G23,LIN-002570,45,LIN-002567,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G23,LIN-002570,45,LIN-002567,ACTIVE,SLIPPED,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G23,LIN-002570,45,LIN-002567,SLIPPED,RESET,cycle_slip,20000.00,45,0,1,0,0,0.0000,nan,nan,0.1111,0,0
-1,nan,G29,LIN-002568,95,LIN-002565,ACTIVE,SLIPPED,cycle_slip,233.00,43,0,1,0,0,0.0000,nan,nan,0.1628,0,0
-1,nan,G29,LIN-002568,95,LIN-002565,SLIPPED,RESET,cycle_slip,233.00,43,0,1,0,0,0.0000,nan,nan,0.1628,0,0
1616,48480.0,G23,LIN-002571,46,LIN-002570,RESET,REBORN,post_reset_rebirth,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
1616,48480.0,G23,LIN-002571,46,LIN-002570,REBORN,ACTIVE,reborn_to_active,20000.00,45,1,1,0,0,0.0000,nan,nan,0.1111,0,0
1616,48480.0,G29,LIN-002572,96,LIN-002568,RESET,REBORN,post_reset_rebirth,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1628,0,0
1616,48480.0,G29,LIN-002572,96,LIN-002568,REBORN,ACTIVE,reborn_to_active,20000.00,43,1,1,0,0,0.0000,nan,nan,0.1628,0,0
1616,48480.0,G13,LIN-002506,51,LIN-002499,ACTIVE,CONVERGING,sigma_below_threshold,187.45,30,1,1,0,31,0.6125,2232.5493,35.6728,0.1465,31,8
-1,nan,G18,LIN-002569,8,LIN-002566,ACTIVE,SLIPPED,cycle_slip,20000.00,44,0,1,0,0,0.0000,nan,nan,0.0000,0,0
