pass_label,epoch_sod,satellite,system,elevation_deg,azimuth_deg,raw_phase_L1_m,raw_phase_L2_m,raw_code_P1_m,raw_code_P2_m,LIF_raw_m,PIF_raw_m,sat_pco_x_mm,sat_pco_y_mm,sat_pco_z_mm,sat_apc_range_mm,sat_pcv_mm,rec_pco_x_mm,rec_pco_y_mm,rec_pco_z_mm,rec_apc_range_mm,rec_pcv_mm,osb_code_L1_mm,osb_code_L2_mm,osb_phase_L1_mm,osb_phase_L2_mm,osb_IF_code_mm,osb_IF_phase_mm,tropo_hydro_m,tropo_wet_m,sagnac_mm,relativity_mm,phase_windup_cycles,phase_windup_mm,solid_earth_tide_mm,ocean_loading_mm,geom_range_m,corrected_phase_m,corrected_code_m,predicted_phase_m,predicted_code_m,phase_residual_mm,code_residual_mm,float_ambiguity_state_m,float_ambiguity_cycles,wl_fixed,nl_fixed
GPS-only,4020.0,G16,G,46.485,34.356,110919791.849000,86431011.856000,21107327.479000,21107326.505000,21107332.606361,21107328.984539,12.600,-6.900,1389.150,-1367.6445,6.4000,-0.851,-2.922,45.739,-31.5509,-13.5132,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.879825,0.207591,-12436.1786,395.9142,-0.809831,-114.8959,-0.0020,5.2486,21168192.734369,21107332.766791,21107328.984534,21107332.732898,21107328.870903,33.8930,113.6302,3.861994,27.220853,0,0
GPS-only,4020.0,G27,G,35.620,111.972,116256732.267000,90589650.275000,22122916.146000,22122918.042000,22122924.810414,22122913.215300,394.000,0.000,1436.320,-1331.6680,23.5000,-0.851,-2.922,45.739,-24.6948,-12.0985,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.581137,0.258334,-25203.5111,8058.2069,-0.094681,-13.4329,-0.0016,4.5321,22112283.171594,22122924.814882,22122913.215298,22122924.783834,22122913.112931,31.0480,102.3675,11.670904,82.261114,0,0
GPS-only,4050.0,G03,G,63.600,-130.682,108161246.987000,84281491.715000,20582398.882000,20582400.410000,20582400.733614,20582396.520128,394.000,0.000,1482.260,-1495.9515,23.5000,-0.851,-2.922,45.739,-42.2014,-8.9873,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.333551,0.170213,10581.6542,-4083.9402,0.596039,84.5638,-0.0024,0.9829,20755389.791540,20582400.665921,20582396.520152,20582400.669723,20582397.196895,-3.8021,-676.7424,3.472828,24.477859,0,0
GPS-only,4050.0,G04,G,46.448,-1.772,113199639.427000,88207510.898000,21541169.823000,21541170.193000,21541175.275800,21541169.251081,-60.991,20.386,1940.252,-1914.4506,42.4000,-0.851,-2.922,45.739,-32.6254,-13.5147,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.881622,0.210287,694.3401,2478.3642,0.305215,43.3028,-0.0020,3.7428,21553970.130313,21541175.188933,21541169.251082,21541175.161562,21541170.241740,27.3719,-990.6581,4.919821,34.676834,0,0
GPS-only,4050.0,G07,G,17.731,-74.656,128077413.603000,99800583.008000,24372320.036000,24372319.551000,24372321.067215,24372320.785678,-0.400,5.000,757.000,-737.4471,40.6000,-0.851,-2.922,45.739,-16.3997,-1.3663,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.782199,0.497928,33788.3859,-9287.0467,-0.523859,-74.3231,-0.0008,-2.3490,24328671.229629,24372321.137539,24372320.785659,24372321.108227,24372322.104930,29.3122,-1319.2712,-0.996703,-7.025156,0,0
GPS-only,4050.0,G08,G,35.333,151.655,115868341.222000,90287021.227000,22049011.982000,22049014.468000,22049011.422127,22049008.139321,394.000,0.000,1427.680,-1353.8170,23.5000,-0.851,-2.922,45.739,-25.9314,-12.0342,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.606213,0.263365,-12999.3840,6860.6196,-0.212346,-30.1268,-0.0016,2.1092,22197416.276979,22049011.465255,22049008.139304,22049011.433054,22049008.691793,32.2012,-552.4883,2.741261,19.321485,0,0
GPS-only,4050.0,G09,G,23.694,-28.778,121078867.165000,94347181.684000,23040540.361000,23040539.414000,23040537.625955,23040541.824804,394.000,0.000,1460.090,-1464.2315,23.5000,-0.851,-2.922,45.739,-18.9858,-6.5286,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,5.168975,0.378327,15511.2354,1017.4378,0.363949,51.6357,-0.0011,1.1201,23271428.969188,23040537.540205,23040541.824822,23040537.483084,23040539.061066,57.1210,2763.7568,-1.577981,-11.122233,0,0
GPS-only,4050.0,G16,G,46.255,34.257,110995970.530000,86490371.818000,21121823.490000,21121823.014000,21121828.945918,21121824.225766,12.600,-6.900,1389.150,-1367.4745,6.4000,-0.851,-2.922,45.739,-31.4194,-13.5223,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.890835,0.210961,-12465.7240,350.0278,-0.810396,-114.9759,-0.0020,5.2314,21182689.194361,21121829.106428,21121824.225761,21121829.108928,21121825.227250,-2.5002,-1001.4882,3.881678,27.359594,0,0
GPS-only,4050.0,G27,G,35.696,111.682,116218442.605000,90559814.115000,22115629.505000,22115631.846000,22115638.552553,22115625.886451,394.000,0.000,1436.320,-1331.7061,23.5000,-0.851,-2.922,45.739,-24.7385,-12.1156,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.574531,0.261041,-25222.2193,8033.6244,-0.093472,-13.2615,-0.0016,4.5324,22104996.921441,22115638.556850,22115625.886449,22115638.561393,22115626.866244,-4.5428,-979.7947,11.695149,82.432002,0,0
GPS-only,4080.0,G03,G,63.430,-131.146,108199462.787000,84311270.230000,20589671.081000,20589672.660000,20589672.970051,20589668.640296,394.000,0.000,1482.260,-1495.6847,23.5000,-0.851,-2.922,45.739,-42.1437,-9.0650,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.336988,0.170109,10574.0469,-4076.8600,0.597311,84.7443,-0.0024,0.9591,20762661.989206,20589672.902178,20589668.640320,20589672.928007,20589669.447916,-25.8294,-807.5953,3.480091,24.529052,0,0
GPS-only,4080.0,G04,G,46.625,-1.564,113138613.706000,88159958.357000,21529557.616000,21529557.208000,21529562.478967,21529558.246657,-60.991,20.386,1940.252,-1914.6329,42.4000,-0.851,-2.922,45.739,-32.7171,-13.5077,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.873230,0.209236,610.5158,2475.6174,0.304206,43.1597,-0.0020,3.7422,21542357.417785,21529562.392243,21529558.246658,21529562.383789,21529557.460405,8.4543,786.2530,4.923384,34.701942,0,0
GPS-only,4080.0,G07,G,17.780,-74.436,128060750.825000,99787599.028000,24369148.599000,24369148.649000,24369150.244912,24369148.521714,-0.400,5.000,757.000,-737.4681,40.6000,-0.851,-2.922,45.739,-16.4302,-1.4162,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.764664,0.495587,33738.9591,-9242.1276,-0.524463,-74.4088,-0.0008,-2.3327,24325500.435484,24369150.315322,24369148.521695,24369150.307998,24369151.292152,7.3239,-2770.4566,-0.984154,-6.936701,0,0
GPS-only,4080.0,G08,G,35.496,151.447,115795667.047000,90230391.960000,22035182.616000,22035184.832000,22035182.001445,22035179.190667,394.000,0.000,1427.680,-1353.8011,23.5000,-0.851,-2.922,45.739,-26.0297,-12.0707,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.591933,0.261771,-13052.2024,6843.4112,-0.211417,-29.9951,-0.0016,2.1194,22183586.859125,22035182.044441,22035179.190651,22035182.025309,22035179.275082,19.1324,-84.4310,2.750227,19.384680,0,0
GPS-only,4080.0,G09,G,23.870,-28.670,120993087.441000,94280340.327000,23024216.610000,23024216.729000,23024214.292366,23024216.426058,394.000,0.000,1460.090,-1464.4551,23.5000,-0.851,-2.922,45.739,-19.1084,-6.6639,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,5.133621,0.374935,15426.1065,1008.0527,0.363388,51.5562,-0.0011,1.1324,23255105.716233,23024214.206696,23024216.426076,23024214.170296,23024215.740325,36.3995,685.7519,-1.570029,-11.066178,0,0
GPS-only,4080.0,G16,G,46.024,34.160,111072566.930000,86550057.273000,21136399.282000,21136398.550000,21136404.775635,21136400.413473,12.600,-6.900,1389.150,-1367.3044,6.4000,-0.851,-2.922,45.739,-31.2874,-13.5314,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.901976,0.211336,-12495.5005,304.1337,-0.810954,-115.0551,-0.0020,5.2142,21197265.078659,21136404.936224,21136400.413468,21136404.950221,21136401.069455,-13.9970,-655.9873,3.880766,27.353163,0,0
GPS-only,4080.0,G27,G,35.772,111.391,116180518.337000,90530262.660000,22108413.422000,22108415.512000,22108421.833500,22108410.191429,394.000,0.000,1436.320,-1331.7468,23.5000,-0.851,-2.922,45.739,-24.7818,-12.1325,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.568020,0.260021,-25240.5655,8008.8847,-0.092265,-13.0902,-0.0016,4.5327,22097780.141855,22108421.837626,22108410.191427,22108421.844537,22108410.145824,-6.9111,45.6028,11.698713,82.457125,0,0
GPS-only,4110.0,G03,G,63.259,-131.604,108238194.993000,84341451.134000,20597041.767000,20597042.807000,20597043.477278,20597040.159443,394.000,0.000,1482.260,-1495.4169,23.5000,-0.851,-2.922,45.739,-42.0850,-9.1435,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.340487,0.169541,10566.2943,-4069.7021,0.598584,84.9248,-0.0024,0.9354,20770032.374688,20597043.409224,20597040.159468,20597043.419165,20597039.940032,-9.9411,219.4354,3.479133,24.522294,0,0
GPS-only,4110.0,G04,G,46.802,-1.355,113077717.272000,88112506.551000,21517968.876000,21517969.446000,21517974.287695,21517967.994935,-60.991,20.386,1940.252,-1914.8157,42.4000,-0.851,-2.922,45.739,-32.8086,-13.5007,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.864898,0.207621,527.0054,2472.8239,0.303190,43.0155,-0.0020,3.7414,21530769.232995,21517974.201116,21517967.994937,21517974.183937,21517969.257518,17.1794,-1262.5813,4.926419,34.723337,0,0
GPS-only,4110.0,G07,G,17.829,-74.216,128044119.996000,99774639.917000,24365983.884000,24365983.972000,24365985.512238,24365983.747976,-0.400,5.000,757.000,-737.4889,40.6000,-0.851,-2.922,45.739,-16.4606,-1.4660,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.747265,0.491908,33689.0731,-9197.0396,-0.525069,-74.4949,-0.0008,-2.3164,24322335.644341,24365985.582734,24365983.747957,24365985.560206,24365986.534711,22.5281,-2786.7535,-0.974504,-6.868690,0,0
GPS-only,4110.0,G08,G,35.659,151.238,115723152.213000,90173886.847000,22021383.572000,22021386.023000,22021382.905299,22021379.783421,394.000,0.000,1427.680,-1353.7850,23.5000,-0.851,-2.922,45.739,-26.1278,-12.1071,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.577785,0.259477,-13104.6593,6826.0705,-0.210485,-29.8628,-0.0016,2.1296,22169787.689002,22021382.948162,22021379.783405,22021382.914757,22021380.157594,33.4050,-374.1893,2.757163,19.433569,0,0
GPS-only,4110.0,G09,G,24.047,-28.562,120907275.500000,94213473.854000,23007888.175000,23007888.404000,23007884.832557,23007887.821028,394.000,0.000,1460.090,-1464.6768,23.5000,-0.851,-2.922,45.739,-19.2312,-6.7995,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,5.098701,0.370566,15341.1612,998.6485,0.362827,51.4765,-0.0011,1.1444,23238776.244937,23007884.746966,23007887.821046,23007884.703919,23007886.265525,43.0466,1555.5213,-1.561606,-11.006811,0,0
GPS-only,4110.0,G16,G,45.794,34.065,111149578.113000,86610065.937000,21151054.617000,21151053.239000,21151059.535378,21151056.747013,12.600,-6.900,1389.150,-1367.1344,6.4000,-0.851,-2.922,45.739,-31.1548,-13.5405,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.913248,0.211134,-12525.5090,258.2330,-0.811505,-115.1334,-0.0020,5.1970,21211919.842068,21151059.696046,21151056.747008,21151059.704570,21151055.825065,-8.5240,921.9432,3.879505,27.344276,0,0
GPS-only,4110.0,G27,G,35.847,111.099,116142962.313000,90500998.153000,22101266.366000,22101268.823000,22101275.187206,22101262.568147,394.000,0.000,1436.320,-1331.7899,23.5000,-0.851,-2.922,45.739,-24.8245,-12.1493,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.561604,0.258298,-25258.5513,7983.9882,-0.091059,-12.9191,-0.0016,4.5327,22090633.374110,22101275.191161,22101262.568145,22101275.188359,22101263.485731,2.8019,-917.5860,11.702628,82.484719,0,0
GPS-only,4140.0,G03,G,63.086,-132.057,108277439.511000,84372031.250000,20604509.836000,20604510.453000,20604511.471276,20604508.882286,394.000,0.000,1482.260,-1495.1481,23.5000,-0.851,-2.922,45.739,-42.0255,-9.2226,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.344046,0.165353,10558.3945,-4062.4665,0.599856,85.1054,-0.0024,0.9118,20777500.575314,20604511.403041,20604508.882310,20604511.495324,20604508.031447,-92.2827,850.8638,3.463877,24.414767,0,0
GPS-only,4140.0,G04,G,46.980,-1.145,113016950.517000,88065155.805000,21506405.841000,21506406.073000,21506410.769203,21506405.482391,-60.991,20.386,1940.252,-1914.9989,42.4000,-0.851,-2.922,45.739,-32.9000,-13.4937,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.856628,0.201599,443.8100,2469.9840,0.302165,42.8701,-0.0020,3.7405,21519206.039690,21506410.682770,21506405.482393,21506410.752656,21506405.830584,-69.8863,-348.1911,4.922072,34.692698,0,0
GPS-only,4140.0,G07,G,17.877,-73.996,128027517.140000,99761702.629000,24362824.618000,24362824.839000,24362826.092889,24362824.276394,-0.400,5.000,757.000,-737.5096,40.6000,-0.851,-2.922,45.739,-16.4909,-1.5156,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.730000,0.477783,33638.7285,-9151.7834,-0.525678,-74.5813,-0.0008,-2.3001,24319176.580642,24362826.163472,24362824.276376,24362826.226630,24362827.198570,-63.1580,-2922.1949,-0.971941,-6.850620,0,0
GPS-only,4140.0,G08,G,35.822,151.028,115650797.782000,90117506.719000,22007614.745000,22007617.465000,22007614.334470,22007610.540620,394.000,0.000,1427.680,-1353.7689,23.5000,-0.851,-2.922,45.739,-26.2257,-12.1436,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.563770,0.251688,-13156.7548,6808.5979,-0.209549,-29.7300,-0.0016,2.1396,22156019.365880,22007614.377201,22007610.540604,22007614.429687,22007611.671317,-52.4863,-1130.7128,2.758371,19.442080,0,0
GPS-only,4140.0,G09,G,24.224,-28.454,120821431.120000,94146582.105000,22991552.460000,22991553.367000,22991549.199380,22991551.058025,394.000,0.000,1460.090,-1464.8968,23.5000,-0.851,-2.922,45.739,-19.3542,-6.9355,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,5.064208,0.358401,15256.4010,989.2254,0.362265,51.3968,-0.0011,1.1563,23222440.927829,22991549.113869,22991551.058043,22991549.155857,22991550.715665,-41.9888,342.3779,-1.559808,-10.994138,0,0
GPS-only,4140.0,G16,G,45.564,33.972,111226999.186000,86670394.003000,21165787.249000,21165785.715000,21165792.291879,21165789.620146,12.600,-6.900,1389.150,-1366.9644,6.4000,-0.851,-2.922,45.739,-31.0218,-13.5496,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.924653,0.206413,-12555.7502,212.3267,-0.812051,-115.2109,-0.0020,5.1798,21226652.915628,21165792.452624,21165789.620141,21165792.542675,21165788.678200,-90.0504,941.9412,3.864475,27.238335,0,0
GPS-only,4140.0,G27,G,35.921,110.806,116105775.225000,90472021.156000,22094190.163000,22094192.311000,22094198.736754,22094186.842777,394.000,0.000,1436.320,-1331.8357,23.5000,-0.851,-2.922,45.739,-24.8667,-12.1659,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.555281,0.251086,-25276.1776,7958.9354,-0.089853,-12.7481,-0.0016,4.5327,22083557.132295,22094198.740538,22094186.842775,22094198.825917,22094187.133218,-85.3791,-290.4430,11.692699,82.414737,0,0
GPS-only,4170.0,G03,G,62.912,-132.503,108317198.281000,84403012.088000,20612075.513000,20612076.617000,20612077.321851,20612073.806517,394.000,0.000,1482.260,-1494.8782,23.5000,-0.851,-2.922,45.739,-41.9651,-9.3023,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.347666,0.166304,10550.3453,-4055.1533,0.601128,85.2859,-0.0024,0.8883,20785066.199893,20612077.253436,20612073.806541,20612077.267263,20612073.807799,-13.8269,-1.2576,3.459465,24.383666,0,0
GPS-only,4170.0,G04,G,47.158,-0.935,112956319.848000,88017911.098000,21494868.077000,21494867.888000,21494873.147785,21494868.369143,-60.991,20.386,1940.252,-1915.1825,42.4000,-0.851,-2.922,45.739,-32.9914,-13.4866,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.848419,0.201861,360.9307,2467.0976,0.301132,42.7235,-0.0020,3.7393,21507668.304030,21494873.061498,21494868.369144,21494873.046871,21494868.125532,14.6279,243.6117,4.921338,34.687525,0,0
GPS-only,4170.0,G07,G,17.926,-73.776,128010945.371000,99748789.572000,24359671.933000,24359670.284000,24359672.586420,24359674.481905,-0.400,5.000,757.000,-737.5302,40.6000,-0.851,-2.922,45.739,-16.5211,-1.5652,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.712867,0.478548,33587.9260,-9106.3600,-0.526290,-74.6681,-0.0008,-2.2838,24316022.951875,24359672.657089,24359674.481886,24359672.629456,24359673.600338,27.6333,881.5484,-0.970882,-6.843160,0,0
GPS-only,4170.0,G08,G,35.985,150.818,115578610.913000,90061257.156000,21993877.967000,21993880.350000,21993877.650685,21993874.283531,394.000,0.000,1427.680,-1353.7526,23.5000,-0.851,-2.922,45.739,-26.3235,-12.1801,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.549885,0.251755,-13208.4895,6790.9937,-0.208610,-29.5968,-0.0016,2.1495,22142282.487110,21993877.693282,21993874.283514,21993877.660176,21993874.896591,33.1057,-613.0765,2.763585,19.478836,0,0
GPS-only,4170.0,G09,G,24.401,-28.347,120735560.258000,94079669.733000,22975211.631000,22975213.245000,22975208.522193,22975209.136195,394.000,0.000,1460.090,-1465.1150,23.5000,-0.851,-2.922,45.739,-19.4773,-7.0719,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,5.030135,0.357463,15171.8279,979.7836,0.361702,51.3170,-0.0011,1.1680,23206100.136133,22975208.436762,22975209.136213,22975208.396989,22975209.955976,39.7726,-819.7630,-1.558987,-10.988355,0,0
GPS-only,4170.0,G16,G,45.333,33.882,111304831.136000,86731042.223000,21180598.014000,21180596.928000,21180603.239409,21180599.692660,12.600,-6.900,1389.150,-1366.7945,6.4000,-0.851,-2.922,45.739,-30.8883,-13.5586,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.936193,0.208099,-12586.2250,166.4157,-0.812592,-115.2875,-0.0020,5.1625,21241463.736699,21180603.400231,21180599.692655,21180603.402631,21180599.541339,-2.3999,151.3164,3.861292,27.215905,0,0
GPS-only,4170.0,G27,G,35.995,110.513,116068963.849000,90443336.932000,22087185.450000,22087187.760000,22087193.777992,22087181.879369,394.000,0.000,1436.320,-1331.8841,23.5000,-0.851,-2.922,45.739,-24.9084,-12.1823,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.549052,0.251696,-25293.4460,7933.7269,-0.088649,-12.5772,-0.0016,4.5324,22076551.936557,22087193.781605,22087181.879367,22087193.789262,22087182.097012,-7.6573,-217.6448,11.692250,82.411575,0,0
GPS-only,4200.0,G03,G,62.737,-132.945,108357466.809000,84434390.130000,20619738.396000,20619740.224000,20619740.179934,20619735.570410,394.000,0.000,1482.260,-1494.6075,23.5000,-0.851,-2.922,45.739,-41.9038,-9.3827,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.351347,0.168318,10542.1446,-4047.7628,0.602400,85.4663,-0.0024,0.8648,20792728.840650,20619740.111338,20619735.570434,20619740.120708,20619736.653630,-9.3702,-1083.1960,3.467078,24.437331,0,0
GPS-only,4200.0,G04,G,47.336,-0.724,112895825.230000,87970772.399000,21483356.298000,21483355.783000,21483361.418189,21483357.094050,-60.991,20.386,1940.252,-1915.3665,42.4000,-0.851,-2.922,45.739,-33.0825,-13.4796,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.840271,0.203400,278.3684,2464.1647,0.300090,42.5757,-0.0020,3.7379,21496156.479859,21483361.332050,21483357.094051,21483361.299285,21483356.382104,32.7648,711.9473,4.917181,34.658223,0,0
GPS-only,4200.0,G07,G,17.974,-73.557,127994400.597000,99735897.553000,24356523.463000,24356520.923000,24356524.215820,24356527.389149,-0.400,5.000,757.000,-737.5508,40.6000,-0.851,-2.922,45.739,-16.5511,-1.6146,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,6.695863,0.482342,33536.6664,-9060.7702,-0.526904,-74.7553,-0.0008,-2.2675,24312874.463251,24356524.286576,24356527.389130,24356524.255040,24356525.219632,31.5366,2169.4983,-0.964592,-6.798821,0,0
GPS-only,4200.0,G08,G,36.148,150.606,115506592.273000,90005138.698000,21980173.179000,21980175.849000,21980172.973219,21980169.051907,394.000,0.000,1427.680,-1353.7363,23.5000,-0.851,-2.922,45.739,-26.4211,-12.2166,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,3.536130,0.253415,-13259.8637,6773.2579,-0.207668,-29.4631,-0.0016,2.1592,22128577.641672,21980173.015683,21980169.051890,21980172.979304,21980170.205102,36.3786,-1153.2112,2.774203,19.553671,0,0
GPS-only,4200.0,G09,G,24.579,-28.241,120649662.429000,94012736.334000,22958865.427000,22958867.540000,22958862.718549,22958862.160877,394.000,0.000,1460.090,-1465.3314,23.5000,-0.851,-2.922,45.739,-19.6006,-7.2086,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,4.996474,0.358788,15087.4436,970.3233,0.361139,51.2371,-0.0011,1.1795,23189754.235539,22958862.633197,22958862.160895,22958862.579006,22958864.140772,54.1908,-1979.8763,-1.561765,-11.007934,0,0
GPS-only,4200.0,G16,G,45.103,33.793,111383068.582000,86792006.411000,21195486.678000,21195485.099000,21195491.351361,21195489.118704,12.600,-6.900,1389.150,-1366.6247,6.4000,-0.851,-2.922,45.739,-30.7543,-13.5677,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.947869,0.211127,-12616.9342,120.5008,-0.813126,-115.3633,-0.0020,5.1453,21256351.727095,21195491.512258,21195489.118699,21195491.495870,21195487.642630,16.3885,1476.0692,3.853240,27.159150,0,0
GPS-only,4200.0,G27,G,36.067,110.219,116032528.371000,90414945.597000,22080252.103000,22080254.274000,22080260.357237,22080248.747225,394.000,0.000,1436.320,-1331.9351,23.5000,-0.851,-2.922,45.739,-24.9496,-12.1985,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.542917,0.253903,-25310.3578,7908.3629,-0.087447,-12.4066,-0.0016,4.5321,22069618.293718,22080260.360679,22080248.747223,22080260.352168,22080248.660689,8.5110,86.5344,11.691479,82.406137,0,0
GPS-only,4230.0,G03,G,62.560,-133.380,108398241.455000,84466162.547000,20627497.719000,20627499.378000,20627499.350075,20627495.154638,394.000,0.000,1482.260,-1494.3357,23.5000,-0.851,-2.922,45.739,-41.8416,-9.4636,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.355090,0.168596,10533.7902,-4040.2948,0.603671,85.6467,-0.0024,0.8414,20800488.098707,20627499.281298,20627495.154662,20627499.343992,20627495.872552,-62.6938,-717.8899,3.471440,24.468076,0,0
GPS-only,4230.0,G04,G,47.515,-0.512,112835467.600000,87923740.453000,21471870.818000,21471870.675000,21471875.753105,21471871.039039,-60.991,20.386,1940.252,-1915.5509,42.4000,-0.851,-2.922,45.739,-33.1736,-13.4726,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,2.832183,0.202832,196.1241,2461.1857,0.299040,42.4267,-0.0020,3.7364,21484671.043210,21471875.667115,21471871.039041,21471875.696707,21471870.784558,-29.5921,254.4828,4.912150,34.622760,0,0
