SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1410.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.152,-201.310,+9.499,-2.166,+55.593,-198.236,205.895,10,2,0,2.0909,0.1197,2.2106,1700.75,3055.531
1440.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.151,-201.310,+9.496,-2.167,+55.590,-198.237,205.895,10,2,0,2.0909,0.1197,2.2106,1960.14,3060.322
1470.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.151,-201.311,+9.494,-2.168,+55.588,-198.238,205.895,9,2,0,2.0909,0.1197,2.2106,1702.55,3231.960
1500.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.150,-201.311,+9.491,-2.168,+55.586,-198.238,205.895,9,2,0,2.0909,0.1197,2.2106,2424.15,3234.977
1530.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.149,-201.312,+9.488,-2.169,+55.583,-198.239,205.895,9,2,0,2.0909,0.1197,2.2106,1929.66,3213.852
1560.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.148,-201.312,+9.486,-2.170,+55.581,-198.240,205.896,9,2,0,2.0909,0.1197,2.2106,581.69,3214.854
1590.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.148,-201.312,+9.483,-2.171,+55.578,-198.241,205.896,9,2,0,2.0909,0.1197,2.2106,1467.67,3234.607
1620.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.147,-201.313,+9.481,-2.171,+55.576,-198.242,205.896,9,2,0,2.0909,0.1198,2.2106,1749.43,3196.300
1650.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.147,-201.313,+9.478,-2.172,+55.573,-198.242,205.896,9,2,0,2.0909,0.1198,2.2106,1829.87,3187.978
1680.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.146,-201.314,+9.476,-2.173,+55.571,-198.243,205.896,9,2,0,2.0909,0.1198,2.2106,1502.25,3180.400
1710.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.145,-201.314,+9.473,-2.174,+55.568,-198.244,205.896,9,2,0,2.0909,0.1198,2.2106,3034.58,3172.194
1740.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.144,-201.314,+9.470,-2.175,+55.566,-198.245,205.896,9,2,0,2.0909,0.1198,2.2106,1534.90,3403.546
1770.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.143,-201.315,+9.468,-2.175,+55.563,-198.246,205.897,9,2,0,2.0909,0.1198,2.2106,2759.04,3535.158
1800.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.142,-201.315,+9.465,-2.176,+55.561,-198.247,205.897,10,2,0,2.0909,0.1198,2.2106,2635.88,3226.514
1830.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.142,-201.316,+9.462,-2.177,+55.558,-198.248,205.897,10,2,0,2.0909,0.1198,2.2106,1922.21,3076.569
1860.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.141,-201.316,+9.459,-2.178,+55.555,-198.249,205.897,10,2,0,2.0909,0.1198,2.2106,2523.55,1677.880
1890.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.140,-201.317,+9.456,-2.179,+55.552,-198.250,205.897,10,2,0,2.0909,0.1198,2.2106,1815.54,1654.898
1920.0,RTS,1337935.5178,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.140,-201.317,+9.453,-2.180,+55.549,-198.251,205.898,9,2,0,2.0909,0.1198,2.2106,1150.06,1725.193
1950.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.139,-201.318,+9.450,-2.181,+55.546,-198.252,205.898,8,2,0,2.0909,0.1198,2.2106,826.13,1344.452
1980.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.138,-201.318,+9.447,-2.181,+55.543,-198.252,205.898,8,2,0,2.0909,0.1198,2.2106,1333.84,1428.529
2010.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.137,-201.319,+9.444,-2.182,+55.540,-198.253,205.898,8,2,0,2.0909,0.1198,2.2106,1207.18,1665.027
2040.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.136,-201.319,+9.441,-2.183,+55.537,-198.254,205.898,8,2,0,2.0909,0.1198,2.2106,1900.59,1013.265
2070.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.135,-201.319,+9.437,-2.184,+55.534,-198.255,205.898,8,2,0,2.0909,0.1198,2.2106,1544.58,1073.117
2100.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.135,-201.320,+9.434,-2.185,+55.531,-198.256,205.898,8,2,0,2.0909,0.1198,2.2106,1325.50,1094.706
2130.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.134,-201.320,+9.431,-2.186,+55.528,-198.257,205.898,8,2,0,2.0909,0.1198,2.2106,1457.14,1006.934
2160.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.133,-201.321,+9.428,-2.187,+55.525,-198.258,205.898,9,2,0,2.0909,0.1198,2.2106,1216.74,3513.130
2190.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.132,-201.321,+9.424,-2.188,+55.522,-198.259,205.899,9,2,0,2.0909,0.1198,2.2106,1603.09,3538.147
2220.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.131,-201.322,+9.421,-2.189,+55.519,-198.260,205.899,9,2,0,2.0909,0.1198,2.2106,1753.62,3490.464
2250.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.130,-201.323,+9.418,-2.191,+55.516,-198.261,205.899,10,2,0,2.0909,0.1198,2.2106,1206.08,3488.566
2280.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.129,-201.323,+9.415,-2.192,+55.513,-198.263,205.899,10,2,0,2.0909,0.1198,2.2106,2648.18,3378.706
2310.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.127,-201.324,+9.411,-2.193,+55.510,-198.264,205.900,10,2,0,2.0909,0.1198,2.2106,2032.44,3304.794
2340.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.126,-201.325,+9.408,-2.194,+55.507,-198.265,205.900,9,2,0,2.0909,0.1198,2.2106,1393.21,1521.900
2370.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.125,-201.325,+9.405,-2.196,+55.503,-198.266,205.900,10,2,0,2.0909,0.1198,2.2106,1741.79,1463.338
2400.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.124,-201.326,+9.401,-2.197,+55.500,-198.267,205.900,10,2,0,2.0909,0.1198,2.2106,1501.17,1104.930
2430.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.122,-201.326,+9.398,-2.198,+55.497,-198.268,205.900,10,2,0,2.0909,0.1198,2.2106,1163.87,1013.045
2460.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.121,-201.327,+9.394,-2.200,+55.494,-198.269,205.900,10,2,0,2.0909,0.1198,2.2106,1537.70,1005.483
2490.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.120,-201.327,+9.391,-2.201,+55.490,-198.270,205.900,9,2,0,2.0909,0.1198,2.2106,1311.94,1050.477
2520.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.118,-201.328,+9.387,-2.203,+55.487,-198.271,205.900,9,2,0,2.0909,0.1198,2.2106,1182.73,1472.877
2550.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.117,-201.328,+9.384,-2.205,+55.483,-198.272,205.900,9,2,0,2.0909,0.1198,2.2106,1407.81,1426.364
2580.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.115,-201.329,+9.380,-2.206,+55.480,-198.273,205.900,9,2,0,2.0909,0.1198,2.2106,2389.77,1057.688
2610.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.113,-201.329,+9.376,-2.208,+55.476,-198.274,205.900,9,2,0,2.0909,0.1198,2.2106,1279.16,1344.974
2640.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.112,-201.330,+9.372,-2.210,+55.472,-198.274,205.900,9,2,0,2.0909,0.1198,2.2106,1718.58,1690.150
2670.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.110,-201.330,+9.368,-2.211,+55.468,-198.275,205.900,9,2,0,2.0909,0.1198,2.2106,1308.85,1183.430
2700.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.108,-201.330,+9.364,-2.213,+55.464,-198.276,205.899,9,2,0,2.0909,0.1198,2.2106,1775.23,1101.270
2730.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.107,-201.330,+9.360,-2.215,+55.460,-198.277,205.899,9,2,0,2.0909,0.1198,2.2106,1900.34,1078.150
2760.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.105,-201.331,+9.356,-2.216,+55.456,-198.278,205.899,9,2,0,2.0909,0.1198,2.2106,1509.61,1366.495
2790.0,RTS,1337935.5178,6070317.0364,1427877.5165,1337935.5599,6070317.2377,1427877.5071,-42.103,-201.331,+9.352,-2.218,+55.452,-198.279,205.899,9,2,0,2.0909,0.1198,2.2106,1790.72,1318.857
2820.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.102,-201.331,+9.348,-2.220,+55.448,-198.279,205.898,9,2,0,2.0909,0.1198,2.2106,1803.37,1175.285
2850.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.100,-201.331,+9.344,-2.221,+55.444,-198.280,205.898,9,2,0,2.0909,0.1198,2.2106,1798.44,1127.596
2880.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.098,-201.332,+9.340,-2.223,+55.441,-198.281,205.898,9,2,0,2.0909,0.1197,2.2106,2415.05,977.485
2910.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.096,-201.332,+9.336,-2.225,+55.437,-198.282,205.898,9,2,0,2.0909,0.1197,2.2106,1316.83,756.726
2940.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.095,-201.332,+9.332,-2.227,+55.433,-198.282,205.897,9,2,0,2.0909,0.1198,2.2106,1794.00,911.483
2970.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.093,-201.332,+9.328,-2.229,+55.429,-198.283,205.897,9,2,0,2.0909,0.1198,2.2106,1350.50,872.083
3000.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.091,-201.333,+9.324,-2.230,+55.425,-198.284,205.897,9,2,0,2.0909,0.1198,2.2106,2292.79,757.808
3030.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.089,-201.333,+9.320,-2.232,+55.421,-198.285,205.896,9,2,0,2.0909,0.1197,2.2106,1058.26,696.310
3060.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.087,-201.333,+9.316,-2.234,+55.417,-198.286,205.896,9,2,0,2.0909,0.1197,2.2106,2914.77,745.656
3090.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.086,-201.334,+9.313,-2.236,+55.414,-198.287,205.896,9,2,0,2.0909,0.1197,2.2106,2666.74,1110.702
3120.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.084,-201.334,+9.309,-2.238,+55.410,-198.287,205.896,9,2,0,2.0909,0.1197,2.2106,3390.63,1010.778
3150.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.082,-201.335,+9.305,-2.240,+55.406,-198.288,205.896,9,2,0,2.0909,0.1197,2.2106,2518.00,989.761
3180.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.080,-201.335,+9.301,-2.242,+55.403,-198.289,205.896,9,2,0,2.0909,0.1197,2.2106,839.97,1072.890
3210.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.078,-201.336,+9.298,-2.244,+55.399,-198.290,205.896,9,2,0,2.0909,0.1197,2.2106,1021.22,1048.032
3240.0,RTS,1337935.5178,6070317.0364,1427877.5164,1337935.5599,6070317.2377,1427877.5071,-42.076,-201.337,+9.294,-2.246,+55.396,-198.291,205.896,9,2,0,2.0909,0.1197,2.2106,2624.95,894.161
