SOD,X,Y,Z
65460.0,1337935.5456,6070317.1311,1427877.5092
65490.0,1337935.5456,6070317.1311,1427877.5092
65520.0,1337935.5456,6070317.1311,1427877.5092
65550.0,1337935.5456,6070317.1311,1427877.5092
65580.0,1337935.5456,6070317.1311,1427877.5092
65610.0,1337935.5456,6070317.1311,1427877.5092
65640.0,1337935.5456,6070317.1311,1427877.5092
65670.0,1337935.5456,6070317.1311,1427877.5092
65700.0,1337935.5456,6070317.1311,1427877.5092
65730.0,1337935.5455,6070317.1311,1427877.5092
65760.0,1337935.5455,6070317.1312,1427877.5092
65790.0,1337935.5455,6070317.1312,1427877.5092
65820.0,1337935.5455,6070317.1312,1427877.5092
65850.0,1337935.5455,6070317.1312,1427877.5092
65880.0,1337935.5454,6070317.1312,1427877.5092
65910.0,1337935.5454,6070317.1312,1427877.5092
65940.0,1337935.5453,6070317.1311,1427877.5092
65970.0,1337935.5453,6070317.131,1427877.5091
66000.0,1337935.5452,6070317.1309,1427877.5091
66030.0,1337935.5452,6070317.1308,1427877.5091
66060.0,1337935.5451,6070317.1308,1427877.5091
66090.0,1337935.5451,6070317.1307,1427877.509
66120.0,1337935.5451,6070317.1306,1427877.509
66150.0,1337935.5451,6070317.1305,1427877.509
66180.0,1337935.5451,6070317.1305,1427877.509
66210.0,1337935.5451,6070317.1304,1427877.509
66240.0,1337935.5451,6070317.1304,1427877.509
66270.0,1337935.545,6070317.1303,1427877.5089
66300.0,1337935.545,6070317.1303,1427877.5089
66330.0,1337935.545,6070317.1302,1427877.5089
66360.0,1337935.5449,6070317.1301,1427877.5089
66390.0,1337935.5449,6070317.13,1427877.5089
66420.0,1337935.5449,6070317.1299,1427877.5088
66450.0,1337935.5448,6070317.1299,1427877.5088
66480.0,1337935.5448,6070317.1298,1427877.5088
66510.0,1337935.5448,6070317.1298,1427877.5088
66540.0,1337935.5447,6070317.1298,1427877.5088
66570.0,1337935.5447,6070317.1298,1427877.5088
66600.0,1337935.5447,6070317.1297,1427877.5088
66630.0,1337935.5446,6070317.1297,1427877.5088
66660.0,1337935.5446,6070317.1297,1427877.5088
66690.0,1337935.5446,6070317.1297,1427877.5088
66720.0,1337935.5446,6070317.1297,1427877.5087
66750.0,1337935.5446,6070317.1296,1427877.5087
66780.0,1337935.5445,6070317.1296,1427877.5087
66810.0,1337935.5445,6070317.1296,1427877.5087
66840.0,1337935.5445,6070317.1296,1427877.5087
66870.0,1337935.5445,6070317.1295,1427877.5087
66900.0,1337935.5445,6070317.1295,1427877.5087
66930.0,1337935.5445,6070317.1295,1427877.5087
66960.0,1337935.5445,6070317.1295,1427877.5087
66990.0,1337935.5445,6070317.1295,1427877.5087
67020.0,1337935.5446,6070317.1295,1427877.5087
67050.0,1337935.5446,6070317.1295,1427877.5087
67080.0,1337935.5446,6070317.1295,1427877.5087
67110.0,1337935.5446,6070317.1295,1427877.5087
67140.0,1337935.5446,6070317.1295,1427877.5087
67170.0,1337935.5446,6070317.1295,1427877.5087
67200.0,1337935.5446,6070317.1294,1427877.5087
67230.0,1337935.5446,6070317.1294,1427877.5087
67260.0,1337935.5446,6070317.1294,1427877.5087
67290.0,1337935.5446,6070317.1294,1427877.5087
67320.0,1337935.5446,6070317.1294,1427877.5087
67350.0,1337935.5445,6070317.1294,1427877.5087
67380.0,1337935.5445,6070317.1294,1427877.5087
67410.0,1337935.5445,6070317.1294,1427877.5087
67440.0,1337935.5446,6070317.1294,1427877.5086
67470.0,1337935.5446,6070317.1293,1427877.5086
67500.0,1337935.5446,6070317.1293,1427877.5086
67530.0,1337935.5446,6070317.1293,1427877.5086
67560.0,1337935.5446,6070317.1293,1427877.5086
67590.0,1337935.5445,6070317.1293,1427877.5086
67620.0,1337935.5445,6070317.1293,1427877.5086
67650.0,1337935.5445,6070317.1293,1427877.5086
67680.0,1337935.5445,6070317.1293,1427877.5086
67710.0,1337935.5446,6070317.1293,1427877.5086
67740.0,1337935.5446,6070317.1293,1427877.5086
67770.0,1337935.5446,6070317.1293,1427877.5086
67800.0,1337935.5446,6070317.1293,1427877.5086
67830.0,1337935.5446,6070317.1293,1427877.5086
67860.0,1337935.5446,6070317.1293,1427877.5086
67890.0,1337935.5446,6070317.1293,1427877.5086
67920.0,1337935.5446,6070317.1293,1427877.5086
67950.0,1337935.5446,6070317.1293,1427877.5086
67980.0,1337935.5446,6070317.1293,1427877.5086
68010.0,1337935.5446,6070317.1292,1427877.5086
68040.0,1337935.5447,6070317.1292,1427877.5086
68070.0,1337935.5446,6070317.1292,1427877.5086
68100.0,1337935.5446,6070317.1292,1427877.5086
68130.0,1337935.5446,6070317.1292,1427877.5086
68160.0,1337935.5446,6070317.1292,1427877.5086
68190.0,1337935.5446,6070317.1292,1427877.5086
68220.0,1337935.5446,6070317.1292,1427877.5086
68250.0,1337935.5446,6070317.1292,1427877.5086
68280.0,1337935.5446,6070317.1292,1427877.5086
68310.0,1337935.5446,6070317.1292,1427877.5086
68340.0,1337935.5446,6070317.1291,1427877.5086
68370.0,1337935.5447,6070317.1291,1427877.5086
68400.0,1337935.5447,6070317.1291,1427877.5086
68430.0,1337935.5447,6070317.129,1427877.5085
68460.0,1337935.5447,6070317.129,1427877.5085
68490.0,1337935.5447,6070317.129,1427877.5085
68520.0,1337935.5447,6070317.129,1427877.5085
68550.0,1337935.5447,6070317.129,1427877.5085
68580.0,1337935.5447,6070317.129,1427877.5085
68610.0,1337935.5447,6070317.129,1427877.5085
68640.0,1337935.5447,6070317.129,1427877.5085
68670.0,1337935.5447,6070317.1289,1427877.5085
68700.0,1337935.5447,6070317.1289,1427877.5085
68730.0,1337935.5447,6070317.1289,1427877.5085
68760.0,1337935.5448,6070317.1289,1427877.5085
68790.0,1337935.5448,6070317.1289,1427877.5085
68820.0,1337935.5448,6070317.1289,1427877.5085
68850.0,1337935.5448,6070317.1289,1427877.5085
68880.0,1337935.5448,6070317.1289,1427877.5085
68910.0,1337935.5448,6070317.1289,1427877.5085
68940.0,1337935.5448,6070317.1289,1427877.5085
68970.0,1337935.5448,6070317.1289,1427877.5085
69000.0,1337935.5448,6070317.1289,1427877.5085
69030.0,1337935.5448,6070317.1289,1427877.5085
69060.0,1337935.5449,6070317.1289,1427877.5085
69090.0,1337935.5449,6070317.1289,1427877.5085
69120.0,1337935.5449,6070317.1289,1427877.5085
69150.0,1337935.5449,6070317.1289,1427877.5085
69180.0,1337935.5449,6070317.1288,1427877.5085
69210.0,1337935.5449,6070317.1288,1427877.5085
69240.0,1337935.5449,6070317.1288,1427877.5085
69270.0,1337935.5449,6070317.1288,1427877.5085
69300.0,1337935.5449,6070317.1288,1427877.5085
69330.0,1337935.5449,6070317.1288,1427877.5085
69360.0,1337935.5449,6070317.1288,1427877.5085
69390.0,1337935.5449,6070317.1288,1427877.5085
69420.0,1337935.5449,6070317.1288,1427877.5085
69450.0,1337935.5449,6070317.1288,1427877.5085
69480.0,1337935.5449,6070317.1288,1427877.5085
69510.0,1337935.5449,6070317.1288,1427877.5085
69540.0,1337935.5449,6070317.1288,1427877.5085
69570.0,1337935.545,6070317.1288,1427877.5085
69600.0,1337935.545,6070317.1288,1427877.5085
69630.0,1337935.545,6070317.1288,1427877.5085
69660.0,1337935.545,6070317.1288,1427877.5085
69690.0,1337935.545,6070317.1288,1427877.5085
69720.0,1337935.545,6070317.1288,1427877.5085
69750.0,1337935.545,6070317.1288,1427877.5085
69780.0,1337935.5451,6070317.1288,1427877.5085
69810.0,1337935.5451,6070317.1288,1427877.5085
69840.0,1337935.5451,6070317.1287,1427877.5085
69870.0,1337935.5451,6070317.1287,1427877.5085
69900.0,1337935.5452,6070317.1287,1427877.5085
69930.0,1337935.5452,6070317.1287,1427877.5085
69960.0,1337935.5452,6070317.1287,1427877.5085
69990.0,1337935.5452,6070317.1287,1427877.5085
70020.0,1337935.5452,6070317.1287,1427877.5085
70050.0,1337935.5452,6070317.1287,1427877.5085
70080.0,1337935.5452,6070317.1287,1427877.5085
70110.0,1337935.5452,6070317.1287,1427877.5085
70140.0,1337935.5452,6070317.1286,1427877.5085
70170.0,1337935.5452,6070317.1286,1427877.5085
70200.0,1337935.5452,6070317.1286,1427877.5085
70230.0,1337935.5452,6070317.1286,1427877.5085
70260.0,1337935.5452,6070317.1286,1427877.5085
70290.0,1337935.5453,6070317.1286,1427877.5085
70320.0,1337935.5453,6070317.1286,1427877.5085
70350.0,1337935.5453,6070317.1286,1427877.5085
70380.0,1337935.5453,6070317.1286,1427877.5085
70410.0,1337935.5453,6070317.1286,1427877.5085
70440.0,1337935.5453,6070317.1286,1427877.5085
70470.0,1337935.5453,6070317.1286,1427877.5085
70500.0,1337935.5454,6070317.1286,1427877.5085
70530.0,1337935.5454,6070317.1286,1427877.5085
70560.0,1337935.5454,6070317.1286,1427877.5085
70590.0,1337935.5454,6070317.1286,1427877.5085
70620.0,1337935.5454,6070317.1286,1427877.5085
70650.0,1337935.5454,6070317.1286,1427877.5085
70680.0,1337935.5454,6070317.1286,1427877.5085
70710.0,1337935.5454,6070317.1286,1427877.5085
70740.0,1337935.5455,6070317.1286,1427877.5085
70770.0,1337935.5455,6070317.1286,1427877.5085
70800.0,1337935.5455,6070317.1286,1427877.5085
70830.0,1337935.5455,6070317.1286,1427877.5085
70860.0,1337935.5455,6070317.1286,1427877.5085
70890.0,1337935.5455,6070317.1286,1427877.5085
70920.0,1337935.5454,6070317.1285,1427877.5085
70950.0,1337935.5455,6070317.1285,1427877.5085
70980.0,1337935.5455,6070317.1285,1427877.5085
71010.0,1337935.5455,6070317.1285,1427877.5085
71040.0,1337935.5455,6070317.1285,1427877.5085
71070.0,1337935.5455,6070317.1284,1427877.5084
71100.0,1337935.5454,6070317.1284,1427877.5084
71130.0,1337935.5454,6070317.1284,1427877.5084
71160.0,1337935.5454,6070317.1284,1427877.5084
71190.0,1337935.5454,6070317.1284,1427877.5084
71220.0,1337935.5454,6070317.1284,1427877.5084
71250.0,1337935.5454,6070317.1284,1427877.5084
71280.0,1337935.5454,6070317.1284,1427877.5084
71310.0,1337935.5454,6070317.1285,1427877.5084
71340.0,1337935.5454,6070317.1285,1427877.5084
71370.0,1337935.5454,6070317.1285,1427877.5085
71400.0,1337935.5455,6070317.1285,1427877.5085
71430.0,1337935.5455,6070317.1286,1427877.5085
71460.0,1337935.5455,6070317.1286,1427877.5085
71490.0,1337935.5454,6070317.1285,1427877.5085
71520.0,1337935.5454,6070317.1285,1427877.5084
71550.0,1337935.5454,6070317.1285,1427877.5084
71580.0,1337935.5454,6070317.1285,1427877.5084
71610.0,1337935.5454,6070317.1285,1427877.5084
71640.0,1337935.5454,6070317.1285,1427877.5084
71670.0,1337935.5454,6070317.1285,1427877.5084
71700.0,1337935.5454,6070317.1284,1427877.5084
71730.0,1337935.5454,6070317.1284,1427877.5084
71760.0,1337935.5454,6070317.1284,1427877.5084
71790.0,1337935.5454,6070317.1284,1427877.5084
71820.0,1337935.5454,6070317.1284,1427877.5084
71850.0,1337935.5454,6070317.1284,1427877.5084
71880.0,1337935.5454,6070317.1284,1427877.5084
71910.0,1337935.5454,6070317.1284,1427877.5084
71940.0,1337935.5454,6070317.1284,1427877.5084
71970.0,1337935.5454,6070317.1283,1427877.5084
72000.0,1337935.5453,6070317.1283,1427877.5083
72030.0,1337935.5453,6070317.1283,1427877.5083
72060.0,1337935.5453,6070317.1283,1427877.5083
72090.0,1337935.5453,6070317.1283,1427877.5083
72120.0,1337935.5453,6070317.1283,1427877.5083
72150.0,1337935.5454,6070317.1284,1427877.5083
72180.0,1337935.5454,6070317.1284,1427877.5084
72210.0,1337935.5454,6070317.1285,1427877.5084
72240.0,1337935.5454,6070317.1285,1427877.5084
72270.0,1337935.5454,6070317.1285,1427877.5084
72300.0,1337935.5454,6070317.1285,1427877.5084
72330.0,1337935.5454,6070317.1286,1427877.5084
72360.0,1337935.5454,6070317.1286,1427877.5084
72390.0,1337935.5454,6070317.1286,1427877.5084
72420.0,1337935.5454,6070317.1286,1427877.5084
72450.0,1337935.5454,6070317.1286,1427877.5084
72480.0,1337935.5454,6070317.1286,1427877.5084
72510.0,1337935.5454,6070317.1286,1427877.5084
72540.0,1337935.5454,6070317.1286,1427877.5084
72570.0,1337935.5454,6070317.1286,1427877.5084
72600.0,1337935.5454,6070317.1286,1427877.5084
72630.0,1337935.5454,6070317.1285,1427877.5084
72660.0,1337935.5454,6070317.1285,1427877.5084
72690.0,1337935.5454,6070317.1284,1427877.5084
72720.0,1337935.5454,6070317.1284,1427877.5084
72750.0,1337935.5454,6070317.1284,1427877.5084
72780.0,1337935.5454,6070317.1283,1427877.5084
72810.0,1337935.5454,6070317.1283,1427877.5084
72840.0,1337935.5454,6070317.1283,1427877.5084
72870.0,1337935.5454,6070317.1283,1427877.5084
72900.0,1337935.5455,6070317.1284,1427877.5084
72930.0,1337935.5455,6070317.1284,1427877.5084
72960.0,1337935.5455,6070317.1285,1427877.5084
72990.0,1337935.5455,6070317.1285,1427877.5084
73020.0,1337935.5455,6070317.1286,1427877.5085
73050.0,1337935.5455,6070317.1286,1427877.5085
73080.0,1337935.5455,6070317.1287,1427877.5085
73110.0,1337935.5456,6070317.1288,1427877.5085
73140.0,1337935.5456,6070317.1288,1427877.5085
73170.0,1337935.5456,6070317.1289,1427877.5085
73200.0,1337935.5456,6070317.1289,1427877.5086
73230.0,1337935.5456,6070317.1289,1427877.5086
73260.0,1337935.5456,6070317.1289,1427877.5086
73290.0,1337935.5456,6070317.1289,1427877.5086
73320.0,1337935.5456,6070317.1289,1427877.5086
73350.0,1337935.5456,6070317.1289,1427877.5086
73380.0,1337935.5457,6070317.1289,1427877.5086
73410.0,1337935.5457,6070317.1289,1427877.5086
73440.0,1337935.5457,6070317.1289,1427877.5085
73470.0,1337935.5457,6070317.1288,1427877.5085
73500.0,1337935.5457,6070317.1288,1427877.5085
73530.0,1337935.5457,6070317.1287,1427877.5085
73560.0,1337935.5457,6070317.1287,1427877.5085
73590.0,1337935.5457,6070317.1287,1427877.5085
73620.0,1337935.5457,6070317.1286,1427877.5085
73650.0,1337935.5458,6070317.1286,1427877.5085
73680.0,1337935.5458,6070317.1286,1427877.5085
73710.0,1337935.5458,6070317.1285,1427877.5085
73740.0,1337935.5458,6070317.1285,1427877.5085
73770.0,1337935.5458,6070317.1284,1427877.5085
73800.0,1337935.5458,6070317.1284,1427877.5085
73830.0,1337935.5458,6070317.1284,1427877.5085
73860.0,1337935.5458,6070317.1284,1427877.5085
73890.0,1337935.5458,6070317.1284,1427877.5085
73920.0,1337935.5458,6070317.1284,1427877.5085
73950.0,1337935.5458,6070317.1285,1427877.5085
73980.0,1337935.5458,6070317.1286,1427877.5085
74010.0,1337935.5459,6070317.1287,1427877.5086
74040.0,1337935.5459,6070317.1288,1427877.5086
74070.0,1337935.5459,6070317.1288,1427877.5086
74100.0,1337935.5458,6070317.1289,1427877.5086
74130.0,1337935.5459,6070317.1289,1427877.5086
74160.0,1337935.5459,6070317.1289,1427877.5086
74190.0,1337935.5459,6070317.129,1427877.5087
74220.0,1337935.5458,6070317.1289,1427877.5086
74250.0,1337935.5458,6070317.1289,1427877.5086
74280.0,1337935.5458,6070317.1288,1427877.5086
74310.0,1337935.5458,6070317.1287,1427877.5086
74340.0,1337935.5458,6070317.1287,1427877.5086
74370.0,1337935.5458,6070317.1287,1427877.5086
74400.0,1337935.5458,6070317.1287,1427877.5086
74430.0,1337935.5458,6070317.1287,1427877.5086
74460.0,1337935.5458,6070317.1287,1427877.5086
74490.0,1337935.5458,6070317.1286,1427877.5086
74520.0,1337935.5458,6070317.1286,1427877.5086
74550.0,1337935.5458,6070317.1286,1427877.5086
74580.0,1337935.5458,6070317.1286,1427877.5086
74610.0,1337935.5458,6070317.1286,1427877.5086
74640.0,1337935.5458,6070317.1286,1427877.5086
74670.0,1337935.5458,6070317.1286,1427877.5086
74700.0,1337935.5458,6070317.1286,1427877.5086
74730.0,1337935.5458,6070317.1286,1427877.5086
74760.0,1337935.5458,6070317.1286,1427877.5086
74790.0,1337935.5458,6070317.1286,1427877.5086
74820.0,1337935.5458,6070317.1286,1427877.5086
74850.0,1337935.5458,6070317.1285,1427877.5086
74880.0,1337935.5458,6070317.1286,1427877.5086
74910.0,1337935.5458,6070317.1286,1427877.5086
74940.0,1337935.5458,6070317.1285,1427877.5086
74970.0,1337935.5458,6070317.1286,1427877.5086
75000.0,1337935.5458,6070317.1286,1427877.5086
75030.0,1337935.5458,6070317.1286,1427877.5086
75060.0,1337935.5458,6070317.1286,1427877.5086
75090.0,1337935.5458,6070317.1286,1427877.5086
75120.0,1337935.5458,6070317.1286,1427877.5086
75150.0,1337935.5458,6070317.1285,1427877.5086
75180.0,1337935.5458,6070317.1285,1427877.5086
75210.0,1337935.5458,6070317.1285,1427877.5086
75240.0,1337935.5457,6070317.1285,1427877.5086
75270.0,1337935.5457,6070317.1284,1427877.5086
75300.0,1337935.5457,6070317.1284,1427877.5085
75330.0,1337935.5457,6070317.1284,1427877.5085
75360.0,1337935.5457,6070317.1284,1427877.5085
75390.0,1337935.5457,6070317.1283,1427877.5085
75420.0,1337935.5457,6070317.1283,1427877.5085
75450.0,1337935.5456,6070317.1283,1427877.5085
75480.0,1337935.5456,6070317.1282,1427877.5085
75510.0,1337935.5456,6070317.1282,1427877.5085
75540.0,1337935.5456,6070317.1282,1427877.5085
75570.0,1337935.5456,6070317.1282,1427877.5085
75600.0,1337935.5456,6070317.1282,1427877.5085
75630.0,1337935.5456,6070317.1282,1427877.5085
75660.0,1337935.5456,6070317.1281,1427877.5085
75690.0,1337935.5456,6070317.1281,1427877.5085
75720.0,1337935.5456,6070317.1281,1427877.5085
75750.0,1337935.5456,6070317.1281,1427877.5085
75780.0,1337935.5456,6070317.1281,1427877.5085
75810.0,1337935.5456,6070317.1281,1427877.5085
75840.0,1337935.5456,6070317.1281,1427877.5085
75870.0,1337935.5456,6070317.1281,1427877.5085
75900.0,1337935.5456,6070317.128,1427877.5085
75930.0,1337935.5456,6070317.1281,1427877.5085
75960.0,1337935.5456,6070317.1281,1427877.5085
75990.0,1337935.5456,6070317.1281,1427877.5085
76020.0,1337935.5456,6070317.1281,1427877.5085
76050.0,1337935.5456,6070317.1281,1427877.5085
76080.0,1337935.5456,6070317.1281,1427877.5085
76110.0,1337935.5456,6070317.1281,1427877.5085
76140.0,1337935.5456,6070317.1281,1427877.5085
76170.0,1337935.5456,6070317.1282,1427877.5085
76200.0,1337935.5456,6070317.1282,1427877.5085
76230.0,1337935.5456,6070317.1282,1427877.5085
76260.0,1337935.5456,6070317.1282,1427877.5085
76290.0,1337935.5456,6070317.1282,1427877.5086
76320.0,1337935.5456,6070317.1283,1427877.5086
76350.0,1337935.5456,6070317.1283,1427877.5086
76380.0,1337935.5456,6070317.1283,1427877.5086
76410.0,1337935.5456,6070317.1284,1427877.5086
76440.0,1337935.5456,6070317.1284,1427877.5086
76470.0,1337935.5456,6070317.1284,1427877.5086
76500.0,1337935.5456,6070317.1284,1427877.5086
76530.0,1337935.5456,6070317.1284,1427877.5086
76560.0,1337935.5456,6070317.1284,1427877.5086
76590.0,1337935.5456,6070317.1284,1427877.5086
76620.0,1337935.5456,6070317.1284,1427877.5086
76650.0,1337935.5456,6070317.1284,1427877.5086
76680.0,1337935.5456,6070317.1284,1427877.5086
76710.0,1337935.5456,6070317.1284,1427877.5086
76740.0,1337935.5456,6070317.1284,1427877.5086
76770.0,1337935.5456,6070317.1284,1427877.5086
76800.0,1337935.5456,6070317.1284,1427877.5086
76830.0,1337935.5456,6070317.1284,1427877.5086
76860.0,1337935.5456,6070317.1283,1427877.5086
76890.0,1337935.5456,6070317.1283,1427877.5085
76920.0,1337935.5456,6070317.1283,1427877.5085
76950.0,1337935.5456,6070317.1283,1427877.5085
76980.0,1337935.5456,6070317.1283,1427877.5085
77010.0,1337935.5456,6070317.1283,1427877.5085
77040.0,1337935.5456,6070317.1283,1427877.5085
77070.0,1337935.5456,6070317.1284,1427877.5086
77100.0,1337935.5456,6070317.1284,1427877.5086
77130.0,1337935.5456,6070317.1284,1427877.5086
77160.0,1337935.5456,6070317.1285,1427877.5086
77190.0,1337935.5456,6070317.1285,1427877.5086
77220.0,1337935.5456,6070317.1285,1427877.5086
77250.0,1337935.5456,6070317.1285,1427877.5086
77280.0,1337935.5456,6070317.1286,1427877.5086
77310.0,1337935.5456,6070317.1286,1427877.5086
77340.0,1337935.5456,6070317.1286,1427877.5086
77370.0,1337935.5456,6070317.1286,1427877.5086
77400.0,1337935.5456,6070317.1287,1427877.5086
77430.0,1337935.5456,6070317.1287,1427877.5086
77460.0,1337935.5456,6070317.1287,1427877.5086
77490.0,1337935.5456,6070317.1287,1427877.5086
77520.0,1337935.5456,6070317.1287,1427877.5086
77550.0,1337935.5456,6070317.1287,1427877.5086
77580.0,1337935.5456,6070317.1288,1427877.5086
77610.0,1337935.5456,6070317.1288,1427877.5086
77640.0,1337935.5456,6070317.1288,1427877.5087
77670.0,1337935.5456,6070317.1289,1427877.5087
77700.0,1337935.5457,6070317.1289,1427877.5087
77730.0,1337935.5457,6070317.1289,1427877.5087
77760.0,1337935.5457,6070317.1289,1427877.5087
77790.0,1337935.5457,6070317.1289,1427877.5087
77820.0,1337935.5457,6070317.1289,1427877.5087
77850.0,1337935.5457,6070317.1289,1427877.5087
77880.0,1337935.5457,6070317.1289,1427877.5087
77910.0,1337935.5456,6070317.1289,1427877.5087
77940.0,1337935.5456,6070317.1289,1427877.5087
77970.0,1337935.5456,6070317.1289,1427877.5087
78000.0,1337935.5456,6070317.1289,1427877.5087
78030.0,1337935.5456,6070317.1289,1427877.5087
78060.0,1337935.5456,6070317.1289,1427877.5087
78090.0,1337935.5457,6070317.1289,1427877.5087
78120.0,1337935.5457,6070317.129,1427877.5087
78150.0,1337935.5457,6070317.129,1427877.5087
78180.0,1337935.5457,6070317.129,1427877.5087
78210.0,1337935.5457,6070317.1291,1427877.5087
78240.0,1337935.5457,6070317.1291,1427877.5087
78270.0,1337935.5457,6070317.1291,1427877.5088
78300.0,1337935.5457,6070317.1291,1427877.5088
78330.0,1337935.5457,6070317.1291,1427877.5088
78360.0,1337935.5457,6070317.1291,1427877.5088
78390.0,1337935.5457,6070317.1291,1427877.5088
78420.0,1337935.5457,6070317.1291,1427877.5088
78450.0,1337935.5457,6070317.1291,1427877.5088
78480.0,1337935.5457,6070317.1291,1427877.5088
78510.0,1337935.5457,6070317.1291,1427877.5088
78540.0,1337935.5457,6070317.1291,1427877.5088
78570.0,1337935.5457,6070317.1291,1427877.5088
78600.0,1337935.5457,6070317.1291,1427877.5088
78630.0,1337935.5457,6070317.1292,1427877.5088
78660.0,1337935.5457,6070317.1292,1427877.5088
78690.0,1337935.5457,6070317.1292,1427877.5088
78720.0,1337935.5457,6070317.1292,1427877.5088
78750.0,1337935.5457,6070317.1293,1427877.5088
78780.0,1337935.5457,6070317.1293,1427877.5088
78810.0,1337935.5457,6070317.1293,1427877.5088
78840.0,1337935.5457,6070317.1293,1427877.5088
78870.0,1337935.5457,6070317.1292,1427877.5088
78900.0,1337935.5457,6070317.1292,1427877.5088
78930.0,1337935.5457,6070317.1292,1427877.5088
78960.0,1337935.5457,6070317.1293,1427877.5088
78990.0,1337935.5457,6070317.1292,1427877.5088
79020.0,1337935.5457,6070317.1292,1427877.5088
79050.0,1337935.5457,6070317.1292,1427877.5088
79080.0,1337935.5457,6070317.1292,1427877.5088
79110.0,1337935.5457,6070317.1292,1427877.5088
79140.0,1337935.5457,6070317.1291,1427877.5088
79170.0,1337935.5457,6070317.1291,1427877.5088
79200.0,1337935.5457,6070317.1291,1427877.5088
79230.0,1337935.5457,6070317.1291,1427877.5088
79260.0,1337935.5457,6070317.1292,1427877.5088
79290.0,1337935.5457,6070317.1292,1427877.5088
79320.0,1337935.5457,6070317.1292,1427877.5088
79350.0,1337935.5457,6070317.1292,1427877.5088
79380.0,1337935.5457,6070317.1291,1427877.5088
79410.0,1337935.5457,6070317.1291,1427877.5088
79440.0,1337935.5457,6070317.1291,1427877.5088
79470.0,1337935.5457,6070317.1291,1427877.5088
79500.0,1337935.5457,6070317.1291,1427877.5088
79530.0,1337935.5457,6070317.1291,1427877.5088
79560.0,1337935.5457,6070317.1291,1427877.5088
79590.0,1337935.5457,6070317.129,1427877.5088
79620.0,1337935.5457,6070317.129,1427877.5088
79650.0,1337935.5457,6070317.129,1427877.5088
79680.0,1337935.5457,6070317.129,1427877.5087
79710.0,1337935.5457,6070317.129,1427877.5088
79740.0,1337935.5457,6070317.129,1427877.5088
79770.0,1337935.5457,6070317.129,1427877.5088
79800.0,1337935.5457,6070317.129,1427877.5088
79830.0,1337935.5457,6070317.129,1427877.5088
79860.0,1337935.5457,6070317.1291,1427877.5088
79890.0,1337935.5457,6070317.1291,1427877.5088
79920.0,1337935.5457,6070317.1291,1427877.5088
79950.0,1337935.5457,6070317.1292,1427877.5088
79980.0,1337935.5457,6070317.1292,1427877.5088
80010.0,1337935.5457,6070317.1292,1427877.5088
80040.0,1337935.5457,6070317.1292,1427877.5088
80070.0,1337935.5457,6070317.1292,1427877.5088
80100.0,1337935.5457,6070317.1293,1427877.5089
80130.0,1337935.5457,6070317.1293,1427877.5089
80160.0,1337935.5457,6070317.1293,1427877.5089
80190.0,1337935.5457,6070317.1292,1427877.5089
80220.0,1337935.5457,6070317.1292,1427877.5089
80250.0,1337935.5457,6070317.1292,1427877.5089
80280.0,1337935.5457,6070317.1292,1427877.5089
80310.0,1337935.5457,6070317.1292,1427877.5089
80340.0,1337935.5457,6070317.1292,1427877.5089
80370.0,1337935.5457,6070317.1292,1427877.5088
80400.0,1337935.5457,6070317.1291,1427877.5088
80430.0,1337935.5457,6070317.1291,1427877.5088
80460.0,1337935.5457,6070317.1292,1427877.5088
80490.0,1337935.5457,6070317.1292,1427877.5088
80520.0,1337935.5457,6070317.1292,1427877.5088
80550.0,1337935.5457,6070317.1292,1427877.5089
80580.0,1337935.5457,6070317.1292,1427877.5089
80610.0,1337935.5457,6070317.1292,1427877.5089
80640.0,1337935.5457,6070317.1292,1427877.5088
80670.0,1337935.5457,6070317.1292,1427877.5088
80700.0,1337935.5457,6070317.1292,1427877.5088
80730.0,1337935.5457,6070317.1292,1427877.5088
80760.0,1337935.5457,6070317.1292,1427877.5088
80790.0,1337935.5457,6070317.1292,1427877.5088
80820.0,1337935.5457,6070317.1292,1427877.5088
80850.0,1337935.5457,6070317.1292,1427877.5089
80880.0,1337935.5457,6070317.1293,1427877.5089
80910.0,1337935.5457,6070317.1293,1427877.5089
80940.0,1337935.5457,6070317.1293,1427877.5089
80970.0,1337935.5457,6070317.1293,1427877.5089
81000.0,1337935.5457,6070317.1294,1427877.5089
81030.0,1337935.5457,6070317.1295,1427877.5089
81060.0,1337935.5458,6070317.1295,1427877.5089
81090.0,1337935.5458,6070317.1296,1427877.509
81120.0,1337935.5458,6070317.1296,1427877.509
81150.0,1337935.5458,6070317.1297,1427877.509
81180.0,1337935.5459,6070317.1297,1427877.509
81210.0,1337935.5458,6070317.1298,1427877.509
81240.0,1337935.5458,6070317.1298,1427877.509
81270.0,1337935.5458,6070317.1298,1427877.509
81300.0,1337935.5458,6070317.1299,1427877.509
81330.0,1337935.5458,6070317.1299,1427877.509
81360.0,1337935.5458,6070317.1298,1427877.509
81390.0,1337935.5458,6070317.1298,1427877.509
81420.0,1337935.5458,6070317.1298,1427877.509
81450.0,1337935.5459,6070317.1298,1427877.509
81480.0,1337935.5459,6070317.1298,1427877.509
81510.0,1337935.5459,6070317.1298,1427877.509
81540.0,1337935.5459,6070317.1298,1427877.509
81570.0,1337935.5459,6070317.1299,1427877.5091
81600.0,1337935.5459,6070317.1299,1427877.5091
81630.0,1337935.5459,6070317.13,1427877.5091
