SOD,nGPS,nGal,NL_count,WL_count,n_sats,GPS_NE_frac,gal_sig_scale,Gal_leverage,sigma_U_comb_mm,sigma_U_GPS_mm,ISB_m,P_ISB_m2,ISB_observable,ZWD_m,P_ZWD_m2,corr_U_ZWD,corr_mean_60ep,Q_ZWD_m2s,decorr_active,trace_P_pos_m2,nml_sc_gps,nml_sc_gal
54060.0,7,3,0,2,10,0.9222,1.0000,149.970,14.25,2137.54,+1.299729,0.005749,1,0.118454,0.00002681,-0.0287,0.0295,5.000e-11,0,0.001125,1.0000,1.0000
54120.0,7,3,0,2,10,0.9575,1.0000,215.235,14.25,3067.19,+1.300387,0.005783,1,0.118440,0.00002678,-0.0287,0.0294,5.000e-11,0,0.001125,1.0000,1.0000
54180.0,7,3,0,2,10,0.5203,1.0000,204.474,14.25,2913.28,+1.298076,0.005817,1,0.118411,0.00002675,-0.0287,0.0294,5.000e-11,0,0.001126,1.0000,1.0000
54240.0,7,3,0,2,10,0.9169,1.0000,172.185,14.25,2452.81,+1.298568,0.005852,1,0.118414,0.00002672,-0.0286,0.0294,5.000e-11,0,0.001127,1.0000,1.0000
54300.0,7,3,0,2,10,0.9150,1.0000,176.515,14.24,2514.06,+1.298943,0.005886,1,0.118413,0.00002669,-0.0286,0.0294,5.000e-11,0,0.001127,1.0000,1.0000
54360.0,8,3,0,2,11,0.9138,1.0000,169.098,14.24,2407.99,+1.297992,0.005920,1,0.118433,0.00002666,-0.0285,0.0293,5.000e-11,0,0.001128,1.0000,1.0000
54420.0,7,3,0,2,10,0.9555,1.0000,195.496,14.24,2783.36,+1.298445,0.005950,1,0.118406,0.00002663,-0.0285,0.0293,5.000e-11,0,0.001128,1.0000,1.0000
54480.0,7,3,0,2,10,0.9087,1.0000,190.645,14.23,2713.81,+1.295819,0.005982,1,0.118400,0.00002660,-0.0285,0.0293,5.000e-11,0,0.001129,1.0000,1.0000
54540.0,7,3,0,2,10,0.9063,1.0000,195.749,14.23,2785.99,+1.295602,0.006014,1,0.118388,0.00002657,-0.0285,0.0293,5.000e-11,0,0.001129,1.0000,1.0000
54600.0,7,3,0,2,10,0.9038,1.0000,201.057,14.23,2861.06,+1.295139,0.006044,1,0.118385,0.00002654,-0.0284,0.0292,5.000e-11,0,0.001130,1.0000,1.0000
54660.0,7,3,0,2,10,0.9980,1.0000,80.250,14.23,1141.62,+1.295758,0.006066,1,0.118391,0.00002650,-0.0286,0.0292,5.000e-11,0,0.001129,1.0000,1.0000
54720.0,7,3,0,2,10,0.8985,1.0000,212.324,14.22,3019.89,+1.296436,0.006094,1,0.118403,0.00002647,-0.0286,0.0292,5.000e-11,0,0.001130,1.0000,1.0000
54780.0,8,3,0,2,11,0.9934,1.0000,154.576,14.22,2198.06,+1.296520,0.006118,1,0.118383,0.00002644,-0.0286,0.0292,5.000e-11,0,0.001129,1.0000,1.0000
54840.0,8,3,0,2,11,0.9699,1.0000,139.511,14.22,1983.43,+1.295808,0.006142,1,0.118349,0.00002641,-0.0287,0.0292,5.000e-11,0,0.001129,1.0000,1.0000
54900.0,8,3,0,2,11,0.9814,1.0000,163.168,14.21,2319.32,+1.293694,0.006164,1,0.118297,0.00002638,-0.0287,0.0291,5.000e-11,0,0.001130,1.0000,1.0000
54960.0,8,3,0,2,11,0.9925,1.0000,148.522,14.21,2110.73,+1.292703,0.006186,1,0.118276,0.00002634,-0.0287,0.0291,5.000e-11,0,0.001130,1.0000,1.0000
55020.0,8,3,0,2,11,0.4913,1.0000,195.446,14.21,2777.06,+1.293760,0.006207,1,0.118277,0.00002631,-0.0287,0.0291,5.000e-11,0,0.001131,1.0000,1.0000
55080.0,8,3,0,2,11,0.8800,1.0000,246.916,14.21,3507.80,+1.294006,0.006229,1,0.118262,0.00002628,-0.0287,0.0291,5.000e-11,0,0.001131,1.0000,1.0000
55140.0,8,3,0,2,11,0.8763,1.0000,254.774,14.20,3618.85,+1.293474,0.006252,1,0.118243,0.00002625,-0.0287,0.0291,5.000e-11,0,0.001132,1.0000,1.0000
55200.0,8,3,0,2,11,0.6460,1.0000,211.863,14.20,3008.81,+1.292658,0.006266,1,0.118196,0.00002622,-0.0287,0.0291,5.000e-11,0,0.001132,1.0000,1.0000
55260.0,8,3,0,2,11,0.8683,1.0000,269.943,14.20,3833.03,+1.292106,0.006284,1,0.118169,0.00002619,-0.0287,0.0290,5.000e-11,0,0.001132,1.0000,1.0000
55320.0,8,3,0,2,11,0.9407,1.0000,216.948,14.20,3079.99,+1.290555,0.006300,1,0.118155,0.00002616,-0.0287,0.0290,5.000e-11,0,0.001133,1.0000,1.0000
55380.0,8,3,0,2,11,0.9178,1.0000,243.306,14.19,3453.61,+1.292339,0.006321,1,0.118133,0.00002613,-0.0287,0.0290,5.000e-11,0,0.001133,1.0000,1.0000
55440.0,8,3,0,2,11,0.9535,1.0000,183.133,14.19,2599.04,+1.290528,0.006339,1,0.118131,0.00002610,-0.0287,0.0290,5.000e-11,0,0.001134,1.0000,1.0000
55500.0,8,3,0,2,11,0.9784,1.0000,156.676,14.19,2223.19,+1.288949,0.006355,1,0.118106,0.00002607,-0.0287,0.0290,5.000e-11,0,0.001134,1.0000,1.0000
55560.0,8,3,0,2,11,0.6142,1.0000,237.039,14.19,3362.97,+1.285999,0.006332,1,0.118089,0.00002604,-0.0287,0.0290,5.000e-11,0,0.001135,1.0000,1.0000
55620.0,8,3,0,2,11,0.8442,1.0000,276.249,14.19,3918.67,+1.287838,0.006340,1,0.118103,0.00002601,-0.0286,0.0289,5.000e-11,0,0.001135,1.0000,1.0000
55680.0,8,3,0,2,11,0.7465,1.0000,193.946,14.18,2750.67,+1.281726,0.006294,1,0.118095,0.00002598,-0.0286,0.0289,5.000e-11,0,0.001134,1.0000,1.0000
55740.0,8,3,0,2,11,0.9349,1.0000,229.680,14.18,3257.01,+1.279194,0.006292,1,0.118092,0.00002595,-0.0286,0.0289,5.000e-11,0,0.001135,1.0000,1.0000
55800.0,8,3,0,2,11,0.9275,1.0000,230.367,14.18,3266.29,+1.278587,0.006301,1,0.118074,0.00002592,-0.0285,0.0289,5.000e-11,0,0.001135,1.0000,1.0000
55860.0,8,3,0,2,11,0.3185,1.0000,229.961,14.18,3260.06,+1.277106,0.006317,1,0.118081,0.00002589,-0.0285,0.0289,5.000e-11,0,0.001135,1.0000,1.0000
55920.0,8,2,0,2,10,0.8173,1.0000,276.863,14.17,3924.46,+1.278503,0.006334,1,0.118097,0.00002586,-0.0284,0.0289,5.000e-11,0,0.001136,1.0000,1.0000
55980.0,8,3,0,2,11,0.9698,1.0000,205.165,14.17,2907.76,+1.276978,0.006345,1,0.118073,0.00002584,-0.0283,0.0288,5.000e-11,0,0.001136,1.0000,1.0000
56040.0,8,3,0,2,11,0.8093,1.0000,256.905,14.17,3640.58,+1.280239,0.006364,1,0.118066,0.00002581,-0.0283,0.0288,5.000e-11,0,0.001137,1.0000,1.0000
56100.0,8,3,0,2,11,0.7999,1.0000,252.427,14.17,3576.67,+1.281496,0.006382,1,0.118078,0.00002578,-0.0282,0.0288,5.000e-11,0,0.001138,1.0000,1.0000
56160.0,8,3,0,2,11,0.7955,1.0000,220.359,14.17,3121.90,+1.282281,0.006401,1,0.118091,0.00002575,-0.0281,0.0288,5.000e-11,0,0.001138,1.0000,1.0000
56220.0,8,3,0,2,11,0.7774,1.0000,237.424,14.17,3363.25,+1.282141,0.006419,1,0.118101,0.00002573,-0.0280,0.0288,5.000e-11,0,0.001139,1.0000,1.0000
56280.0,8,3,0,2,11,0.7745,1.0000,208.296,14.16,2950.26,+1.282405,0.006436,1,0.118098,0.00002570,-0.0280,0.0287,5.000e-11,0,0.001139,1.0000,1.0000
56340.0,7,3,0,2,10,0.7688,1.0000,200.051,14.16,2833.13,+1.282831,0.006452,1,0.118117,0.00002567,-0.0279,0.0287,5.000e-11,0,0.001140,1.0000,1.0000
56400.0,7,3,0,2,10,0.7731,1.0000,192.032,14.16,2719.22,+1.282743,0.006467,1,0.118108,0.00002564,-0.0278,0.0287,5.000e-11,0,0.001141,1.0000,1.0000
56460.0,7,2,0,2,9,0.6685,1.0000,276.576,14.16,3915.75,+1.281850,0.006453,1,0.118101,0.00002562,-0.0278,0.0287,5.000e-11,0,0.001141,1.0000,1.0000
56520.0,7,2,0,2,9,0.7408,1.0000,200.076,14.16,2832.28,+1.286692,0.006459,1,0.118152,0.00002559,-0.0278,0.0286,5.000e-11,0,0.001141,1.0000,1.0000
56580.0,7,2,0,2,9,0.4772,1.0000,216.606,14.15,3065.74,+1.282537,0.006407,1,0.118130,0.00002556,-0.0278,0.0286,5.000e-11,0,0.001141,1.0000,1.0000
56640.0,6,2,0,2,8,0.7346,1.0000,658.488,14.15,9318.64,+1.284292,0.006402,1,0.118142,0.00002553,-0.0278,0.0286,5.000e-11,0,0.001142,1.0000,1.0000
56700.0,6,2,0,2,8,0.7269,1.0000,682.245,14.15,9653.60,+1.283828,0.006407,1,0.118137,0.00002550,-0.0277,0.0286,5.000e-11,0,0.001142,1.0000,1.0000
56760.0,6,2,0,2,8,0.7044,1.0000,734.174,14.15,10387.09,+1.286247,0.006417,1,0.118126,0.00002548,-0.0277,0.0285,5.000e-11,0,0.001143,1.0000,1.0000
56820.0,6,2,0,2,8,0.6955,1.0000,761.998,14.15,10779.40,+1.290075,0.006429,1,0.118128,0.00002545,-0.0276,0.0285,5.000e-11,0,0.001143,1.0000,1.0000
56880.0,7,2,0,2,9,0.6899,1.0000,346.721,14.14,4904.19,+1.291863,0.006441,1,0.118134,0.00002542,-0.0275,0.0285,5.000e-11,0,0.001144,1.0000,1.0000
56940.0,7,2,0,2,9,0.6796,1.0000,351.196,14.14,4966.88,+1.293108,0.006452,1,0.118126,0.00002540,-0.0275,0.0285,5.000e-11,0,0.001144,1.0000,1.0000
57000.0,7,2,0,1,9,0.6151,1.0000,558.475,14.14,7897.46,+1.296439,0.006422,1,0.118134,0.00002537,-0.0274,0.0284,5.000e-11,0,0.001145,1.0000,1.0000
57060.0,7,2,0,1,9,0.9416,1.0000,454.865,14.14,6431.55,+1.296312,0.006399,1,0.118094,0.00002534,-0.0274,0.0284,5.000e-11,0,0.001145,1.0000,1.0000
57120.0,7,2,0,1,9,0.6515,1.0000,309.550,14.14,4376.40,+1.293287,0.006403,1,0.118108,0.00002532,-0.0273,0.0284,5.000e-11,0,0.001145,1.0000,1.0000
57180.0,8,2,0,1,10,0.9875,1.0000,271.095,14.14,3832.31,+1.299400,0.006369,1,0.118105,0.00002529,-0.0272,0.0283,5.000e-11,0,0.001144,1.0000,1.0000
57240.0,8,2,0,1,10,0.9043,1.0000,167.436,14.13,2366.68,+1.295611,0.006365,1,0.118119,0.00002526,-0.0271,0.0283,5.000e-11,0,0.001144,1.0000,1.0000
57300.0,8,2,0,1,10,0.3908,1.0000,267.523,14.13,3780.98,+1.295539,0.006362,1,0.118140,0.00002524,-0.0271,0.0283,5.000e-11,0,0.001144,1.0000,1.0000
57360.0,8,2,0,1,10,0.6158,1.0000,254.032,14.13,3589.93,+1.292645,0.006364,1,0.118143,0.00002521,-0.0270,0.0283,5.000e-11,0,0.001145,1.0000,1.0000
57420.0,8,2,0,1,10,0.7897,1.0000,238.157,14.13,3365.22,+1.292597,0.006363,1,0.118132,0.00002519,-0.0269,0.0282,5.000e-11,0,0.001145,1.0000,1.0000
57480.0,8,2,0,1,10,0.9843,1.0000,292.617,14.13,4134.31,+1.296707,0.006341,1,0.118115,0.00002516,-0.0268,0.0282,5.000e-11,0,0.001145,1.0000,1.0000
57540.0,8,2,0,1,10,0.9371,1.0000,254.816,14.13,3599.82,+1.298145,0.006334,1,0.118073,0.00002513,-0.0268,0.0282,5.000e-11,0,0.001144,1.0000,1.0000
57600.0,8,2,0,1,10,0.5783,1.0000,247.763,14.13,3499.83,+1.302009,0.006344,1,0.118064,0.00002511,-0.0267,0.0281,5.000e-11,0,0.001145,1.0000,1.0000
57660.0,8,2,0,1,10,0.8896,1.0000,298.964,14.12,4222.62,+1.302047,0.006346,1,0.118031,0.00002508,-0.0267,0.0281,5.000e-11,0,0.001145,1.0000,1.0000
57720.0,7,2,0,1,9,0.7589,1.0000,714.354,14.12,10088.61,+1.301026,0.006350,1,0.118045,0.00002506,-0.0266,0.0280,5.000e-11,0,0.001145,1.0000,1.0000
57780.0,7,2,0,1,9,0.5888,1.0000,410.807,14.12,5801.14,+1.301570,0.006359,1,0.118042,0.00002503,-0.0265,0.0280,5.000e-11,0,0.001146,1.0000,1.0000
57840.0,7,2,0,1,9,0.5817,1.0000,449.607,14.12,6348.43,+1.306673,0.006368,1,0.118014,0.00002500,-0.0265,0.0280,5.000e-11,0,0.001146,1.0000,1.0000
57900.0,7,2,0,1,9,0.9059,1.0000,717.801,14.12,10134.24,+1.308130,0.006364,1,0.117994,0.00002498,-0.0264,0.0279,5.000e-11,0,0.001146,1.0000,1.0000
57960.0,7,2,0,1,9,0.5231,1.0000,640.973,14.12,9048.66,+1.307714,0.006368,1,0.118001,0.00002495,-0.0263,0.0279,5.000e-11,0,0.001147,1.0000,1.0000
58020.0,7,2,0,0,9,0.8088,1.0000,622.593,14.12,8788.34,+1.309123,0.006375,1,0.117995,0.00002493,-0.0263,0.0279,5.000e-11,0,0.001147,1.0000,1.0000
58080.0,7,2,0,0,9,0.9611,1.0000,795.484,14.11,11227.59,+1.310205,0.006373,1,0.117947,0.00002490,-0.0262,0.0278,5.000e-11,0,0.001148,1.0000,1.0000
58140.0,7,2,0,0,9,0.7915,1.0000,1290.234,14.11,18208.81,+1.310722,0.006375,1,0.117946,0.00002488,-0.0261,0.0278,5.000e-11,0,0.001148,1.0000,1.0000
58200.0,7,2,0,0,9,0.4902,1.0000,962.123,14.11,13576.93,+1.312982,0.006378,1,0.117936,0.00002485,-0.0261,0.0278,5.000e-11,0,0.001149,1.0000,1.0000
58260.0,7,2,0,0,9,0.4824,1.0000,1067.126,14.11,15057.22,+1.314787,0.006382,1,0.117940,0.00002482,-0.0260,0.0277,5.000e-11,0,0.001149,1.0000,1.0000
58320.0,7,2,0,0,9,0.4748,1.0000,1179.534,14.11,16641.71,+1.317617,0.006386,1,0.117939,0.00002480,-0.0259,0.0277,5.000e-11,0,0.001150,1.0000,1.0000
58380.0,7,2,0,0,9,0.4619,1.0000,1469.558,14.11,20731.59,+1.321893,0.006389,1,0.117953,0.00002477,-0.0259,0.0276,5.000e-11,0,0.001151,1.0000,1.0000
58440.0,7,2,0,0,9,0.6019,1.0000,1326.214,14.11,18706.54,+1.320922,0.006395,1,0.117950,0.00002475,-0.0259,0.0276,5.000e-11,0,0.001151,1.0000,1.0000
58500.0,7,2,0,0,9,0.6135,1.0000,1004.240,14.10,14163.31,+1.317398,0.006238,1,0.117957,0.00002472,-0.0259,0.0275,5.000e-11,0,0.001151,1.0000,1.0000
58560.0,7,2,0,0,9,0.4391,1.0000,1544.367,14.10,21778.52,+1.312585,0.006204,1,0.117958,0.00002469,-0.0259,0.0275,5.000e-11,0,0.001151,1.0000,1.0000
58620.0,7,2,0,0,9,0.7840,1.0000,1555.453,14.10,21932.64,+1.317422,0.006204,1,0.117940,0.00002467,-0.0259,0.0274,5.000e-11,0,0.001152,1.0000,1.0000
58680.0,7,2,0,0,9,0.7779,1.0000,1525.906,14.10,21513.94,+1.316260,0.006214,1,0.117918,0.00002464,-0.0258,0.0274,5.000e-11,0,0.001152,1.0000,1.0000
58740.0,7,2,0,0,9,0.7716,1.0000,1481.077,14.10,20879.93,+1.315096,0.006231,1,0.117948,0.00002462,-0.0257,0.0273,5.000e-11,0,0.001153,1.0000,1.0000
58800.0,7,2,0,0,9,0.7689,1.0000,1412.855,14.10,19916.27,+1.314930,0.006250,1,0.117933,0.00002459,-0.0257,0.0273,5.000e-11,0,0.001153,1.0000,1.0000
58860.0,7,2,0,0,9,0.6095,1.0000,840.364,14.09,11844.29,+1.311092,0.006250,1,0.117984,0.00002456,-0.0258,0.0272,5.000e-11,0,0.001153,1.0000,1.0000
58920.0,7,2,0,0,9,0.7568,1.0000,1264.185,14.09,17815.71,+1.314031,0.006266,1,0.117989,0.00002454,-0.0258,0.0272,5.000e-11,0,0.001154,1.0000,1.0000
58980.0,7,2,0,0,9,0.7507,1.0000,1191.571,14.09,16790.64,+1.314096,0.006283,1,0.117974,0.00002451,-0.0257,0.0271,5.000e-11,0,0.001154,1.0000,1.0000
59040.0,7,2,0,0,9,0.7447,1.0000,1123.613,14.09,15831.48,+1.313088,0.006301,1,0.117945,0.00002449,-0.0257,0.0271,5.000e-11,0,0.001155,1.0000,1.0000
59100.0,7,2,0,0,9,0.6109,1.0000,1113.868,14.09,15692.64,+1.312379,0.006296,1,0.117937,0.00002446,-0.0256,0.0270,5.000e-11,0,0.001155,1.0000,1.0000
59160.0,7,2,0,0,9,0.9667,1.0000,1166.342,14.09,16430.10,+1.312998,0.006291,1,0.117928,0.00002444,-0.0256,0.0270,5.000e-11,0,0.001156,1.0000,1.0000
59220.0,7,2,0,0,9,0.7268,1.0000,952.548,14.09,13417.14,+1.313208,0.006307,1,0.117909,0.00002441,-0.0256,0.0269,5.000e-11,0,0.001156,1.0000,1.0000
59280.0,7,2,0,0,9,0.7210,1.0000,905.615,14.08,12754.88,+1.312290,0.006324,1,0.117916,0.00002439,-0.0255,0.0269,5.000e-11,0,0.001157,1.0000,1.0000
59340.0,7,2,0,0,9,0.9262,1.0000,1151.238,14.08,16212.71,+1.312820,0.006318,1,0.117902,0.00002436,-0.0255,0.0268,5.000e-11,0,0.001157,1.0000,1.0000
59400.0,7,2,0,0,9,0.6252,1.0000,1107.888,14.08,15600.53,+1.311723,0.006327,1,0.117914,0.00002434,-0.0254,0.0268,5.000e-11,0,0.001158,1.0000,1.0000
59460.0,7,2,0,0,9,0.7918,1.0000,869.647,14.08,12244.44,+1.316609,0.006306,1,0.117921,0.00002431,-0.0254,0.0267,5.000e-11,0,0.001158,1.0000,1.0000
59520.0,7,2,0,0,9,0.9138,1.0000,1035.003,14.08,14571.17,+1.315059,0.006294,1,0.117938,0.00002429,-0.0254,0.0267,5.000e-11,0,0.001158,1.0000,1.0000
59580.0,7,2,0,0,9,0.8802,1.0000,1011.014,14.08,14231.71,+1.314002,0.006271,1,0.117870,0.00002426,-0.0254,0.0266,5.000e-11,0,0.001158,1.0000,1.0000
59640.0,7,2,0,0,9,0.6877,1.0000,694.241,14.08,9771.58,+1.315127,0.006281,1,0.117853,0.00002424,-0.0254,0.0266,5.000e-11,0,0.001159,1.0000,1.0000
59700.0,7,2,0,0,9,0.6825,1.0000,666.484,14.07,9379.96,+1.314091,0.006292,1,0.117875,0.00002421,-0.0253,0.0265,5.000e-11,0,0.001159,1.0000,1.0000
59760.0,7,2,0,0,9,0.9581,1.0000,205.529,14.07,2892.22,+1.315575,0.006278,1,0.117891,0.00002419,-0.0253,0.0265,5.000e-11,0,0.001159,1.0000,1.0000
59820.0,7,3,0,0,10,0.6676,1.0000,614.355,14.07,8644.40,+1.317274,0.006290,1,0.117893,0.00002416,-0.0253,0.0264,5.000e-11,0,0.001160,1.0000,1.0000
59880.0,7,4,0,0,11,0.1517,1.0000,581.845,14.07,8186.11,+1.325455,0.006243,1,0.117881,0.00002414,-0.0253,0.0264,5.000e-11,0,0.001160,1.0000,1.0000
59940.0,7,4,0,0,11,0.4775,1.0000,428.618,14.07,6029.44,+1.329427,0.006176,1,0.117843,0.00002411,-0.0254,0.0264,5.000e-11,0,0.001160,1.0000,1.0000
60000.0,7,4,0,0,11,0.6945,1.0000,539.240,14.07,7584.77,+1.328560,0.006159,1,0.117838,0.00002408,-0.0254,0.0263,5.000e-11,0,0.001160,1.0000,1.0000
60060.0,7,4,0,0,11,0.6905,1.0000,517.434,14.06,7277.30,+1.326114,0.006158,1,0.117857,0.00002406,-0.0254,0.0263,5.000e-11,0,0.001161,1.0000,1.0000
60120.0,7,4,0,0,11,0.6869,1.0000,495.369,14.06,6966.29,+1.326837,0.006166,1,0.117863,0.00002403,-0.0253,0.0262,5.000e-11,0,0.001161,1.0000,1.0000
60180.0,7,4,0,0,11,0.6123,1.0000,396.670,14.06,5577.50,+1.328743,0.006151,1,0.117857,0.00002400,-0.0255,0.0262,5.000e-11,0,0.001161,1.0000,1.0000
60240.0,7,4,0,0,11,0.6801,1.0000,451.000,14.06,6340.82,+1.329038,0.006164,1,0.117835,0.00002398,-0.0255,0.0262,5.000e-11,0,0.001162,1.0000,1.0000
60300.0,7,4,0,0,11,0.5829,1.0000,361.171,14.06,5077.20,+1.332980,0.006150,1,0.117851,0.00002395,-0.0255,0.0261,5.000e-11,0,0.001162,1.0000,1.0000
60360.0,7,4,0,0,11,0.6738,1.0000,407.372,14.06,5726.13,+1.332726,0.006163,1,0.117860,0.00002393,-0.0255,0.0261,5.000e-11,0,0.001162,1.0000,1.0000
60420.0,7,4,0,0,11,0.8926,1.0000,298.527,14.05,4195.59,+1.333789,0.006136,1,0.117872,0.00002390,-0.0256,0.0260,5.000e-11,0,0.001162,1.0000,1.0000
60480.0,7,4,0,0,11,0.8916,1.0000,341.054,14.05,4792.49,+1.330342,0.006113,1,0.117829,0.00002387,-0.0257,0.0260,5.000e-11,0,0.001162,1.0000,1.0000
60540.0,7,4,0,0,11,0.6557,1.0000,346.166,14.05,4863.77,+1.327811,0.006120,1,0.117804,0.00002385,-0.0257,0.0260,5.000e-11,0,0.001162,1.0000,1.0000
60600.0,7,4,0,0,11,0.6526,1.0000,327.355,14.05,4598.99,+1.330578,0.006129,1,0.117834,0.00002382,-0.0257,0.0260,5.000e-11,0,0.001162,1.0000,1.0000
60660.0,7,4,0,0,11,0.6604,1.0000,309.465,14.05,4347.22,+1.329631,0.006139,1,0.117842,0.00002380,-0.0257,0.0259,5.000e-11,0,0.001163,1.0000,1.0000
60720.0,7,4,0,0,11,0.7763,1.0000,276.857,14.05,3888.70,+1.329531,0.006121,1,0.117842,0.00002377,-0.0257,0.0259,5.000e-11,0,0.001163,1.0000,1.0000
60780.0,7,4,0,0,11,0.6570,1.0000,263.863,14.04,3705.82,+1.329458,0.006130,1,0.117822,0.00002375,-0.0257,0.0259,5.000e-11,0,0.001163,1.0000,1.0000
60840.0,7,4,0,0,11,0.0259,1.0000,393.932,14.04,5532.05,+1.330858,0.006138,1,0.117812,0.00002373,-0.0257,0.0259,5.000e-11,0,0.001164,1.0000,1.0000
60900.0,7,4,0,0,11,0.6526,1.0000,240.018,14.04,3370.30,+1.331695,0.006145,1,0.117832,0.00002370,-0.0257,0.0258,5.000e-11,0,0.001164,1.0000,1.0000
60960.0,7,4,0,0,11,0.6507,1.0000,229.286,14.04,3219.32,+1.334126,0.006152,1,0.117842,0.00002368,-0.0256,0.0258,5.000e-11,0,0.001164,1.0000,1.0000
61020.0,7,4,0,1,11,0.6488,1.0000,219.315,14.04,3079.04,+1.334217,0.006176,1,0.117850,0.00002366,-0.0256,0.0258,5.000e-11,0,0.001165,1.0000,1.0000
61080.0,7,4,0,1,11,0.6455,1.0000,210.071,14.04,2949.00,+1.334985,0.006200,1,0.117858,0.00002363,-0.0256,0.0258,5.000e-11,0,0.001165,1.0000,1.0000
61140.0,7,4,0,1,11,0.8031,1.0000,340.029,14.04,4772.59,+1.335510,0.006191,1,0.117856,0.00002361,-0.0257,0.0258,5.000e-11,0,0.001165,1.0000,1.0000
61200.0,7,4,0,1,11,0.6685,1.0000,251.864,14.03,3534.70,+1.332046,0.006178,1,0.117878,0.00002358,-0.0257,0.0257,5.000e-11,0,0.001165,1.0000,1.0000
61260.0,6,4,0,1,10,0.6419,1.0000,721.731,14.03,10127.85,+1.332337,0.006199,1,0.117880,0.00002356,-0.0257,0.0257,5.000e-11,0,0.001165,1.0000,1.0000
61320.0,6,4,0,1,10,0.6408,1.0000,720.634,14.03,10111.49,+1.329751,0.006220,1,0.117897,0.00002354,-0.0257,0.0257,5.000e-11,0,0.001165,1.0000,1.0000
61380.0,6,4,0,1,10,0.5426,1.0000,696.065,14.03,9765.86,+1.336019,0.006213,1,0.117861,0.00002351,-0.0257,0.0257,5.000e-11,0,0.001166,1.0000,1.0000
61440.0,6,4,0,1,10,0.1163,1.0000,684.970,14.03,9609.40,+1.336431,0.006227,1,0.117844,0.00002349,-0.0256,0.0257,5.000e-11,0,0.001166,1.0000,1.0000
61500.0,6,4,0,1,10,0.5447,1.0000,696.137,14.03,9765.20,+1.335295,0.006220,1,0.117844,0.00002347,-0.0256,0.0257,5.000e-11,0,0.001166,1.0000,1.0000
