SOD,nGPS,nGal,GPS_NE_up,Gal_NE_up,GPS_NE_frac,ISB_val,ISB_P,ISB_delta,ISB_P_reduction,ISB_gain_proxy,GPS_only_sigma_U_mm,combined_sigma_U_mm,Gal_leverage_ratio,GPS_ph_rms_mm,Gal_ph_rms_mm,gal_sig_scale,nml_sc_gps,nml_sc_gal,ISB_observable
73560.0,9,6,56.8207,248.3880,0.1862,+1.472147,0.003883,-0.000632,+0.000071,-0.0111,1666.23,15.45,107.8299,52.819,59.926,1.0000,1.0000,1.0000,1
73620.0,9,6,57.0606,108.7078,0.3442,+1.470292,0.003880,-0.001855,+0.000063,-0.0172,1670.46,15.47,107.9984,461.167,43.301,1.0000,0.9950,1.0050,1
73680.0,9,6,230.5004,43.9422,0.8399,+1.468008,0.003872,-0.002284,+0.000068,-0.0156,1479.74,15.48,95.5662,151.618,57.613,1.0000,1.0000,1.0000,1
73740.0,9,6,56.7280,44.1746,0.5622,+1.465727,0.003876,-0.002280,+0.000056,-0.0306,1440.42,15.50,92.9264,53.032,39.630,1.0000,0.9950,1.0050,1
73800.0,9,6,58.4724,43.5239,0.5733,+1.462090,0.003882,-0.003637,+0.000053,-0.0656,1404.27,15.52,90.4963,120.382,62.462,1.0000,0.9902,1.0098,1
73860.0,8,6,623.7200,272.4441,0.6960,+1.462625,0.003843,+0.000535,+0.000099,+0.0029,1921.16,15.53,123.7417,71.785,26.062,1.0000,1.0000,1.0000,1
73920.0,8,6,57.2441,68.1495,0.4565,+1.464019,0.003843,+0.001394,+0.000059,+0.2816,1997.98,15.54,128.5622,84.794,54.306,1.0000,1.0000,1.0000,1
73980.0,8,6,57.4613,1063.1368,0.0513,+1.464012,0.003822,-0.000007,+0.000081,-0.0001,2218.08,15.56,142.5902,87.508,102.250,1.0000,1.0000,1.0000,1
74040.0,8,6,188.6721,395.8073,0.3228,+1.465186,0.003795,+0.001174,+0.000087,+0.0056,2168.10,15.57,139.2769,43.385,41.425,1.0000,1.0000,1.0000,1
74100.0,8,6,326.5579,1050.2034,0.2372,+1.470919,0.003779,+0.005733,+0.000076,+0.0868,1261.23,15.58,80.9466,58.374,81.524,1.0000,1.0000,1.0000,1
74160.0,8,6,58.2576,42.5503,0.5779,+1.472854,0.003770,+0.001936,+0.000069,+0.0076,1590.22,15.60,101.9586,38.376,54.885,1.0000,0.9950,1.0050,1
74220.0,8,6,61.4806,41.8760,0.5948,+1.470717,0.003773,-0.002137,+0.000057,-0.0108,1432.46,15.61,91.7482,46.574,48.702,1.0000,0.9902,1.0098,1
74280.0,9,6,59.9237,41.2283,0.5924,+1.466468,0.003782,-0.004249,+0.000052,-0.0165,1371.17,15.63,87.7300,125.032,156.744,1.0000,0.9857,1.0143,1
74340.0,9,6,60.6479,40.6049,0.5990,+1.460796,0.003792,-0.005672,+0.000050,-0.0303,1359.00,15.65,86.8583,52.924,50.365,1.0000,0.9815,1.0185,1
74400.0,9,6,562.7262,361.1365,0.6091,+1.461627,0.003733,+0.000831,+0.000119,+0.0051,1096.45,15.66,70.0048,52.173,45.527,1.0000,1.0000,1.0000,1
74460.0,9,6,59.2616,41.2275,0.5897,+1.465691,0.003730,+0.004064,+0.000063,+0.2039,1348.66,15.68,86.0162,53.496,59.562,1.0000,0.9950,1.0050,1
74520.0,9,6,59.9676,40.5423,0.5966,+1.466636,0.003735,+0.000945,+0.000055,+0.0531,1354.00,15.70,86.2648,118.656,107.081,1.0000,0.9902,1.0098,1
74580.0,9,6,60.6702,39.8840,0.6034,+1.464371,0.003744,-0.002265,+0.000051,-0.0277,1341.69,15.71,85.3899,113.627,109.149,1.0000,0.9860,1.0140,1
74640.0,9,6,61.3144,39.2677,0.6096,+1.462906,0.003755,-0.001465,+0.000049,-0.0625,1330.08,15.73,84.5614,77.088,61.405,1.0000,0.9826,1.0174,1
74700.0,9,6,61.8372,38.7281,0.6149,+1.460146,0.003765,-0.002761,+0.000049,-0.0623,1319.81,15.75,83.8196,102.701,85.105,1.0000,0.9835,1.0165,1
74760.0,9,6,132.6160,1383.1403,0.0875,+1.462647,0.003739,+0.002501,+0.000086,+0.3813,1085.90,15.76,68.9033,90.176,98.313,1.0000,1.0000,1.0000,1
74820.0,9,6,65.8693,1434.3517,0.0439,+1.462935,0.003741,+0.000288,+0.000058,+0.0126,1318.81,15.77,83.6021,55.415,52.347,1.0000,1.0000,1.0000,1
74880.0,9,6,1679.2384,641.8160,0.7235,+1.453284,0.003612,-0.009651,+0.000188,-0.3265,771.91,15.79,48.8896,79.243,67.291,1.0000,1.0000,1.0000,1
74940.0,10,6,1088.4312,1996.1480,0.3529,+1.452152,0.003577,-0.001132,+0.000096,-0.0064,847.33,15.80,53.6351,52.561,50.134,1.0000,1.0000,1.0000,1
75000.0,10,6,60.0660,38.5770,0.6089,+1.450184,0.003546,-0.001967,+0.000090,-0.0700,1265.10,15.81,80.0021,38.131,42.637,1.0000,0.9950,1.0050,1
75060.0,10,6,60.7649,37.8861,0.6160,+1.444731,0.003546,-0.005454,+0.000060,-0.0800,1246.77,15.83,78.7633,55.921,49.722,1.0000,0.9902,1.0098,1
75120.0,9,6,61.1442,37.2228,0.6216,+1.445238,0.003559,+0.000507,+0.000047,+0.0059,1244.14,15.85,78.5159,104.705,79.175,1.0000,0.9857,1.0143,1
75180.0,8,6,61.7199,36.5850,0.6278,+1.446396,0.003576,+0.001159,+0.000043,+0.0043,1273.44,15.86,80.2818,87.340,62.238,1.0000,0.9815,1.0185,1
75240.0,8,6,62.1116,165.7224,0.2726,+1.447327,0.003587,+0.000931,+0.000049,+0.0037,1425.18,15.88,89.7541,169.172,193.948,1.0000,1.0000,1.0000,1
75300.0,9,6,60.2059,36.9975,0.6194,+1.445732,0.003598,-0.001594,+0.000048,-0.0057,1340.18,15.90,84.3133,57.579,58.518,1.0000,0.9950,1.0050,1
75360.0,9,6,61.8241,178.0346,0.2578,+1.443942,0.003610,-0.001790,+0.000048,-0.0229,1341.47,15.91,84.3074,75.618,57.177,1.0000,1.0000,1.0000,1
75420.0,9,5,76.8726,36.1667,0.6801,+1.440764,0.003623,-0.003178,+0.000047,-0.3979,1110.62,15.93,69.7279,94.941,87.422,1.0000,0.9950,1.0050,1
75480.0,9,5,130.3947,35.4889,0.7861,+1.438463,0.003636,-0.002301,+0.000047,-0.0074,875.80,15.94,54.9287,144.419,171.927,1.0000,1.0000,1.0000,1
75540.0,9,5,59.8672,35.5214,0.6276,+1.438219,0.003650,-0.000244,+0.000046,-0.0031,1249.20,15.96,78.2672,89.419,86.432,1.0000,0.9950,1.0050,1
75600.0,9,5,60.3660,34.8478,0.6340,+1.437980,0.003665,-0.000239,+0.000046,-0.0014,1289.79,15.98,80.7260,76.031,57.284,1.0000,0.9907,1.0093,1
75660.0,9,5,901.9003,34.2289,0.9634,+1.435611,0.003676,-0.002369,+0.000049,-0.0094,1278.62,15.99,79.9497,168.586,133.557,1.0000,1.0000,1.0000,1
75720.0,9,4,59.6320,34.2827,0.6350,+1.437516,0.003689,+0.001905,+0.000047,+0.0124,1306.14,16.01,81.5851,53.465,63.874,1.0000,1.0050,0.9950,1
75780.0,9,3,369.7484,207.4352,0.6406,+1.442567,0.003691,+0.005051,+0.000058,+0.0254,949.52,16.03,59.2456,130.911,114.402,1.0000,1.0000,1.0000,1
75840.0,9,3,1278.8995,1464.9330,0.4661,+1.441680,0.003578,-0.000887,+0.000172,-0.0183,1149.70,16.04,71.6653,82.197,95.802,1.0000,1.0000,1.0000,1
75900.0,9,3,240.4162,213.1010,0.5301,+1.434166,0.003569,-0.007514,+0.000069,-0.0595,875.50,16.06,54.5144,84.378,135.231,1.0000,1.0000,1.0000,1
75960.0,9,3,59.3019,32.7064,0.6445,+1.433418,0.003574,-0.000748,+0.000056,-0.0070,1283.96,16.08,79.8616,62.383,90.858,1.0000,1.0000,1.0000,1
76020.0,9,3,59.1796,32.3977,0.6462,+1.430268,0.003587,-0.003149,+0.000046,-0.0424,1291.68,16.09,80.2548,112.390,105.617,1.0000,1.0000,1.0000,1
76080.0,9,4,59.0475,32.3212,0.6463,+1.426320,0.003605,-0.003948,+0.000043,-0.1632,1298.61,16.11,80.5982,272.481,67.245,1.0000,1.0000,1.0000,1
76140.0,9,4,58.9055,32.0074,0.6479,+1.418485,0.003623,-0.007835,+0.000042,-0.0503,1304.79,16.13,80.8940,151.231,155.530,1.0000,1.0000,1.0000,1
76200.0,9,4,959.2357,31.6940,0.9680,+1.415092,0.003629,-0.003393,+0.000054,-0.0258,1358.93,16.14,84.1716,70.824,71.066,1.0000,1.0000,1.0000,1
76260.0,9,4,58.5930,31.3810,0.6512,+1.412706,0.003644,-0.002386,+0.000045,-0.0931,1315.05,16.16,81.3689,96.749,86.345,1.0000,1.0050,0.9950,1
76320.0,9,3,843.0920,31.1651,0.9644,+1.407428,0.003650,-0.005278,+0.000054,-0.0818,643.53,16.18,39.7787,57.449,29.117,1.0000,1.0000,1.0000,1
76380.0,8,3,98.3505,30.5468,0.7630,+1.405547,0.003660,-0.001881,+0.000050,-0.0386,2038.58,16.19,125.8945,68.799,37.931,1.0000,1.0000,1.0000,1
76440.0,8,3,58.0210,30.2401,0.6574,+1.405855,0.003673,+0.000308,+0.000047,+0.0087,1612.63,16.21,99.4863,69.598,60.666,1.0000,1.0050,0.9950,1
76500.0,8,3,3866.0279,948.1613,0.8030,+1.407884,0.003578,+0.002029,+0.000155,+1.0795,942.25,16.22,58.0922,68.642,105.230,1.0000,1.0000,1.0000,1
76560.0,8,3,186.4520,29.6297,0.8629,+1.411822,0.003571,+0.003938,+0.000066,+0.0312,2083.16,16.24,128.3107,38.783,51.631,1.0000,1.0000,1.0000,1
76620.0,8,3,1396.6267,2242.8402,0.3837,+1.405803,0.003468,-0.006019,+0.000163,-0.2083,545.16,16.25,33.5500,101.214,125.389,1.0000,1.0000,1.0000,1
76680.0,8,3,57.2017,29.0240,0.6634,+1.405467,0.003453,-0.000336,+0.000075,-0.0314,1698.98,16.26,104.4592,48.079,60.422,1.0000,1.0050,0.9950,1
76740.0,8,3,2406.5034,2161.8441,0.5268,+1.404155,0.003425,-0.001312,+0.000088,-0.0968,1070.31,16.28,65.7594,48.448,73.570,1.0000,1.0000,1.0000,1
76800.0,8,3,842.1837,1018.2238,0.4527,+1.398475,0.003386,-0.005680,+0.000098,-0.0673,2094.99,16.29,128.6122,67.247,69.417,1.0000,1.0000,1.0000,1
76860.0,8,3,34.2467,28.1265,0.5491,+1.399000,0.003395,+0.000525,+0.000051,+0.0046,2088.30,16.30,128.0772,84.705,87.904,1.0000,1.0049,0.9951,1
76920.0,7,3,58.9332,28.1081,0.6771,+1.393318,0.003411,-0.005682,+0.000044,-0.0276,2305.88,16.32,141.2815,47.968,110.630,1.0000,1.0097,0.9903,1
76980.0,7,3,32.7437,28.0786,0.5383,+1.392920,0.003437,-0.000399,+0.000033,-0.0047,3348.14,16.34,204.9277,57.578,83.957,1.0000,1.0142,0.9858,1
77040.0,7,3,32.1829,28.0358,0.5344,+1.392596,0.003465,-0.000323,+0.000032,-0.0149,3396.79,16.36,207.6880,59.442,91.609,1.0000,1.0185,0.9815,1
77100.0,7,3,832.7825,27.9800,0.9675,+1.391128,0.003484,-0.001469,+0.000041,-0.0123,2207.77,16.37,134.8594,103.447,132.288,1.0000,1.0000,1.0000,1
77160.0,7,3,59.5902,26.6659,0.6909,+1.390050,0.003505,-0.001077,+0.000039,-0.0281,2387.48,16.39,145.6903,92.067,81.091,1.0000,1.0050,0.9950,1
77220.0,8,3,32.5094,26.6455,0.5496,+1.390723,0.003530,+0.000672,+0.000035,+0.0127,2347.37,16.40,143.0953,65.358,97.982,1.0000,1.0098,0.9902,1
77280.0,8,3,31.6947,26.6120,0.5436,+1.391819,0.003555,+0.001096,+0.000035,+0.0129,2564.13,16.42,156.1467,105.317,119.205,1.0000,1.0143,0.9857,1
77340.0,7,3,30.8936,26.5660,0.5377,+1.390632,0.003580,-0.001187,+0.000036,-0.0397,3496.34,16.44,212.6944,71.382,77.932,1.0000,1.0185,0.9815,1
77400.0,7,3,30.3928,26.5081,0.5341,+1.392253,0.003603,+0.001621,+0.000036,+0.0156,3518.89,16.46,213.8442,112.403,92.146,1.0000,1.0226,0.9774,1
77460.0,7,3,869.7954,26.4389,0.9705,+1.390061,0.003612,-0.002192,+0.000051,-0.0338,2728.37,16.47,165.6481,104.325,80.698,1.0000,1.0000,1.0000,1
77520.0,7,3,1197.9368,1547.8286,0.4363,+1.389628,0.003538,-0.000433,+0.000134,-0.0654,2739.01,16.48,166.1527,42.357,40.200,1.0000,1.0000,1.0000,1
77580.0,7,3,30.8110,24.7078,0.5550,+1.387179,0.003533,-0.002448,+0.000065,-0.0260,3459.67,16.50,209.6688,81.284,55.110,1.0000,1.0050,0.9950,1
77640.0,7,3,30.2784,24.6831,0.5509,+1.385172,0.003545,-0.002008,+0.000048,-0.1134,3473.77,16.52,210.3141,88.953,84.893,1.0000,1.0098,0.9902,1
77700.0,7,3,31.1253,24.6464,0.5581,+1.384500,0.003565,-0.000672,+0.000039,-0.0476,3290.95,16.53,199.0392,138.293,95.793,1.0000,1.0143,0.9857,1
77760.0,7,3,29.2990,24.5984,0.5436,+1.383203,0.003589,-0.001297,+0.000037,-0.0146,3494.12,16.55,211.1071,763.893,88.250,1.0000,1.0185,0.9815,1
77820.0,7,3,473.6665,682.6841,0.4096,+1.379210,0.003552,-0.003993,+0.000096,-0.0848,2625.52,16.57,158.4858,604.137,106.116,1.0000,1.0000,1.0000,1
77880.0,7,3,449.0275,23.3756,0.9505,+1.374026,0.003542,-0.005184,+0.000070,-0.0762,2860.25,16.58,172.5025,542.709,97.318,1.0000,1.0000,1.0000,1
77940.0,7,3,29.5223,23.1158,0.5609,+1.374838,0.003555,+0.000812,+0.000048,+0.0475,3419.56,16.60,206.0357,523.997,88.019,1.0000,1.0050,0.9950,1
78000.0,8,3,30.7209,23.0886,0.5709,+1.372020,0.003574,-0.002818,+0.000040,-0.0305,2915.95,16.61,175.5176,305.301,102.613,1.0000,1.0098,0.9902,1
78060.0,8,3,200.7503,23.0501,0.8970,+1.370017,0.003590,-0.002003,+0.000044,-0.0738,1720.49,16.63,103.4565,187.354,112.491,1.0000,1.0000,1.0000,1
78120.0,8,3,49.7107,91.7306,0.3515,+1.373417,0.003590,+0.003400,+0.000061,+0.1906,2581.49,16.65,155.0756,173.923,112.872,1.0000,1.0050,0.9950,1
78180.0,8,3,29.0235,22.3210,0.5653,+1.374994,0.003604,+0.001577,+0.000045,+0.0428,3153.02,16.66,189.2165,177.798,65.019,1.0000,1.0098,0.9902,1
78240.0,8,3,28.6074,22.2816,0.5622,+1.374749,0.003623,-0.000245,+0.000041,-0.0659,3191.20,16.68,191.3136,135.762,89.990,1.0000,1.0143,0.9857,1
78300.0,8,3,482.4198,1601.1443,0.2315,+1.373715,0.003536,-0.001034,+0.000147,-0.0370,2688.69,16.69,161.0669,111.187,91.740,1.0000,1.0000,1.0000,1
78360.0,8,3,28.8964,21.3571,0.5750,+1.371061,0.003541,-0.002654,+0.000055,-0.0245,3200.52,16.71,191.5518,102.221,45.300,1.0000,0.9950,1.0050,1
78420.0,8,3,29.0611,20.9044,0.5816,+1.369427,0.003556,-0.001634,+0.000045,-0.0186,3201.76,16.72,191.4421,103.321,81.523,1.0000,0.9902,1.0098,1
78480.0,8,3,627.1455,543.2633,0.5358,+1.367431,0.003463,-0.001996,+0.000153,-0.0617,2167.32,16.74,129.4832,109.505,70.249,1.0000,1.0000,1.0000,1
78540.0,8,3,31.8256,20.6334,0.6067,+1.364995,0.003470,-0.002436,+0.000053,-0.1198,2930.69,16.75,174.9247,106.183,134.125,1.0000,0.9953,1.0047,1
78600.0,8,3,47.4933,218.2954,0.1787,+1.362760,0.003459,-0.002235,+0.000071,-0.0331,3153.42,16.77,188.0465,79.594,86.754,1.0000,1.0000,1.0000,1
78660.0,8,3,119.6773,410.4159,0.2258,+1.362516,0.003466,-0.000244,+0.000053,-0.0049,3233.48,16.78,192.6478,78.984,80.818,1.0000,1.0000,1.0000,1
78720.0,8,3,259.4847,663.1837,0.2812,+1.360369,0.003416,-0.002147,+0.000110,-0.0266,3321.92,16.79,197.8166,73.681,89.471,1.0000,1.0000,1.0000,1
78780.0,8,3,456.3184,337.6635,0.5747,+1.358921,0.003403,-0.001448,+0.000073,-0.0483,2974.70,16.81,176.9967,103.193,100.037,1.0000,1.0000,1.0000,1
78840.0,8,3,28.0916,19.4635,0.5907,+1.358389,0.003414,-0.000532,+0.000050,-0.0163,3302.19,16.82,196.3058,84.379,114.555,1.0000,0.9950,1.0050,1
78900.0,8,3,2477.3399,19.0436,0.9924,+1.359507,0.003408,+0.001119,+0.000065,+0.0106,776.89,16.83,46.1515,94.847,140.117,1.0000,1.0000,1.0000,1
78960.0,8,3,411.3276,337.2164,0.5495,+1.359440,0.003397,-0.000067,+0.000071,-0.0019,1970.76,16.85,116.9838,41.809,77.696,1.0000,1.0000,1.0000,1
79020.0,8,3,27.9026,18.7813,0.5977,+1.358713,0.003408,-0.000727,+0.000049,-0.0340,3327.12,16.86,197.3244,55.800,104.857,1.0000,1.0050,0.9950,1
79080.0,8,3,84.0514,18.7439,0.8177,+1.358573,0.003427,-0.000140,+0.000041,-0.0024,4068.70,16.88,241.0840,70.301,139.903,1.0000,1.0098,0.9902,1
79140.0,8,3,43.6224,18.6968,0.7000,+1.358447,0.003448,-0.000127,+0.000040,-0.0010,2849.61,16.89,168.6923,75.463,137.536,1.0000,1.0143,0.9857,1
79200.0,8,3,42.9333,18.6404,0.6973,+1.358367,0.003470,-0.000079,+0.000038,-0.0013,2897.30,16.91,171.3542,95.889,146.726,1.0000,1.0185,0.9815,1
79260.0,8,3,42.2769,18.5750,0.6948,+1.356382,0.003492,-0.001985,+0.000038,-0.0194,2944.95,16.92,174.0085,67.220,71.504,1.0000,1.0226,0.9774,1
79320.0,9,3,134.7005,76.8428,0.6368,+1.355950,0.003487,-0.000432,+0.000065,-0.0261,2553.28,16.94,150.7269,48.848,82.071,1.0000,1.0000,1.0000,1
79380.0,9,3,43.3088,17.4560,0.7127,+1.352174,0.003501,-0.003776,+0.000046,-0.0389,1690.97,16.96,99.7297,192.021,83.862,1.0000,1.0050,0.9950,1
79440.0,9,3,168.4774,249.4472,0.4031,+1.351163,0.003475,-0.001011,+0.000086,-0.0056,2388.23,16.97,140.7403,624.006,88.826,1.0000,1.0000,1.0000,1
79500.0,9,3,327.0217,462.5526,0.4142,+1.354455,0.003453,+0.003292,+0.000081,+0.0190,2504.61,16.98,147.4852,51.802,86.750,1.0000,1.0000,1.0000,1
79560.0,9,3,51.3297,16.8110,0.7533,+1.355881,0.003458,+0.001426,+0.000056,+0.0094,2197.44,17.00,129.2850,68.877,73.545,1.0000,1.0050,0.9950,1
79620.0,9,3,41.8203,16.7657,0.7138,+1.352282,0.003471,-0.003599,+0.000046,-0.0487,1760.98,17.01,103.5136,100.566,109.402,1.0000,1.0098,0.9902,1
79680.0,9,3,258.8387,16.7113,0.9394,+1.349806,0.003491,-0.002476,+0.000040,-0.1397,2652.44,17.03,155.7767,95.563,76.971,1.0000,1.0000,1.0000,1
79740.0,9,3,41.7069,16.1767,0.7205,+1.347559,0.003510,-0.002247,+0.000041,-0.0210,1891.54,17.04,110.9885,36.700,87.155,1.0000,1.0050,0.9950,1
79800.0,9,3,41.0370,16.1284,0.7179,+1.349798,0.003530,+0.002239,+0.000040,+0.0115,1976.77,17.06,115.8842,50.270,96.861,1.0000,1.0098,0.9902,1
79860.0,9,3,40.4034,16.0714,0.7154,+1.349815,0.003550,+0.000017,+0.000040,+0.0006,2066.21,17.07,121.0184,101.581,78.248,1.0000,1.0143,0.9857,1
79920.0,9,3,39.8037,16.0059,0.7132,+1.350028,0.003570,+0.000213,+0.000040,+0.0063,2159.95,17.09,126.3947,60.507,64.722,1.0000,1.0185,0.9815,1
79980.0,9,3,847.5712,552.4885,0.6054,+1.350617,0.003483,+0.000589,+0.000147,+0.0093,1804.88,17.09,105.5924,57.140,54.378,1.0000,1.0000,1.0000,1
80040.0,9,3,40.4679,15.1419,0.7277,+1.355347,0.003480,+0.004729,+0.000063,+0.0634,2308.11,17.10,134.9382,48.608,75.980,1.0000,1.0050,0.9950,1
80100.0,9,3,73.0007,15.0887,0.8287,+1.353890,0.003491,-0.001457,+0.000050,-0.0283,3117.18,17.12,182.0924,62.345,46.798,1.0000,1.0098,0.9902,1
80160.0,9,3,45.6719,15.0271,0.7524,+1.353568,0.003508,-0.000322,+0.000043,-0.0013,2702.72,17.13,157.7474,70.435,83.500,1.0000,1.0143,0.9857,1
80220.0,9,3,38.6797,14.9576,0.7211,+1.350665,0.003527,-0.002903,+0.000040,-0.0332,2641.09,17.15,154.0156,74.221,79.884,1.0000,1.0185,0.9815,1
80280.0,9,3,38.1482,14.8804,0.7194,+1.350246,0.003548,-0.000419,+0.000040,-0.0021,2759.32,17.16,160.7690,94.506,89.923,1.0000,1.0226,0.9774,1
80340.0,9,3,37.6455,14.7959,0.7179,+1.348630,0.003567,-0.001616,+0.000040,-0.0652,2880.52,17.18,167.6831,109.705,83.369,1.0000,1.0265,0.9735,1
80400.0,9,3,134.1232,609.2304,0.1804,+1.342303,0.003518,-0.006327,+0.000110,-0.0751,3081.24,17.19,179.2701,83.935,92.253,1.0000,1.0000,1.0000,1
80460.0,9,3,38.9681,13.7384,0.7393,+1.345172,0.003526,+0.002869,+0.000051,+0.0177,3037.98,17.20,176.6060,92.020,64.849,1.0000,1.0000,1.0000,1
80520.0,9,3,38.7769,13.5423,0.7412,+1.347741,0.003542,+0.002569,+0.000045,+0.0128,3150.21,17.22,182.9753,92.190,53.961,1.0000,1.0000,1.0000,1
80580.0,9,3,1008.5217,401.9895,0.7150,+1.344549,0.003425,-0.003192,+0.000176,-0.0417,3309.36,17.23,192.0673,79.528,61.531,1.0000,1.0000,1.0000,1
80640.0,9,3,201.7842,13.1534,0.9388,+1.340572,0.003427,-0.003976,+0.000059,-0.0136,2437.29,17.24,141.3473,75.745,96.146,1.0000,1.0000,1.0000,1
80700.0,9,3,1037.4252,12.9606,0.9877,+1.337632,0.003437,-0.002941,+0.000049,-0.0151,2346.74,17.25,136.0325,36.030,61.333,1.0000,1.0000,1.0000,1
80760.0,9,3,38.2701,12.7690,0.7498,+1.339097,0.003456,+0.001465,+0.000041,+0.0168,3443.95,17.26,199.4875,56.396,79.109,1.0000,1.0050,0.9950,1
80820.0,9,3,37.5322,12.7054,0.7471,+1.342537,0.003478,+0.003440,+0.000038,+0.0329,3719.63,17.28,215.2854,335.825,89.858,1.0000,1.0098,0.9902,1
80880.0,10,3,37.0377,12.6347,0.7456,+1.343998,0.003501,+0.001462,+0.000037,+0.0460,1916.54,17.29,110.8340,198.008,94.571,1.0000,1.0143,0.9857,1
80940.0,10,3,141.0090,12.5573,0.9182,+1.341069,0.003524,-0.002929,+0.000037,-0.0220,3087.46,17.31,178.4022,115.460,55.642,1.0000,1.0000,1.0000,1
81000.0,10,3,37.4707,12.0150,0.7572,+1.338137,0.003546,-0.002932,+0.000038,-0.0212,1933.08,17.32,111.6063,1888.801,60.073,1.0000,1.0050,0.9950,1
81060.0,10,3,36.9628,11.9488,0.7557,+1.338925,0.003568,+0.000788,+0.000038,+0.0038,1961.39,17.33,113.1461,109.166,75.187,1.0000,1.0098,0.9902,1
81120.0,9,3,36.4721,11.8761,0.7544,+1.338970,0.003589,+0.000045,+0.000039,+0.0004,4233.51,17.35,244.0126,79.428,81.240,1.0000,1.0143,0.9857,1
81180.0,9,3,36.0252,11.7971,0.7533,+1.337595,0.003609,-0.001375,+0.000040,-0.0419,4344.44,17.36,250.1968,64.428,99.423,1.0000,1.0185,0.9815,1
81240.0,9,3,35.6063,11.7122,0.7525,+1.339046,0.003629,+0.001451,+0.000041,+0.0109,4453.77,17.38,256.2785,69.818,101.970,1.0000,1.0226,0.9774,1
81300.0,9,3,228.4025,490.6007,0.3177,+1.338112,0.003567,-0.000934,+0.000121,-0.0120,5700.65,17.39,327.8160,70.196,85.973,1.0000,1.0000,1.0000,1
81360.0,9,3,36.7159,10.9235,0.7707,+1.337484,0.003572,-0.000628,+0.000055,-0.0044,4550.37,17.40,261.4574,93.203,113.963,1.0000,1.0050,0.9950,1
81420.0,10,3,722.5797,178.9223,0.8015,+1.335733,0.003499,-0.001751,+0.000133,-0.0726,3395.63,17.41,195.0053,99.262,123.548,1.0000,1.0000,1.0000,1
81480.0,10,3,43.3177,10.5713,0.8038,+1.338465,0.003510,+0.002732,+0.000049,+0.0125,2865.91,17.43,164.4511,58.260,81.300,1.0000,1.0050,0.9950,1
81540.0,10,3,36.0662,54.1715,0.3997,+1.337805,0.003515,-0.000660,+0.000055,-0.0060,3889.69,17.44,223.0162,55.404,79.043,1.0000,1.0098,0.9902,1
81600.0,10,3,35.6684,10.4276,0.7738,+1.341213,0.003530,+0.003408,+0.000045,+0.0571,2192.04,17.46,125.5786,65.045,64.102,1.0000,1.0143,0.9857,1
81660.0,10,3,260.9696,10.3477,0.9619,+1.339846,0.003548,-0.001367,+0.000042,-0.0121,3415.44,17.47,195.5201,808.704,65.181,1.0000,1.0000,1.0000,1
81720.0,10,3,377.5240,411.9777,0.4782,+1.344220,0.003511,+0.004374,+0.000097,+0.0232,3951.43,17.48,226.0334,70.085,94.119,1.0000,1.0000,1.0000,1
81780.0,10,3,249.7638,9.7185,0.9625,+1.344826,0.003515,+0.000606,+0.000056,+0.0081,4109.45,17.50,234.8883,121.751,114.970,1.0000,1.0000,1.0000,1
81840.0,10,3,23.9119,9.5530,0.7145,+1.345323,0.003535,+0.000497,+0.000041,+0.0529,2064.41,17.51,117.8991,742.125,106.014,1.0000,1.0050,0.9950,1
81900.0,10,3,647.1345,59.8881,0.9153,+1.344405,0.003524,-0.000918,+0.000070,-0.2994,3232.79,17.52,184.5587,420.214,128.842,1.0000,1.0000,1.0000,1
81960.0,9,3,23.6297,9.2274,0.7192,+1.345204,0.003544,+0.000799,+0.000040,+0.0308,3112.97,17.53,177.5842,273.918,79.575,1.0000,1.0050,0.9950,1
82020.0,10,3,23.5897,9.1586,0.7203,+1.343559,0.003568,-0.001645,+0.000036,-0.1110,3236.93,17.54,184.5102,180.409,123.021,1.0000,1.0098,0.9902,1
82080.0,10,3,23.3883,9.0853,0.7202,+1.344562,0.003593,+0.001003,+0.000035,+0.0067,3368.77,17.56,191.8693,122.592,95.972,1.0000,1.0143,0.9857,1
82140.0,10,3,1393.8675,9.0078,0.9936,+1.343051,0.003609,-0.001511,+0.000044,-0.0076,3038.66,17.57,172.9750,97.047,126.847,1.0000,1.0000,1.0000,1
82200.0,10,3,1198.6652,8.5983,0.9929,+1.341121,0.003624,-0.001930,+0.000045,-0.0268,1600.08,17.58,91.0350,751.200,104.571,1.0000,1.0000,1.0000,1
82260.0,10,3,116.3328,8.4458,0.9323,+1.340971,0.003645,-0.000151,+0.000039,-0.0014,4153.52,17.59,236.1450,387.379,75.471,1.0000,1.0000,1.0000,1
82320.0,10,3,515.9339,8.2953,0.9842,+1.340072,0.003662,-0.000899,+0.000042,-0.0071,4033.78,17.60,229.1848,215.687,109.908,1.0000,1.0000,1.0000,1
82380.0,8,3,454.8707,8.1469,0.9824,+1.339742,0.003679,-0.000330,+0.000044,-0.0012,4466.68,17.61,253.6102,128.462,127.517,1.0000,1.0000,1.0000,1
82440.0,9,3,23.9963,8.0004,0.7500,+1.338639,0.003701,-0.001103,+0.000038,-0.0068,3046.25,17.63,172.8225,62.413,132.861,1.0000,1.0050,0.9950,1
82500.0,8,3,23.7824,7.9352,0.7498,+1.339226,0.003723,+0.000587,+0.000038,+0.0066,4320.51,17.64,244.9136,38.583,110.787,1.0000,1.0098,0.9902,1
