SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
46200.0,G25,-0.07370,+0.00000,-0.07370,0.0750,1,0
46230.0,G05,+0.26345,+0.00000,+0.26345,0.0345,19,0
46230.0,G12,+0.29230,+0.00000,+0.29230,0.0370,7,0
46230.0,G25,-0.00277,+0.00000,-0.00277,0.0746,1,0
46260.0,G05,+0.28323,+0.00000,+0.28323,0.0345,20,0
46260.0,G12,+0.31164,+0.00000,+0.31164,0.0369,8,0
46260.0,G25,+0.03663,+0.00000,+0.03663,0.0743,1,0
46290.0,G05,+0.30702,+0.00000,+0.30702,0.0344,20,0
46290.0,G12,+0.34407,+0.00000,+0.34407,0.0369,8,0
46290.0,G25,+0.12193,+0.00000,+0.12193,0.0739,1,0
46320.0,G05,+0.32763,+0.00000,+0.32763,0.0344,20,0
46320.0,G12,+0.36649,+0.00000,+0.36649,0.0368,8,0
46320.0,G25,+0.15621,+0.00000,+0.15621,0.0736,1,0
46350.0,G05,+0.35207,+0.00000,+0.35207,0.0343,20,0
46350.0,G12,+0.40219,+0.00000,+0.40219,0.0367,8,0
46350.0,G25,+0.25207,+0.00000,+0.25207,0.0733,1,0
46380.0,G05,+0.37088,+0.00000,+0.37088,0.0343,21,0
46380.0,G12,+0.42889,+0.00000,+0.42889,0.0367,8,0
46380.0,G25,+0.30581,+0.00000,+0.30581,0.0729,1,0
46410.0,G05,+0.38929,+0.29284,+0.09645,0.0342,22,0
46410.0,G12,+0.45338,+0.00000,+0.45338,0.0366,8,0
46410.0,G25,+0.33922,+0.00000,+0.33922,0.0725,1,0
46440.0,G05,+0.41129,+0.29284,+0.11845,0.0342,22,0
46440.0,G12,+0.48328,+0.00000,+0.48328,0.0365,8,0
46440.0,G25,+0.40829,+0.00000,+0.40829,0.0721,1,0
46470.0,G05,+0.42836,+0.33012,+0.09825,0.0341,23,0
46470.0,G12,-0.49923,+0.00000,-0.49923,0.0365,8,0
46470.0,G25,+0.42631,+0.00000,+0.42631,0.0718,2,0
46500.0,G05,+0.45020,+0.33012,+0.12009,0.0341,23,0
46500.0,G12,-0.47079,+0.00000,-0.47079,0.0364,8,0
46500.0,G25,+0.48840,+0.00000,+0.48840,0.0715,2,0
46530.0,G05,+0.47012,+0.33012,+0.14000,0.0340,24,0
46530.0,G12,-0.45820,+0.00000,-0.45820,0.0363,9,0
46530.0,G25,+0.49000,+0.00000,+0.49000,0.0711,3,0
46560.0,G05,+0.49174,+0.33012,+0.16162,0.0340,24,0
46560.0,G12,-0.43948,+0.00000,-0.43948,0.0363,10,0
46560.0,G25,-0.49390,+0.00000,-0.49390,0.0707,3,0
46590.0,G05,-0.48479,+0.33012,+0.18510,0.0339,24,0
46590.0,G12,-0.41353,+0.00000,-0.41353,0.0362,10,0
46590.0,G25,-0.42664,+0.00000,-0.42664,0.0703,3,0
46620.0,G05,-0.46591,+0.33012,+0.20397,0.0338,25,0
46620.0,G12,-0.38528,+0.00000,-0.38528,0.0362,10,0
46620.0,G25,-0.36260,+0.00000,-0.36260,0.0700,3,0
46650.0,G05,-0.44763,+0.33012,+0.22225,0.0338,26,0
46650.0,G12,-0.35853,+0.00000,-0.35853,0.0361,10,0
46650.0,G25,-0.30487,+0.00000,-0.30487,0.0696,3,0
46680.0,G05,-0.42623,+0.33012,+0.24365,0.0337,26,0
46680.0,G12,-0.33365,+0.00000,-0.33365,0.0360,10,0
46680.0,G25,-0.27276,+0.00000,-0.27276,0.0693,3,0
46710.0,G05,-0.40218,+0.33012,+0.26770,0.0337,26,0
46710.0,G12,-0.30679,+0.00000,-0.30679,0.0360,10,0
46710.0,G25,-0.22097,+0.00000,-0.22097,0.0689,3,0
46740.0,G05,-0.37870,+0.33012,+0.29119,0.0337,26,0
46740.0,G12,-0.28032,+0.00000,-0.28032,0.0359,10,0
46740.0,G25,-0.14747,+0.00000,-0.14747,0.0686,3,0
46770.0,G05,-0.35293,+0.33012,+0.31695,0.0336,26,0
46770.0,G12,-0.24984,+0.00000,-0.24984,0.0359,10,0
46770.0,G25,-0.08758,+0.00000,-0.08758,0.0683,3,0
46800.0,G05,-0.32934,+0.33012,+0.34054,0.0336,26,0
46800.0,G12,-0.22209,+0.00000,-0.22209,0.0358,10,0
46800.0,G25,-0.03561,+0.00000,-0.03561,0.0680,3,0
46830.0,G05,-0.31118,+0.33012,+0.35871,0.0335,27,0
46830.0,G12,-0.19691,+0.00000,-0.19691,0.0358,10,0
46830.0,G25,+0.01719,+0.00000,+0.01719,0.0677,3,0
46860.0,G05,-0.28798,+0.33012,+0.38190,0.0335,27,0
46860.0,G12,-0.16364,+0.00000,-0.16364,0.0357,10,0
46860.0,G25,+0.08616,+0.00000,+0.08616,0.0674,3,0
46890.0,G05,-0.26583,+0.33012,+0.40405,0.0334,27,0
46890.0,G12,-0.13262,+0.00000,-0.13262,0.0356,10,0
46890.0,G25,+0.15588,+0.00000,+0.15588,0.0671,3,0
46920.0,G05,-0.24602,+0.33012,+0.42386,0.0334,28,0
46920.0,G12,-0.09891,+0.00000,-0.09891,0.0356,10,0
46920.0,G25,+0.23760,+0.00000,+0.23760,0.0668,3,0
46950.0,G05,-0.22496,+0.33012,+0.44493,0.0333,28,0
46950.0,G12,-0.06248,+0.00000,-0.06248,0.0355,10,0
46950.0,G25,+0.32795,+0.00000,+0.32795,0.0665,3,0
46980.0,G05,-0.19992,+0.33012,+0.46996,0.0333,28,0
46980.0,G12,-0.02668,+0.00000,-0.02668,0.0355,10,0
46980.0,G25,+0.40000,+0.00000,+0.40000,0.0663,3,0
47010.0,G05,-0.17330,+0.33012,+0.49658,0.0332,28,0
47010.0,G12,+0.00889,+0.00000,+0.00889,0.0354,10,0
47010.0,G25,+0.46922,+0.00000,+0.46922,0.0660,3,0
47040.0,G05,-0.14689,+0.33012,-0.47700,0.0332,28,0
47040.0,G12,+0.04107,+0.00000,+0.04107,0.0354,10,0
47040.0,G25,-0.45984,+0.00000,-0.45984,0.0657,3,0
47070.0,G05,-0.12505,+0.33012,-0.45517,0.0331,28,0
47070.0,G12,+0.07183,+0.00000,+0.07183,0.0353,10,0
47070.0,G25,-0.37933,+0.00000,-0.37933,0.0654,3,0
47100.0,G05,-0.10781,+0.33012,-0.43793,0.0331,29,0
47100.0,G12,+0.09734,+0.00000,+0.09734,0.0353,10,0
47100.0,G25,-0.34677,+0.00000,-0.34677,0.0652,3,0
47130.0,G05,-0.08678,+0.33012,-0.41690,0.0330,29,0
47130.0,G12,+0.12704,+0.00000,+0.12704,0.0352,10,0
47130.0,G25,-0.29797,+0.00000,-0.29797,0.0649,3,0
47160.0,G05,-0.06602,+0.33012,-0.39614,0.0330,29,0
47160.0,G12,+0.15657,+0.00000,+0.15657,0.0352,10,0
47160.0,G25,-0.22231,+0.00000,-0.22231,0.0646,3,0
47190.0,G05,-0.04692,+0.33012,-0.37703,0.0330,30,0
47190.0,G12,+0.18388,+0.00000,+0.18388,0.0351,10,0
47190.0,G25,-0.15400,+0.00000,-0.15400,0.0643,3,0
47220.0,G05,-0.02578,+0.33012,-0.35590,0.0329,30,0
47220.0,G12,+0.20976,+0.00000,+0.20976,0.0350,10,0
47220.0,G25,-0.12357,+0.00000,-0.12357,0.0641,3,0
47250.0,G05,-0.00046,+0.33012,-0.33058,0.0329,30,0
47250.0,G12,+0.24576,+0.00000,+0.24576,0.0350,10,0
47250.0,G25,-0.04919,+0.00000,-0.04919,0.0638,3,0
47280.0,G05,+0.02364,+0.33012,-0.30648,0.0328,30,0
47280.0,G12,+0.27757,+0.00000,+0.27757,0.0349,10,0
47280.0,G25,+0.03957,+0.00000,+0.03957,0.0636,3,0
47310.0,G05,+0.04524,+0.33012,-0.28488,0.0328,30,0
47310.0,G12,+0.30582,+0.00000,+0.30582,0.0349,10,0
47310.0,G25,+0.12999,+0.00000,+0.12999,0.0633,3,0
47340.0,G05,+0.06766,+0.33012,-0.26245,0.0327,30,0
47340.0,G12,+0.34106,+0.00000,+0.34106,0.0348,10,0
47340.0,G25,+0.23942,+0.00000,+0.23942,0.0631,3,0
47370.0,G05,+0.08902,+0.33012,-0.24109,0.0327,30,0
47370.0,G12,+0.37229,+0.00000,+0.37229,0.0348,10,0
47370.0,G25,+0.32344,+0.00000,+0.32344,0.0628,3,0
47400.0,G05,+0.11075,+0.33012,-0.21936,0.0326,30,0
47400.0,G12,+0.40379,+0.00000,+0.40379,0.0347,10,0
47400.0,G25,+0.39772,+0.00000,+0.39772,0.0626,3,0
47430.0,G05,+0.13524,+0.33012,-0.19488,0.0326,30,0
47430.0,G12,+0.43496,+0.00000,+0.43496,0.0347,10,0
47430.0,G25,+0.47113,+0.00000,+0.47113,0.0623,3,0
47460.0,G05,+0.15330,+0.33012,-0.17682,0.0326,31,0
47460.0,G12,+0.46248,+0.00000,+0.46248,0.0346,10,0
47460.0,G25,-0.47111,+0.00000,-0.47111,0.0621,3,0
47490.0,G05,+0.17309,+0.33012,-0.15703,0.0325,32,0
47490.0,G12,+0.49268,+0.00000,+0.49268,0.0346,10,0
47490.0,G25,-0.40754,+0.00000,-0.40754,0.0618,3,0
47520.0,G05,+0.19577,+0.33012,-0.13435,0.0325,32,0
47520.0,G12,-0.47462,+0.00000,-0.47462,0.0345,10,0
47520.0,G25,-0.32657,+0.00000,-0.32657,0.0616,3,0
47550.0,G05,+0.21673,+0.33012,-0.11339,0.0324,32,0
47550.0,G12,-0.44626,+0.00000,-0.44626,0.0345,10,0
47550.0,G25,-0.26510,+0.00000,-0.26510,0.0614,3,0
47580.0,G05,+0.24133,+0.33012,-0.08878,0.0324,32,0
47580.0,G12,-0.41083,+0.00000,-0.41083,0.0344,10,0
47580.0,G25,-0.17809,+0.00000,-0.17809,0.0612,3,0
47610.0,G05,+0.26096,+0.33012,-0.06916,0.0323,33,0
47610.0,G12,-0.38587,+0.00000,-0.38587,0.0344,10,0
47610.0,G25,-0.12769,+0.00000,-0.12769,0.0609,3,0
47640.0,G05,+0.28294,+0.37689,-0.09395,0.0323,33,0
47640.0,G12,-0.35216,+0.00000,-0.35216,0.0343,10,0
47640.0,G25,-0.03765,+0.00000,-0.03765,0.0607,3,0
47670.0,G05,+0.30598,+0.37689,-0.07091,0.0322,33,0
47670.0,G12,-0.31654,+0.00000,-0.31654,0.0343,10,0
47670.0,G25,+0.04224,+0.00000,+0.04224,0.0605,3,0
47700.0,G05,+0.32962,+0.37689,-0.04726,0.0322,33,0
47700.0,G12,-0.28388,+0.00000,-0.28388,0.0342,10,0
47700.0,G25,+0.08631,+0.00000,+0.08631,0.0603,3,0
47730.0,G05,+0.35292,+0.37689,-0.02397,0.0322,33,0
47730.0,G12,-0.25247,+0.00000,-0.25247,0.0342,10,0
47730.0,G25,+0.15292,+0.00000,+0.15292,0.0600,3,0
47760.0,G05,+0.37873,+0.37689,+0.00184,0.0321,33,0
47760.0,G12,-0.21343,+0.00000,-0.21343,0.0341,10,0
47760.0,G25,+0.26341,+0.00000,+0.26341,0.0598,3,0
47790.0,G05,+0.40343,+0.37689,+0.02654,0.0321,33,0
47790.0,G12,-0.18143,+0.00000,-0.18143,0.0341,10,0
47790.0,G25,+0.32734,+0.00000,+0.32734,0.0596,3,0
47820.0,G05,+0.43072,+0.37689,+0.05383,0.0320,33,0
47820.0,G12,-0.14615,+0.00000,-0.14615,0.0340,10,0
47820.0,G25,+0.42040,+0.00000,+0.42040,0.0594,3,0
47850.0,G05,+0.45596,+0.37689,+0.07908,0.0320,33,0
47850.0,G12,-0.10639,+0.00000,-0.10639,0.0340,10,0
47850.0,G25,-0.46819,+0.00000,-0.46819,0.0592,3,0
47880.0,G05,+0.47680,+0.37689,+0.09991,0.0320,33,0
47880.0,G12,-0.07229,+0.00000,-0.07229,0.0339,10,0
47880.0,G25,-0.39794,+0.00000,-0.39794,0.0590,3,0
47910.0,G05,+0.49945,+0.37689,+0.12256,0.0319,33,0
47910.0,G12,-0.03803,+0.00000,-0.03803,0.0339,10,0
47910.0,G25,-0.32725,+0.00000,-0.32725,0.0587,3,0
47940.0,G05,-0.47233,+0.37689,+0.15078,0.0319,33,0
47940.0,G12,+0.00499,+0.00000,+0.00499,0.0338,10,0
47940.0,G25,-0.21933,+0.00000,-0.21933,0.0585,3,0
47970.0,G05,-0.44491,+0.37689,+0.17820,0.0318,33,0
47970.0,G12,+0.04781,+0.00000,+0.04781,0.0338,10,0
47970.0,G25,-0.11382,+0.00000,-0.11382,0.0583,3,0
48000.0,G05,-0.41946,+0.37689,+0.20365,0.0318,33,0
48000.0,G12,+0.08721,+0.00000,+0.08721,0.0337,10,0
48000.0,G25,-0.03117,+0.00000,-0.03117,0.0581,3,0
48030.0,G05,-0.39250,+0.37689,+0.23062,0.0318,33,0
48030.0,G12,+0.12640,+0.00000,+0.12640,0.0337,10,0
48030.0,G25,+0.05567,+0.00000,+0.05567,0.0579,3,0
48060.0,G05,-0.36716,+0.37689,+0.25595,0.0317,33,0
48060.0,G12,+0.15952,+0.00000,+0.15952,0.0336,10,0
48060.0,G25,+0.12005,+0.00000,+0.12005,0.0577,3,0
48090.0,G05,-0.34235,+0.37689,+0.28076,0.0317,33,0
48090.0,G12,+0.19426,+0.00000,+0.19426,0.0336,10,0
48090.0,G25,+0.18652,+0.00000,+0.18652,0.0575,3,0
48120.0,G05,-0.31657,+0.37689,+0.30654,0.0316,33,0
48120.0,G12,+0.22997,+0.00000,+0.22997,0.0335,10,0
48120.0,G25,+0.27042,+0.00000,+0.27042,0.0572,3,0
48150.0,G05,-0.29147,+0.37689,+0.33164,0.0316,33,0
48150.0,G12,+0.26187,+0.00000,+0.26187,0.0335,10,0
48150.0,G25,+0.35020,+0.00000,+0.35020,0.0570,3,0
48180.0,G05,-0.26881,+0.37689,+0.35430,0.0316,33,0
48180.0,G12,+0.29209,+0.00000,+0.29209,0.0334,10,0
48180.0,G25,+0.40925,+0.00000,+0.40925,0.0568,3,0
48210.0,G05,-0.24603,+0.37689,+0.37708,0.0315,33,0
48210.0,G12,+0.32748,+0.00000,+0.32748,0.0334,10,0
48210.0,G25,+0.48334,+0.00000,+0.48334,0.0567,3,0
48240.0,G05,-0.22501,+0.37689,+0.39810,0.0315,33,0
48240.0,G12,+0.35609,+0.00000,+0.35609,0.0334,10,0
48240.0,G25,-0.47070,+0.00000,-0.47070,0.0565,3,0
48270.0,G05,-0.20015,+0.37689,+0.42297,0.0314,33,0
48270.0,G12,+0.39488,+0.00000,+0.39488,0.0333,10,0
48270.0,G25,-0.37727,+0.00000,-0.37727,0.0563,3,0
48300.0,G05,-0.17580,+0.37689,+0.44731,0.0314,33,0
48300.0,G12,+0.43816,+0.00000,+0.43816,0.0333,10,0
48300.0,G25,-0.27120,+0.00000,-0.27120,0.0561,3,0
48330.0,G05,-0.14955,+0.37689,+0.47356,0.0314,33,0
48330.0,G12,+0.48083,+0.00000,+0.48083,0.0332,10,0
48330.0,G25,-0.17169,+0.00000,-0.17169,0.0559,3,0
48360.0,G05,-0.12371,+0.37689,+0.49940,0.0313,33,0
48360.0,G12,-0.48210,+0.00000,-0.48210,0.0332,10,0
48360.0,G25,-0.09795,+0.00000,-0.09795,0.0557,3,0
48390.0,G05,-0.10103,+0.37689,-0.47792,0.0313,33,0
48390.0,G12,-0.44584,+0.00000,-0.44584,0.0331,10,0
48390.0,G25,-0.02187,+0.00000,-0.02187,0.0555,3,0
48420.0,G05,-0.07974,+0.37689,-0.45663,0.0313,33,0
48420.0,G12,-0.40956,+0.00000,-0.40956,0.0331,10,0
48420.0,G25,+0.05683,+0.00000,+0.05683,0.0553,3,0
48450.0,G05,-0.05452,+0.37689,-0.43141,0.0312,33,0
48450.0,G12,-0.37481,+0.00000,-0.37481,0.0331,10,0
48450.0,G25,+0.12624,+0.00000,+0.12624,0.0552,3,0
48480.0,G05,-0.02764,+0.37689,-0.40452,0.0312,33,0
48480.0,G12,-0.33688,+0.00000,-0.33688,0.0330,10,0
48480.0,G25,+0.19012,+0.00000,+0.19012,0.0550,3,0
48510.0,G05,-0.00216,+0.37689,-0.37905,0.0311,33,0
48510.0,G12,-0.29663,+0.00000,-0.29663,0.0330,10,0
48510.0,G25,+0.27314,+0.00000,+0.27314,0.0548,3,0
48540.0,G05,+0.01844,+0.37689,-0.35844,0.0311,33,0
48540.0,G12,-0.26147,+0.00000,-0.26147,0.0329,10,0
48540.0,G25,+0.33684,+0.00000,+0.33684,0.0546,3,0
48570.0,G05,+0.04261,+0.37689,-0.33427,0.0311,33,0
48570.0,G12,-0.22424,+0.00000,-0.22424,0.0329,10,0
48570.0,G25,+0.41577,+0.00000,+0.41577,0.0545,3,0
48600.0,G05,+0.06861,+0.37689,-0.30827,0.0310,33,0
48600.0,G12,-0.18671,+0.00000,-0.18671,0.0329,10,0
48600.0,G25,+0.49506,+0.00000,+0.49506,0.0543,3,0
48630.0,G05,+0.09311,+0.37689,-0.28378,0.0310,33,0
48630.0,G12,-0.15301,+0.00000,-0.15301,0.0328,10,0
48630.0,G25,-0.44973,+0.00000,-0.44973,0.0541,3,0
48660.0,G05,+0.11971,+0.37689,-0.25718,0.0310,33,0
48660.0,G12,-0.10885,+0.00000,-0.10885,0.0328,10,0
48660.0,G25,-0.36228,+0.00000,-0.36228,0.0539,3,0
48690.0,G05,+0.14444,+0.37689,-0.23245,0.0309,33,0
48690.0,G12,-0.06695,+0.00000,-0.06695,0.0327,10,0
48690.0,G25,-0.28975,+0.00000,-0.28975,0.0538,3,0
48720.0,G05,+0.16724,+0.37689,-0.20965,0.0309,33,0
48720.0,G12,-0.02635,+0.00000,-0.02635,0.0327,10,0
48720.0,G25,-0.23310,+0.00000,-0.23310,0.0536,3,0
48750.0,G05,+0.19078,+0.37689,-0.18611,0.0309,33,0
48750.0,G12,+0.01118,+0.00000,+0.01118,0.0327,10,0
48750.0,G25,-0.17336,+0.00000,-0.17336,0.0534,3,0
48780.0,G05,+0.21671,+0.37689,-0.16018,0.0308,33,0
48780.0,G12,+0.05588,+0.00000,+0.05588,0.0326,10,0
48780.0,G25,-0.06381,+0.00000,-0.06381,0.0533,3,0
48810.0,G05,+0.24144,+0.37689,-0.13544,0.0308,33,0
48810.0,G12,+0.09810,+0.00000,+0.09810,0.0326,10,0
48810.0,G25,+0.04133,+0.00000,+0.04133,0.0531,3,0
48840.0,G05,+0.26919,+0.37689,-0.10770,0.0308,33,0
48840.0,G12,+0.13753,+0.00000,+0.13753,0.0325,10,0
48840.0,G15,+0.45574,+0.00000,+0.45574,0.0781,1,0
48840.0,G25,+0.13199,+0.00000,+0.13199,0.0529,3,0
48870.0,G05,+0.29917,+0.37689,-0.07772,0.0307,33,0
48870.0,G12,+0.17866,+0.00000,+0.17866,0.0325,10,0
48870.0,G15,-0.40060,+0.00000,-0.40060,0.0777,1,0
48870.0,G25,+0.22004,+0.00000,+0.22004,0.0528,3,0
48900.0,G05,+0.32564,+0.37689,-0.05124,0.0307,33,0
48900.0,G12,+0.22184,+0.00000,+0.22184,0.0325,10,0
48900.0,G15,-0.26656,+0.00000,-0.26656,0.0772,1,0
48900.0,G25,+0.31018,+0.00000,+0.31018,0.0526,3,0
48930.0,G05,+0.35386,+0.37689,-0.02302,0.0307,33,0
48930.0,G12,+0.26875,+0.00000,+0.26875,0.0324,10,0
48930.0,G15,-0.13813,+0.00000,-0.13813,0.0768,1,0
48930.0,G25,+0.42350,+0.00000,+0.42350,0.0524,3,0
48960.0,G05,+0.37806,+0.37689,+0.00117,0.0306,33,0
48960.0,G12,+0.30857,+0.00000,+0.30857,0.0324,10,0
48960.0,G15,-0.00501,+0.00000,-0.00501,0.0764,1,0
48960.0,G25,+0.49831,+0.00000,+0.49831,0.0523,3,0
48990.0,G05,+0.40390,+0.37689,+0.02701,0.0306,33,0
48990.0,G12,+0.35402,+0.00000,+0.35402,0.0323,10,0
48990.0,G15,+0.12733,+0.00000,+0.12733,0.0759,1,0
48990.0,G25,-0.39772,+0.00000,-0.39772,0.0521,3,0
49020.0,G05,+0.42750,+0.37689,+0.05061,0.0306,33,0
49020.0,G12,+0.39080,+0.00000,+0.39080,0.0323,10,0
49020.0,G15,+0.25693,+0.00000,+0.25693,0.0755,1,0
49020.0,G25,-0.33847,+0.00000,-0.33847,0.0520,3,0
49050.0,G05,+0.45502,+0.37689,+0.07813,0.0305,33,0
49050.0,G12,+0.43604,+0.00000,+0.43604,0.0323,10,0
49050.0,G15,+0.38048,+0.00000,+0.38048,0.0751,1,0
49050.0,G25,-0.25447,+0.00000,-0.25447,0.0518,3,0
49080.0,G05,+0.48233,+0.37689,+0.10544,0.0305,33,0
49080.0,G12,+0.47981,+0.00000,+0.47981,0.0322,10,0
49080.0,G15,-0.49460,+0.00000,-0.49460,0.0747,1,0
49080.0,G25,-0.18149,+0.00000,-0.18149,0.0516,3,0
49110.0,G05,-0.49378,+0.37689,+0.12934,0.0305,33,0
49110.0,G12,-0.48067,+0.00000,-0.48067,0.0322,10,0
49110.0,G15,-0.37170,+0.00000,-0.37170,0.0743,1,0
49110.0,G25,-0.11488,+0.00000,-0.11488,0.0515,3,0
49140.0,G05,-0.46791,+0.37689,+0.15520,0.0304,33,0
49140.0,G12,-0.44299,+0.00000,-0.44299,0.0322,10,0
49140.0,G15,-0.24765,+0.00000,-0.24765,0.0739,1,0
49140.0,G25,-0.04267,+0.00000,-0.04267,0.0513,3,0
49170.0,G05,-0.44014,+0.37689,+0.18297,0.0304,33,0
49170.0,G12,-0.40194,+0.00000,-0.40194,0.0321,10,0
49170.0,G15,-0.12866,+0.00000,-0.12866,0.0735,1,0
49170.0,G25,+0.04683,+0.00000,+0.04683,0.0512,3,0
49200.0,G05,-0.41325,+0.37689,+0.20987,0.0304,33,0
49200.0,G12,-0.35907,+0.00000,-0.35907,0.0321,10,0
49200.0,G15,-0.00871,+0.00000,-0.00871,0.0731,1,0
49200.0,G25,+0.12321,+0.00000,+0.12321,0.0510,3,0
49230.0,G05,-0.38394,+0.37689,+0.23918,0.0303,33,0
49230.0,G12,-0.31258,+0.00000,-0.31258,0.0320,10,0
49230.0,G15,+0.10506,+0.00000,+0.10506,0.0727,1,0
49230.0,G25,+0.22177,+0.00000,+0.22177,0.0509,3,0
49260.0,G05,-0.35694,+0.37689,+0.26617,0.0303,33,0
49260.0,G12,-0.26854,+0.00000,-0.26854,0.0320,10,0
49260.0,G15,+0.22366,+0.00000,+0.22366,0.0723,1,0
49260.0,G25,+0.30113,+0.00000,+0.30113,0.0507,3,0
49290.0,G05,-0.32839,+0.37689,+0.29472,0.0303,33,0
49290.0,G12,-0.22161,+0.00000,-0.22161,0.0320,10,0
49290.0,G15,+0.33367,+0.00000,+0.33367,0.0719,1,0
49290.0,G25,+0.41381,+0.00000,+0.41381,0.0506,3,0
49320.0,G05,-0.30409,+0.37689,+0.31902,0.0302,33,0
49320.0,G12,-0.18307,+0.00000,-0.18307,0.0319,10,0
49320.0,G15,+0.45721,+0.00000,+0.45721,0.0715,1,0
49320.0,G25,+0.47049,+0.00000,+0.47049,0.0504,3,0
49350.0,G05,-0.28026,+0.37689,+0.34285,0.0302,33,0
49350.0,G12,-0.14346,+0.00000,-0.14346,0.0319,10,0
49350.0,G15,-0.41783,+0.00000,-0.41783,0.0712,1,0
49350.0,G25,-0.47287,+0.00000,-0.47287,0.0503,3,0
49380.0,G05,-0.25345,+0.37689,+0.36966,0.0302,33,0
49380.0,G12,-0.09986,+0.00000,-0.09986,0.0319,10,0
49380.0,G15,-0.30605,+0.00000,-0.30605,0.0708,1,0
49380.0,G25,-0.37356,+0.00000,-0.37356,0.0501,3,0
49410.0,G05,-0.22783,+0.37689,+0.39528,0.0301,33,0
49410.0,G12,-0.05917,+0.00000,-0.05917,0.0318,10,0
49410.0,G15,-0.18910,+0.00000,-0.18910,0.0704,1,0
49410.0,G25,-0.28631,+0.00000,-0.28631,0.0500,3,0
49440.0,G05,-0.20313,+0.37689,+0.41998,0.0301,33,0
49440.0,G12,-0.01981,+0.00000,-0.01981,0.0318,10,0
49440.0,G15,-0.06449,+0.00000,-0.06449,0.0701,1,0
49440.0,G25,-0.22422,+0.00000,-0.22422,0.0498,3,0
49470.0,G05,-0.17939,+0.37689,+0.44372,0.0301,33,0
49470.0,G12,+0.02116,+0.00000,+0.02116,0.0318,10,0
49470.0,G15,+0.05135,+0.00000,+0.05135,0.0697,1,0
49470.0,G25,-0.16254,+0.00000,-0.16254,0.0497,3,0
49500.0,G05,-0.15192,+0.37689,+0.47119,0.0300,33,0
49500.0,G12,+0.06870,+0.00000,+0.06870,0.0317,10,0
49500.0,G15,+0.15084,+0.00000,+0.15084,0.0693,1,0
49500.0,G25,-0.06094,+0.00000,-0.06094,0.0495,3,0
49530.0,G05,-0.13036,+0.37689,+0.49276,0.0300,33,0
49530.0,G12,+0.10711,+0.00000,+0.10711,0.0317,10,0
49530.0,G15,+0.27502,+0.00000,+0.27502,0.0690,1,0
49530.0,G25,-0.02832,+0.00000,-0.02832,0.0494,3,0
49560.0,G05,-0.10537,+0.37689,-0.48226,0.0300,33,0
49560.0,G12,+0.15116,+0.00000,+0.15116,0.0317,10,0
49560.0,G15,+0.38836,+0.00000,+0.38836,0.0686,1,0
49560.0,G25,+0.04443,+0.00000,+0.04443,0.0492,3,0
49590.0,G05,-0.08075,+0.37689,-0.45764,0.0300,33,0
49590.0,G12,+0.19441,+0.00000,+0.19441,0.0316,10,0
49590.0,G15,-0.49750,+0.00000,-0.49750,0.0683,1,0
49590.0,G25,+0.11845,+0.00000,+0.11845,0.0491,3,0
49620.0,G05,-0.05466,+0.37689,-0.43155,0.0299,33,0
49620.0,G12,+0.23954,+0.00000,+0.23954,0.0316,10,0
49620.0,G15,-0.39284,+0.00000,-0.39284,0.0679,1,0
49620.0,G25,+0.21887,+0.00000,+0.21887,0.0489,3,0
49650.0,G05,-0.02696,+0.37689,-0.40385,0.0299,33,0
49650.0,G12,+0.28665,+0.00000,+0.28665,0.0316,10,0
49650.0,G15,-0.29514,+0.00000,-0.29514,0.0676,1,0
49650.0,G25,+0.32003,+0.00000,+0.32003,0.0488,3,0
49680.0,G05,-0.00078,+0.37689,-0.37767,0.0299,33,0
49680.0,G12,+0.33023,+0.00000,+0.33023,0.0315,10,0
49680.0,G15,-0.19185,+0.00000,-0.19185,0.0673,1,0
49680.0,G25,+0.39799,+0.00000,+0.39799,0.0486,3,0
49710.0,G05,+0.02410,+0.37689,-0.35278,0.0298,33,0
49710.0,G12,+0.37289,+0.00000,+0.37289,0.0315,10,0
49710.0,G15,-0.08686,+0.00000,-0.08686,0.0669,1,0
49710.0,G25,+0.47108,+0.00000,+0.47108,0.0485,3,0
49740.0,G05,+0.05237,+0.37689,-0.32452,0.0298,33,0
49740.0,G12,+0.41857,+0.00000,+0.41857,0.0315,10,0
49740.0,G15,+0.00820,+0.00000,+0.00820,0.0666,1,0
49740.0,G25,-0.43257,+0.00000,-0.43257,0.0484,3,0
49770.0,G05,+0.08184,+0.37689,-0.29505,0.0298,33,0
49770.0,G12,+0.46605,+0.00000,+0.46605,0.0314,10,0
49770.0,G15,+0.10789,+0.00000,+0.10789,0.0663,1,0
49770.0,G25,-0.33669,+0.00000,-0.33669,0.0482,3,0
49800.0,G05,+0.10877,+0.37689,-0.26812,0.0297,33,0
49800.0,G12,-0.48768,+0.00000,-0.48768,0.0314,10,0
49800.0,G15,+0.20437,+0.00000,+0.20437,0.0660,1,0
49800.0,G25,-0.24641,+0.00000,-0.24641,0.0481,3,0
49830.0,G05,+0.13397,+0.37689,-0.24292,0.0297,33,0
49830.0,G12,-0.44192,+0.00000,-0.44192,0.0314,10,0
49830.0,G15,+0.30419,+0.00000,+0.30419,0.0657,1,0
49830.0,G25,-0.16097,+0.00000,-0.16097,0.0480,3,0
