SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
72090.0,E18,+0.14740,+0.00000,+0.14740,0.0285,16,0
72120.0,E18,+0.14797,+0.00000,+0.14797,0.0285,17,0
72150.0,E18,+0.15519,+0.00000,+0.15519,0.0284,18,0
72180.0,E18,+0.15643,+0.00000,+0.15643,0.0284,19,0
72210.0,E18,+0.15668,+0.14206,+0.01462,0.0284,20,0
72240.0,E18,+0.15550,+0.14265,+0.01285,0.0284,21,0
72270.0,E18,+0.15904,+0.14345,+0.01560,0.0283,22,0
72300.0,E18,+0.17093,+0.14483,+0.02610,0.0283,23,0
72330.0,E18,+0.17089,+0.14629,+0.02460,0.0283,24,0
72360.0,E18,+0.16393,+0.14776,+0.01617,0.0282,25,0
72390.0,E18,+0.15835,+0.14923,+0.00912,0.0281,26,0
72420.0,E18,+0.16362,+0.15103,+0.01259,0.0281,27,0
72450.0,E18,+0.17179,+0.15303,+0.01876,0.0281,28,0
72480.0,E18,+0.17287,+0.15517,+0.01770,0.0280,29,0
72510.0,E18,+0.17300,+0.15710,+0.01590,0.0280,30,0
72540.0,E18,+0.17382,+0.15885,+0.01497,0.0280,31,0
72570.0,E18,+0.18026,+0.16060,+0.01966,0.0279,32,0
72600.0,E18,+0.17326,+0.16200,+0.01125,0.0279,33,0
72630.0,E18,+0.18003,+0.16379,+0.01624,0.0279,34,0
72660.0,E18,+0.18942,+0.16602,+0.02341,0.0278,35,0
72690.0,E18,+0.19476,+0.16838,+0.02637,0.0278,36,0
72720.0,E18,+0.20460,+0.17121,+0.03340,0.0278,37,0
72750.0,E18,+0.21128,+0.17400,+0.03728,0.0277,38,0
72780.0,E18,+0.21147,+0.17675,+0.03472,0.0277,39,0
72810.0,E18,+0.21273,+0.17955,+0.03318,0.0277,40,0
72840.0,E18,+0.21606,+0.18258,+0.03348,0.0277,41,0
72870.0,E18,+0.23735,+0.18258,+0.05477,0.0276,41,0
72900.0,E18,+0.24250,+0.18672,+0.05578,0.0276,42,0
72930.0,E18,+0.24353,+0.19033,+0.05320,0.0276,43,0
72960.0,E18,+0.23926,+0.19376,+0.04551,0.0276,44,0
72990.0,E18,+0.23776,+0.19747,+0.04030,0.0275,45,0
73020.0,E18,+0.24312,+0.20172,+0.04140,0.0275,46,0
73050.0,E18,+0.24694,+0.20590,+0.04104,0.0275,47,0
73080.0,E18,+0.25071,+0.20986,+0.04084,0.0274,48,0
73110.0,E18,+0.25509,+0.21399,+0.04109,0.0274,49,0
73140.0,E18,+0.25966,+0.21834,+0.04132,0.0274,50,0
73170.0,E18,+0.25904,+0.22262,+0.03642,0.0274,51,0
73200.0,E18,+0.26697,+0.22697,+0.04001,0.0273,52,0
73230.0,E18,+0.26559,+0.23158,+0.03401,0.0273,53,0
73260.0,E18,+0.26429,+0.23578,+0.02851,0.0273,54,0
73290.0,E18,+0.26283,+0.23945,+0.02339,0.0273,55,0
73320.0,E18,+0.25207,+0.24231,+0.00976,0.0273,56,0
73320.0,E33,-0.12142,+0.00000,-0.12142,0.0475,1,0
73350.0,E18,+0.24726,+0.24444,+0.00282,0.0272,57,0
73350.0,E33,-0.02361,+0.00000,-0.02361,0.0454,1,0
73380.0,E18,+0.24727,+0.24623,+0.00104,0.0272,58,0
73380.0,E33,-0.03468,+0.00000,-0.03468,0.0451,2,0
73410.0,E18,+0.24877,+0.24809,+0.00068,0.0272,59,0
73410.0,E33,-0.05487,+0.00000,-0.05487,0.0448,2,0
73440.0,E18,+0.25378,+0.25014,+0.00365,0.0272,60,0
73440.0,E33,-0.07086,+0.00000,-0.07086,0.0446,3,0
73470.0,E18,+0.25555,+0.25014,+0.00541,0.0272,60,0
73470.0,E33,-0.08943,+0.00000,-0.08943,0.0444,4,0
73500.0,E18,+0.25861,+0.25014,+0.00848,0.0272,60,0
73500.0,E33,-0.09442,+0.00000,-0.09442,0.0442,5,0
73530.0,E18,+0.25980,+0.25014,+0.00966,0.0271,60,0
73530.0,E33,-0.09896,+0.00000,-0.09896,0.0441,6,0
73560.0,E33,-0.12821,+0.00000,-0.12821,0.0434,6,0
73590.0,E33,-0.14592,+0.00000,-0.14592,0.0431,7,0
73620.0,E33,-0.13828,+0.00000,-0.13828,0.0428,8,0
73650.0,E33,-0.12214,+0.00000,-0.12214,0.0426,9,0
73680.0,E33,-0.12014,+0.00000,-0.12014,0.0425,10,0
73710.0,E33,-0.12632,+0.00000,-0.12632,0.0424,11,0
73740.0,E33,-0.13034,+0.00000,-0.13034,0.0424,12,0
73770.0,E33,-0.13430,+0.00000,-0.13430,0.0423,13,0
73800.0,E33,-0.13596,+0.00000,-0.13596,0.0422,14,0
73830.0,E33,-0.13527,+0.00000,-0.13527,0.0422,15,0
73860.0,E33,-0.12925,+0.00000,-0.12925,0.0421,16,0
73890.0,E33,-0.14562,+0.00000,-0.14562,0.0421,17,0
73920.0,E33,-0.14478,+0.00000,-0.14478,0.0420,18,0
73950.0,E33,-0.14207,+0.00000,-0.14207,0.0419,19,0
73980.0,E33,-0.13559,-0.12002,-0.01557,0.0419,20,0
74010.0,E33,-0.13409,-0.12066,-0.01343,0.0419,21,0
74040.0,E33,-0.13704,-0.12561,-0.01142,0.0418,22,0
74070.0,E33,-0.11077,-0.12561,+0.01485,0.0388,22,0
74100.0,E33,-0.10260,-0.12716,+0.02456,0.0385,23,0
74130.0,E33,-0.10880,-0.12812,+0.01932,0.0381,24,0
74160.0,E33,-0.13556,-0.12812,-0.00744,0.0373,24,0
74190.0,E33,-0.14864,-0.13082,-0.01782,0.0372,25,0
74220.0,E33,-0.15899,-0.13382,-0.02518,0.0371,26,0
74250.0,E33,-0.16017,-0.13453,-0.02564,0.0356,27,0
74280.0,E33,-0.15336,-0.13528,-0.01808,0.0353,28,0
74310.0,E33,-0.15668,-0.13701,-0.01967,0.0350,29,0
74340.0,E33,-0.16424,-0.13922,-0.02502,0.0348,30,0
74370.0,E33,-0.18455,-0.13922,-0.04533,0.0346,30,0
74400.0,E33,-0.18578,-0.14218,-0.04361,0.0344,31,0
74430.0,E33,-0.18190,-0.14475,-0.03714,0.0343,32,0
74460.0,E33,-0.20211,-0.14475,-0.05736,0.0342,32,0
74490.0,E33,-0.21028,-0.14851,-0.06178,0.0341,33,0
74520.0,E33,-0.20885,-0.15213,-0.05672,0.0341,34,0
74550.0,E33,-0.20240,-0.15550,-0.04690,0.0340,35,0
74580.0,E33,-0.20075,-0.15910,-0.04164,0.0339,36,0
74610.0,E33,-0.19933,-0.16182,-0.03751,0.0339,37,0
74640.0,E33,-0.19882,-0.16456,-0.03426,0.0339,38,0
74670.0,E33,-0.19866,-0.16743,-0.03123,0.0338,39,0
74700.0,E33,-0.20203,-0.17080,-0.03123,0.0338,40,0
74730.0,E33,-0.20077,-0.17417,-0.02660,0.0338,41,0
74760.0,E33,-0.19459,-0.17709,-0.01750,0.0337,42,0
74790.0,E33,-0.19416,-0.18159,-0.01257,0.0337,43,0
74820.0,E33,-0.20114,-0.18611,-0.01502,0.0337,44,0
74850.0,E33,-0.20243,-0.18880,-0.01363,0.0337,45,0
75840.0,G31,+0.48793,+0.00000,+0.48793,0.0305,1,0
75870.0,G31,+0.48495,+0.00000,+0.48495,0.0305,2,0
75900.0,E33,+0.49717,-0.18880,-0.31403,0.0203,45,0
75900.0,G31,+0.48353,+0.00000,+0.48353,0.0305,3,0
75930.0,E33,+0.49479,-0.18880,-0.31641,0.0203,46,0
75930.0,G31,+0.48455,+0.00000,+0.48455,0.0304,4,0
75960.0,E33,+0.49210,-0.18880,-0.31910,0.0203,47,0
75960.0,G31,+0.48340,+0.00000,+0.48340,0.0304,5,0
75990.0,E33,+0.49114,-0.18880,-0.32006,0.0203,48,0
75990.0,G31,+0.48248,+0.00000,+0.48248,0.0304,6,0
76020.0,E33,+0.48829,-0.18880,-0.32290,0.0203,49,0
76020.0,G31,+0.48104,+0.00000,+0.48104,0.0304,7,0
76050.0,E33,+0.48566,-0.18880,-0.32554,0.0203,50,0
76050.0,G31,+0.47949,+0.00000,+0.47949,0.0304,8,0
76080.0,E33,+0.48211,-0.18880,-0.32909,0.0203,51,0
76080.0,G31,+0.47448,+0.00000,+0.47448,0.0304,9,0
76110.0,E33,+0.47931,-0.18880,-0.33189,0.0203,52,0
76110.0,G31,+0.47162,+0.00000,+0.47162,0.0304,10,0
76140.0,E33,+0.47758,-0.18880,-0.33362,0.0203,53,0
76140.0,G31,+0.46903,+0.00000,+0.46903,0.0303,11,0
76170.0,E33,+0.47548,-0.18880,-0.33571,0.0203,54,0
76170.0,G31,+0.46520,+0.00000,+0.46520,0.0303,12,0
76200.0,E33,+0.47520,-0.18880,-0.33600,0.0203,55,0
76200.0,G31,+0.46596,+0.00000,+0.46596,0.0303,13,0
76230.0,E33,+0.47543,-0.18880,-0.33576,0.0203,56,0
76230.0,G31,+0.47223,+0.00000,+0.47223,0.0303,14,0
76260.0,E33,+0.47352,-0.18880,-0.33767,0.0203,57,0
76260.0,G31,+0.47632,+0.00000,+0.47632,0.0303,15,0
76290.0,E33,+0.46836,-0.18880,-0.34284,0.0202,58,0
76290.0,G31,+0.49114,+0.00000,+0.49114,0.0303,16,0
76320.0,E33,+0.46783,-0.44894,-0.08323,0.0202,59,0
76320.0,G31,+0.48841,+0.00000,+0.48841,0.0302,17,0
76350.0,E33,+0.46975,-0.46643,-0.06383,0.0202,60,0
76350.0,G31,+0.48081,+0.00000,+0.48081,0.0302,18,0
76380.0,E33,+0.46894,-0.48155,-0.04951,0.0202,61,0
76380.0,G31,+0.48203,+0.00000,+0.48203,0.0302,19,0
76410.0,E33,+0.46716,-0.49449,-0.03836,0.0202,62,0
76410.0,G31,+0.48480,+0.47947,+0.00533,0.0302,20,0
76440.0,E33,+0.46618,+0.49445,-0.02827,0.0202,63,0
76440.0,G31,+0.48614,+0.47938,+0.00676,0.0302,21,0
76470.0,E33,+0.47978,+0.48558,-0.00580,0.0200,64,0
76470.0,G31,+0.48314,+0.47929,+0.00385,0.0301,22,0
76500.0,E33,+0.47943,+0.48558,-0.00616,0.0200,64,0
76500.0,G31,+0.48376,+0.47930,+0.00446,0.0301,23,0
76530.0,E33,+0.47743,+0.48558,-0.00815,0.0200,64,0
76530.0,G31,+0.48113,+0.47913,+0.00200,0.0301,24,0
76560.0,E33,+0.47509,+0.48558,-0.01050,0.0200,64,0
76560.0,G31,+0.47792,+0.47886,-0.00094,0.0301,25,0
76590.0,E33,+0.47343,+0.48558,-0.01215,0.0200,64,0
76590.0,G31,+0.47821,+0.47864,-0.00043,0.0301,26,0
76620.0,E33,+0.45770,+0.48558,-0.02789,0.0200,64,0
76620.0,G31,-0.47547,+0.47864,+0.04589,0.0298,26,0
76650.0,E33,+0.45901,+0.48558,-0.02657,0.0200,64,0
76650.0,G31,-0.48613,+0.48027,+0.03359,0.0297,27,0
76680.0,E33,+0.46760,+0.48558,-0.01798,0.0195,64,0
76680.0,G31,-0.49397,+0.00000,-0.49397,0.0296,1,0
76710.0,E33,+0.46263,+0.48558,-0.02296,0.0195,64,0
76710.0,G31,-0.49359,+0.00000,-0.49359,0.0296,2,0
76740.0,E33,+0.45590,+0.48558,-0.02969,0.0194,64,0
76740.0,G31,-0.49617,+0.00000,-0.49617,0.0295,3,0
76770.0,E33,+0.45426,+0.48558,-0.03132,0.0194,64,0
76770.0,G31,+0.49805,+0.00000,+0.49805,0.0295,3,0
76800.0,E33,+0.44958,+0.48558,-0.03600,0.0194,64,0
76800.0,G31,+0.49554,+0.00000,+0.49554,0.0295,4,0
76830.0,E33,+0.44752,+0.48558,-0.03806,0.0193,64,0
76830.0,G31,+0.49185,+0.00000,+0.49185,0.0295,1,0
76860.0,E33,+0.44805,+0.48558,-0.03754,0.0193,64,0
76860.0,G31,+0.49480,+0.00000,+0.49480,0.0294,2,0
76890.0,E33,+0.44598,+0.48558,-0.03961,0.0193,64,0
76890.0,G31,-0.49442,+0.00000,-0.49442,0.0294,2,0
76920.0,E33,+0.44299,+0.48558,-0.04259,0.0190,64,0
76920.0,G31,-0.49877,+0.00000,-0.49877,0.0293,3,0
76950.0,E33,+0.44280,+0.48558,-0.04278,0.0190,64,0
76950.0,G31,-0.49538,+0.00000,-0.49538,0.0293,1,0
76980.0,E33,+0.44623,+0.48558,-0.03935,0.0189,64,0
76980.0,G31,-0.49625,+0.00000,-0.49625,0.0293,2,0
77010.0,E33,+0.44624,+0.48558,-0.03934,0.0189,64,0
77010.0,G31,-0.49973,+0.00000,-0.49973,0.0293,3,0
77040.0,E33,+0.44439,+0.48558,-0.04119,0.0189,64,0
77040.0,G31,+0.49774,+0.00000,+0.49774,0.0293,3,0
77070.0,E33,+0.43644,+0.48558,-0.04915,0.0188,64,0
77070.0,G31,+0.49656,+0.00000,+0.49656,0.0293,4,0
77100.0,E33,+0.42727,+0.48558,-0.05832,0.0185,64,0
77100.0,G31,+0.49898,+0.00000,+0.49898,0.0292,1,0
77130.0,E33,+0.42085,+0.48558,-0.06473,0.0185,64,0
77130.0,G31,+0.49877,+0.00000,+0.49877,0.0292,2,0
77160.0,E33,+0.41698,+0.48558,-0.06861,0.0184,64,0
77160.0,G31,-0.49412,+0.00000,-0.49412,0.0292,2,0
77190.0,E33,+0.41567,+0.48558,-0.06991,0.0184,64,0
77190.0,G31,-0.48946,+0.00000,-0.48946,0.0292,3,0
77220.0,E33,+0.41267,+0.48558,-0.07292,0.0184,64,0
77220.0,G31,-0.49028,+0.00000,-0.49028,0.0291,1,0
77250.0,E33,+0.40433,+0.48558,-0.08125,0.0183,64,0
77250.0,G31,-0.46549,+0.00000,-0.46549,0.0284,1,0
77280.0,E33,+0.39883,+0.48558,-0.08675,0.0183,64,0
77280.0,G31,-0.46514,+0.00000,-0.46514,0.0283,2,0
77310.0,E33,+0.39253,+0.48558,-0.09305,0.0183,64,0
77310.0,G31,-0.46111,+0.00000,-0.46111,0.0283,3,0
77340.0,E33,+0.38873,+0.48558,-0.09686,0.0183,64,0
77340.0,G31,-0.46144,+0.00000,-0.46144,0.0282,4,0
77370.0,E33,+0.38785,+0.48558,-0.09773,0.0183,64,0
77370.0,G31,-0.45952,+0.00000,-0.45952,0.0281,5,0
77400.0,E33,+0.38615,+0.48558,-0.09943,0.0183,64,0
77400.0,G31,-0.46085,+0.00000,-0.46085,0.0281,6,0
77430.0,E33,+0.38512,+0.48558,-0.10046,0.0183,64,0
77430.0,G31,-0.45662,+0.00000,-0.45662,0.0280,7,0
77460.0,E33,+0.38471,+0.48558,-0.10088,0.0183,64,0
77460.0,G31,-0.45715,+0.00000,-0.45715,0.0280,8,0
77490.0,E33,+0.38397,+0.48558,-0.10161,0.0183,64,0
77490.0,G31,-0.45924,+0.00000,-0.45924,0.0280,9,0
77520.0,E33,+0.38244,+0.48558,-0.10314,0.0183,64,0
77520.0,G31,-0.45693,+0.00000,-0.45693,0.0279,10,0
77550.0,E33,+0.38751,+0.48558,-0.09807,0.0179,64,0
77550.0,G31,-0.45340,+0.00000,-0.45340,0.0279,11,0
77580.0,E33,+0.38025,+0.00000,+0.38025,0.0175,1,0
77580.0,G31,-0.45062,+0.00000,-0.45062,0.0279,12,0
77610.0,E33,+0.37378,+0.00000,+0.37378,0.0173,2,0
77610.0,G31,-0.45250,+0.00000,-0.45250,0.0278,13,0
77640.0,E33,+0.37152,+0.00000,+0.37152,0.0173,3,0
77640.0,G31,-0.45299,+0.00000,-0.45299,0.0278,14,0
77670.0,E33,+0.36796,+0.00000,+0.36796,0.0172,4,0
77670.0,G31,-0.45161,+0.00000,-0.45161,0.0278,15,0
77700.0,E33,+0.36017,+0.00000,+0.36017,0.0172,5,0
77700.0,G31,-0.44444,+0.00000,-0.44444,0.0278,16,0
77730.0,E33,+0.35773,+0.00000,+0.35773,0.0172,6,0
77730.0,G31,-0.44266,+0.00000,-0.44266,0.0278,17,0
77760.0,E33,+0.35548,+0.00000,+0.35548,0.0172,7,0
77760.0,G31,-0.44362,+0.00000,-0.44362,0.0277,18,0
77790.0,E33,+0.35312,+0.00000,+0.35312,0.0172,8,0
77790.0,G31,-0.44961,+0.00000,-0.44961,0.0277,19,0
77820.0,E33,+0.34814,+0.00000,+0.34814,0.0172,9,0
77820.0,G31,-0.45250,-0.45610,+0.00360,0.0277,20,0
77850.0,E33,+0.34616,+0.00000,+0.34616,0.0171,10,0
77850.0,G31,-0.45354,-0.45427,+0.00074,0.0277,21,0
77880.0,E33,+0.34401,+0.00000,+0.34401,0.0171,11,0
77880.0,G31,-0.45631,-0.45383,-0.00247,0.0277,22,0
77910.0,E33,+0.34167,+0.00000,+0.34167,0.0171,12,0
77910.0,G31,-0.45699,-0.45363,-0.00337,0.0277,23,0
77940.0,E33,+0.33785,+0.00000,+0.33785,0.0171,13,0
77940.0,G31,-0.42120,-0.45363,+0.03243,0.0273,23,0
77970.0,E33,+0.33622,+0.00000,+0.33622,0.0171,14,0
77970.0,G31,-0.41968,-0.45155,+0.03187,0.0273,24,0
78000.0,E33,+0.33429,+0.00000,+0.33429,0.0171,15,0
78000.0,G31,-0.43142,-0.45014,+0.01872,0.0272,25,0
78030.0,E33,+0.33179,+0.00000,+0.33179,0.0171,16,0
78030.0,G31,-0.43909,-0.44906,+0.00996,0.0272,26,0
78060.0,E33,+0.32886,+0.00000,+0.32886,0.0171,17,0
78060.0,G31,-0.43433,-0.44794,+0.01361,0.0271,27,0
78090.0,E33,+0.32545,+0.00000,+0.32545,0.0171,18,0
78090.0,G31,-0.43000,-0.44658,+0.01659,0.0271,28,0
78120.0,E33,+0.32295,+0.00000,+0.32295,0.0171,19,0
78120.0,G31,-0.41949,-0.44460,+0.02511,0.0270,29,0
78150.0,E33,+0.31132,+0.34643,-0.03511,0.0170,20,0
78150.0,G31,-0.40648,-0.44208,+0.03560,0.0270,30,0
78180.0,E33,+0.30688,+0.34277,-0.03589,0.0170,21,0
78180.0,G31,-0.40577,-0.43971,+0.03394,0.0269,31,0
78210.0,E33,+0.30525,+0.33935,-0.03410,0.0170,22,0
78210.0,G31,-0.40722,-0.43754,+0.03032,0.0269,32,0
78240.0,E33,+0.30495,+0.33602,-0.03108,0.0170,23,0
78240.0,G31,-0.40294,-0.43506,+0.03212,0.0268,33,0
78270.0,E33,+0.30697,+0.33297,-0.02600,0.0168,24,0
78270.0,G31,-0.41166,-0.43298,+0.02133,0.0268,34,0
78300.0,E33,+0.30677,+0.33030,-0.02353,0.0168,25,0
78300.0,G31,-0.42416,-0.43160,+0.00744,0.0268,35,0
78330.0,E33,+0.30518,+0.32767,-0.02248,0.0168,26,0
78330.0,G31,-0.42259,-0.43050,+0.00791,0.0268,36,0
78360.0,E33,+0.30207,+0.32499,-0.02292,0.0168,27,0
78360.0,G31,-0.42103,-0.42942,+0.00838,0.0267,37,0
78390.0,E33,+0.30077,+0.32237,-0.02161,0.0168,28,0
78390.0,G31,-0.41960,-0.42821,+0.00861,0.0267,38,0
78420.0,E33,+0.29804,+0.31987,-0.02183,0.0168,29,0
78420.0,G31,-0.41796,-0.42662,+0.00866,0.0267,39,0
78450.0,E33,+0.29878,+0.31749,-0.01871,0.0168,30,0
78450.0,G31,-0.41694,-0.42484,+0.00790,0.0267,40,0
78480.0,E33,+0.31900,+0.31749,+0.00151,0.0167,30,0
78510.0,E33,+0.32088,+0.31634,+0.00455,0.0167,31,0
84690.0,G16,-0.06035,+0.00000,-0.06035,0.0283,0,0
84720.0,G16,-0.06065,+0.00000,-0.06065,0.0282,1,0
84750.0,G16,-0.05501,+0.00000,-0.05501,0.0263,1,0
84780.0,G16,-0.06614,+0.00000,-0.06614,0.0262,2,0
84810.0,G16,-0.07007,+0.00000,-0.07007,0.0261,3,0
84840.0,E23,+0.46808,+0.00000,+0.46808,0.0533,1,0
84840.0,G16,-0.08255,+0.00000,-0.08255,0.0260,4,0
84870.0,E23,+0.46840,+0.00000,+0.46840,0.0531,2,0
84870.0,G16,-0.07719,+0.00000,-0.07719,0.0260,5,0
84900.0,E23,+0.44882,+0.00000,+0.44882,0.0484,3,0
84900.0,G16,-0.07562,+0.00000,-0.07562,0.0258,6,0
84930.0,E23,+0.40175,+0.00000,+0.40175,0.0478,3,0
84930.0,G16,-0.07333,+0.00000,-0.07333,0.0258,7,0
84960.0,E23,+0.36012,+0.00000,+0.36012,0.0470,3,0
84960.0,G16,-0.05297,+0.00000,-0.05297,0.0249,7,0
84990.0,E23,+0.32249,+0.00000,+0.32249,0.0465,3,0
84990.0,G16,-0.05139,+0.00000,-0.05139,0.0248,8,0
85020.0,E23,+0.30509,+0.00000,+0.30509,0.0461,4,0
85020.0,G16,-0.06252,+0.00000,-0.06252,0.0247,9,0
85050.0,E23,+0.31002,+0.00000,+0.31002,0.0457,5,0
85050.0,G16,-0.06072,+0.00000,-0.06072,0.0246,10,0
85080.0,E23,+0.31156,+0.00000,+0.31156,0.0454,6,0
85080.0,G16,-0.04521,+0.00000,-0.04521,0.0246,11,0
85110.0,E23,+0.32170,+0.00000,+0.32170,0.0451,7,0
85110.0,G16,-0.03585,+0.00000,-0.03585,0.0245,12,0
85140.0,E23,+0.34031,+0.00000,+0.34031,0.0449,8,0
85140.0,G16,-0.04123,+0.00000,-0.04123,0.0245,13,0
85170.0,E23,+0.32960,+0.00000,+0.32960,0.0447,9,0
85170.0,G16,-0.04878,+0.00000,-0.04878,0.0244,14,0
85200.0,E23,+0.32480,+0.00000,+0.32480,0.0446,10,0
85200.0,G16,-0.05098,+0.00000,-0.05098,0.0244,15,0
85230.0,E23,+0.32357,+0.00000,+0.32357,0.0444,11,0
85230.0,G16,-0.05028,+0.00000,-0.05028,0.0244,16,0
85260.0,E23,+0.36815,+0.00000,+0.36815,0.0428,11,0
85260.0,G16,-0.05062,+0.00000,-0.05062,0.0243,17,0
85290.0,E23,+0.40267,+0.00000,+0.40267,0.0425,11,0
85290.0,G16,-0.04768,+0.00000,-0.04768,0.0243,18,0
85320.0,E23,+0.45338,+0.00000,+0.45338,0.0421,11,0
85320.0,G16,-0.04560,+0.00000,-0.04560,0.0243,19,0
85350.0,E23,+0.46621,+0.00000,+0.46621,0.0417,12,0
85350.0,G16,-0.04569,-0.05682,+0.01113,0.0243,20,0
85380.0,E23,+0.49332,+0.00000,+0.49332,0.0413,12,0
85380.0,G16,-0.04565,-0.05635,+0.01070,0.0243,21,0
85410.0,E23,+0.47686,+0.00000,+0.47686,0.0410,13,0
85410.0,G16,-0.04559,-0.05532,+0.00973,0.0242,22,0
85440.0,E23,+0.46471,+0.00000,+0.46471,0.0408,14,0
85440.0,G16,-0.04567,-0.05409,+0.00843,0.0242,23,0
85470.0,E23,+0.47050,+0.00000,+0.47050,0.0406,15,0
85470.0,G16,-0.04585,-0.05226,+0.00641,0.0242,24,0
85500.0,E23,+0.47829,+0.00000,+0.47829,0.0404,16,0
85500.0,G16,-0.04533,-0.05067,+0.00534,0.0242,25,0
85530.0,E23,+0.47488,+0.00000,+0.47488,0.0403,17,0
85530.0,G16,-0.04343,-0.04906,+0.00564,0.0242,26,0
85560.0,E23,+0.47129,+0.00000,+0.47129,0.0401,18,0
85560.0,G16,-0.04485,-0.04764,+0.00279,0.0242,27,0
85590.0,E23,+0.47095,+0.00000,+0.47095,0.0400,19,0
85590.0,G16,-0.04639,-0.04739,+0.00100,0.0242,28,0
85620.0,E23,+0.46611,+0.41075,+0.05536,0.0399,20,0
85620.0,G16,-0.04987,-0.04676,-0.00311,0.0242,29,0
85650.0,E23,+0.47025,+0.41086,+0.05939,0.0399,21,0
85650.0,G16,-0.05084,-0.04627,-0.00457,0.0242,30,0
85680.0,E23,+0.47735,+0.41133,+0.06603,0.0398,22,0
85680.0,G16,-0.04905,-0.04646,-0.00259,0.0242,31,0
85710.0,E23,+0.48072,+0.41301,+0.06771,0.0397,23,0
85710.0,G16,-0.04767,-0.04705,-0.00062,0.0241,32,0
85740.0,E23,+0.48670,+0.42251,+0.06419,0.0396,24,0
85740.0,G16,-0.04857,-0.04742,-0.00115,0.0241,33,0
85770.0,E23,+0.48961,+0.43178,+0.05782,0.0395,25,0
85770.0,G16,-0.04741,-0.04735,-0.00006,0.0241,34,0
85800.0,E23,+0.49042,+0.44083,+0.04959,0.0394,26,0
85800.0,G16,-0.04565,-0.04708,+0.00143,0.0241,35,0
85830.0,E23,+0.48984,+0.44922,+0.04062,0.0394,27,0
85830.0,G16,-0.04459,-0.04680,+0.00221,0.0241,36,0
85860.0,E23,+0.49129,+0.45676,+0.03454,0.0393,28,0
85860.0,G16,-0.04270,-0.04640,+0.00370,0.0241,37,0
85890.0,E23,+0.48709,+0.46428,+0.02281,0.0392,29,0
85890.0,G16,-0.04228,-0.04613,+0.00385,0.0241,38,0
85920.0,E23,+0.48389,+0.47154,+0.01236,0.0392,30,0
85920.0,G16,-0.04134,-0.04592,+0.00458,0.0241,39,0
85950.0,E23,+0.48583,+0.47864,+0.00719,0.0391,31,0
85950.0,G16,-0.04121,-0.04570,+0.00449,0.0241,40,0
85980.0,E23,+0.49082,+0.47987,+0.01095,0.0390,32,0
85980.0,G16,-0.04222,-0.04570,+0.00347,0.0240,40,0
86010.0,E23,-0.49806,+0.47987,+0.02206,0.0390,32,0
86010.0,G16,-0.04045,-0.04570,+0.00525,0.0240,40,0
86040.0,E23,-0.48795,+0.48162,+0.03043,0.0389,33,0
86040.0,G16,-0.03866,-0.04570,+0.00704,0.0240,40,0
86070.0,E23,-0.48233,+0.48426,+0.03340,0.0389,34,0
86070.0,G16,-0.04002,-0.04570,+0.00567,0.0240,40,0
86100.0,E23,-0.48429,+0.48652,+0.02919,0.0388,35,0
86100.0,G16,-0.04314,-0.04570,+0.00256,0.0240,40,0
86130.0,E23,-0.49220,+0.48800,+0.01980,0.0388,36,0
86130.0,G16,-0.04562,-0.04570,+0.00008,0.0240,40,0
86160.0,E23,-0.49546,+0.48949,+0.01506,0.0387,37,0
86160.0,G16,-0.04435,-0.04570,+0.00135,0.0240,40,0
86190.0,E23,-0.49893,+0.49098,+0.01009,0.0387,38,0
86190.0,G16,-0.04521,-0.04570,+0.00048,0.0240,40,0
86220.0,E23,+0.49828,+0.49098,+0.00730,0.0386,38,0
86220.0,G16,-0.04680,-0.04570,-0.00110,0.0240,40,0
86250.0,E23,+0.48968,+0.49192,-0.00224,0.0385,39,0
86250.0,G16,-0.04665,-0.04570,-0.00095,0.0240,40,0
86280.0,E23,+0.47648,+0.49243,-0.01595,0.0384,40,0
86280.0,G16,-0.04670,-0.04570,-0.00100,0.0239,40,0
86310.0,E23,+0.47376,+0.49261,-0.01885,0.0384,41,0
86310.0,G16,-0.04884,-0.04570,-0.00315,0.0239,40,0
86340.0,E23,+0.47198,+0.49234,-0.02036,0.0383,42,0
86340.0,G16,-0.04952,-0.04570,-0.00383,0.0239,40,0
86370.0,E23,+0.46824,+0.49172,-0.02348,0.0383,43,0
86370.0,G16,-0.04836,-0.04570,-0.00266,0.0239,40,0
